Nom,Description,Photo
Bernard Gendoré,,
Body Smiths,,https://m.media-amazon.com/images/S/amzn-author-media-prod/l7n6ophddbjkkf7b8r1t68nukb._SY600_.jpg
Allen Carr,"Allen Carr est devenu expert-comptable en 1958. S&#39il s&#39épanouissait dans sa vie professionnelle, la consommation quotidienne d&#39une centaine de cigarettes le déprimait. En 1983, après l&#39échec d&#39innombrables tentatives pour arrêter de fumer par le seul pouvoir de la volonté, il découvre une méthode dont il fait part dans La Méthode simple pour en finir avec la cigarette (Pocket, 2001), best‑seller traduit en plus de quarante langues et vendu à plus de 12 millions d&#39exemplaires dans le monde. Dès lors, ne fumant plus, il s&#39est consacré aux autres fumeurs. Sa solide notoriété repose sur les résultats spectaculaires de sa méthode. Il est désormais considéré comme l&#39expert numéro un dans l&#39assistance aux fumeurs qui souhaitent arrêter la cigarette. Au début, les fumeurs des quatre coins du monde se retrouvaient dans son centre de Londres ; aujourd&#39hui, son réseau de centres couvre les cinq continents. Plusieurs autres ouvrages fidèles aux principes qui ont fait le succès de sa méthode ont été traduits en français et sont disponibles aux éditions Pocket, notamment La Méthode simple pour perdre du poids (2001), La Méthode simple pour avoir du succès (2007), La Méthode simple pour maîtriser sa consommation d&#39alcool (2007) ou encore La Méthode simple pour se libérer de l&#39addiction au jeu (2016).
Allen Carr a laissé un héritage durable sous la forme d&#39un vaste projet éditorial toujours dynamique. Il a également posé les fondations d&#39un réseau international en pleine expansion de centres pour aider les fumeurs à s&#39arrêter en appliquant sa célèbre méthode.

Pour plus d&#39informations sur La Méthode simple d&#39Allen Carr, en France et dans le monde, rendez-vous sur :",https://m.media-amazon.com/images/I/A1AnCZAEXzL._SY600_.jpg
Inna Segal,"Thérapeute australienne, INNA SEGAL s&#39intéresse aux méthodes d&#39autoguérison des maladies psychosomatiques. Ses recherches dans ce domaine lui ont valu une renommée internationale.",
Editions Layke,,https://m.media-amazon.com/images/S/amzn-author-media-prod/tr93dg8mnaucj55efnr4gnbcm9._SY600_.jpg
Philip Permutt,,
Adeline Legrand,,
Marcello Borelli,,https://m.media-amazon.com/images/S/amzn-author-media-prod/u96b8konprqvt39smbctsp7am3._SY600_.jpg
Marcello Borelli,,https://m.media-amazon.com/images/S/amzn-author-media-prod/u96b8konprqvt39smbctsp7am3._SY600_.jpg
NSA Mediprint,,https://m.media-amazon.com/images/S/amzn-author-media-prod/roan6hirrd90ae0mq29kh2gctg._SY600_.jpg
David Frawley,"David Frawley a écrit de nombreux ouvrages dans le domaine de la médecine ayurvédique, il anime avec VASANT LAD de nombreux stages et conférences dans le monde entier.",
Michel Odoul,"Praticien shiatsu et fondateur de l&#39Institut français de shiatsu (formation professionnelle aux médecines douces), Michel Odoul est l&#39auteur de nombreux ouvrages parus chez Albin Michel : Dis-moi OÙ tu as mal, je te dirai pourquoi suivi de son « lexique » ; Dis-moi QUAND tu as mal, je te dirai pourquoi ; Cheveu, parle-moi de moi ; L&#39Harmonie des énergies ; Aux sources de la maladie ; Shiatsu fondamental (tomes 1, 2, 3) ; etc. Il est également conférencier et formateur : il intervient notamment à l&#39université de médecine de Strasbourg dans le cadre du DU Méditation et neurosciences, et à Eurostéo auprès d&#39ostéopathes, dans le cadre de la formation post-grade de Psychologie corporelle appliquée.

Professionnel de la coiffure de haut niveau et dirigeant d&#39un salon à Paris, Rémi Portrait apporte toute sa connaissance aux particuliers, dans ses consultations, et aux professionnels, à travers les formations uniques qu&#39il a conçues et qu&#39il anime.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Dr. Casey Means,"""Get ready for the best deep dive and needed explanations into the diseases that plague us all today, along with what to do to heal."" Jessie Inchauspe, #1 Sunday Times bestselling author of The Glucose Goddess Method and Glucose Revolution
""Good Energy is a powerful vision for a brighter future – for both people and the planet."" Jay Shetty, Sunday Times bestselling author and podcaster
“Good Energy is a life-changing book full of accessible science and practical strategies for metabolically healthy living and blood sugar control."" Dr Sara Gottfried, author of New York Times bestselling The Hormone Cure
“A tour de force on how metabolism underpins most major diseases and what we can do to feel better and live longer. Everyone will benefit from reading Good Energy.” Dr Mark Hyman, 15x New York Times bestselling author
“An empowering book which argues we have much more control over our health than we’re led to believe.” Max Lugavere, author of New York Times bestselling Genius Foods
“Good Energy provides readers with tactical tips to take their power back."" Jillian Michaels, fitness and nutrition expert
“Good Energy is an actionable guide to optimize your metabolism, energy, and take your health back.” Tim Gray
""Full of actionable steps to be mentally and physically strong, and revitalize your life.” Dr Gabrielle Lyon New York Times bestselling author of Forever Strong
“Here are the keys to the kingdom for regaining and maintaining optimal health.” Dr David Perlmutter, #1 New York Times bestselling author of Grain Brain
""Good Energy provides an empowering and accessible roadmap for how we can all work towards living a healthier and happier life."" Poppy Jamie, bestselling author and podcaster",
Hannah Memory,,
Guylène Neveu-Delabos,"Guylène Neveu-Delabos a écrit, avec son mari le Dr Alain Delabos, 230 recettes gourmandes pour mincir sur mesure, 210 Recettes saveur pour mincir en beauté et 220 recettes rapides pour mincir vite et rester mince.

Le Dr Alain Delabos est le père de la Chrono-nutrition®, fondateur et directeur général de l&#39Institut de recherches sur la nutrition et la santé (IREN&#39S). Ses ouvrages ont tous rencontré le succès : Mincir sur mesure grâce à la Chrono-nutrition - Le régime starter - Mincir gourmand, 200 recettes spécial Chrono-nutrition - Mincir vite et rester mince - Mincir en beauté grâce à la Morpho-nutrition - 220 recettes rapides pour mincir vite et rester mince - Prévenir et traiter le cholestérol grâce à la Chrono-nutrition...",
Henri Cohen,,
Jimmy Mohamed,Jimmy Mohamed est médecin pour SOS Médecins. Il est également chroniqueur à la télévision.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Marcello Borelli,,https://m.media-amazon.com/images/S/amzn-author-media-prod/u96b8konprqvt39smbctsp7am3._SY600_.jpg
GEORGIA KNAP,,
Éditions Ose,,https://m.media-amazon.com/images/S/amzn-author-media-prod/ujfeat067efpqvql1tfla8j48m._SY600_.jpg
Claude Binet,"Né à Besançon en 1911, fils de médecin et petit-fils de paysans franc-comtois, le docteur Claude Binet a toujours conservé l&#39amour du terroir et un grand intérêt pour la vie à la campagne et les choses de la nature. Il fit ses études de médecine à Paris, études interrompues par deux années de sanatorium, en 1933, dues à une caverne pulmonaire contractée dans des services de tuberculeux. Il refusa catégoriquement la lobectomie (excision du poumon) et s&#39en est guéri seul, après un séjour à Lourdes. Interne à l&#39hôpital Saint-Michel, puis à l&#39hôpital Saint-Joseph de Paris, ses deux premiers maîtres ont néanmoins été son père, pour l&#39allopathie, puis son beau-père pour l&#39homéopathie, ces deux branches de la médecine qui se complètent si harmonieusement. Père de 6 enfants, grand sportif, il a continué jusqu&#39à l&#39âge de 74 ans (date de sa mort) ses consultations quotidiennes. En 1967, il écrit son premier livre, l&#39Homéopathie pratique, devenu un véritable best-seller dans ce domaine et qui est aujourd&#39hui considéré comme un ouvrage de référence. En 1977, il achève sa Thérapeutique homéopathique, autre succès, puis en 1980 son Lexique médical homéopathique. Dans un large souci de synthèse et d&#39ouverture d&#39esprit, il a également étudié l&#39aspect thérapeutique des vitamines et des oligo-éléments, thèmes de ses deux livres parus en 1981",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Toinou,,
BLOW PARK,,
Liz Earle,"Liz Earle MBE is a champion of women&#39s health, a media influencer and author of many books. She is a TV presenter, podcast host and charity-founder. Her career has spanned 30 years and she is an authority in the world of natural beauty, nutrition, health and wellbeing. Liz Earle Beauty is now owned by Boots (sold in 2010). In 2007 she was awarded an MBE for services to business and she has Honorary Doctorate of Laws from Portsmouth and Staffordshire University. She has five children and lives in London and the West Country.",https://m.media-amazon.com/images/S/amzn-author-media-prod/pq9s0p8jf2l5jv48198jp2dfd3._SY600_.jpg
Stéphane Baurand,,https://m.media-amazon.com/images/S/amzn-author-media-prod/j5i02vf33sippev77h6cubstmv._SY600_.jpg
