Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Le lexique du Judo / Jujitsu: Dictionnaire de traduction essentiel pour tout comprendre des termes du Judo / Jujitsu (Japonais - Français),16.3,"Comment donner un sens aux termes et aux techniques que vous entendez dans vos cours de Judo et de Jujitsu ?
Grâce à ce lexique, vous pourrez appréhender plus facilement le vocabulaire ésotérique qui régit notre sport favori.

Vous comprendrez enfin la signification de plus de 530 mots classés par catégorie: chiffres, parties/niveaux du corps, vocabulaire spécifique, termes d&#39arbitrage etc ... et bien sûr, la totalité des techniques de projection, immobilisation et soumission du Judo/Jujitsu.
De plus, dans cette V2.0 du lexique, vous retrouverez les 72 techniques de Judo illustrées. Ce qui vous aidera davantage à comprendre comment les exécuter.

Un dictionnaire de traduction (Japonais/Français) indispensable à avoir toujours à portée de main !
Que ce soit pour un cadeau, un achat personnel ou simplement par curiosité, ce lexique est fait pour vous !",979-8782096670,https://m.media-amazon.com/images/I/61Vw4H5RafL._SY522_.jpg,Independently published (25 janvier 2022),Dojo System,Arts martiaux
Le Guide de l&#39Autodiscipline: Partez à la découverte des 9 principes souverains et maîtrisez l&#39art de tout réussir,10.42,"Vous avez envie de tout abandonner ? Vous êtes découragé car vous n’arrivez pas à atteindre vos objectifs ? Vous ne savez plus comment vous y prendre pour progresser et obtenir de vrais résultats ?

STOP ! Où que vous regardiez il y aura des obstacles qui retiendront votre progression ; quoi que vous fassiez vous rencontrerez des ennuis à dépasser, des obstacles à franchir ; c’est la même loi pour tous.

Pour affronter et surmonter les difficultés que cette loi impose, aller jusqu’au bout de ses rêves avec succès et effectuer des changements positifs dans sa vie, vous avez simplement besoin d’apprendre à développer une véritable autodiscipline et une redoutable progression personnelle.",979-8475591161,https://m.media-amazon.com/images/I/61jsrH03KNL._SY522_.jpg,Independently published (12 septembre 2021),Nathan Clémenceau,Arts martiaux
Shotokan Karate-do Kata: Encyclopédie Kase-Ha encyclopédia,5.23,"Taiji Kase (1929 - 2004) a formé presque tous les cadres du karaté français. 10e dan de karaté, Maître Taiji Kase a vécu en France pendant presque 40 ans. Combattant hors-pair, il était chargé dans les années 60 de relever les défis lancés à la J.K.A., la puissante fédération shhôtôkan japonaise. Arrivé en France en 1967, il enseigna 5 ans au Karaté Club de France, le dojo de Henry Plée, premier club de karaté d&#39Europe, avant de créer son propre dojo et de voir défiler ceux qui deviendront les plus grands noms du karaté.",978-2846173988,https://m.media-amazon.com/images/I/71vBOmGSXaL._SY522_.jpg,BUDO; Illustrated - Bilingual édition (13 novembre 2019),Taiji Kase,Arts martiaux
"TANTŌ JUTSU : Techniques de Combat au Poignard et Sabre Court dans la Tradition du Bu-Jutsu Japonais: Kiri & Tsuki, Uke-Waza, Kaeshi, Nukitsuke, Te-Ho-Doki, Emono-Dori et Tantō-Dori",13.57,"Maîtrisez l&#39Art du Tantō-jutsu avec des Techniques et Stratégies Avancées
Découvrez les secrets du légendaire Tantō japonais dans le très attendu Volume 2 de notre série. Parfait pour les pratiquants chevronnés et les amateurs d&#39arts martiaux, ce livre explore les techniques avancées du Tantō-jutsu avec des explications claires, des descriptions détaillées et des illustrations précises.
Au Sommaire :
Formes de Coupe (Kiri) et Attaques de Pointe (Tsuki)
Coupes de Iai-Jutsu (Nukitsuke) lors du dégainage
Blocages (Uke Kiri), Parades (Uke Tome), et Déviations (Uke Nagashi)
Ripostes et Contre-attaques Précises (Kaeshi)",979-8321293904,https://m.media-amazon.com/images/I/61rhXnyiudL._SY522_.jpg,Independently published (23 mai 2024),DANI FAYNOT,Arts martiaux
"Major Gérald, La préparation physique et mentale de la Légion",22.9,"Le premier livre dévoilant les secrets d&#39entraînement de la Légion Étrangère, réputée pour son efficacité sur le terrain et sa résilience opérationnelle appelée à intervenir sur les terrains d&#39affrontement.
"" Au cœur de l&#39action "" est une formule qui revient souvent dans la bouche du Major Gérald quand il harangue ses hommes. Car, en effet, c&#39est au cœur de l&#39action que vos capacités physiques et votre force mentale font la différence etÂ peuvent vous tirer d&#39affaire. Quelle est la méthode des Légionnaires pour optimiser à la fois leur mental & leur physique ? Comment y parvenir ?
Légionnaire depuis plus de trente ans, le Major Gérald est devenu une star de Youtube en publiant ses vidéos de préparation physique et mentale. Issues de ses programmes d&#39entraînement, elles connaissent un fort succès (près de 20 millions de vues cumulées) mais ne constituent qu&#39une partie de l&#39enseignement du Major.
Ce livre, à destination des sportifs qui veulent améliorer leurs capacités physiques, mais aussi conçu pour préparer les futurs aspirants aux forces d&#39élite, rassemble toute la méthode du Major. Mêlant ses programmes d&#39exercices (de condition physique, de franchissement d&#39obstacles, de combat, etc.) à son expérience du terrain, elle fourmille de conseils et permet de comprendre la rusticité de stratégies propres à la Légion. Car quand on est légionnaire, le but de la préparation physique n&#39est pas d&#39obtenir une médaille mais d&#39abord de rester en vie.",978-2263175954,https://m.media-amazon.com/images/I/71f2rHjlrCL._SY522_.jpg,Solar; Illustrated édition (9 septembre 2021),Major gérald,Arts martiaux
Bushido - Le Code du Samouraï: L&#39Âme du Japon,16.55,"Les samouraïs représentent l&#39archétype du guerrier et de la noblesse d&#39esprit. Inazo Nitobe en rappelle l&#39histoire, la culture, l&#39initiation et surtout le code d&#39honneur et les valeurs qui structurent encore aujour&#39hui la société et l&#39âme japonaise : justice, courage, bienveillance, politesse, sincérité, honneur, loyauté.
Les samouraïs représentent l&#39archétype du guerrier et de la noblesse d&#39esprit. Soumis à un code d&#39honneur et des valeurs implacables, ils sont les représentants d&#39une chevalerie qui sublime l&#39héroîsme et les valeurs masculines. Dans cet ouvrage rédigé au début du XXe siècle, Inazo Nitobe rappelle l&#39histoire des samouraïs, leur culture, leur initiation, leur entrainement rigoureux, et explicite les sept valeurs fondamentales qui constituent le Bushido, le code d&#39honneur du samouraï. Ces valeurs structurent encore aujour&#39hui la société et l&#39âme japonaise : justice, courage, bienveillance, politesse, sincérité, honneur, loyauté.",978-2382390368,https://m.media-amazon.com/images/I/31hr3ePmSKL.jpg,SYNCHRONIQUE; 1er édition (10 mai 2023),Inazo Nitobe,Arts martiaux
Le Guide de l&#39Autodiscipline: Partez à la découverte des 9 principes souverains et maîtrisez l&#39art de tout réussir,17.25,"Vous avez envie de tout abandonner ? Vous êtes découragé car vous n’arrivez pas à atteindre vos objectifs ? Vous ne savez plus comment vous y prendre pour progresser et obtenir de vrais résultats ?

STOP ! Où que vous regardiez il y aura des obstacles qui retiendront votre progression ; quoi que vous fassiez vous rencontrerez des ennuis à dépasser, des obstacles à franchir ; c’est la même loi pour tous.

Pour affronter et surmonter les difficultés que cette loi impose, aller jusqu’au bout de ses rêves avec succès et effectuer des changements positifs dans sa vie, vous avez simplement besoin d’apprendre à développer une véritable autodiscipline et une redoutable progression personnelle.",979-8475591161,https://m.media-amazon.com/images/I/61jsrH03KNL._SY522_.jpg,Independently published (12 septembre 2021),Nathan Clémenceau,Arts martiaux
Hagakure: Ecrits sur la Voie du samouraï,13.95,"Le Hagakure, qui fut écrit au début du XVIIIe siècle, rassemble des préceptes, leçons et épisodes historiques liés à la voie du samouraï. Ce livre fut dicté par un samouraï devenu moine, Tsunetomo Yamamoto, à l&#39un de ses disciples, Tashiro Tsuramoto, qui compila les récits de son maître dans quelque onze volumes. Depuis la fin de la Seconde Guerre mondiale, aucun livre n&#39a été condamné avec autant de véhémence que le Hagakure car il serait à l&#39origine de l&#39engagement aveugle des jeunes soldats japonais à se précipiter dans la mort plutôt que de connaître le déshonneur de la défaite. Récemment, en 2000, le livre fut encensé par le cinéma dans Gost Dog, la Voie du Samouraï de Jim Jarmusch avec Forest Whitaker. Hagakure fait partie des grands classiques du bushidô, la voie des samouraïs.",978-2846170970,https://m.media-amazon.com/images/I/61c3Ng-k9RL._SY522_.jpg,BUDO (3 juin 2009),Yamamoto Tsunetomo,Arts martiaux
Judo pour nous - Ceintures blanche et jaune (volume 1): La progession française à l&#39intention des jeunes,6.5,"Le JUDO pour nous est une collection de trois petits manuels pour apprendre le judo. Avec sa présentation ludique sous forme de bandes dessinées, le jeune judoka assimile aisément les techniques complexes de sa nouvelle discipline selon la méthode traditionnelle française. . Ce premier tome, présente toutes les connaissances de la première année de pratique, c&#39est-à-dire le programme de la ceinture blanche et de la ceinture jaune.",978-2846173407,https://m.media-amazon.com/images/I/61OxAIXn2jL._SY522_.jpg,BUDO; Illustrated édition (10 novembre 2014),Claude Fradet,Arts martiaux
Secrets of Itto-ryu: Book Four,19.87,"The first and only English translation of the once secret text on samurai swordsmanship by Sasamori Junzō, headmaster of Ono-ha Ittō-ryū.

Since it was first published in Japan in 1965, the Secrets of Ittō-ryū (Ittō-ryū Gokui) has served as the essential text of Ittō-ryū, one of the oldest and most prestigious schools of samurai strategy and swordsmanship in Japan. Readers unfamiliar with this school and its history will be surprised by how much it influenced the techniques and philosophy of the modern martial arts of kendo, aikido, and others.

The author, Sasamori Junzō, was born into a samurai family a little over a decade after the warrior class was abolished. Well-known in the west as an expert in the sport of kendo, he was also the headmaster of three traditional schools of Japanese martial arts, chief among them Ono-ha Ittō-ryū. This book,",979-8987242124,https://m.media-amazon.com/images/I/71OSa4ZdcZL._SY522_.jpg,Alkaid Research LLC (23 mai 2024),Junzo Sasamori,Arts martiaux
"L&#39essentiel du karaté shotokan: technique, enchainements, combat",25.0,"L&#39essentiel du karaté shotokan contient tout le programme officiel et toutes les connaissances nécessaires pour passer la ceinture noire 1e dan. Clair, il est composé de textes courts et simples qui rendent sa lecture accessible au plus grand nombre. Plus de 1100 photos couleurs détaillent chaque technique et chaque kata sous différents angles de vue. La mise en page originale est particulièrement étudiée pour faciliter les apprentissages. L&#39auteur, Stéphane Fauchard, n&#39a pas hésité à s&#39entourer des plus éminents experts et champions français et japonais - Hiroyuki Fuse (7 e dan), Guy Sauvin (8e dan) et Koshiro Tanaka (9e dan) - tous de fins techniciens qui apprtent à ce livre la touche de créativité tirée de l&#39expérience qui caractérise la pratique des grands champions. Troisème édition, mise à jour.",978-2846173018,https://m.media-amazon.com/images/I/71u15LYqN9L._SY522_.jpg,BUDO (10 décembre 2012),Stephane Fauchard,Arts martiaux
Le Guide de l&#39Autodiscipline: Partez à la découverte des 9 principes souverains et maîtrisez l&#39art de tout réussir,18.98,"Vous avez envie de tout abandonner ? Vous êtes découragé car vous n’arrivez pas à atteindre vos objectifs ? Vous ne savez plus comment vous y prendre pour progresser et obtenir de vrais résultats ?

STOP ! Où que vous regardiez il y aura des obstacles qui retiendront votre progression ; quoi que vous fassiez vous rencontrerez des ennuis à dépasser, des obstacles à franchir ; c’est la même loi pour tous.

Pour affronter et surmonter les difficultés que cette loi impose, aller jusqu’au bout de ses rêves avec succès et effectuer des changements positifs dans sa vie, vous avez simplement besoin d’apprendre à développer une véritable autodiscipline et une redoutable progression personnelle.",979-8475591161,https://m.media-amazon.com/images/I/61jsrH03KNL._SY522_.jpg,Independently published (12 septembre 2021),Nathan Clémenceau,Arts martiaux
,6.61,,,,,,Arts martiaux
,17.52,,,,,,Arts martiaux
Le traité des Cinq Roues: Stratégie Militaire et Tactique de Combat du Samouraï | Traité de Philosophie | Édition Originale Optimisée et Illustrée,15.45,"Go Rin no Sho de Miyamoto Musashi, le livre des cinq anneaux, est considéré comme un traité classique sur la stratégie militaire, tout comme L&#39art de la Guerre de Sun Tzu.

Le traité des Cinq Roues est un livre classique et intemporel qui explore l&#39art de la stratégie et de la tactique militaire. Rédigé par Miyamoto Musashi, un célèbre samouraï et expert en arts martiaux du XVIIe siècle, cet ouvrage est un guide précieux pour les combattants, les hommes d&#39action, les dirigeants et les passionnés d&#39arts martiaux.

Dans Le traité des Cinq Roues, Musashi partage sa sagesse et son expertise en matière de stratégie, en se basant sur son expérience en tant que samouraï légendaire. Le livre tire son nom des",979-8581158005,https://m.media-amazon.com/images/I/61QS08yfquL._SY522_.jpg,Independently published (14 décembre 2020),Musashi Miyamoto,Arts martiaux
"United We Conquer: Commandos Marine, ils racontent leur histoire",8.55,"L&#39histoire des Commandos Marine racontée par ses acteurs superbement photographiés par l&#39un d&#39entre eux.
Préface du Contre-amiral Pierre de Briançon,
Commandant la force maritime des fusiliers marins et commandos.
Léon Gautier s&#39est éteint en juillet 2023, à 100 ans. Il était le dernier représentant du 1er Bataillon de Fusiliers Marins Commandos créé en 1942 à Londres par Philippe Kieffer pour servir la France Libre. Le dernier de ces 177 Français à avoir participé au débarquement de Normandie du 6 juin 1944. Le 1er BFMC est à l&#39origine des sept commandos Marine, seules unités françaises qui portent leur béret vert à l&#39anglaise, couché à droite, en référence à leur histoire. L&#39insigne du brick de l&#39Aventure barré de la dague commando, à gauche sur le béret, arbore fièrement la croix de Lorraine. De même, leur devise, """,978-2263183225,https://m.media-amazon.com/images/I/617fawdHuLL._SY522_.jpg,Solar; Illustrated édition (9 novembre 2023),Jean Huck,Arts martiaux
Entrez dans la pratique du Qi Gong,23.9,"Découvrez les bases et la philosophie du Qi Gong
Le Qi gong fait partie des trésors de la culture chinoise, fondée essentiellement sur la conscience du souffle (le Qi) et l&#39harmonie entre le corps et l&#39esprit. Cette pratique ancestrale comprend de nombreuses méthodes issues des écoles taoïstes, bouddhistes et de la médecine chinoise. Toutes développent trois aspects essentiels : XING (le mouvement), Qi (la respiration, le souffle) et SHEN (la concentration de l&#39esprit, la conscience). Cet ouvrage, pratique et accessible, vous permet de progresser à votre rythme sur la voie de l&#39équilibre entre corps et esprit, quelle que soit votre condition physique. Accompagné d&#39un DVD d&#39exercices commentés, il est le fruit d&#39une longue expérience de l&#39enseignement du Qi Gong en Occident. Ke Wen y présente une méthode innovante, alliant la quintessence du Qi Gong traditionnel et une pédagogie claire. Nous sommes amenés progressivement dans la compréhension de la culture chinoise où le corps et la nature sont vivifiés par les souffles.",978-2702907245,https://m.media-amazon.com/images/I/81PsX6rwFgL._SY522_.jpg,Courrier du Livre (14 novembre 2011),Ke Wen,Arts martiaux
Le Qi Gong thérapeutique - 100 points d&#39acupuncture et 90 exercices pour votre santé - ABC,13.35,"Le Qi Gong, pratique énergétique millénaire puisant ses racines dans le taoïsme, le bouddhisme et les arts martiaux, fait partie intégrante de la médecine chinoise, au même titre que l’acupuncture, le massage, la diététique et la pharmacopée. En activant les réseaux énergétiques de l’organisme - méridiens, circulation sanguine, respiration -, le Qi Gong conduit l’énergie là où le corps en a besoin, pour en harmoniser les fonctions. Il joue doncun rôle dans la prévention de la santé et intervient efficacement comme thérapie complémentaire pour certaines maladies chroniques. Ce livre est né de la rencontre entre le professeur Yang Yu Bing (enseignant et chercheur à l’université des sports de Beijing) et Véronique Liégeois (diététicienne et enseignante de Qi Gong). Leurs expériences complémentaires leur ont permis de mettre au point une centaine d’exercices basés sur les principes de la médecine chinoise et regroupant mouvements dynamiques, méditation, posture statique et automassages pour des pathologies telles que l’anémie, les douleurs lombaires, l’asthme, le diabète mais aussi le surpoids, le stress, etc. Cent points d’acupuncture incontournables sont également décrits avec leur emplacement et indications de santé. Cet ouvrage abondamment illustré propose des mouvements simples et accessibles à tous et propose une véritable thérapie complémentaire non médicamenteuse qui potentialise les éventuels traitements conventionnels.",978-2733914564,https://m.media-amazon.com/images/I/81g2WbqGy4L._SY522_.jpg,GRANCHER; Illustrated édition (11 mars 2019),Véronique Liégeois,Arts martiaux
L&#39art de la paix : Enseignements du fondateur de l&#39aïkido,6.0,"Ces enseignements remplis de la plus haute inspiration montrent que la véritable voie du guerrier repose sur la compassion, la sagesse, l&#39absence de peur, ainsi que sur l&#39amour de la, nature. Tiré des entretiens et des écrits de Morihei Ueshiba, fondateur de l&#39art martial japonais connu sous le nom d&#39Aïkido, l&#39Art de la Paix propose un chemin de non-violence vers la victoire tout autant qu&#39un contrepoint d&#39importance à des classiques tels que Le Traité des Cinq Roues de Musashi ou L&#39Art de la Guerre de Sun Tzu.",978-2844451675,https://m.media-amazon.com/images/I/614RUT1e3AL._SY522_.jpg,Guy Trédaniel (28 avril 2000),Morihei Ueshiba,Arts martiaux
Zhan Zhuang : l&#39Art de Nourrir la Vie,7.74,"Zhan Zhuang, l&#39Art de Nourrir la Vie est l&#39exploration d&#39une pratique chinoise ancestrale : le « Zhan Zhuang », ou la pratique des postures physiques et méditatives. Grâce à cette discipline, un processus continu d&#39adaptation, d&#39apprentissage, et de purification s&#39opère : une pratique par laquelle l&#39esprit et le corps s&#39intègrent mutuellement pour unifier le Soi et son environnement.
C&#39est par cette forme, qui dans la Chine ancienne était nommée « symbiose »—un processus par lequel l&#39esprit et le corps se confondent avec le Dao—qu&#39un champ infini de possibilités s&#39ouvre à nous dans le traitement et la prévention des maladies, ainsi que dans le développement de notre potentiel latent.
Dans Zhan Zhuang, l&#39Art de Nourrir la Vie, le Dr Yu Yongnian non seulement dévoile le patrimoine chinois des arts martiaux et de la purification—anciennement disponibles dans un langage inintelligible—mais donne les clefs qui régissent le corps et l&#39esprit.",978-1519485397,https://m.media-amazon.com/images/I/61QjomTlnYL._SY522_.jpg,CreateSpace Independent Publishing Platform; 1er édition (1 novembre 2015),Dr. Yong Nian Yu,Arts martiaux
Krav Maga intégral: 250 techniques d&#39auto-défense et de combat au corps à corps,12.82,"Soutenu par Imi Lichtenfeld, fondateur du Krav Maga, ce livre est le manuel le plus complet sur cette méthode d&#39auto-défense et de combat dont la popularité ne cesse de grandir. Système de combat et de défense adopté par les forces armées israéliennes, le Krav Maga est pragmatique et facile à mémoriser car il est constitué de mouvements instinctifs et se base sur des scénarios d&#39entraînement réalistes. Que vous soyez grand ou petit, homme ou femme, jeune ou vieux, vous apprendrez avec cet ouvrage à vous protéger en exploitant les failles de l&#39agresseur. L&#39entraînement au krav maga apporte aussi la forme physique, la capacité à faire front, la confiance en soi, qualités utiles pour entreprendre et gérer sa vie au quotidien.",978-2846173865,https://m.media-amazon.com/images/I/61tZge+1N1L._SY522_.jpg,BUDO (29 novembre 2019),Darren Levine,Arts martiaux
L&#39art sublime et ultime des points de vie,59.5,"Le Japon est connu de tous pour ses méthodes efficaces de combat. Toutes utilisent les points vitaux pour vaincre l&#39adversaire. Mais savez-vous qu&#39il existe aussi des techniques qui utilisent des points pour rendre la vie ? Après son célèbre ouvrage "" L&#39Art sublime et ultime des points vitaux "" (plus de 22000 exemplaires vendus !) voici le second volet de ce diptyque sur l&#39univers caché des arts martiaux. C&#39est aussi sans doute le plus précieux des livres car c&#39est celui qui rend la vie et qui fait de l&#39art martial un art noble.",978-2846170482,https://m.media-amazon.com/images/I/71zfYWmUJwL._SY522_.jpg,BUDO (23 juillet 2009),Henry Plee,Arts martiaux
,15.03,,,,,,Arts martiaux
,15.98,,,,,,Arts martiaux
Bushido : le code du samouraï,19.9,"Les samouraïs font à la fois rêver et trembler. Ils représentent l&#39une des incarnations les plus puissantes de l&#39héroïsme masculin, au sens noble du terme, de par leur soumission à un code d&#39honneur et de vertus irréprochables, en suivant le bushidô, la voie du chevalier-guerrier. Ils éclairent l&#39âme d&#39un Japon qui, après la tragédie d&#39Hiroshima et de Nagasaki au XXe siècle, a fini par opter pour la paix intérieure et l&#39harmonie, renouant ainsi avec son passé le plus ancien et le plus fécond. br/ Un livre des plus complets sur le sujet, présentant les sept grandes vertus confucéennes, associées au bushidô : Droiture - Courage - Bienveillance - Politesse - Sincérité - Honneur - Loyauté. - Une vision éclairée des samouraïs, de leur initiation, de leur culture, leur philosophie et leur influence pendant des siècles.",978-2813207708,https://m.media-amazon.com/images/I/51zqbqQaiDL._SY522_.jpg,Les éditions Trédaniel (10 novembre 2014),Inazô Nitobé,Arts martiaux
