Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Le Grand Désordre hormonal: Ce qui nous empoisonne à notre insu,19.9,"Comment les toxiques hormonaux ont envahi la planète et comment s&#39en défendre.
Certains fantasment sur un humain augmenté... Encore faudrait-il commencer par arrêter de le diminuer au point de menacer sa survie. Le principal danger ne vient pas des virus, mais des produits chimiques qui ont envahi notre environnement quotidien et dérèglent notre système hormonal : les perturbateurs endocriniens. En cinquante ans, les hommes ont perdu plus de la moitié de leurs spermatozoïdes et leur testostérone décline. Les femmes voient leurs capacités de reproduction décroître avec la montée de nouvelles maladies ovariennes. Les cas d&#39autisme et d&#39allergies explosent chez les enfants. Des maladies autrefois rarissimes comme le diabète, l&#39obésité, les dysfonctions de la thyroïde, l&#39endométriose deviennent communes. Cette perte de potentialité n&#39est pas propre à l&#39espèce humaine, c&#39est toute la biodiversité qui est menacée.

Ce livre se propose de dresser un pont entre la recherche scientifique et le grand public. À l&#39aide de dessins explicatifs, Corinne Lalo y décrypte le phénomène de l&#39empoisonnement chimique de nos cellules et donne des conseils pour se protéger, car si nous sommes cernés par les perturbateurs hormonaux, nous pouvons apprendre à les reconnaître et ainsi à mieux les éviter.",978-2749166032,https://m.media-amazon.com/images/I/61mLLEaX97L._SY522_.jpg,Cherche Midi; Illustrated édition (14 octobre 2021),Corinne Lalo,Medias et communication
Procedural 3D Modeling Using Geometry Nodes in Blender: Discover the professional usage of geometry nodes and develop a creative approach to a node-based workflow,6.68,"An easy-to-follow, illustrated guide to learning the geometry nodes editor and various other facets of geometry nodes through simple exercises that progress to more challenging projects
Purchase of the print or Kindle book includes a free PDF eBook
Key Features
Develop a creative mathematical thinking of the modeling workflow
Understand how Blender and geometry nodes store and manage the data that you are handling
Learn different scatter methods and how to use them
Book Description",978-1804612552,https://m.media-amazon.com/images/I/71iNuIyQn7L._SY522_.jpg,Packt Publishing (17 mars 2023),Siemen Lens,Medias et communication
"Avatar, le dernier maître de l&#39air Tome 1 - La promesse",9.0,"Les colons de la nation du feu sont chassés du Royaume de la Terre, et les tensions montent entre le Seigneur du Feu Zuko et le Roi de la Terre Kuei. Alors qu&#39Aang et Katara oeuvrent sans relâche pour maintenir la paix entre ces deux nations, Sokka aide Toph à préparer ses élèves maîtres du métal à se défendre contre une classe rivale de maîtres du feu ! Aang sera t-il capable de maintenir la paix tout en conservant son amitié avec Zuko ? Le monde est-il condamné à replonger en guerre ?",978-2017168591,https://m.media-amazon.com/images/I/71tCT8tFbwL._SY522_.jpg,Hachette Comics; Illustrated édition (1 septembre 2021),Nickelodeon,Medias et communication
"Laïcité, j&#39écris ton nom",10.0,"« Aujourd&#39hui, nous voilà réduits à défendre la liberté et la laïcité, à nous défendre de n&#39être ni racistes, ni colonialistes, ni ""islamophobes"". Nous, les universalistes, humanistes, nous voilà coupables de considérer tous les hommes égaux face aux nouveaux racistes qui défendent la naissance comme identité, la couleur de peau comme personnalité, qui excusent l&#39antisémitisme quand il émane de la religion des opprimés, l&#39homophobie et la misogynie quand elles sont dites par des cultures non occidentales.    Ça suffit ! Soyons conscients des erreurs honteuses du passé et fiers des avancées humanistes, mais cessons de retenir notre cri face à l&#39horreur de l&#39islamisme. L&#39islamisme tue des musulmans athées au Pakistan, des étudiants iraniens, des femmes indonésiennes, des catholiques nigérians, des mécréants partout, des juifs en Occident comme en Israël... Nous pouvons remercier ceux qui se battent et qui meurent là-bas pour défendre ce qui n&#39est plus unani-mement partagé ici, par lâcheté, par peur, par culpabilité mal placée. Soyons à leur hauteur. »",979-1032932933,https://m.media-amazon.com/images/I/51IjBU8h25L._SY522_.jpg,L&#39OBSERVATOIRE (1 mai 2024),Abnousse Shalmani,Medias et communication
On n&#39ampute pas le cœur,19.0,"Au printemps 2023, une douleur aiguë, malheureusement familière, resurgit dans la jambe de Matthieu Lartot. Vingt-six ans après qu&#39il a été traité pour un sarcome, une nouvelle forme de ce cancer très rare réapparaît, encore plus agressive.
Cette fois, l&#39amputation est inévitable.

Devenu le Monsieur Rugby de France Télévisions, Matthieu décide de rendre publics sa maladie, son opération et l&#39objectif fou qu&#39il s&#39est fixé : être au rendez-vous de la Coupe du monde de rugby, qui s&#39ouvre deux mois plus tard. Il relève ce défi grâce à une détermination hors norme et à des rencontres qui ont transformé ce parcours du combattant en aventure humaine.
À travers ce témoignage, Matthieu Lartot souhaite transmettre son énergie tenace à ceux qui, comme lui, affrontent la maladie.",978-2221275320,https://m.media-amazon.com/images/I/51x44bjWdGL._SY522_.jpg,Robert Laffont (4 avril 2024),Matthieu Lartot,Medias et communication
Jennifer Aniston: L&#39impossible bonheur,24.95,"Découvrez la fascinante histoire de l&#39une des actrices les plus emblématiques de notre époque. Plongez dans la vie d&#39une célébrité hors du commun : son parcours, ses succès et ses épreuves.

Cette biographie captivante retrace l&#39incroyable ascension de Jennifer Aniston, une « girl next door » californienne, enfant de la balle qui rêvait de faire mieux que ses parents. Légendaire Rachel de la série Friends, mariée un temps au sex-symbol de l&#39Amérique, Jennifer Aniston a gagné son statut d&#39icône et son étoile sur Hollywood boulevard.

Mais plus que l&#39actrice, c&#39est la femme qui mérite d&#39être connue. Son rêve de maternité brisé, son mariage ultra-compliqué avec Brad Pitt et les véritables raisons de leur rupture, ses relations jamais apaisées avec sa mère, sont autant d&#39épreuves qu&#39elle a su surmonter. Aux prises avec les démons de son ami Matthew Perry - c&#39est elle qui, la première, a deviné ses addictions - elle reste aujourd&#39hui le pilier de la famille de",978-2017234418,https://m.media-amazon.com/images/I/81DDkRmZFLL._SY522_.jpg,Hachette Pratique (15 mai 2024),Anaïs Maquiné Denecker,Medias et communication
Procedural 3D Modeling Using Geometry Nodes in Blender: Discover the professional usage of geometry nodes and develop a creative approach to a node-based workflow,11.91,"An easy-to-follow, illustrated guide to learning the geometry nodes editor and various other facets of geometry nodes through simple exercises that progress to more challenging projects
Purchase of the print or Kindle book includes a free PDF eBook
Key Features
Develop a creative mathematical thinking of the modeling workflow
Understand how Blender and geometry nodes store and manage the data that you are handling
Learn different scatter methods and how to use them
Book Description",978-1804612552,https://m.media-amazon.com/images/I/71iNuIyQn7L._SY522_.jpg,Packt Publishing (17 mars 2023),Siemen Lens,Medias et communication
Procedural 3D Modeling Using Geometry Nodes in Blender: Discover the professional usage of geometry nodes and develop a creative approach to a node-based workflow,15.56,"An easy-to-follow, illustrated guide to learning the geometry nodes editor and various other facets of geometry nodes through simple exercises that progress to more challenging projects
Purchase of the print or Kindle book includes a free PDF eBook
Key Features
Develop a creative mathematical thinking of the modeling workflow
Understand how Blender and geometry nodes store and manage the data that you are handling
Learn different scatter methods and how to use them
Book Description",978-1804612552,https://m.media-amazon.com/images/I/71iNuIyQn7L._SY522_.jpg,Packt Publishing (17 mars 2023),Siemen Lens,Medias et communication
Procedural 3D Modeling Using Geometry Nodes in Blender: Discover the professional usage of geometry nodes and develop a creative approach to a node-based workflow,16.61,"An easy-to-follow, illustrated guide to learning the geometry nodes editor and various other facets of geometry nodes through simple exercises that progress to more challenging projects
Purchase of the print or Kindle book includes a free PDF eBook
Key Features
Develop a creative mathematical thinking of the modeling workflow
Understand how Blender and geometry nodes store and manage the data that you are handling
Learn different scatter methods and how to use them
Book Description",978-1804612552,https://m.media-amazon.com/images/I/71iNuIyQn7L._SY522_.jpg,Packt Publishing (17 mars 2023),Siemen Lens,Medias et communication
Propaganda: Comment manipuler l&#39opinion en démocratie,12.16,""" LE manuel classique de l&#39industrie des relations publiques "" selon Noam Chomsky.
"" LE manuel classique de l&#39industrie des relations publiques "" selon Noam Chomsky. Véritable petit guide pratique écrit en 1928 par le neveu américain de Sigmund Freud, ce livre expose cyniquement et sans détour les grands principes de la manipulation mentale de masse ou de ce que Bernays appelait la "" fabrique du consentement "".
Comment imposer une nouvelle marque de lessive ? Comment faire élire un président ? Dans la logique des "" démocraties de marché "", ces questions se confondent.
Bernays assume pleinement ce constat : les choix des masses étant déterminants, ceux qui parviendront à les influencer détiendront réellement le pouvoir. La démocratie moderne implique une nouvelle forme de gouvernement, invisible : la propagande. Loin d&#39en faire la critique, l&#39auteur se propose d&#39en perfectionner et d&#39en systématiser les techniques, à partir des acquis de la psychanalyse.
Un document édifiant où l&#39on apprend que la propagande politique au XXe siècle n&#39est pas née dans les régimes totalitaires, mais au coeur même de la démocratie libérale américaine.",978-2355220012,https://m.media-amazon.com/images/I/710EE5qTUEL._SY522_.jpg,Zones (11 octobre 2007),Edward Bernays,Medias et communication
"Moi, millionnaire ?",18.9,"L&#39incroyable destin de Bruno Hourcade, grand vainqueur des "" 12 Coups de Midi "" et recordman de victoires individuelles dans un jeu télé
Je n&#39étais, a priori, pas destiné aux paillettes des plateaux de télévision. Mais les livres, qui ont toujours été mes compagnons, ont guidé ma soif d&#39apprendre et de me cultiver. Une curiosité qui m&#39a propulsé, le 20 janvier 2021, sur le plateau des "" 12 Coups de Midi "", l&#39émission de jeu de culture générale la plus populaire de France, animée par le charismatique Jean-Luc Reichmann.

Neuf mois plus tard, je me retrouvais à la tête de plus d&#39un million d&#39euros. Un record en termes d&#39argent gagné, mais aussi de participations, deux-cent-cinquante-deux jours au total et une somme que je n&#39aurais jamais réussi à accumuler en toute une vie de travail.

Une aventure à peine imaginable que je vous propose de suivre à mes côtés en vous dévoilant au passage les coulisses de cette télévision qui a fait de moi un millionnaire.",978-2701404158,https://m.media-amazon.com/images/I/6149KCY9xWL._SY522_.jpg,Hors Collection (18 avril 2024),Bruno Hourcade,Medias et communication
La République c&#39était lui ! Grandeur et déchéance du camarade Mélenchon,18.0,"Puisque la gauche ressemble de plus en plus au Titanic après sa rencontre avec l&#39iceberg fatal, intéressons-nous au capitaine du navire. Relégué dans les soutes du Parti socialiste, le camarade Mélenchon eut un jour l&#39idée, pour gagner les galons convoités, d&#39abandonner toutes ses convictions. C&#39est ainsi que l&#39intransigeant républicain, le laïcard convaincu devint le chantre du communautarisme et du séparatisme islamiste. Toute la gauche se trouva entraînée par le fond à sa suite, jusqu&#39au refus des insoumis de reconnaître le caractère terroriste des atrocités commises par le Hamas, le 7 octobre 2023. La République, c&#39était lui ! est l&#39histoire d&#39un naufrage, celui d&#39un camp idéologique en lutte contre les valeurs fondamentales de la France, au point de faire courir à notre pays un risque de guerre civile. Écrivain, critique littéraire (le JDD, Marianne et Transfuge), animateur de télévision, Éric Naulleau est l&#39auteur, notamment, de La Faute à Rousseau, paru chez Léo Scheer en 2023.",978-2756123158,https://m.media-amazon.com/images/I/61qmc+Yl+VL._SY522_.jpg,LEO SCHEER (3 avril 2024),Eric Naulleau,Medias et communication
Créer son Label de Musique,7.57,"L’objectif c’est de Percer rapidement, pas dans 10 Ans ! Mais il faut ralentir pour accélérer. Ce livre parle de secrets.
Des secrets qui sont cachés à la vue de tous.
Des secrets que la plupart des gens sont trop programmés par le « système » pour voir.
Des secrets sur la création de label, sur la fiscalité, sur les optimisations dont on ne vous parle pas mais aussi sur la nature humaine, l&#39amélioration de soi, la vente, le marketing et la façon de fixer son prix intelligemment.
Il s&#39agit d&#39un livre sur le succès.
Ce livre parle de comment aller plus vite et plus loin grâce à l&#39effet de levier.",979-8322965596,https://m.media-amazon.com/images/I/71pjU5Xk0dL._SY522_.jpg,Independently published (15 avril 2024),Tarik Hamiche,Medias et communication
Femmes en politique : premier bilan - Trente portraits de femmes qui ont accédé aux responsabilités.,15.8,"Vingt-cinq ans après les premières mesures dites de "" parité "", voici le premier bilan des femmes en politique.
Cela peut surprendre, mais Christine Kelly est la première essayiste à poser une question simple : les femmes ont-elles changé la politique ? L&#39ont-elles améliorée comme il était permis de l&#39espérer ?
Matignon, le "" perchoir "", des ministères régaliens, des grandes villes, des régions et la direction de plusieurs grands partis : les femmes ont enfin gagné leurs places à tous les étages de la structure politique du pays.
Cet authentique progrès a été accompagné d&#39un espoir sinon d&#39une promesse : l&#39exercice du pouvoir au féminin offrirait de nouvelles perspectives, des manières plus transparentes d&#39agir, une sensibilité plus grande à certains problèmes.

Mais est-ce bien le cas ?

Trente femmes politiques, trente femmes d&#39hier et d&#39aujourd&#39hui, de droite, du centre et de gauche, sont ainsi passées en revue enfin avec les mêmes critères que ceux qui prévalent à l&#39égard des hommes.
De Ségolène Royal à Marine Le Pen, de Sandrine Rousseau à Michèle Alliot-Marie, de Christine Lagarde à Arlette Laguiller, de Marlène Schiappa à Valérie Pécresse, toutes sont saisies sur le vif, et c&#39est à un passionnant "" roman vrai "" de la politique que Christine Kelly nous invite, qu&#39importe si les femmes s&#39y révèlent souvent pareilles aux hommes.",978-2749178288,https://m.media-amazon.com/images/I/61jWWFWXgJL._SY522_.jpg,Cherche Midi (30 mai 2024),Christine Kelly,Medias et communication
Le Guide Complet du SEO: Donnez de la visibilité à votre business en ligne grâce au SEO !,7.15,"Devenez le numéro 1 en ligne 🚀

Vous voulez donner de la visibilité à votre business en ligne, générer plus de trafic sur votre site web, et augmenter vos conversions ?

Ce livre est fait pour vous si vous voulez émerger en ligne sans le moindre investissement et simplement grâce à toutes les connaissances SEO engrangées à travers cet ouvrage.

Dans ce guide complet du SEO, vous allez découvrir :

Le fonctionnement des moteurs de recherche
Les astuces pour trouver les bons mots clés",979-8883092403,https://m.media-amazon.com/images/I/51MAwPyqf7L._SY522_.jpg,Independently published (31 mars 2024),Andréa Bensaid,Medias et communication
Incandescente pour toujours,19.0,"Professeure de chant de la Star Academy, Adeline Toniutti est LA révélation, sur TF1, de l&#39émission culte. Chaque semaine, sa flamboyance, son énergie, son expertise ont touché des millions de téléspectateurs. Derrière les feux des projecteurs, celle qu&#39on surnomme la « fille du facteur » ou la « soprano rock&#39n&#39roll » a réalisé un véritable parcours du combattant pour traverser les épreuves que la vie lui a infligées et pour retrouver le bonheur. Destinée à être chanteuse d&#39opéra, un accident domestique la prive de sa voix. Son compagnon se met alors à la maltraiter, les coups s&#39enchaînent, anorexie et chute sociale s&#39ensuivent. Cette vie, qui a pu la mener au bord du suicide, Adeline Toniutti nous la raconte dans Incandescente pour toujours. Intime, elle se livre, « l&#39âme dans la plume », à travers un récit poignant avec le ton et la force qu&#39on lui connaît, afin de nous rappeler : « Tant qu&#39on respire encore et qu&#39on ne nous a pas fermé les yeux, il faut se battre. »",978-2268110349,https://m.media-amazon.com/images/I/71L4QhM0B2L._SY522_.jpg,Editions du Rocher (3 avril 2024),Adeline Toniutti,Medias et communication
Task Force Baguette: Deux soldats français sur le front ukrainien,19.0,"La Task Force Baguette est présente en Ukraine depuis avril 2022, quelques semaines après l&#39invasion russe du 24 février. Derrière ce nom qui peut prêter à sourire se cache une unité d&#39élite composée de Français et d&#39Américains placée sous le commandement d&#39un service de renseignement ukrainien. Ses membres sont d&#39anciens militaires qui ont tout quitté pour répondre à l&#39appel du président Zelensky, au nom des valeurs démocratiques auxquelles ils croient profondément. Adam K. et Donny D., respectivement ancien parachutiste et chasseur alpin au sein de l&#39armée française, ont participé aux grandes batailles de ce conflit. De la défense de Kharkiv aux tranchées de Bakhmout, ils ont eu à affronter aussi bien les assauts des militaires de l&#39armée régulière russe que ceux des mercenaires de Wagner. Dans ce récit à hauteur d&#39homme, ils confient l&#39histoire secrète de cette unité dont ils comptent parmi les membres fondateurs. Missions d&#39infiltration en territoire ennemi, défense des premières lignes du front, actes héroïques et camarades morts au combat, ils racontent leur expérience d&#39un conflit qui a bouleversé l&#39ordre international et déjà fait plus d&#39un demi-million de victimes.",978-2207180723,https://m.media-amazon.com/images/I/91UJTGeQ6ML._SY522_.jpg,DENOEL; Illustrated édition (21 février 2024),Donny D.,Medias et communication
