Nom,Prix,Description,Isbn,Photo,Editeur,Auteur,Categorie
Le grand atlas de l&#39Astronomie (8e ed),39.95,"Etoiles, galaxies, constellations… l’univers a une histoire et Le Grand Atlas de l’Astronomie nous plonge au cœur de ces découvertes pour percer les mystères du cosmos.
Véritable voyage à travers l’espace, ce magnifique atlas propose des textes exigeants, mais à la portée de tous, pour découvrir une multitude d’informations sur la configuration de notre Univers : du système solaire aux étoiles et galaxies, de la description des constellations aux dernières prouesses technologiques. Élaboré par un collectif d’auteurs scientifiques spécialistes de l’astrophysique, en collaboration avec la prestigieuse Libreria Geografica et Le Monde, ce Grand Atlas de l’Astronomie comporte :
• Une préface signée Hubert Reeves, célèbre astrophysicien et vulgarisateur émérite ;
• Des images satellites provenant d’agences spatiales, notamment de la NASA ;
• Une impressionnante documentation d’archives qui revient sur les premières découvertes mais intègre également les recherches spatiales les plus récentes (la toute première photo du trou noir, les détections d’ondes gravitationnelles, les dernières découvertes d’exoplanètes, le rover",978-2344060384,https://m.media-amazon.com/images/I/81Wrg5FlrAL._SY522_.jpg,Glénat Livres; 8e édition (18 octobre 2023),Collectif,Atlas et cartes
Le guide du cancer du sein,24.95,""" Comment annoncer son cancer à ses proches ? Comment s’habiller quand on a qu’un seul sein ? Qu’amener lors de sa première chimio ? Que manger pendant les traitements ? Et après, on fait quoi ? ""

À seulement 31 ans, Cynthia Kå découvre une boule dans sa poitrine. On lui diagnostique alors un cancer du sein. Elle utilise aujourd’hui son expérience pour guider et inspirer les personnes faisant face à ce voyage terrifiant, et offre des conseils précieux à ceux qui veulent soutenir leur proche dans cette épreuve, mais se retrouvent parfois démunis.

Le guide du cancer du sein pour les débutantes et leurs proches est à la fois le récit touchant du parcours d’une survivante, un guide pratique et réconfortant qui accompagne les lecteur.ice.s à travers chaque étape du processus, sans langue de bois, mais aussi une chronique de vie et un kit de survie, enrichi de témoignages de femmes qui sont passées par là et d’entretiens avec des médecins et des professionnels de santé. Vous y trouverez tout pour informer et redonner le pouvoir aux personnes qui traversent cette épreuve.

À lire seule ou accompagnée, pour reprendre le contrôle de son corps et de sa vie, et se sentir actrice après un diagnostic de cancer du sein.",978-2019470128,https://m.media-amazon.com/images/I/61Pvdr5qSwL._SY522_.jpg,Hachette Pratique; Illustrated édition (22 novembre 2023),Cynthia Kå,Atlas et cartes
,14.22,,,,,,Atlas et cartes
Villard-de-Lans / Mont Aiguille / PNR du Vercors (3236OT),13.9,,978-2758552819,https://m.media-amazon.com/images/I/81GQ5rxWlYL._SY522_.jpg,Institut Geographique National; 6e édition (4 juin 2022),,Atlas et cartes
922 - Les chemins de saint jacques de compostelle,8.33,IGN Chemins vers Saint-Jacques De Compostelle - Carte topographique,978-2758550761,https://m.media-amazon.com/images/I/81TebOfmsnL._SY522_.jpg,Ign; 3e édition (16 février 2021),Collectif,Atlas et cartes
3530ET Samoens Haut Giffre,19.32,,978-2758553526,https://m.media-amazon.com/images/I/81V+lBuBiTL._SY522_.jpg,Ign; 6e édition (23 janvier 2023),Collectif,Atlas et cartes
1748OT Gavarnie luz-saint-sauveur pn des pyrenees,11.36,,978-2758551867,https://m.media-amazon.com/images/I/512a9cVpqFL._SY445_SX342_.jpg,Ign; 7e édition (5 février 2022),Collectif,Atlas et cartes
Le Blanc des cartes: Quand le vide s&#39éclaire,8.08,"S&#39il n&#39y a rien, c&#39est déjà qu&#39il y a quelque chose... Absence d&#39informations ou de données, oublis involontaires ou invisibilisation à des fins politiques ou culturelles, les blancs laissés sur les cartes ne sont pas neutres. Ces zones vides décuplent la curiosité et parfois même les fantasmes de ce qu&#39elles représentent ou peuvent cacher. Ce qui est vide est-il le reflet du rien ? Alors que nous sommes aujourd&#39hui saturés de données disponibles, des blancs sur les cartes subsistent. Les auteurs dévoilent ici, grâce à une quarantaine de cartes, un nouveau monde et révèlent la diversité de ces ""silences"" cartographiques.",978-2080427793,https://m.media-amazon.com/images/I/71gPsgWQb2L._SY522_.jpg,AUTREMENT; Illustrated édition (1 mai 2024),Matthieu Noucher,Atlas et cartes
,5.82,,978-2758545668,,Ign; 5e édition (12 octobre 2018),,Atlas et cartes
Lonely Planet – Voyage autour du monde,12.85,"À la découverte de tous les pays du monde !
Du Canada à la Chine en passant par l&#39Islande ou le Kenya, chaque page de ce guide présente dans un des 200 pays du monde, et donne des dizaines d&#39infos insolites sur la faune, les coutumes et l&#39histoire du pays. Où peut-on grimper sur une tour de beignets, participer à un festival de cerfs-volants ou manger de l&#39aloko ?

Un guide rempli d&#39anecdotes, des photos fascinantes et de superbes illustrations, pour un voyage inoubliable dans tous les pays du monde !",978-2324033773,https://m.media-amazon.com/images/I/61Iw2Cy8k2L._SY522_.jpg,Grund; Illustrated édition (26 octobre 2023),Lonely Planet,Atlas et cartes
3537ET Guillestre vars risoul pnr du queyras,16.3,"Carte de randonnée IGN Guillestre- Série Top 25
Découvrez les randonnées pédestres et en vélo autour de Guillestre, Vars, Risoul, Parc naturel du Queyras. La carte Top 25 est imprimée d&#39un seul côté. Elle se déplie et se plie très facilement.
Légère, elle se range facilement dans une des poches de votre sac à dos.
Caractéristiques de la carte 3537ET:
Echelle: 1:25 000 ( 1cm = 250 mètres sur la carte)
Compatible avec le système GPS
Courbes de niveau
Informations touristiques
Itinéraires de Grande Randonnée (GR)
Dimensions déplié:
Date de parution: 29/04/2019
Randonnée dans le département des Hautes-Alpes",978-2758546740,https://m.media-amazon.com/images/I/81D-z37WMlL._SY522_.jpg,Ign; 5e édition (29 avril 2019),Collectif,Atlas et cartes
947 - FRANCE SUD OUEST 2024 PLASTIFIEE,16.33,,978-2758555780,https://m.media-amazon.com/images/I/61vz-LrtHLL._SY522_.jpg,IGN; 20e édition (12 avril 2024),COLLECTIF,Atlas et cartes
Les littoraux français,6.89,"L&#39ouvrage incontournable pour comprendre la nouvelle question de géographie du CAPES externe 2025 d&#39histoire-géographie, les littoraux français, préparer efficacement le concours et le réussir.

Les littoraux français, la nouvelle question de géographie du CAPES externe 2025 d&#39histoire-géographie dans la collection CAPES Amphi Géographie.
Trois parties (Comprendre, Recherche, S&#39entraîner) pour comprendre les enjeux de la question, maîtriser les connaissances et les cartes essentielles et les différentes épreuves.
Un ouvrage indispensable pour préparer efficacement le concours et le réussir.",978-2749555706,https://m.media-amazon.com/images/I/61F1s1phfTL._SY522_.jpg,BREAL (12 décembre 2023),Frank Paris,Atlas et cartes
1647OT Vignemale ossau arrens cauterets pn des pyrenees,7.64,IGN Vignemale / Ossau / Cauterets / Parc national des Pyrénées - Carte topographique,978-2758551843,https://m.media-amazon.com/images/I/91x9A5-vqfL._SY522_.jpg,Ign; 6e édition (5 février 2022),Collectif,Atlas et cartes
3630OT Chamonix massif du mt blanc,19.34,,978-2758554172,https://m.media-amazon.com/images/I/81MeBFP39fL._SY522_.jpg,Ign; 3e édition (15 avril 2023),Collectif,Atlas et cartes
,9.19,,,,,,Atlas et cartes
,10.52,,978-2758550341,,Ign; 5e édition (9 mars 2020),,Atlas et cartes
Invincible Univers - Les Gardiens Du Globe T02,19.52,"En lien avec les événements survenus dans la série Invincible, Dinosaurus a laissé sa marque sur le monde. Les héros de tout l&#39univers ? Invincible, les Gardiens du Globe, Tech Jacket, Wolf-Man et bien d&#39autres ? peuvent-ils contenir les dégâts ? Ou la fin des temps est-elle à venir ?",978-2413047902,https://m.media-amazon.com/images/I/81np6y9o50L._SY522_.jpg,Delcourt; Illustrated édition (7 février 2024),Todd Nauck,Atlas et cartes
,11.55,,978-2758541998,,IGN; 4e édition (13 octobre 2017),,Atlas et cartes
L&#39aube américaine,18.48,"28 mai 1830. Le président Jackson signe la loi de déportation des peuples amérindiens. Cinq tribus de l&#39Est, dont les Cherokees et les Creeks, prennent la route de l&#39exil, qui sera appelée « la Piste des larmes ». Avant le départ certains sont forcés d&#39assister à l&#39intrusion dans leurs maisons de colons armés de Bibles et de fusils. Parmi eux, l&#39ancêtre de Joy Harjo, Grand-père Monahwee, offre son portrait à l&#39un de ces gentlemen en le priant de le montrer à ses enfants et de leur raconter son histoire. Quant à moi, dit-il, je ne désire plus voir un seul visage blanc quand j&#39aurai franchi le Grand Fleuve et serai arrivé en Oklahoma. Il vivra presque centenaire et tiendra parole. Deux siècles plus tard, Joy Harjo décide de revenir sur ces terres par de vieilles pistes. Pour dire l&#39espérance sans taire la colère. Pour rendre justice à la souffrance sans négliger l&#39amour intact de la Nature et de tous ses habitants. Pour maintenir la mémoire vive sans entraver le repos des morts. Pour accomplir les rituels, pour réparer ce qui peut l&#39être, pour épargner aux enfants et petits-enfants les noeuds inextricables des regrets. Pour célébrer, en poète, les noces du deuil et de la paix de l&#39âme, de l&#39horreur et de l&#39aurore américaines. Bénissez-nous, ces terres, dit le souvenir. Ces terres ne sont pas nos terres. Ces terres ne sont pas vos terres. Nous sommes cette terre.",978-2211309530,https://m.media-amazon.com/images/I/61gfCq4WwqL._SY522_.jpg,EVERGREEN; Bilingual édition (14 avril 2021),Joy Harjo,Atlas et cartes
ATLAS DE L&#39EUROPE,24.0,"Territoire pluriel, le continent européen est un espace d&#39échanges et de rencontres, où se croisent des influences multiples. Mue par un projet ambitieux de communauté des nations né sur les cendres de la guerre, l&#39Europe doit relever le défi de l&#39unité malgré sa diversité. Pour comprendre l&#39Union européenne et ses ambiguïtés, l&#39atlas revient sur : - Les fondements de l&#39Europe : définition géographique et politique, histoire du continent depuis l&#39Antiquité.- La création de l&#39idée européenne et de l&#39Union, composée aujourd&#39hui de 27 États.- La géopolitique des territoires européens : la diplomatie interne, les relations avec le reste du monde, la gestion de ses périphéries et confins, tant continentaux qu&#39ultra-marins.Les 80 cartes de cet atlas racontent cette passionnante Europe, ses défis et ses enjeux, et comment elle doit réussir à s&#39inscrire durablement dans l&#39avenir du monde.",978-2746761711,https://m.media-amazon.com/images/I/71QLsMQAlqL._SY522_.jpg,AUTREMENT; Illustrated édition (22 septembre 2021),Frank Tétart,Atlas et cartes
FÔRET DE FONTAINEBLEAU,8.9,,978-2758550785,https://m.media-amazon.com/images/I/814zPsGRWbL._SY522_.jpg,IGN (16 septembre 2020),COLLECTIF,Atlas et cartes
Atlas historique de la Russie: D&#39Ivan III à Vladimir Poutine,24.0,"Plus de 90 cartes et infographies présentent l&#39histoire de la Russie, mettant l&#39accent sur les différentes régions d&#39un territoire immense et sur les modalités de son contrôle par l&#39État. - La Russie impériale, puissance en expansion depuis le XVᵉ siècle, est fragilisée par une modernisation tardive et la guerre ; elle est mise à terre par la Révolution de février 1917. - La Russie soviétique se forge dans une immense violence politique et sociale tout en donnant naissance à un monde nouveau, urbain et industriel. - La période postsoviétique voit la Russie, après un temps de repli et d&#39incertitudes, tenter de renouer avec sa grandeur passée. D&#39Ivan III, ""grand-prince de Moscou et de toute la Russie "" au XVᵉ siècle, à Vladimir Poutine, président d&#39un pouvoir central qui ébranle la scène internationale, cette nouvelle édition dresse le bilan actualisé des transformations que continue de connaître la Russie.",978-2080435880,https://m.media-amazon.com/images/I/71T9hJamybL._SY522_.jpg,AUTREMENT; 3e édition (7 février 2024),François-Xavier Nerard,Atlas et cartes
3432OT Massif des bauges,13.9,,978-2758552338,https://m.media-amazon.com/images/I/818FIFripYL._SY522_.jpg,Ign; 6e édition (9 mai 2022),Collectif,Atlas et cartes
Invincible Univers - Les Gardiens Du Globe T01,29.95,"Alors que la Guerre Viltrumite fait rage dans les pages d&#39INVINCIBLE, les rangs des Gardiens du Globe sont clairsemés. La campagne de recrutement des Gardiens est interrompue par un appel de détresse d&#39Aquarus. Et les nouvelles recrues sont soudainement lancées la tête la première dans la bataille - espérons qu&#39elles soient prêtes.",978-2413047896,https://m.media-amazon.com/images/I/81NModZjC2L._SY522_.jpg,Delcourt; Illustrated édition (13 septembre 2023),Phil Hester,Atlas et cartes
"3534OT Les trois vallees, modane pn de la vanoise / recto",13.96,,978-2758545644,https://m.media-amazon.com/images/I/81qGz+BT88L._SY522_.jpg,Ign; 5e édition (12 octobre 2018),Institut Géographique National,Atlas et cartes
,6.6,,978-2758551522,,Ign; 6e édition (1 janvier 2021),,Atlas et cartes
,10.12,,978-2758543305,,Ign; 4e édition (29 avril 2019),,Atlas et cartes
La Clusaz / Grand-Bornand (3430ET),18.1,,978-2758552291,https://m.media-amazon.com/images/I/81fEsBncy0L._SY522_.jpg,Institut Geographique National; 6e édition (4 juin 2022),,Atlas et cartes
,9.92,,978-2758538547,,Ign; 2e édition (20 avril 2017),,Atlas et cartes
3741OT Vallee de la vesubie parc naturel du mercantour,12.6,,978-2758554028,https://m.media-amazon.com/images/I/91BjcMp0k0L._SY522_.jpg,Ign; 5e édition (10 juin 2023),Collectif,Atlas et cartes
"Drapeaux du monde - Histoires des drapeaux, avec des images de tous les pays",8.45,"Ce livre présente tous les drapeaux du monde en examinant de nombreuses bannières en détail, accompagnées de dessins représentant certains des lieux et des symboles les plus pertinents pour les différentes nations.
Les drapeaux représentent l&#39âme des nations du monde. Chaque combinaison de couleurs et de symboles a une histoire à raconter, fondée sur les expériences et les sentiments des habitants de différents pays. Connaître les drapeaux et leur langage caché est donc un moyen de comprendre l&#39histoire, la culture et le rôle des nations. Ce livre, divisé en continents, présente en 136 pages tous les drapeaux du monde en examinant de nombreuses bannières en détail, accompagnées de dessins représentant certains des lieux et des symboles les plus pertinents pour les différentes nations.",,https://m.media-amazon.com/images/I/71HToIeTCrL._SY522_.jpg,Nuinui jeunesse; Illustrated édition (18 janvier 2024),Francesco Tomasinelli,Atlas et cartes
"3436ET Meije, pelvoux pn des ecrins / recto",13.9,,978-2758545606,https://m.media-amazon.com/images/I/81nERyfS+PL._SY522_.jpg,Ign; 5e édition (12 octobre 2018),Institut Géographique National,Atlas et cartes
"Guide Imray - Mer Adriatique: Albanie, Monténégro, Bosnie, Croatie, Slovénie, Italie",71.0,"Les Guides IMRAY sont en quelque sorte les Guide Michelin des plaisanciers. Avec, pour chaque région abordée, la cartographie complète, les entrées de port, et toutes les indications de navigation nécessaires.",979-1027101856,https://m.media-amazon.com/images/I/91lYraGckUL._SY522_.jpg,VAGNON (19 janvier 2018),Marc Labaume,Atlas et cartes
3536OT Briancon - serre chevalier montgenevre,13.77,"Carte de randonnée IGN Briançon - Série Top 25
Découvrez les randonnées pédestres et en vélo autour de Briançon, Serre Chevalier et Montgenèvre . La carte Top 25 est imprimée d&#39un seul côté. Elle se déplie et se plie très facilement.
Légère, elle se range facilement dans une des poches de votre sac à dos.
Caractéristiques de la carte 3536OT:
Echelle: 1:25 000 ( 1cm = 250 mètres sur la carte)
Compatible avec le système GPS
Courbes de niveau
Informations touristiques
Itinéraires de Grande Randonnée (GR)
Dimensions déplié:
Date de parution: 29/04/2019
Randonnée dans le département des Hautes-Alpes",978-2758546733,https://m.media-amazon.com/images/I/91mu-4AprVL._SY522_.jpg,Ign; 5e édition (29 avril 2019),Collectif,Atlas et cartes
Cartes d&#39exception,18.36,"Cet ouvrage incroyable présente les grandes cartes du monde qui ont marqué la représentation du monde : une histoire d&#39aventures et de découvertes, de querelles politiques et de méprises scientifiques, de progrès technologique et d&#39exploration !
Ce livre de référence magnifiquement illustré présente une sélection des plus belles, et des plus significatives, cartes du monde. Outre les informations géographiques et topographiques que ces documents rares et précieux délivrent, ils ont toujours été une fenêtre sur la

culture, les croyances et l&#39histoire des grandes civilisations du monde.
De la mappa latine à la tu chinoise en passant par la surah arabe, de la table de Peutinger à la Carte pisane, de la mappemonde de Fra Mauro à la cartographie moderne, cet ouvrage présente en détail une soixantaine de cartes, en explique le contexte historique et les spécificités. Il raconte aussi les grands explorateurs et cartographes qui ont écrit l&#39histoire de la cartographie.",978-2810438457,https://m.media-amazon.com/images/I/7191EYf-5jL._SY522_.jpg,Géo Histoire; Illustrated édition (12 octobre 2023),Jerry Brotton,Atlas et cartes
3431OT Lac d&#39annecy,10.05,,978-2758552314,https://m.media-amazon.com/images/I/81GgratmsrL._SY522_.jpg,Ign; 3e édition (9 mai 2022),Collectif,Atlas et cartes
