Nom,Description,Photo
,,
Coelho,"Amazon.fr
Amazon.co.uk Review Like the one-time bestseller Jonathan Livingston Seagull, The Alchemist presents a simple fable, based on simple truths and places it in a highly unique situation. And though we may sense a bestselling formula, it is certainly not a new one: even the ancient tribal storytellers knew that this is the most successful method of entertaining an audience while slipping in a lesson or two. Brazilian storyteller Paulo Coehlo introduces Santiago, an Andalucian shepherd boy who one night dreams of a distant treasure in the Egyptian pyramids. And so he&#39s off: leaving Spain to literally follow his dream. Along the way he meets many spiritual messengers, who come in unassuming forms such as a camel driver and a well-read Englishman. In one of the Englishman&#39s books, Santiago first learns about the alchemists--men who believed that if a metal were heated for many years, it would free itself of all its individual properties, and what was left would be the ""Soul of the World."" Of course he does eventually meet an alchemist, and the ensuing student-teacher relationship clarifies much of the boy&#39s misguided agenda, while also emboldening him to stay true to his dreams. ""My heart is afraid that it will have to suffer,"" the boy confides to the alchemist one night as they look up at a moonless night. ""Tell your heart that the fear of suffering is worse than the suffering itself,"" the alchemist replies. ""And that no heart has ever suffered when it goes in search of its dreams, because every second of the search is a second&#39s encounter with God and with eternity.""
Revue de presse
‘His books have had a life-enhancing impact on millions of people.’ THE TIMES
‘One of the few to deserve the term Publishing Phenomenon.’ INDEPENDENT ON SUNDAY
‘Coelho’s writing is beautifully poetic but his message is what counts… he gives me hope and puts a smile on my face.’ DAILY EXPRESS
‘I love The Alchemist.’ OPRAH WINFREY
‘The Alchemist is a beautiful book about magic, dreams and the treasures we seek elsewhere and then find on our doorstep.’ MADONNA
""I feel like the luckiest man on the planet. It&#39s a dream come true for me,"" to be able to direct and star and bring Coelho&#39s book to the screen."" LAURENCE FISHBURNE on the upcoming film adaptation of The Alchemist
""One of my favourite books is The Alchemist by Paulo Coelho, and I just believe that…I can create whatever I want to create. If I can put my head on it right, study it, learn the patterns…I feel very strongly that we are who we choose to be."" WILL SMITH
""When I&#39m on the set with young actors and sometimes you meet people in life who you feel they are a little confused and they want to be re-centered, there are two books that I always recommend. One of them is Siddhartha, and the other is The Alchemist. RUSSELL CROWE






En lire plus",https://m.media-amazon.com/images/S/amzn-author-media-prod/ovmv52mf4daeo4iakjiepifci0._SY600_.jpg
Stephen Meyer,"STEPHEN MEYER est docteur en philosophie des sciences de l&#39université de Cambridge. Il a enseigné à l&#39Université de Whitworth avant de fonder le Centre pour la science et la culture à Seattle, l&#39un des principaux acteurs des nombreux débats américains autour du thème "" Dieu et la Science "". Trois de ses livres, dont celui-ci, ont été classés dans la liste des best-sellers du New York Times.",https://m.media-amazon.com/images/S/amzn-author-media-prod/8g41dpbq06ggpdmnm69pg2of7k._SY600_.jpg
Sydney Banks,,
François Martin,,
Aurélie Tchatchou,,
The Sincere Seeker,,https://m.media-amazon.com/images/S/amzn-author-media-prod/9rsc9ki9un88r7d9n4fchpc8s0._SY600_.jpg
Oliver Burkeman,"Revue de presse
This book is wonderful. Instead of offering new tips on how to cram more into your day, it questions why we feel the need to ... My favourite kind of book is this one ... it examines the human struggle with intelligence, wisdom, humour and humility. -- Marianne Power ― The Times

Perfectly pitched somewhere between practical self-help book and philosophical quest ... as with all the best quests, its many pleasures don&#39t require a fast-forward button, but happen along the way -- Tim Adams ― Observer

Life is finite. You don&#39t have to fit everything in. Enjoy your life. Breathe out. Read this book and wake up to a new way of thinking and living ― Emma Gannon, author of The Multi-Hyphen Method

A wonderfully honest book, Four Thousand Weeks is a much-needed reality check on our culture&#39s crazy assumptions around work, productivity and living a meaningful life -- Mark Manson, bestselling author of Everything is F*cked and The Subtle Art of Not Giving a F*ck

His book will challenge and amuse you. And it may even spur you on to change your life. At the very least reading it would be a good use of one of your four thousand weeks -- Robbie Smith ― Evening Standard
Quatrième de couverture
Rejecting the futile modern obsession with &#39getting everything done,&#39 Four Thousand Weeks introduces readers to tools for constructing a meaningful life by embracing rather than denying their limitations.

Drawing on the insights of both ancient and contemporary philosophers, psychologists, and spiritual teachers, Oliver Burkeman sets out to realign our relationship with time - and in doing so, to liberate us from its tyranny.




En lire plus",https://m.media-amazon.com/images/I/51Yf1-0sbCL._SY600_.jpg
Yuval Noah Harari,"Recommandé par Mark Zuckerberg le dernier essai de Yuval Noah Harari est un best-seller mondial . De l&#39 âge de la pierre à la Silicon Valley, au carrefour des sciences et de la philosophie, ""
Sapiens"" interroge l &#39 histoire globale de l &#39 humanité à un rythme haletant. --L&#39obs

Voici un pavé de cinq cents pages sorti en septembre, mais qui aurait fait un excellent polar de l été. [...]
Un brillant travail de vulgarisation et une nécessaire mise en garde sur le
devenir de l humanité. --Le Monde des Religions",https://m.media-amazon.com/images/S/amzn-author-media-prod/jorjp12f9jbo3ojjmn1aacli7s._SY600_.jpg
Lao-Tseu,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Michel Onfray,"Michel Onfray est le philosophe français le plus lu et le plus traduit dans le monde. Il est le défenseur d&#39une philosophie athée, hédoniste, matérialiste et littéraire. Il a publié dans la collection Bouquins La Danse des simulacres et Vies philosophiques.",https://m.media-amazon.com/images/I/118XJQeyulL._SY600_.jpg
Zadoc Kahn,,
Saint Augustin,"Qui est Augustin ? Les Confessions, rédigées en 401, nous font rencontrer ce romain chrétien, rompu à la lecture des auteurs païens, qui interrogea les textes bibliques à travers les catégories de la culture antique. Plus qu&#39une autobiographie, elles racontent la quête d&#39une âme tournée vers Dieu qui trouve son point d&#39orgue dans une réflexion sur le temps.
Le temps inflige à notre existence déchue une redoutable dispersion : enfermés dans le présent, ce que nous avons été est oublié et ce que nous serons est ignoré. Nous pouvons toutefois surmonter cet éclatement temporel : parler, chanter, écrire sont des actes où le présent s&#39étire entre le passé immédiat, retenu, et le futur proche, anticipé. L&#39homme, créature temporelle, se rapproche donc de l&#39éternité divine, non pas en sortant du temps dans de fausses extases, mais en l&#39accomplissant au contraire dans une quête, tendue vers un avenir qui n&#39oublie pas le passé. Ce que fait précisément Augustin en composant ses Confessions.
Une splendide méditation sur ce qu&#39est de vivre le temps sans s&#39y perdre. --Émilio Balturi",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
J. P. Fokkelman,"Jan P. Fokkelman (Jakarta 1940) studied Semitic languages at the University of Leiden, the Netherlands, and taught Hebrew and Aramaic from 1963-2001. After completing his book on Genesis, Fokkelman wrote a tetralogy of over 2400 pages entitled &#39Narrative Art and Poetry in the Books of Samuel&#39 (Assen, 1981-1993). Between 1998 and 2004 he published a tetralogy called &#39Major Poems of the Hebrew Bible&#39. It covers the entire Psalter and the forty poems in the book of Job, contains structural analyses of all the poems, and offers extensive accounts of pre-Masoretic syllables which prove that the poets themselves counted their syllables and applied many forms of numerical perfection on all text levels. For the public at large he wrote two introductory guides: &#39Reading Biblical Narrative&#39 (1999) and &#39Reading Biblical Poetry&#39 (2001).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Bachar Karroum,"Bachar Karroum, cofondateur de la maison d&#39édition GoodHearted Books qui a à son actif plusieurs best-sellers. L&#39un des principaux auteurs de GoodHearted Books, Bachar a découvert le monde de l&#39écriture à l&#39âge adulte. C&#39est durant mes études supérieures qu&#39est né mon désir de simplifier, démocratiser et rendre accessible aux jeunes les notions les plus complexes dit-il.Avec pour mission de diffuser pensées, paroles et idées, Bachar cherche à contribuer à un monde plus humain, orienté vers l&#39ouverture d&#39esprit, l&#39acceptation de l&#39autre, l&#39amélioration continue de soi et la bienveillance envers les autres. Toutes ces valeurs transcendent selon lui les cultures, les religions, les frontières et les préjugés. Après une carrière de plus de 10 ans en technologies de l&#39information et en gestion de projets dans de grandes entreprises, il publie son premier livre pour enfant en 2017 et a maintenant à son actif une dizaine de livres, dont plusieurs best-sellers . En 2021, il fait le saut et crée une maison d&#39édition.Né d&#39une famille musulmane, marié à une merveilleuse femme chrétienne, vivant à Montréal, ils élèvent leurs deux enfants, Jasmine et Michael, avec les bonnes valeurs des deux religions et des deux cultures, l&#39Orient et l&#39Occident. C&#39est ainsi que sont nées les histoires spirituelles et de développement personnel pour les jeunes. Détenteur d&#39un MBA de l&#39université de Sherbrooke et gagnant du concours de l&#39entreprise la plus performante, sportif responsable d&#39une équipe de Soccer à Montréal, bénévole à la Croix-Rouge canadienne il a aussi été VP TI de la Jeune Chambre de Commerce Libanaise. Bachar parle plusieurs langues, dont le français, l&#39anglais et l&#39arabe.",https://m.media-amazon.com/images/S/amzn-author-media-prod/2u8u0vmk5f2t14eq1mtr6cstdo._SY600_.jpg
Sophie Sachnine,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
,,
Michel Onfray,"Michel Onfray est le philosophe français le plus lu et le plus traduit dans le monde. Il est le défenseur d&#39une philosophie athée, hédoniste, matérialiste et littéraire. Il a publié dans la collection Bouquins La Danse des simulacres et Vies philosophiques.",https://m.media-amazon.com/images/I/118XJQeyulL._SY600_.jpg
Bertrand Vergely,,
Jane Cluzeau,"Radicalisation et radicalités 11 Jane Cluzeau Introduction. Radicalisation et légitimité de la violence 17 Bruno Domingo La « radicalisation » et sa « prévention ». Idées, discours et transformations paradigmatiques au sein des plans d&#39actions français (2013-2022) 43 Antony Dabila Politiques du trauma. La lutte contre les « blessures psychiques » comme politique publique contre la radicalité ? 67 Jane Cluzeau Religions politiques et gnosticisme. Quelle opérativité pour la pensée d&#39Eric Voegelin ? 89 Jean-Baptiste Juillard La notion de « société de vigilance » dans le discours présidentiel. Un nouveau devoir civique 115 Didier Ottaviani La violence, difficultés d&#39une conceptualisation Varia 141 Victor Fierry Reconstruction et changement social. Nouvelles approches en théorie critique",
Frédéric Lenoir,"Frédéric Lenoir est philosophe et sociologue. Il mène depuis plusieurs années une réflexion sur la sagesse et l’art de vivre. Il est l’auteur de nombreux livres – essais et romans –, traduits dans une vingtaine de langues. Ses récents ouvrages, Du bonheur, un voyage philosophique, La Puissance de la joie et Le Miracle Spinoza ont été en tête des listes de best-sellers.",
Wilfred Smith,"W.C. Smith&#39s vastly erudite work asks how it is that certain texts have so seeped in to human life-in a rich, complex, and powerful way-as to be deemed sacred. Examining the history and use of scripture in the world&#39s major religious traditions, he shows how and why scripture continues to carry momentous and at time appalling power in human affairs. --From the Back Cover",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Are Simeon Thoresen D.V.M.,,
Olivier Nay,"Olivier Nay est professeur de science politique à l&#39université de Paris-1 (Panthéon-Sorbonne), et a été professeur invité à la Columbia University de New York.",https://m.media-amazon.com/images/S/amzn-author-media-prod/bfccnfngef47eu3qrd0581nqd1._SY600_.jpg
Thomas C. Durand,"Thomas C. Durand, docteur en biologie, co-fondateur de l&#39Association pour la science et la transmission de l&#39esprit critique (ASTEC), se consacre à la vulgarisation par la zététique, notamment sur la chaîne YouTube La Tronche en Biais (qui compte 285 000 abonnés). En 2016, il a reçu le Prix Diderot qui récompense les projets et les acteurs engagés dans la diffusion du savoir.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Peter Sloterdijk,"Depuis toujours, nous devons organiser notre ""métabolisme avec la nature"". Pour Marx, cela passe par le travail. Et depuis des centaines de milliers d’années, cela passe aussi par le feu, qui sert à cuire les aliments et durcir les outils. En ce sens, l’histoire de l’humanité est celle des diverses utilisations du feu. Mais là où, en surface, les arbres ne pouvaient brûler qu’une seule fois, la découverte de gisements de charbon et de pétrole a bouleversé l’impact du travail et du feu. Selon Peter Sloterdijk, l’humanité moderne peut être considérée comme un collectif d’incendiaires. Si Prométhée revenait, il regretterait son don, car c’est la destruction du monde par le feu qui menace. Seul un nouveau pacifisme énergétique peut empêcher cette catastrophe.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Louis de Diesbach,"Louis de Diesbach est actuellement consultant au BCG, Il est également l’auteur de plusieurs articles dans l’Echo et LaLibre et du livre « Liker sa servitude ». (FYP éditions). Il est également chroniqueur pour le podcast Trench Tech – podcast qui se concentre sur la question de l’éthique face aux enjeux numérique.",
Sébastien Bohler,"Sébastien Bohler est polytechnicien. Docteur en neurosciences, fondateur d&#39une revue de référence dans le champ des neurosciences et du comportement (Cerveau & Psycho), il dédie une part importante de son temps à l&#39écriture pour porter ses recherches à la connaissance du public. A son actif, trois essais marquants et trois romans (Robert Laffont et Bouquins).",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Henri Borel,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Saint Augustin d’Hippone,,
Kaitlyn C. Scott,,https://m.media-amazon.com/images/S/amzn-author-media-prod/ggbddcujugkg9cb848333uh22n._SY600_.jpg
Julia de Funès,"Julia de Funès a animé Le bonheur selon Julia sur France 5, ainsi qu&#39une chronique philo sur BFM Business. Elle est aussi l&#39auteur de Coup de philo sur les idées reçues (Michel Lafon, 2010) et de Socrate au pays des process (Flammarion, 2017). Elle intervient aujourd&#39hui auprès de grandes et petites entreprises.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Haemin Sunim,"Revue de presse
Everyone who wants to thrive more in their life should have it on their nightstand -- Arianna Huffington

Universal truths, beautifully expressed, lovingly illustrated -- Mark Williams, co-author of &#39Mindfulness: Finding Peace in a Frantic World&#39

Ingeniously simple tips from a zen monk that&#39ll boost your mood, career - and relationships ― Daily Mail

Offers practical advice on everything from handling setbacks to relationships. Best for reclaiming your zen ― Stylist

Taking time is Sunim&#39s thing. He&#39s a Buddhist monk who has become internationally famous for it. Written in response to requests for advice on social media, [The Things You Can See] directly addresses problems facing people around the world -- John-Paul Flintoff ― Guardian

Full of insightful and practical advice-and wonderfully portable, like a daily guidebook. I read it with great interest -- Bhante Gunaratana, author of &#39Mindfulness in Plain English&#39

Haemin Sunim has offered us a remarkable gift, a compendium of practical wisdom. It is accessible brilliance -- Allan Lokos, founder and guiding teacher, Community Meditation Center, NYC; author of &#39Through the Flames&#39, &#39Patience&#39, and &#39Pocket Peace&#39

A remarkable guide to how to live a life of unpretentious authenticity and compassionate engagement. In Haemin Sunim&#39s brief essays and aphorisms, the insights of Buddhism have fully become the stuff of life itself -- Robert Buswell, Director of Buddhist Studies, UCLA

This book is wonderful-straight from the heart of a wise, kind teacher. Written simply and with gentle humor, it will help you find lasting happiness in a changing world -- Rick Hanson, Ph.D., New York Times bestselling author of &#39Buddha’s Brain&#39 and &#39Hardwiring Happiness&#39

Loving, practical, and kind, The Things You Can See Only When You Slow Down is a beautiful reminder of the rewards of living wisely -- Jack Kornfield, bestselling author of &#39A Path with Heart&#39 and &#39The Wise Heart&#39

Filled with gems of wisdom, this book will lift up your heart and enliven your spirit -- Tara Brach, author of &#39Radical Acceptance&#39 and &#39True Refuge&#39

The Things You Can See Only When You Slow Down proves what the Wise have always taught: As goes our attention, so comes our experience. The more we attend to living in the present moment, the richer becomes our experience of it . . . and of our own higher possibilities -- Guy Finley, bestselling author of &#39The Secret of Letting Go&#39

Perfect for readers looking for a respite from busy lives and tumultuous times . . . Sunim evokes a calm assuredness in his philosophy, reminiscent of Lebanese-American poet Kahlil Gibran ― Publishers Weekly

Haemin Sunim&#39s book has a place in my backpack now. When I read it at the coffee shop, my coffee break becomes a meditation break. At bedtime, it brings me peace. And in the morning it inspires me -- Joseph Emet, author of &#39Finding the Blue Sky&#39 and &#39Buddha’s Book of Meditation&#39

I believe this elegant book will help heal a river of grief that runs through our entire nation, just below the surface, everywhere I go. People ache for time with those they love, with friends and family, with nature. My hope is that everyone who opens this book will immediately find some passage, some way into a secret garden of slow time, where things of great beauty and truth grow, and blossom, in effortless abundance. It is a glorious refuge -- a timely, welcome escape from the pervasive trance of ordinary, relentlessly productive time -- Wayne Muller, bestselling author of &#39Sabbath&#39 and &#39A Life of Being, Having, and Doing Enough&#39

Wonderful . . . They read almost like haikus -- Lakshmi Singh ― All Things Considered (NPR)
Quatrième de couverture
The world moves fast, but that doesn&#39t mean we have to. In this timely guide to mindfulness, Haemin Sunim, a Buddhist monk born in Korea and educated in the United States, offers advice on everything from handling setbacks to dealing with rest and relationships, in a beautiful book combining his teachings with calming full-colour illustrations. Haemin Sunim&#39s simple messages - which he first wrote when he responded to requests for advice on social media - speak directly to the anxieties that have become part of modern life and remind us of the strength and joy that come from slowing down. Hugely popular in Korea, Haemin Sunim is a Zen meditation teacher whose teachings transcend religion, borders and ages. With insight and compassion drawn from a life full of change, the bestselling monk succeeds at encouraging all of us to notice that when you slow down, the world slows down with you.
En lire plus",
Kim Stanley Robinson,"Né en 1952 dans l&#39Illinois, Kim Stanley Robinson est l&#39une des voix majeures de la science-fiction américaine, lauréat de 2 prix Hugo, 3 Nebula, 6 Locus et 1 British Science-Fiction. La moitié de ces prix ont couronné son exceptionnelle trilogie Mars la Rouge, Mars la Verte, Mars la Bleue. Son appétence pour les sciences dures lui vient en partie de sa femme, chimiste en environnement, et de son cercle amical, composé en grande partie de scientifiques. La trilogie Les 40 signes de la pluie, 50° au-dessous de zéro et 60 jours et après a pour toile de fond le réchauffement climatique, allant jusqu&#39au point de rupture sans retour possible. Mais en inconditionnel humaniste et optimiste, Robinson injecte dans ses romans un discours politique et écologique plein d&#39espoir. Comme le dit Jean-François Thomas de la Noosfere : "" Écoutons-le... ""

Retrouvez toute l&#39actualité de l&#39auteur sur :
www.kimstanleyrobinson.info


David Camus est né à Grasse, en 1970. Il a réalisé des films documentaires pour la télévision, et travaillé dans l&#39édition, comme traducteur et directeur de collection. Son premier roman, Les Chevaliers du Royaume, a reçu le prix Relay du roman d&#39évasion 2005 et a été traduit dans sept pays. Ce livre est le premier volume d&#39un cycle intitulé Le Roman de la Croix.
Retrouvez le livre et son auteur sur : www.leromandelacroix.com",https://m.media-amazon.com/images/I/31SFRv0I5OL._SY600_.jpg
