Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Le murmure,17.0,"""Les poètes meurent au combat même quand ils meurent dans un lit. Ils livrent bataille toute leur vie."" Hanté depuis toujours par la mort, dès ses premiers écrits, Christian Bobin paria pour le salut par la poésie, plaçant sa vie ""sous une pluie de lettres noires et blanches"". Même le dernier instant du poète - qui meurt juste après avoir achevé son dernier livre - y était vu de façon prémonitoire : ""la bouteille d'encre noire renversée dans le fond de l'âme"". Commencé chez lui, au Creusot, en juillet 2022, poursuivi sur son lit d'hôpital durant les deux mois précédant sa mort, le 23 novembre 2022, Le murmure appartient à ces oeuvres extrêmes écrites dans des conditions extrêmes. Dans ce livre ultime, le plus humain des poètes se révèle être aussi le plus héroïque. À l'hôpital, celui dont le rire explosif sonnait comme un défi réalise à la lettre cette parole de Rimbaud : ""Je suis de la race qui chantait dans le supplice."" Le murmure est la trace d'une course entre l'amour et la mort. À la fin c'est l'amour qui gagne, faisant de ce chant un sommet d'humanité. Le destin qui s'achève sur une telle victoire ne s'arrête pas là. Il commence.",978-2073054609,https://m.media-amazon.com/images/I/61ITzC1RtZL._SY522_.jpg,GALLIMARD (1 février 2024),Christian Bobin
"""Éclats de nuit et poésie""",5.56,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
Vivante,14.32,"Une poésie d'une grande richesse, d'une beauté et d'une vérité saisissantes.
"" Sous l'orage
Il y a notre amour
Noir comme la nuit qui nous oublie
Tu poses l'étoile dans ma bouche pour me nourrir
J'entends l'oiseau et le naufrage
En même temps
L'oiseau et le naufrage
Et nous restons là
Traversés par l'univers à grand fracas ""

Redonner leur pouvoir aux mots, accueillir le silence, les contradictions, l'inconnu, l'ouvert. Pour Clara Ysé, la poésie est du côté de la musique, une alliance pour traverser la nuit.",978-2232147593,https://m.media-amazon.com/images/I/61JKUW0SB9L._SY522_.jpg,Seghers (16 mai 2024),Clara Ysé
Journal d'une indépendante affective,9.9,"“Journal d'une indépendante affective” est un livre parcourant le quotidien boulversé d'une femme confrontée à un chagrin d'amour, où la rupture est un prétexte à l'introspection sentimental.

Le message de l'autrice :

Si cette histoire est un conte de fée alors la princesse c’est moi, la tour c’est moi, le dragon c’est moi, le prince c’est moi, l’histoire mes lèvres, la légende... ma vie.",979-8415859238,https://m.media-amazon.com/images/I/51ATZxpFO9L._SY522_.jpg,Independently published (11 février 2022),Emma Samary
le soleil et ses fleurs,8.6,"c'est la recette de la vie
disait ma mère
lorsqu'elle me tenait dans ses bras quand je pleurais
pense à ces fleurs que tu plantes
dans le jardin chaque année
elles vont t'apprendre
que les gens eux aussi
doivent se faner
tomber
pourrir
se redresser
pour fleurir

- rupi kaur -",978-2266298452,https://m.media-amazon.com/images/I/614UGP9FqQL._SY522_.jpg,Pocket (5 mars 2020),Rupi Kaur
Paroles,8.3,Le cancreil dit non avec la têtemais il dit oui avec le coeuril dit oui à ce qu'il aimeil dit non au professeuril est debouton le questionneet tous les problèmes sont poséssoudain le fou rire le prendet il efface toutles chiffres et les motsles dates et les nomsles phrases et les piègeset malgré les menaces du maîtresous les huées des enfants prodigesavec des craies de toutes les couleurssur le tableau noir du malheuril dessine le visage du bonheur,978-2070367627,https://m.media-amazon.com/images/I/71LHz0V67IL._SY522_.jpg,FOLIO; New édition (10 septembre 1976),Jacques Prévert
"""Éclats de nuit et poésie""",11.55,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
Poèmes amateurs: tome 2,5.14,"Cet ouvrage est le fruit de la collaboration de 50 auteurs passionnés mais méconnus dans le monde de la poésie. Bien que leurs noms ne soient pas encore célèbres, chacun d'entre eux apporte une contribution unique à travers ses poèmes. Leurs écrits, empreints de sensibilité et d'authenticité, offrent un regard personnel sur le monde qui les entoure.
Chaque auteur, à sa manière, explore les nuances de l'émotion humaine, la beauté de la nature, les défis de la vie quotidienne et bien plus encore, à travers un enchevêtrement de mots soigneusement choisis. Leurs poèmes sont le reflet de leurs expériences de vie, de leurs rêves, de leurs peines et de leurs joies.
Ce qui rend cet ouvrage si captivant, c'est la diversité des styles d'écriture, des vocabulaires et des expériences de vie représentés. Chaque poète s'exprime à sa manière, créant ainsi une mosaïque poétique riche et variée qui saura toucher les lecteurs de différentes manières. En explorant ce recueil, les lecteurs auront l'occasion de découvrir une multitude de voix nouvelles et prometteuses dans le monde de la poésie contemporaine.",979-8325932342,https://m.media-amazon.com/images/I/81Lg-nTtqWL._SY522_.jpg,Independently published (1 juin 2024),Denis DEN
Poésie brute,5.67,"@Saveur_HJ • Suivi par des milliers d'abonné(es) sur Instagram • HJ écrit des Quatrains d'amour sans filtre.

Ces pages sont un concentré de poèmes à vivre et à revivre !

Quelques exemples :

Texte 1 : L'enfer

Il paraît qu'en Enfer,
Tu n'existes pas,
Que c'est le même Univers
Mais simplement sans toi...",979-8868237522,https://m.media-amazon.com/images/I/418YYdzVGjL._SY522_.jpg,Independently published (30 novembre 2023),Saveur HJ
Ma Maison en fleurs,15.0,"Un recueil de poèmes illustrés sensibles, dont la lecture délivre une force unique.
La seule personne avec laquelle on vivra tout au long de notre vie, c'est nous.

Ma maison en fleurs, c'est l'intimité et la difficulté d'être au monde parfois. C'est l'idée que l'on reste sa propre maison, même dans l'incendie. Pauline Bilisari y parle du rapport à soi, au corps, et à tout ce que l'on est. Elle écrit la santé mentale, la souffrance de vivre, et la force que l'on porte en soi, même lorsqu'on l'oublie. Elle y conte la puissance avec laquelle on peut se haïr, mais surtout la façon dont on peut apprendre à se connaître, s'accepter, et peut-être même finir par s'aimer, un jour.

""Le chemin est long, semé d'embûches, je le parcours moi-même encore, mais je vous confie mon cœur, dans sa vulnérabilité, sa sensibilité à fleur de peau, et sa résilience.""",978-2221272558,https://m.media-amazon.com/images/I/61s0Qaxd+XL._SY522_.jpg,Robert Laffont; Illustrated édition (2 novembre 2023),Pauline Bilisari
Et si je reste: Partie I - Le cœur ou la raison,6.04,"Préface
On passe tous notre vie à vivre, survivre pour certains. On passe tout notre temps à surmonter les épreuves, à aimer, tomber et se relever.
Il y a ceux qui se laissent noyer par la pression de leurs peines, ceux qui sont entre le cœur et la raison mais qui se battront jusqu’au bout pour le choix qui les anime.
Je ne sais pas qui va lire cette avalanche de sentiments qui suivra page après page mais les mots remémorent les souvenirs, bons ou mauvais ainsi que nos peines les plus profondes.
Rester ou partir ? Le cœur ou la raison ?
Le choix vous appartient, les conséquences aussi.",979-8877447837,https://m.media-amazon.com/images/I/512yPjpLXvL._SY522_.jpg,Independently published (31 janvier 2024),Alexandre Rodrigues
"""Éclats de nuit et poésie""",12.01,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
"""Éclats de nuit et poésie""",13.78,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
"""Éclats de nuit et poésie""",17.31,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
Le thésaurus des émotions: Vos personnages s’expriment : guide aux auteurs & écrivains | D’après le best-seller d’Angela Ackerman & Becca Puglisi,11.24,"Souvent salué comme « l’étalon-or » des écrivains et réputé pour avoir transformé la façon dont nombre d’auteurs transcrivent et créent l’émotion dans leurs textes, le best-seller Le thésaurus des émotions, est désormais enrichi de cinquante-cinq nouvelles entrées.
L'une des plus grandes difficultés que rencontrent les écrivains est de savoir comment transmettre une émotion aux lecteurs, de manière unique et convaincante. Lorsque nous décrivons les sentiments de nos personnages, nous utilisons souvent la première idée qui nous vient à l'esprit, et ils finissent par sourire, hocher la tête et froncer un peu trop les sourcils.
Si vous avez besoin d'inspiration pour créer des réponses émotionnelles personnalisées et évocatrices pour vos protagonistes, ce guide ultime de l'émotion « à ne pas dire » va vous aider. Il comprend :",979-8385633135,https://m.media-amazon.com/images/I/711SVMka7pL._SY522_.jpg,Independently published (2 mars 2023),Angela Ackerman
Un merci de trop,7.7,"Sage et obéissante depuis le jour de sa naissance, Juliette a tour à tour été un bébé facile, une enfant modèle, une adolescente sans problèmes et une jeune fille rangée. À presque 30 ans, habituée à dire docilement oui à tout et effacée jusqu'à la transparence, elle ronronne dans la chaleur rassurante d'une vie sans remous d'assistante de gestion. Jusqu'à ce "" merci "" de trop, seule réponse qu'elle parvient à bafouiller après une énième humiliation professionnelle. Ouvrant brusquement les yeux sur le désert de son existence, Juliette décide de démissionner et d'enfin vivre ses rêves, au risque du désordre.
Et du désordre, il va y en avoir beaucoup...

"" L'histoire vous emporte dans un tourbillon d'émotions et de rire. L'humour est piquant, ravageur et tendre. "" m",978-2266272919,https://m.media-amazon.com/images/I/61bBvO4CVSL._SY522_.jpg,Pocket (15 juin 2017),Carène Ponte
Requiem - Poème sans héros et autres poèmes,18.8,"Anna Akhmatova publie son premier recueil en 1912 et s'impose très tôt comme une virtuose de la petite forme lyrique. Classée comme ""acméiste"" ou ""intimiste"", elle est plus authentiquement quelqu'un qui cultive un style simple, rigoureux, d'un classicisme qui l'apparente à Pouchkine, même si chez elle toute idée d'imitation est exclue. Après la révolution d'Octobre, elle refuse d'émigrer, quoique suspecte aux autorités nouvelles qui vont, peu à peu, l'interdire de publication. En 1940, cette interdiction est momentanément levée et Anna Akhmatova publie plusieurs poèmes sur la guerre, mais non les textes qui lui tiennent le plus à coeur, comme Requiem ou les suites de poèmes brefs qui évoquent les arrestations massives et le goulag. À nouveau condamnée au silence dès la fin de la guerre, elle continue de composer pour elle-même des textes plus amples comme les ""Élégies du Nord"", et toujours des suites de textes brefs. Elle n'obtiendra jamais l'autorisation de donner au public un ""septième livre"" qui réunirait ses écrits récents et prendrait la suite des six recueils publiés dans sa jeunesse. Cette anthologie aborde l'oeuvre dans son entier. Elle puise dans les premiers livres, donne in extenso Requiem et le Poème sans héros, puis reprend à son compte un plan ébauché par la poétesse pour son fantomatique ""Septième livre"". C'est tout le parcours d'Anna Akhmatova qui est ici restitué, c'est un demi-siècle de combat solitaire, acharné, douloureux, mais au final sans faiblesse, qui se révèle page à page. Une poésie fragile et souveraine qui, confrontée aux risques les plus grands, ne renonce jamais, et célèbre avec une rare intensité les pouvoirs d'une parole irréductible.",978-2070337224,https://m.media-amazon.com/images/I/716NLGYLKJL._SY522_.jpg,Gallimard (25 janvier 2007),Anna Akhmatova
Et si je reste: Partie II - Cœur noir,16.4,"Le recueil de pensées ""Cœur noir"" est la partie II de la série ""Et si je reste""
Préface
Ce qui est triste ce n’est pas d’avoir un cœur noir, il n’est que finalité. Le plus triste c’est d’assister à la perte d’un cœur pur, d’être spectateur au premier rang des changements qu’il va provoquer.
Je me recueille dans ce recueil de pensées pour panser mes maux qui débordent de haine et rancœur, rarement d’espoir et d’amour. Cette phrase n’est que paradoxe comme réaliser qu’aujourd’hui on normalise que faire le mal, c’est faire le bien et faire le bien, c’est faire le mal.
Cœur noir ombré de sombres pensées marquées par la plume qui se déplume avec le temps et l’ombre des regrets",978-2959375606,https://m.media-amazon.com/images/I/51kp3p42aIL._SY522_.jpg,Ouvrage indépendant (19 mai 2024),Alexandre Rodrigues
L'Idiot,10.9,"Le prince Muichkine arrive à Saint-Pétersbourg. Idiot de naissance parce qu'incapable d'agir, il est infiniment bon. Projeté dans un monde cupide, arriviste et passionnel, il l'illumine de son regard. Par sa générosité, tel le Christ, Léon Nicolaïevitch révélera le meilleur enfoui en chacun. La trop belle Anastasia, achetée cent mille roubles, retrouve la pureté, Gania Yvolguine le sens de l'honneur, et le sanglant Rogojine goûte, un instant, la fraternité. Dostoïevski voulait représenter l'homme positivement bon. Mais que peut-il face aux vices de la société, face à la passion ? Récit admirablement composé, riche en rebondissements extraordinaires, L'Idiot est à l'image de la Sainte Russie, vibrant et démesuré. Manifeste politique et credo de l'auteur, son oeuvre a été et restera un livre phare, car son héros est l'homme tendu vers le bien mais harcelé par le mal.",978-2253067085,https://m.media-amazon.com/images/I/8144rw0RgPL._SY522_.jpg,Le Livre de Poche (1 juin 1994),Fedor Mikhaïlovitch Dostoïevski
Les Trois mousquetaires,6.9,"Dumas séduit, fascine, intéresse, amuse, enseigne.
Victor Hugo.

Tout le monde connaît la verve prodigieuse de M. Dumas, son entrain facile, son bonheur de mise en scène, son dialogue spirituel et toujours en mouvement, ce récit léger qui court sans cesse et qui sait enlever l’obstacle et l’espace sans jamais faiblir. Il couvre d’immenses toiles sans jamais fatiguer ni son pinceau, ni son lecteur.
Sainte-Beuve.

Les Trois Mousquetaires… notre seule épopée depuis le Moyen Âge.
Roger Nimier.",978-2253008880,https://m.media-amazon.com/images/I/81JQlz9SdKL._SY522_.jpg,Le Livre de Poche; 1er édition (1 août 2011),Alexandre Dumas
Le Courage de Lâcher Prise,17.73,"""Le Courage de Lâcher Prise"" est une collection de poésies qui touche le cœur et l'âme, un voyage à travers les émotions les plus profondes et universelles. Ce livre est un compagnon pour tous ceux qui ont traversé la douleur de l'amour perdu, la complexité des relations toxiques, et le défi de la croissance personnelle. Ce livre n'est pas seulement une collection de poésies, mais un chemin de transformation. C'est une invitation à redécouvrir sa propre force intérieure, à reconnaître la valeur de son existence et à réaffirmer sa dignité. ""Le Courage de Lâcher Prise"" est pour ceux qui cherchent la lumière dans un moment d'obscurité, pour ceux qui sont prêts à entreprendre un voyage de croissance personnelle et spirituelle.
Laissez-vous inspirer par chaque vers, permettez à ces mots de vous guider sur le chemin de la résilience et de la renaissance.",979-8879716023,https://m.media-amazon.com/images/I/61RTrOTyukL._SY522_.jpg,Independently published (15 février 2024),Skye Reeds
L'Oiseau des neiges,9.7,"Janvier 1831. Aurelia Vennaway, 8 ans, héritière d'une riche famille aristocratique du comté de Surrey, découvre lors d'une promenade dans les bois du domaine familial un nouveau-né bleu de froid, posé à même la neige. Malgré l'hostilité de ses parents, elle réussit à leur faire recueillir l'enfant, qu'elle baptise Amy Snow. Une très grande amitié naîtra entre elles deux.
À ses 18 ans, on découvre à Aurelia une maladie qui lui laisse peu de temps à vivre. Avant de mourir, elle laisse pour Amy une série de lettres, qui vont la conduire aux quatre coins de l'Angleterre. Avec, à chaque étape, une énigme à résoudre qui lui dévoilera petit à petit son histoire et changera peut-être le cours de sa vie...",978-2266278324,https://m.media-amazon.com/images/I/61eetHt+zZL._SY522_.jpg,Pocket (18 octobre 2018),Tracy Rees
"""Éclats de nuit et poésie""",9.78,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
"""Éclats de nuit et poésie""",9.99,"""Dans ce deuxième tome de poésie,
je continue à partager avec vous
mes cris, mes espoirs et désespoirs,
mes hommages, mes rires, à travers ma poésie.
Souvent écrit au cœur de mes nuits sombres,
faites de solitude, de regrets ou de rêves.
Venez une fois de plus voyager dans mon monde,
qu'il s'agisse de la rue de l'Armée ou de mes amours.
Bonne lecture...""",979-8862818970,https://m.media-amazon.com/images/I/71OMxFAGgML._SY522_.jpg,Independently published (28 septembre 2023),fabian gambacorta
Anthologie de la poésie française,7.9,"« Qu'est-ce que la poésie ?... Qu'est-ce que l'âme ?... Lorsqu'un poème, ou simplement un vers provoque chez le lecteur une sorte de choc, le tire hors de lui-même, le jetant dans le rêve, ou au contraire le contraint à descendre en lui plus profondément jusqu'à le confronter avec l'être et le destin, à ces signes se reconnaît la réussite poétique.
Telle est, bien sûr, l'ambition secrète et démesurée de tout auteur d'anthologie. S'il la commence pour lui-même, c'est pour d'autres qu'il la termine et la publie. Choisir tout ce qui lui paraît digne et capable de provoquer chez le lecteur le choc de la beauté, voilà l'objet de son effort. C'est dire qu'il se trahit lui-même puisqu'il livre le secret de ce qui le touche.
Mon ambition est bien de donner ici l'essentiel de notre poésie, c'est-à-dire les plus beaux vers de la langue française, ceux que je trouve tels, sans doute, mais avec l'espoir qu'ils le sont vraiment. »

Georges Pompidou.",978-2253005438,https://m.media-amazon.com/images/I/819JuF8LjUS._SY522_.jpg,Le Livre de Poche; Nouv. éd. suivie d'un post-scriptum édition (1 avril 1974),Georges Pompidou
Les Fleurs du Mal: Charles Baudelaire | Texte Intégral (Annoté d'une biographie),17.55,"L'intégralité des ""Fleurs du Mal"" avec plus de 200 poèmes (Les Fleurs du Mal + autres poèmes choisis).



En 1857, Charles Baudelaire publie son œuvre majeure, le recueil de poèmes, ""Les Fleurs du Mal"". L'ouvrage jugé immoral, est aussitôt poursuivi pour « offense à la morale religieuse et outrage à la morale publique et aux bonnes mœurs ». Avec son éditeur, Baudelaire doit payer une lourde amende et voit son recueil amputé de poèmes jugés particulièrement scandaleux. Seulement compris par quelques-uns de ses contemporains, Baudelaire a tenté dans cet ouvrage de mettre en lumière la dualité entre le bien et le mal, la volupté et la violence, la beauté et la laideur...",979-8835326372,https://m.media-amazon.com/images/I/61aYXeVRjZL._SY522_.jpg,Independently published (10 juin 2022),Charles Baudelaire
L'Adresse: Les rendez-vous du Déversoir,26.0,"Poèmes, fac-similés, photographies, contributions : un ouvrage multiple pour revivre l'expérience du cabinet poétique d'Arthur Teboul.
"" J'ai longtemps rêvé l'existence, au cœur de nos villes et de nos vies, d'un endroit protégé de la clameur du monde, du bruit et de la fureur, où l'on pourrait faire halte un instant. Un endroit au coin de la rue où nous attendrait, derrière son bureau, un poète. On passerait sa porte pour s'asseoir un moment face à lui, le temps qu'il nous écrive un poème. Nul n'aurait besoin de parler, notre seule présence suffirait. On irait là-bas comme on va chez le fleuriste, le coiffeur ou le cordonnier, entre midi et deux ou après le travail. Dans les grandes et les petites occasions. ""
Le rêve a pris forme. Le 12 mars 2023, au 127, rue de Turenne, à Paris, Arthur Teboul a ouvert un cabinet de poèmes minute, le Déversoir. Pendant une semaine, du matin au soir, il y a accueilli près de 250 visiteurs. Pour chacun d'entre eux, il a écrit un poème, exerçant ce nouveau métier de déverseur, lui donnant sa toute première adresse. L'ensemble de ces poèmes compose la majeure partie de cet ouvrage. Arthur Teboul y poursuit son exploration de l'écriture automatique, mais, cette fois, en présence d'autrui. C'est une des raisons pour lesquelles",978-2232147432,https://m.media-amazon.com/images/I/61u-K3-tZ4L._SY522_.jpg,Seghers (28 mars 2024),Arthur Teboul
North,5.33,"In North Seamus Heaney found a myth which allowed him to articulate a vision of Ireland - its people, history and landscape. Here the Irish experience is refracted through images drawn from different parts of the Northern European experience, and the idea of the north allows the poet to contemplate the violence on his home ground in relation to memories of the Scandinavian and English invasions which have marked Irish history so indelibly.",978-0571108138,https://m.media-amazon.com/images/I/910lNFDXqjL._SY522_.jpg,Faber & Faber; Main édition (8 octobre 2001),Seamus Heaney
