Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Le Dieu du carnage - Classiques et Contemporains,5.4,"Une comédie drôle et grinçante sur notre société
À l’issue d’une altercation entre leurs fils respectifs, deux couples se rencontrent pour régler le conflit à l’amiable. Mais le propos policé des adultes dégénère vite en dispute féroce…
Avec cette pièce drôle et efficace, dans laquelle la mécanique du conflit mélange les registres, Yasmina Reza propose une comédie grinçante très actuelle et proche des lecteurs, où pointe une satire de notre société d’apparences. L’appareil pédagogique complet est suivi d’une interview exclusive de Yasmina Reza.",978-2210755642,https://m.media-amazon.com/images/I/41yoV3bt1OL._SY445_SX342_.jpg,MAGNARD; 1er édition (27 avril 2011),Yasmina Reza
Dans la solitude des champs de coton,17.77,"« Si un chien rencontre un chat - par hasard, ou tout simplement par probabilité, parce qu'il y a tant de chiens et de chats sur un même territoire qu'ils ne peuvent pas, à la fin, ne pas se croiser ; si deux hommes, deux espèces contraires, sans histoire commune, sans langage familier, se trouvent par fatalité face à face - non pas dans la foule ni en pleine lumière, car la foule et la lumière dissimulent les visages et les natures, mais sur un terrain neutre et désert, plat, silencieux, où l'on se voit de loin, où l'on s'entend marcher, un lieu qui interdit l'indifférence, ou le détour, ou la fuite ; lorsqu'ils s'arrêtent l'un en face de l'autre, il n'existe rien d'autre entre eux que de l'hostilité - qui n'est pas un sentiment, mais un acte, un acte d'ennemis, un acte de guerre sans motif. » (B.-M. K.) Dans la solitude des champs de coton est paru en 1986.",978-2707311030,https://m.media-amazon.com/images/I/41YgSfGM-nL._SY445_SX342_.jpg,Editions de Minuit (1 janvier 1987),Bernard-Marie Koltès
La Place Royale,16.33,"Parce qu'il craint de se lier pour la vie, Alidor envisage de ""donner"" sa maîtresse Angélique à son meilleur ami... Cinquième comédie de Corneille, La Place Royale (1637) est celle qui nous paraît aujourd'hui la plus moderne : sous les traits de l'"" amoureux extravagant"" qui fuit tout engagement, nous croyons reconnaître la figure familière de l'adolescent. Mais lorsque Corneille signe l'Examen de sa pièce en 1660, il en dénonce la ""duplicité d'action"" et fustige une incohérence dans le caractère du personnage principal. Sous ses airs de comédie ""imparfaite"", cette pièce annonce l'avènement du héros authentiquement cornélien qui dépasse la contradiction entre la liberté et l'aliénation amoureuse.",978-2081470118,https://m.media-amazon.com/images/I/41woFkQRfLL._SY445_SX342_.jpg,FLAMMARION (16 janvier 2019),Pierre Corneille
Les Poupées,10.67,"Un duo de flics atypique à la poursuite d'un serial killer aux identités multiples.
Sous le soleil de Provence, un reflet accroche le regard : pourquoi ce cadenas flambant neuf posé sur une chapelle abandonnée, en pleine garrigue ? De plus près, c'est l'odeur qui prend à la gorge, puis une nuée de mouches qui annonce la couleur. Six morts. Un carnage. Pour le commissaire Venturi, en délicatesse avec l'IGPN, ce n'est pas le moment de jouer au "" cow-boy "", comme on l'appelle. L'assistance d'une jeune criminologue, Olivia Montalvert, ne sera pas de trop. D'autant qu'à en juger par l'état des cadavres, déguisés, perruqués, le malade qui a commis ces crimes aime jouer à la poupée. Et ne demande qu'à recommencer...

"" Un bonheur pour les amateurs de thrillers. "" Télé Loisirs
"" Du pur polar. Tout simplement génial. "" Radio Bleu
"" Epatant mais surtout, terriblement addictif ! "" TéléPro
"" Bien joué. "" Le Point",978-2266331319,https://m.media-amazon.com/images/I/41mPuWLlYoL._SY445_SX342_.jpg,Pocket (9 mars 2023),Alexis Laipsker
Incendies,12.0,"Lorsque le notaire Lebel fait aux jumeaux Jeanne et Simon Marwan la lecture du testament de leur mère Nawal, il réveille en eux l'incertaine histoire de leur naissance : qui donc fut leur père, et par quelle odyssée ont-ils vu le jour loin du pays d'origine de leur mère ? En remettant à chacun une enveloppe, destinées l'une à ce père qu'ils croyaient mort et l'autre à leur frère dont ils ignoraient l'existence, il fait bouger les continents de leur douleur : dans le livre des heures de cette famille, des drames insoupçonnés les attendent, qui portent les couleurs de l'irréparable. Mais le prix à payer pour que s'apaise l'âme tourmentée de Nawal risque de dévorer les destins de Jeanne et de Simon.

«Né au Liban, Wajdi Mouawad a vécu quelques années à Paris avant de s'installer à Montréal. Ses pièces, notamment» Littoral, Pacamambo« et »Rêves«, ont été jouées au Québec, au Canada et en Euroep. Il est aussi l'auteur d'un roman, »Visage retrouvé «(Leméac/Actes Sud, 2002).»",978-2742783366,https://m.media-amazon.com/images/I/31iDggH+6ZL._SY445_SX342_.jpg,Actes Sud Papiers; 2e édition (20 avril 2009),Wajdi Mouawad
Les Justes,6.3,"""En février 1905, à Moscou, un groupe de terroristes, appartenant au parti socialiste révolutionnaire, organisait un attentat à la bombe contre le grand-duc Serge, oncle du tsar. Cet attentat et les circonstances singulières qui l'ont précédé et suivi font le sujet des Justes. Si extraordinaires que puissent paraître, en effet, certaines des situations de cette pièce, elles sont pourtant historiques. Ceci ne veut pas dire, on le verra d'ailleurs, que Les Justes soient une pièce historique. Mais tous les personnages ont réellement existé et se sont conduits comme je le dis. J'ai seulement tâché à rendre vraisemblable ce qui était déjà vrai... La haine qui pesait sur ces âmes exceptionnelles comme une intolérable souffrance est devenue un système confortable. Raison de plus pour évoquer ces grandes ombres, leur juste révolte, leur fraternité difficile, les efforts démesurés qu'elles firent pour se mettre en accord avec le meurtre - et pour dire ainsi où est notre fidélité."" Albert Camus.",978-2070364770,https://m.media-amazon.com/images/I/81jCaXf8UAL._SY522_.jpg,"FOLIO; N°477; © Éditions Gallimard, 1950. (8 novembre 1973)",Albert Camus
Le Procès du loup - Classiques et Contemporains,5.4,"Le « procès du loup »... quelle idée ! Il y a pourtant là juge, avocats, victimes, témoins... un procès digne de ce nom où les humains doivent juger le plus célèbre des personnages de conte... Le verdict sera peut-être bien différent de celui qu'on attendait ! Une entrée idéale dans le théâtre favorisée par la diversité des personnages, de leur caractère, de leur comportement, par la cohabitation du réel et du merveilleux. Une grande variété de rôles à tenir qui ne pourra que stimuler l'envie de jouer.

Diplômé d'art dramatique, ancien directeur général du théâtre national slovène, Zarko Petan nous livre une variation sur l'histoire du Petit Chaperon rouge sous la forme d'une pièce de théâtre drôle et originale.

Une interview exclusive de l'auteur permet de revenir sur la genèse de ce texte.",978-2210754911,https://m.media-amazon.com/images/I/91wjMQ4yj-L._SY522_.jpg,MAGNARD; 1er édition (6 juin 2006),Zarko Petan
Le grand livre de la synergologie - Décoder le langage corporel pour mieux comprendre l'autre: Décoder le langage corporel pour mieux comprendre l'autre,5.22,"Un tour d'horizon révélateur de toutes les facettes de la communication non verbale !
Ce livre expose l'essence de la synergologie et les changements de perspective qui ont eu lieu au cours des dix dernières années. L'auteur y fournit les principales clés de l'observation du langage corporel et passe à la loupe la facilité avec laquelle nous pouvons tomber dans les stéréotypes. Il aborde également la question de l'espace d'authenticité, si nécessaire à une meilleure compréhension des autres, et fait le tour de la dynamique du mensonge dans nos conversations. Voici enfi n réunies et mises à jour toutes les connaissances essentielles sur le langage corporel !",978-2761956703,https://m.media-amazon.com/images/I/6195C7QbYIL._SY522_.jpg,de l'Homme (27 janvier 2022),Philippe Turchet
Ouest américain - 10ed,25.0,"Lonely Planet : un guide de référence, à la fois pratique et culturel, pour découvrir l'Ouest américain
Une large couverture qui comprend 11 États : la Californie, Washington, l'Oregon, l'Idaho, le Montana, le Wyoming, le Colorado, l'Utah, le Nevada, le Nouveau-Mexique et l'Arizona.
Un focus sur les parcs nationaux, des informations pratiques et actualisées pour créer des itinéraires sur mesure, une couverture complète de la Californie : Death Valley, Big Sur, Carmel, Monterey...
Un chapitre sur les road trips avec toutes les informations pour partir sur des routes mythiques, de l'autoroute de la Côte pacifique à la célébrissime Route 66.
Tout pour planifier son séjour: le meilleur de l'Ouest américain, un agenda, des itinéraires conseillés pour les voyages de 2 semaines à 1 mois, les points forts de chaque État, des conseils pour voyager avec ses enfants...
Un chapitre sur les hébergements pour aider me voyageur à choisir son logement : motel pour road trip, lodge dans un parc national, B&B romantique...
Un chapitre entièrement consacré aux activités de plein air et un éclairage précis porté sur l'histoire, l'art, la culture et les cuisines de la région.",978-2816186093,https://m.media-amazon.com/images/I/51muhktjfnL._SY445_SX342_.jpg,Lonely Planet; 10e édition (10 septembre 2020),Lonely planet fr
Knock ou Le Triomphe de la Médecine,7.4,"""Le tambour : Quand j'ai dîné, il y a des fois que je sens une espèce de démangeaison ici. Ça me chatouille, ou plutôt ça me grattouille.Knock : Attention. Ne confondons pas. Est-ce que ça vous chatouille, ou est-ce que ça vous grattouille ?Le tambour : Ça me grattouille. Mais ça me chatouille bien un peu aussi...Knock : Est-ce que ça ne vous grattouille pas davantage quand vous avez mangé de la tête de veau à la vinaigrette ?Le tambour : Je n'en mange jamais. Mais il me semble que si j'en mangeais, effectivement, ça me grattouillerait plus.""",978-2070360604,https://m.media-amazon.com/images/I/71SK+1lYzmL._SY522_.jpg,FOLIO; Folio édition (28 mars 1972),Jules Romains
Espagne du Nord Ouest 4ed,13.17,"Un guide de référence, à la fois pratique et culturel, pour découvrir le Nord-Ouest de l'Espagne.

Un guide tout en couleurs qui comprend la côte atlantique de l'Espagne : la Galice, la Cantabrie, les Asturies, le Pays basque et la Navarre.
Un aperçu en photos du top des expériences d'un voyage dans le nord-ouest de l'Espagne : Saint-Jacques-de-Compostelle, Bilbao, les Pics d'Europe, la côte des Asturies, Saint-Sébastien, les vignobles de La Rioja, les monastères navarrais, le jambon, les pintxos (tapas)...
Un chapitre sur les chemins de Saint-Jacques de Compostelle.
De nombreux encadrés culturels sur les spécificités et l'identité de chaque région, toutes ces provinces ayant un caractère très affirmé ; par exemple, un zoom important est consacré à la culture celte dans le chapitre Galice.
Un chapitre "" Cuisine "" particulièrement fouillé pour découvrir ou redécouvrir la riche gastronomie locale (les incontournables de la cuisine espagnole, les spécialités et les habitudes locales, le vin et les vignobles, les fêtes de produits locaux...).
Un chapitre très complet pour organiser un voyage avec ses enfants.
Des cartes revues et améliorées ainsi qu'une plus grande couverture des moyens de transport pour être autonome dans ses déplacements.
Un chapitre consacré aux activités en plein air, avec un focus sur la randonnée.",978-2816199918,https://m.media-amazon.com/images/I/81tyBFZSiAL._SY522_.jpg,Lonely Planet; 4e édition (4 mai 2023),Lonely Planet
Rose et Massimo,12.0,"Massimo est un jeune poète oisif. Un matin, son ami Aldo le réveille à la hâte. Il faut qu’il le remplace pour son cours d’italien auprès d’une princesse. Une princesse ? Que va-t-il lui dire ? Que doit-il lui apprendre ? L’italien ? Il ne le parle pas. L’amour ? Il n’en sait rien. Parler de lui ? Impossible.

Rose & Massimo, ce sont un peu les enfants de Roméo et Juliette. Des enfants terribles qui, s’étant introduits dans la chambre de leurs parents en secret, auraient dévalisé tout ce qui leur plaisait. Dignes représentants de leur jeunesse et de leur temps.
Un hommage émouvant et moderne aux jeux de l’amour et du hasard par cet Edmond Rostand 2.0.

«",978-2213720975,https://m.media-amazon.com/images/I/91hh7MzAzaL._SY522_.jpg,Fayard (31 mai 2023),Félix Radu
Synchronicity,29.9,"Partez à la rencontre des synchronicités

Dans ce magnifique coffret, découvrez 100 cartes illustrées ainsi qu'un livre d'accompagnement de 200 pages, et participez à une multitude d'exercices ludiques.

Voici plusieurs niveaux pour créer des interactions avec le futur :
• seul, en pratiquant le protocole créé par Romuald Leterrier ;
• en famille ou entre amis, à travers des histoires et des défis originaux et inédits: faites jaillir des synchronicités depuis vos souvenirs et votre créativité ;
• en utilisant les cartes comme un oracle.",978-2813226662,https://m.media-amazon.com/images/I/611ci92E+EL._SY522_.jpg,Les éditions Trédaniel; Illustrated édition (9 juin 2022),Romuald Leterrier
Initiation au théâtre - Courtes pièces à lire et à jouer - Classiques et Contemporains,5.4,"Lorsque Pierre Gripari ou Jean-Claude Grumberg s’emparent des plus célèbres personnages de contes, cela donne lieu à des situations insolites et détonantes ! Et lorsque Roland Dubillard et Jean Tardieu jouent et se jouent du langage, c’est l’absurde qui devient roi… Ces quatre courtes pièces, aussi amusantes à lire qu’à jouer, permettront aux élèves de s’initier aux codes du genre théâtral et les feront entrer, avec beaucoup de plaisir, dans l’oeuvre de quatre grands auteurs du xxe siècle.
L’appareil pédagogique est suivi d’une interview exclusive de Jean-Claude Grumberg.
Ce recueil est idéal pour l'initiation au théâtre en 6e.
Courtes pièces de Dubillard et Tardieu : recommandées dans les programmes de 6e",978-2210755758,https://m.media-amazon.com/images/I/614dnueTpVL._SY522_.jpg,MAGNARD; 1er édition (22 mars 2013),Roland Dubillard
Huis clos: Pièce en un acte,7.8,"Un publiciste adultère fusillé pour avoir déserté, une jeune bourgeoise qui a noyé son enfant et poussé son amant au suicide, une employée des postes lesbienne qui a peut-être une mort sur la conscience : les trois se retrouvent en Enfer. Contrairement à ce qu'ils croyaient, l'Enfer n'est pas une chambre de torture mais un salon Second Empire où ils vont - éternellement - s'épier, se provoquer, tenter de se séduire et surtout se déchirer. On l'aura compris : ""L'Enfer, c'est les Autres."" Créé en 1944, Huis clos illustre une réflexion philosophique menée par Sartre un an plus tôt dans L'Être et le Néant, en particulier sur le ""regard de l'autre"" qui me constitue en ""esclave"" vis-à-vis de lui. À ce titre, la pièce s'inscrit dans la tradition, vivace jusqu'après la guerre, du ""théâtre d'idées"". Mais, en interrogeant le sens même de l'existence par des dialogues de tous les jours, dans un décor bourgeois qui figure un univers irréel, elle annonce aussi le ""théâtre de l'absurde"" qui triomphera dans les années 1950. Comédie de boulevard à portée métaphysique, elle doit à cette vocation paradoxale d'être aujourd'hui encore, en France et à l'étranger, l'un des plus grands succès du théâtre français contemporain.",978-2072790416,https://m.media-amazon.com/images/I/61C5OrAcu-L._SY522_.jpg,FOLIO THEATRE (26 septembre 2019),Jean-Paul Sartre
Trois courtes pièces,15.15,Dossier de Marjorie Robillard,978-2070793136,https://m.media-amazon.com/images/I/81l8mqDFCrL._SY522_.jpg,FOLIO+ COLLEGE (9 juin 2016),Molière
