Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Miss 130 - Histoires en couleurs,7.75,"Un monument du hentai à dévorer tout en couleurs !
Les Miss 130 de Chiyoji ont bien des points communs : toutes sont des épouses insatisfaites au corps de rêve et à l'esprit pervers, qui basculent dans l'adultère à la moindre occasion. Au travail, avec le livreur de journaux, leur patron, un simple inconnu... Il en faut peu pour déclencher chez elles un incendie sexuel que seuls les plus endurants des amants sauront éteindre. Vous vous sentez de taille ?
SEIKO CARDS : Retrouvez 2 cartes hentai à collectionner dans ce volume !",978-2362345913,https://m.media-amazon.com/images/I/61G2dfOS6hL._SY522_.jpg,Dynamite; Illustrated édition (25 avril 2024),Tomo Chiyoji
Invincible - Intégrale T09,9.82,"Le combat que mène Invincible contre Dinosaurus marque le coup d'envoi d'une période plus que tumultueuse dans la vie de Mark Grayson. Robert Kirkman (The Walking Dead, Fire Power), Cory Walker (Science Dog) et Ryan Ottley (Amazing Spider-Man) s'en donnent à coeur joie !",978-2413048664,https://m.media-amazon.com/images/I/81LY8+l0psL._SY522_.jpg,Delcourt; Illustrated édition (22 mars 2023),Ryan Ottley
Mes histoires du calme - Mes disputes qui piquent,18.89,"Eli est un petit garçon très attaché à son doudou koala. Alors, quand une petite fille le prend sans lui demander la permission, il entre dans une terrible colère, et il n'est plus vraiment lui-même. Heureusement, un gentil magicien va lui apprendre à exprimer ses émotions sans faire de mal autour de lui.
Une histoire pour aider votre enfant à mieux comprendre son agressivité et à exprimer sereinement sa colère, accompagnée d'éclairages pour les parents.

Héloïse Junier, psychologue pour enfants et autrice à succès, accompagne les familles. Elle a développé la collection ""Mes histoires du calme"" pour guider les jeunes enfants et leurs parents dans les moments clés et les problématiques du quotidien.",978-2401103887,https://m.media-amazon.com/images/I/71+LRe0QsmL._SY522_.jpg,Hatier Jeunesse; Illustrated édition (6 mars 2024),Héloïse Junier
"Manuel du LANGAGE CORPOREL: Comment analyser les gens, lire leur communication non verbale et se défendre facilement contre les techniques de manipulation",11.93,"Avez-vous déjà essayé de dire un mensonge ?


Eh bien, c’est une certitude !

Pendant que vous mentez, les mouvements de votre corps et les micro-expressions de votre visage laissent deviner ce que vous avez réellement en tête.

Mais ne vous inquiétez pas : TOUT LE MONDE fait la même chose, CHAQUE jour.",979-8477223466,https://m.media-amazon.com/images/I/61kRqCh4h9L._SY522_.jpg,Independently published (14 septembre 2021),Robert Mercier
008 : Apprenti Espion - Tome 14,16.65,"L'auteur de Ken-Ichi, le disciple ultime nous régale avec une comédie scolaire dynamique et renversante dans un lycée pour agents secrets.
Eight et ses coéquipiers ont été cette fois appelés pour aider Miss Lady qui se montre peu indulgente envers Ayame !
Ils doivent entrer dans une tour contrôlée par des terroristes.
Miss Lady cerne sans difficulté ses ennemis qu'elle bat facilement.
Cependant celui qui les attendait au dernier étage était l'artificier de Dogra Magra !
La bataille littéralement "" explosive "" pleine d'amour et de bombes entre Lady accompagnée de l'équipe d'Eight et Bomber est lancée... !
Le but de Dogra Magra, le pire des ennemis sera aussi révélé !",979-1042014124,https://m.media-amazon.com/images/I/61tRqKjGERL._SY522_.jpg,Kurokawa; Illustrated édition (7 mai 2024),Shun Matsuena
Succubus & Hitman - Tome 06,6.95,"Shôya a vaincu de justesse le président du clan Kanto Yatsubusa, transformé à moitié en Maligenii, avec l'aide du paladin Naoto Gotô. Avec les autres Sold Killers, il se lance à la poursuite de Cheng Lui, qui a disparu pendant le combat. D'après les informations qu'ils ont recueillies, il aurait rejoint une île isolée qu'il contrôle, au beau milieu de la mer de Chine méridionale...

On entre dans un nouvel arc ! C'est le début d'un battle royale sur une île isolée !",978-2382754443,https://m.media-amazon.com/images/I/81xYJVn36RL._SY522_.jpg,Meian; Meian (Collection Daitan!) édition (22 mai 2024),Makoto Fukami
Brûlée vive,7.0,"Souad a dix-sept ans, elle est amoureuse. Dans son village l'amour avant le mariage est synonyme de mort. "" Déshonorée "", sa famille désigne son beau-frère pour exécuter la sentence.
Aux yeux de tous, cet homme est un héros. C'est ce que l'on appelle un "" crime d'honneur "". Ce n'est en fait qu'un lâche assassinat.
Atrocement brûlée, Souad a été sauvée par miracle. Elle a décidé de parler pour toutes celles qui aujourd'hui risquent leur vie.

"" Un cri de guerre. "" L'Express",978-2266137928,https://m.media-amazon.com/images/I/61KSpiZ5DLL._SY522_.jpg,Pocket (3 juin 2004),Souad
World's end harem T16,18.6,"Nous sommes en 2040. Un jeune homme, Reito, victime d'une maladie rare est plongé dans un long sommeil cryogénique le temps qu'un remède soit trouvé. Il promet à sa copine d'enfance, Elisa, qu'ils se retrouveront à son réveil. Au bout de son long sommeil, il découvre un monde dans lequel 99,9 % des hommes ont disparu et qui est peuplé quasi uniquement des 5 milliards de femmes restantes !",978-2413079897,https://m.media-amazon.com/images/I/81cxv2s87NL._SY522_.jpg,Delcourt; Illustrated édition (27 mars 2024),LINK+SHOUNO
Partners 2.0 - Tome 5,13.91,"L'amour leur a joué des tours, ils inventent une nouvelle classe d'amitié.
Nous sommes des amilis !
Mieux qu'une relation amoureuse, une relation de confiance. Ce n'est pas juste une nuit ni vraiment sérieux ni juste une relation physique.
Une relation tranquille, décomplexée, et d'autant plus sexy.
Tomoka et Murata sont des amilis.

Pendant un repas tranquille chez elle avec sa sœur aînée Tokuko, Tomoka lui cache sa relation avec Murata lors de leur conversation. De son côté, Murata se rend au travail en portant les vêtements de Tomoka, ce qui ne passe pas inaperçu aux yeux de sa supérieure, Madame Imashita. L'ombre d'une femme dans la vie de son collègue l'incite à agir de manière peu recommandable...

Le cinquième tome plein de tension d'un quotidien tranquille entre deux partenaires libres.",979-1042014100,https://m.media-amazon.com/images/I/61Drxs19xAL._SY522_.jpg,Kurokawa; Illustrated édition (11 avril 2024),Souryu
Le Coût de la virilité,14.45,"En France, les hommes représentent 84 % des auteurs d’accidents de la route mortels, 90 % des personnes condamnées par la justice, 86 % des mis en cause pour meurtre, 97 % des auteurs de violences sexuelles, etc.
Cette liste a un coût : direct pour l’État, qui dépense chaque année des dizaines de milliards d’euros en services de police, judiciaires, médicaux et éducatifs pour y faire face ; indirect pour la société, qui doit répondre aux souffrances des victimes.
Lucile Peytavin s’interroge sur les raisons de cette surreprésentation des hommes parmi les auteurs de violences et de comportements à risque, et tente d’estimer les conséquences financières de l’ensemble de ces préjudices. Quel est le coût des conséquences de la virilité érigée en idéologie dominante ? N’aurions-nous pas tous intérêt à nous comporter… comme les femmes ?!",978-2253195702,https://m.media-amazon.com/images/I/813WqLFNplL._SY522_.jpg,Le Livre de Poche (8 mars 2023),Lucile Peytavin
"Revivre Après Une Relation Toxique: Sociopathe, Narcissique, Manipulateur...",17.82,"Ce livre est une version mise à jour et augmentée en 2024.

On les appelle sociopathes, psychopathes, pervers narcissiques. Même sans aller aussi loin que les sociopathes, il y a aussi toute une faune de personnalités narcissiques. Narcissiques à plusieurs niveaux.

Ce genre de personne, est ce qu’on appelle des « personnalités toxiques ».

Si vous avez fait un bout de chemin avec une personne de ce genre, vous savez de quoi je parle. Il s’agit d’une aventure sombre qui vous aura jeté dans les affres de la dépression, de la rage et de la solitude. Une fois l’aventure finie, vous vous êtes retrouvé comme une épave échouée sur une plage. Vidé. Épuisé. Comme une coquille de noix vide. Vous avez peut-être même l’impression d’être au bout du rouleau. Mais c’est une erreur de jugement ! Il vous faut passer plusieurs étapes afin de réapprendre à être vous. Un vous amélioré. Plus solide, plus fort et plus épanouï que vous ne pouvez vous l'imaginer.

Ce livre décrit la relation avec une personnalité toxique, comment elle se développe, comment on vous manipule et surtout, que faire pour en sortir et pour se reconstruire.",978-1519527530,https://m.media-amazon.com/images/I/71UYzjfy5rL._SY522_.jpg,CreateSpace Independent Publishing Platform (25 novembre 2015),Cyril Malka
Children Edition Collector - Coffret,18.96,"LE MANGA LE PLUS VIOLENT DE CES DERNIÈRES ANNÉES, EN COFFRET INTÉGRAL !

RÉSUMÉ:
Pour 3 millions de yens, une somme anormalement élevée, le jeune Tôru Igarashi, un étudiant, a accepté un petit boulot de six mois dans un orphelinat situé au fin fond des montagnes, pour s'occuper d'enfants et aider aux tâches d'entretien. Il y fait la connaissance de Sakurako, une jeune adolescente de 14 ans et du groupe d'enfants, un peu méfiants mais néanmoins plein d'énergie. Tout semble bien se passer jusqu'à ce qu'à la nuit tombée, cette ambiance joyeuse ne devienne malsaine et extrêmement sanglante ! Loin du monde, le cauchemar de Tôru ne fait que commencer. Les enfants deviennent d'incroyables machines à tuer, égorger, découper...

Ce coffret réunit les 2 tomes du manga Children, soit l'intégralité de la série.",978-2379891472,https://m.media-amazon.com/images/I/71WIDRkeKfL._SY522_.jpg,Omake books; Edition spéciale (7 avril 2022),Miu Miura
Le Perce-neige Intégral Coffret collector,25.98,"Coffret intégral du manga Le Perce-neige.
Quand le harcèlement dégénère en Battle Royale !
Le lecteur suit le quotidien difficile de Haruka Nozaki, une adolescente qui emménage avec sa famille dans une ville rurale du Japon. Elle intègre ainsi l'école de la petite ville et doit faire face aux harcèlements de ses camarades de classe particulièrement cruels. Ne voulant pas inquiéter sa soeur et le reste de sa famille, Haruka décide de prendre sur elle du mieux qu'elle peut. Mais tout bascule lorsque ses bourreaux provoquent par accident l'incendie de sa maison, entraînant la mort de ses parents et le coma de sa petite soeur, gravement brûlée. Haruka décide alors de se venger...

POINTS FORTS",978-2379892325,https://m.media-amazon.com/images/I/6151HhSavAL._SY522_.jpg,Omake books; Edition spéciale (26 janvier 2023),Rensuke Oshikiri
BRZRKR T03,17.34,"Dans cet ultime tome de la trilogie, les anciens mystères sur les origines de notre anti-héros et son destin final sont dévoilés ! Alors que la fureur de B. se déchaîne, une nouvelle découverte promet d'apporter les réponses qu'il cherche depuis des siècles. Mais alors que l'équipe voyage pour enfin comprendre les mystères de la naissance de B., va-t-il atteindre son objectif, ou tous ses efforts auront-ils été vains ?",978-2413045168,https://m.media-amazon.com/images/I/81l4NJg18aL._SY522_.jpg,Delcourt; Illustrated édition (17 janvier 2024),Ron Garney
True Crime France: De vraies affaires criminelles,14.37,"Dans le cinquième volume de sa série True Crime, Adrian Langenscheid, auteur allemand de best-sellers sur les grandes affaires criminelles des dernières décennies, nous propose une fois de plus une lecture passionnante et addictive. Cette peinture à couper le souffle des abîmes glaçants de l’esprit humain réveille des émotions puissantes précisément en raison de la froideur et de la neutralité du récit.
Exemptes de tout sensationnalisme, les dix-huit nouvelles contenues dans ce livre relatent quelques-unes des affaires criminelles françaises les plus spectaculaires. C’est un recueil captivant de récits de meurtres, d'homicides involontaires, d'enlèvements, d'abus en tout genre, de fraudes, de trahisons et de vols qui conduisent le lecteur aux limites du supportable. Ces crimes ou délits impliquent des ""gens comme vous et moi"" ; des personnes dont la vie, en raison de circonstances tragiques, a basculé d’un jour à l’autre.
Avec une grande expertise et un sens remarquable de l'observation, l’auteur intègre dans de passionnants récits des éléments clés tirés d'audiences, de dossiers, d’évaluations psychologiques, d'interrogatoires et de rapports d'enquête.
La vie écrit des histoires terribles. Ce livre vous les raconte. Vous serez captivé, abasourdi, sidéré, bouleversé, vous remettrez en question tout ce que vous pensiez savoir sur la nature humaine.
Plongez, vous aussi, dans le monde hallucinant des vrais crimes bien réels. VRAI CRIME. Il suffit de faire défiler la page et de cliquer sur « ACHETER MAINTENANT EN 1 CLIC ».",978-3986610067,https://m.media-amazon.com/images/I/61XCs3C6MuL._SY522_.jpg,Pixa Heros (24 septembre 2021),Adrian Langenscheid
Relations toxiques: Comment reconnaître et éviter les relations d'emprise,17.03,"Qu’est-ce qu’une relation d’emprise ? Comment prendre conscience que l’on en est victime ? Quels signaux doivent nous alerter ?

La relation d'emprise se caractérise par les jeux de pouvoir et le chantage affectif. Dans cette dynamique relationnelle toxique, l'emprise psychologique de la personne dominante finit par annihiler la personnalité de l'autre partie. Mais comment prouver une agression psychologique quand aucune marque de blessure n’est visible sur le corps ? Comment préserver son équilibre mental quand la souffrance, les pensées et les ressentis sont constamment niés et remis en question ?

L'autrice, ayant été elle-même confrontée à ce type de relations par le passé, se penche sur le sujet pour apporter au lecteur une analyse de ces dynamiques afin d’apprendre à s’en affranchir. Cet ouvrage, accessible à tous, propose des pistes concrètes pour aider les survivants à se libérer de l'emprise psychologique, être à l'écoute de leurs besoins et leurs limites et reconstruire leur confiance.",978-2804724290,https://m.media-amazon.com/images/I/61KlfFIXo9L._SY522_.jpg,Mardaga (20 octobre 2022),Randa Ben Romdhane
,19.56,,,,,
"Les Narcos français brisent l'omerta: Restaurants, salons de massage, kebabs, banque, immobilier : l'argent sale est partout",19.9,"Ne vous êtes-vous jamais demandé pourquoi le restaurant en bas de chez vous, toujours vide, n'était pas en faillite ? Ou comment ce salon de massage, déserté par les clients, parvenait à exister ? Et que penser de ce nouveau voisin qui achète cash son appartement ? Sans parler des banques qui, prises la main dans le sac le 21 septembre 2019, ont écoulé plus de 2 000 milliards de dollars (BNP Paribas, Crédit Agricole, Société Générale et BPCE (Banque Populaire Caisse d'Epargne)).

L'argent de la drogue et les stratégies mises en place pour le recycler, le blanchir, sont aussi dignes des multinationales qu'insoupçonnables.",978-2226456618,https://m.media-amazon.com/images/I/71i3U0k51ZL._SY522_.jpg,Albin Michel (3 février 2021),Frédéric Ploquin
Parlons justice en 30 questions,7.9,"L’essentiel pour connaitre la justice et son fonctionnement en 30 questions

La justice est au cœur de l’actualité quotidienne. Elle demeure toutefois mal connue du grand public et souvent critiquée, notamment pour sa complexité. Qu’est-ce que la justice ? Quelle est son organisation ? Quel est son fonctionnement ? Souvent perçu comme un labyrinthe, le monde de la justice s’ouvre à nous à travers ce nouveau « Entrez dans l’actu » en 30 questions. Les auteurs, apportent des informations objectives et factuelles sur la justice et son fonctionnement. Ils abordent des sujets comme la spécialisation de la justice, la féminisation de la magistrature, les violences intrafamiliales, la lutte contre la cybercriminalité ou le jugement des terroristes.",978-2111578913,https://m.media-amazon.com/images/I/81h08wwbmHL._SY522_.jpg,DOC FRANCAISE (29 mai 2024),Peimane Ghaleh-Marzban
BRZRKR T02,10.64,"Mi-mortel et mi-dieu, maudit et contraint à la violence, l'homme connu uniquement sous le nom de B. recommence à errer dans le monde. Après avoir enduré une série d'expériences, B. se souviendra enfin de ses origines. Mais que signifie cette révélation pour son avenir ?",978-2413045151,https://m.media-amazon.com/images/I/81MMXAaXN9L._SY522_.jpg,Delcourt; Illustrated édition (27 septembre 2023),Ron Garney
Et j'ai cessé de t'appeler papa: Quand la soumission chimique devient l'arme du viol,6.9,"Le 2 novembre 2020, Caroline Darian reçoit un appel de la police de Carpentras. Son père est en garde à vue. La saisie de son matériel informatique révèle l’impensable : depuis 2013, il drogue sa femme avant de la livrer, inconsciente, à des hommes, de tous les horizons et sans contrepartie.
Caroline Darian, femme debout, raconte cette déflagration, le périlleux vertige de découvrir qu’une personne aimée, son père, est capable du pire.
Elle alerte aussi sur la soumission chimique, quand l’armoire à pharmacie du foyer se transforme en arme préférée des violeurs...
Une voix forte, exceptionnellement courageuse, qui révèle une autre facette des violences faites aux femmes.",979-1033913429,https://m.media-amazon.com/images/I/71V7YVlQKwL._SY522_.jpg,HarperCollins (5 avril 2023),Caroline Darian
Leçons particulières,9.59,,978-2381890210,https://m.media-amazon.com/images/I/81ZWe4PoT6L._SY522_.jpg,NIHONIBA; Illustrated édition (29 mars 2024),ARAKI KEI
"Oradour-sur-Glane, 10 juin 1944: Histoire d’un massacre dans l’Europe nazie",22.9,"10 juin 1944. Quatre jours après le débarquement des Alliés en Normandie, le village d’Oradour-sur-Glane, près de Limoges, est méthodiquement rayé de la carte par la division SS «Das Reich». L’on dénombrera 643 victimes, dont plus de 200 enfants. Depuis, les ruines du bourg martyr, conservées en l’état, constituent l’un des symboles les plus poignants de la barbarie nazie. Pourtant, bien des interrogations demeurent : Qui a ordonné une telle horreur – et pour quels motifs ? S’agit-il d’un excès de zèle d’un officier SS, ou d’un acte de terreur décidé en haut lieu ? Pourquoi les principaux responsables ont-ils échappé à la Justice après la guerre ? Et pourquoi ce carnage a-t-il davantage frappé les esprits que d’autres atrocités allemandes ?
Maîtrisant une importante historiographie en plusieurs langues, l’auteur a dépouillé de nombreux fonds d’archives français et allemands, jusqu’ici peu exploités, pour établir un récit plus précis que jamais des causes et du déroulement du massacre, ainsi que de ses suites mémorielles, judiciaires, politiques et diplomatiques. Ramenant cette tuerie à l’échelle de la terreur hitlérienne en Europe, il en offre une proposition de compréhension inédite, éclairée par la politique nazie des « villages brûlés ».",979-1021037236,https://m.media-amazon.com/images/I/81NIl954HFL._SY522_.jpg,TALLANDIER (28 mars 2024),Nicolas Bernard
Age of Revolutions: Progress and Backlash from 1600 to the Present,19.55,"Populist rage, ideological fracture, economic and technological shocks, war, and an international system studded with catastrophic risk--the early decades of the twenty-first century may be the most revolutionary period in modern history. But it is not the first. Humans have lived, and thrived, through more than one great realignment. What are these revolutions, and how can they help us to understand our fraught world?
In this major work, Fareed Zakaria masterfully investigates the eras and movements that have shaken norms while shaping the modern world. Three such periods hold profound lessons for today. First, in the seventeenth-century Netherlands, a fascinating series of transformations made that tiny land the richest in the world--and created politics as we know it today. Next, the French Revolution, an explosive era that devoured its ideological children and left a bloody legacy that haunts us today. Finally, the mother of all revolutions, the Industrial Revolution, which catapulted Great Britain and the US to global dominance and created the modern world.",978-0393239232,https://m.media-amazon.com/images/I/91n8xz3HCUL._SY522_.jpg,W. W. Norton & Company (26 mars 2024),Fareed Zakaria
Protéger son enfant des violences sexuelles,17.9,"« Pourquoi personne n’a-t-il rien vu ? » « Pourquoi n’a-t-il pas pu à dire non ? » « Pourquoi ne nous a-t-il rien dit ? » « Comment lui apprendre le consentement ? » « Dois-je lui parler des violences sexuelles ? »
De tous les risques encourus par un enfant, le risque de subir des violences sexuelles est l’un de ceux qui terrifient le plus ses parents. La médiatisation des agressions les plus extrêmes ne nous donne pas une image fiable du risque réel.
Cet ouvrage vous informe efficacement sur les situations à risques et les profils des agresseurs. Le risque zéro n’existe pas, mais la connaissance des profils et des modes opératoires des agresseurs est un véritable outil de protection des enfants.
Protéger son enfant, c’est lui apprendre que son corps lui appartient et qu’il doit en prendre soin. C’est surtout mieux évaluer et prévenir les risques : savoir repérer les personnes mal intentionnées et les dissuader d’agir, ou déceler les signes précurseurs d’une agression afin de la déjouer.
Joanna Smith vous propose une remise en question des idées reçues, grâce à des conseils et des mises en situation concrètes pour aborder délicatement ces sujets. Mieux entouré par vous, votre enfant saura ainsi mieux se protéger au fur et à mesure qu’il grandira, et ce en toute circonstance.",978-2100854714,https://m.media-amazon.com/images/I/61LzhyiqW9L._SY522_.jpg,Dunod (6 mars 2024),Joanna Smith
Notre silence nous a laissées seules,21.0,La couverture de l'article peut varier,978-2221271223,https://m.media-amazon.com/images/I/61vgVO9DJHL._SY522_.jpg,Robert Laffont (25 janvier 2024),Judith Chemla
