Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
INVINCIBLE : FAIRE DU TEMPS QUI RESTE UN COMBAT POUR LA VIE,22.0,,979-1032932575,https://m.media-amazon.com/images/I/01PkLIhTX3L.gif,L'OBSERVATOIRE (4 septembre 2024),Goy olivier / fulda anne
La Fabrique du crétin digital,9.12,"Les dangers des écrans : un scientifique nous alerte !
Troubles du comportement, déficits intellectuels, problèmes de santé… : l’usage généralisé du numérique par les jeunes est lourde de conséquences. Première synthèse des études scientifiques sur le sujet, ce livre est celui d'un homme en colère. « Ce que nous faisons subir à nos enfants est inexcusable. Jamais sans doute, dans l’histoire de l’humanité, une telle expérience de décérébration n’avait été conduite à aussi grande échelle », estime Michel Desmurget. La conclusion est sans appel : attention écrans, poisons lents !
Michel Desmurget est docteur en neurosciences et directeur de recherche à l’Inserm. Salué par la critique, son ouvrage, La Fabrique du crétin digital, a reçu le prix spécial Femina Essai.",978-2757886830,https://m.media-amazon.com/images/I/719E2KHD4YL._SY522_.jpg,POINTS (1 octobre 2020),Michel Desmurget
Comment j'ai vaincu l'arthrose,17.5,"Laura Azenard, jeune cadre énergique et sportive, ressent de terribles douleurs dans les genoux l'année de ses 40 ans. Diagnostic : arthrose grave. "" Il n'y a rien à faire "" lui disent les médecins, sinon renoncer à sa vie d'avant et prendre des médicaments contre la douleur pour le restant de ses jours.

Alors Laura a décidé de se battre !

Seule, elle se documente sur les solutions aussi bien conventionnelles qu'alternatives contre l'arthrose. Et décide de toutes les tester ! Durant un an, elle va essayer pas moins de 20 remèdes et traitements : kiné, semelles, injections, infiltrations, compléments alimentaires, ventouses, jeûne, médecine Ayurveda, gym, magnétisme, ostéopathie, phytothérapie, hydrotomie percutanée, chiropractie, alimentation... C'est ce banc d'essai inédit, grandeur nature, qu'elle livre ici avec humour et allant, agrémenté de son jugement et de ses conseils.

Pour chaque approche, vous connaîtrez :
• les bénéfices qu'elle en a tirés  ;
• ce que dit la science  ;
• comment les mettre en pratique concrètement (adresses, prix, mode d'emploi...).

Cette nouvelle édition permet de retrouver Laura, dix années plus tard. Grâce à sa ténacité, aujourd'hui elle marche, court, danse, nage et répond à une question qui taraude tous les arthrosiques : le cartilage peut-il se régénérer ?",978-2365495752,https://m.media-amazon.com/images/I/61k2WynSvBL._SY522_.jpg,Thierry Souccar; Enlarged édition (11 août 2022),Laura Azenard
Le Berceau des dominations,12.48,"Tous les jours, près de chez vous, un bon père de famille couche avec sa petite fille de neuf ans. Ou parfois elle lui fait juste une petite fellation. Ou c'est une grande sœur avec sa petite sœur. Dans cette anthropologie de l'inceste, Dorothée Dussy se penche sur les mécanismes complexes par lesquels l'inceste est couramment pratiqué dans l'intimité des foyers français.
À la faveur du réel, et de la banalité des abus sexuels commis sur les enfants, l'inceste se révèle structurant de l'ordre social. Il y apparaît comme un outil de formation à l'exploitation et à la domination de genre et de classe. Cinq ans d'enquête ethnographique sont restitués dans ce livre : un voyage subversif au cœur de familles que rien, ou presque, ne distingue des vôtres.",978-2266318594,https://m.media-amazon.com/images/I/51zPXx1Oi-L._SY522_.jpg,Pocket (8 avril 2021),Dorothée Dussy
Etre mère,18.0,"Nous ne sommes peut-être que la moitié de l'humanité, mais nous l'avons créée tout entière.
"" Nous ne sommes peut-être que la moitié de l'humanité, mais nous l'avons créée tout entière ; donc nos peurs, nos réflexions, nos déchirures ont droit de cité au sein des livres. En nous efforçant
de faire entrer la maternité en littérature, nous lui donnons, j'espère, la place qu'elle mérite. ""
Avec leur style, leur langue, le rythme propre à chacune, sept autrices d'aujourd'hui nous plongent au coeur de la puissance et des tempêtes de la maternité.",978-2378804329,https://m.media-amazon.com/images/I/71hyrpGJX9L._SY522_.jpg,Iconoclaste (4 avril 2024),Collectif
"La fabrique du crétin (vers l'apocalypse scolaire): "" Brighelli décrit la ""déroute' du système scolaire français. "" Marianne",11.97,""" Brighelli décrit la ""déroute' du système scolaire français. "" Marianne
La mort programmée de l'école

L'École de la transmission des savoirs et de la formation des citoyens est à l'agonie. Elle accomplit ce pour quoi on l'a programmée depuis cinquante ans : adaptée aux nécessités du marché, elle fabrique à la chaîne une masse de consommateurs à demi illettrés et satisfaits de l'être.
Soucieuse d'élaborer enfin l'égalité promise par la République en nivelant par le bas, elle a réussi à détruire ce que la France avait mis deux siècles à élaborer.
Près de vingt ans après avoir prédit sa mort programmée, Jean-Paul Brighelli revient au chevet de l'École et la trouve plus mal en point que jamais. Collège unique, "" pédagogisme "", méthode globale, regroupement familial, laïcité à géométrie variable... les causes sont nombreuses, et l'action de Pape Ndiaye n'empêchera pas plus la déroute que celle de Jean-Michel Blanquer.
L'École est au pied du mur : elle sera "" soit l'instrument d'une dissolution dans l'individualisme et le communautarisme, soit l'outil d'une résurrection "". Est-il trop tard pour réagir ?",979-1039203753,https://m.media-amazon.com/images/I/71EmB1hQmfL._SY522_.jpg,Archipoche (24 août 2023),Jean-Paul Brighelli
Réinventer l'amour: Comment le patriarcat sabote les relations hétérosexuelles,19.0,"Nombre de femmes et d'hommes qui cherchent l'épanouissement amoureux ensemble se retrouvent très démunis face au troisième protagoniste qui s'invite dans leur salon ou dans leur lit : le patriarcat. Sur une question qui hante les féministes depuis des décennies et qui revient aujourd'hui au premier plan de leurs préoccupations, celle de l'amour hétérosexuel, ce livre propose une série d'éclairages.
Au coeur de nos comédies romantiques, de nos représentations du couple idéal, est souvent encodée une forme d'infériorité féminine, suggérant que les femmes devraient choisir entre la pleine expression d'elles-mêmes et le bonheur amoureux. Le conditionnement social subi par chacun, qui persuade les hommes que tout leur est dû, tout en valorisant chez les femmes l'abnégation et le dévouement, et en minant leur confiance en elles, produit des déséquilibres de pouvoir qui peuvent culminer en violences physiques et psychologiques. Même l'attitude que chacun est poussé à adopter à l'égard de l'amour, les femmes apprenant à le (sur ?) valoriser et les hommes à lui refuser une place centrale dans leur vie, prépare des relations qui ne peuvent qu'être malheureuses. Sur le plan sexuel, enfin, les fantasmes masculins continuent de saturer l'espace du désir : comment les femmes peuvent-elles retrouver un regard et une voix ?
Prix de l'essai 2021 Les Inrockuptibles
44e Prix européen de l'essai",978-2355221743,https://m.media-amazon.com/images/I/81HA7w9e8KS._SY522_.jpg,Zones (16 septembre 2021),Mona Chollet
Le Genre expliqué à celles et ceux qui sont perdu·es,21.0,"Nous vivons une période pleine de bouleversements. Si vous ouvrez ce livre, c'est que vous voulez comprendre. Comprendre ce que veulent dire des mots comme ""non-binarité"", ""pansexualité"", ""transparentalité"", ""cisgenre"", ""fluide"", ""demisexuel"", ""LGBTQ+""... Comprendre pourquoi votre fils refuse que vous offriez des jouets roses à votre petite-fille. Comprendre pourquoi votre voisine affiche un drapeau arc-en-ciel à son balcon. Bref, comprendre le genre et les sujets qui tournent autour. Pour vous aider à vous y retrouver, ce livre-guide donne, avec clarté et pédagogie, des clés pour répondre à vos questionnements. Définitions, polémiques, comptes à suivre, livres, séries, films, documentaires de référence, glossaire des mots incontournables... : vous aurez enfin les outils pour ne plus être perdu-es !",978-2283035627,https://m.media-amazon.com/images/I/51PgbMKyLjL._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (14 octobre 2021),Marie Zafimehy
Le Genre expliqué à celles et ceux qui sont perdu·es,21.0,"Nous vivons une période pleine de bouleversements. Si vous ouvrez ce livre, c'est que vous voulez comprendre. Comprendre ce que veulent dire des mots comme ""non-binarité"", ""pansexualité"", ""transparentalité"", ""cisgenre"", ""fluide"", ""demisexuel"", ""LGBTQ+""... Comprendre pourquoi votre fils refuse que vous offriez des jouets roses à votre petite-fille. Comprendre pourquoi votre voisine affiche un drapeau arc-en-ciel à son balcon. Bref, comprendre le genre et les sujets qui tournent autour. Pour vous aider à vous y retrouver, ce livre-guide donne, avec clarté et pédagogie, des clés pour répondre à vos questionnements. Définitions, polémiques, comptes à suivre, livres, séries, films, documentaires de référence, glossaire des mots incontournables... : vous aurez enfin les outils pour ne plus être perdu-es !",978-2283035627,https://m.media-amazon.com/images/I/51PgbMKyLjL._SY522_.jpg,BUCHET CHASTEL; Illustrated édition (14 octobre 2021),Marie Zafimehy
Politiques sociales: Concours 2024 – Mémo + QCM,11.07,"Ce livre propose les connaissances indispensables sur des thèmes d'actualité et offre un panorama complet des politiques sociales en vigueur dans notre pays.

Cet ouvrage vous permet d'acquérir l'essentiel pour préparer les épreuves, écrites et orales, de culture générale et les diplômes d'État. L'exclusion, le handicap, le logement, les personnes âgées, la famille, la politique de la ville et le droit des étrangers sont autant de thématiques qui sont abordées ici.
Chacun des chapitres de cet ouvrage est accompagné d'un questionnaire à choix multiple permettant d'évaluer et de consolider vos connaissances.",978-2759054114,https://m.media-amazon.com/images/I/61A8ZEvZTNL._SY522_.jpg,STUDYRAMA (1 février 2024),Michelle Gagnadoux
"Français, ouvrez les yeux !: Une radiographie de la France par un immigré",5.67,"Driss Ghali est marocain et musulman. Il a fait ses études en France et y a commencé sa vie professionnelle. Aujourd’hui, à chaque fois qu’il revient dans l’hexagone, il est effaré et ne comprend pas ce qu’il voit. Comment le Peuple français accepte-t-il l’américanisation aussi massive de sa culture, l’ensauvagement de ses manières et une présence de l’Islam toujours plus affirmée ? Il ne s’agit pas ici d’un énième livre sur le déclin de la France, vieille névrose qui resurgit régulièrement. Non, ici l’auteur cherche à savoir comment l’abaissement du pays peut être à ce point accepté par les Français. Pourquoi reconduisent-ils scrutin après scrutin des responsables politiques qui organisent leur sortie de l’Histoire par l’immigration de peuplement et l’abdication de la souveraineté au profit de l’Union Européenne ? Pour Driss Ghali, il y a quelques explications. Elles sont douloureuses à accepter mais peut-être pourront-elles en aider certains à ouvrir enfin les yeux.

Diplômé des grandes écoles (Centrale Paris, EDHEC), Driss Ghali est spécialiste des relations internationales et intervient au Maroc, au Brésil et en France.",978-2810011469,https://m.media-amazon.com/images/I/61ehwXvKi-L._SY522_.jpg,L'artilleur (18 janvier 2023),Driss Ghali
Par le bout du nez: Une histoire intime des odeurs,18.5,"L’odorat est souvent perçu comme un sens mineur, qui nous ramène à une animalité oubliée.

Pourtant les odeurs sont partout, tout le temps.
Depuis notre naissance et même un peu avant, nous sentons chaque fois que nous respirons, plus de 20 000 fois par jour. Quoique largement inconscient, ce phénomène impacte toutes les strates de notre existence. Sentiment d’identité, mémoire, émotions, alimentation, sexualité, rapport à l’autre et à l’ensemble du Vivant : notre nez se mêle de tout.

Fascinée depuis toujours par cette dimension secrète et silencieuse du monde, Sarah Bouasse explore la diversité de ses enjeux dans nos vies en croisant son expérience personnelle avec son parcours de journaliste dans l’univers des odeurs, au contact de parfumeurs et de scientifiques de tous bords. Dévoilant la richesse insoupçonnée de ce qui se joue au milieu de nos figures, elle nous invite à lever le nez pour redonner à l’odorat sa juste place dans notre expérience du monde.

À la fois émouvant et instructif, ce livre intime à la portée universelle éclaire la part de l’invisible dans nos vies à tous.",978-2702191620,https://m.media-amazon.com/images/I/61YwLYESy6L._SY522_.jpg,Calmann-Lévy (2 mai 2024),Sarah Bouasse
La génération de verre: Comprendre et accompagner les adolescents d'aujourd'hui,5.0,"Les enfants nés après 2010 forment la génération alpha ou ""la génération de verre"", faisant référence aux écrans, à la transparence et à la fragilité du verre.

Comment appréhender cette nouvelle génération née dans un monde entièrement digitalisé et confrontée quotidiennement aux guerres, à l'urgence climatique et aux pandémies ? Comment les éduquer aux réseaux sociaux et à la surinformation ? Comment gérer leur anxiété ?

Bruno Humbeeck offre dans ce livre les clés pour décoder nos enfants, les enjeux auxquels ils sont confrontés et propose des outils et conseils concrets pour les guider sereinement dans leur développement.

Cet ouvrage s'adresse aux parents, grands-parents, éducateurs et enseignants qui ont à cœur de comprendre nos adolescents d'aujourd'hui et souhaitent les accompagner à devenir des adultes bien dans leurs baskets et des citoyens responsables, critiques et conscients.",978-2804734671,https://m.media-amazon.com/images/I/61TZUyX0OjL._SY522_.jpg,Mardaga; 1er édition (1 février 2024),Bruno Humbeeck
Bienvenue dans la décadence. Quand l'Occident est victime de son succès,23.0,"L'Occident est entré dans une ère de stagnation. Pour quelles raisons ? S'agit-il d'un affaiblissement ou d'un déclin ? Comment en sortir ?
Nous vivons une crise unique. Malgré leur prospérité matérielle, leur maîtrise technologique et leur richesse culturelle, nos sociétés montrent des signes d'essoufflement politique, économique ou encore spirituel. La prééminence de l'Occident arrive-t-elle à son terme ? Ne s'agit-il que d'un écart sur la route du progrès que nous parcourons depuis plusieurs siècles ? Avons-nous perdu notre énergie vitale ? Ou payons-nous le prix de notre propre succès ?

Autant de questions que Ross Douthat, renvoyant dos à dos progressisme béat et catastrophisme apocalyptique, se propose d'explorer avec lucidité – et une pointe d'humour.

Sans prétendre imposer une réponse définitive, cet essai riche et audacieux offre une interprétation particulièrement éclairante de la langueur civilisationnelle qui nous assaille.",978-2258200234,https://m.media-amazon.com/images/I/71Xc7v-TZuL._SY522_.jpg,Presses de la Cité (18 avril 2024),Ross Douthat
La civilisation de la peur - Pourquoi et comment garder confiance en l'avenir,19.9,""" À force de nous dévaloriser, de cultiver la peur, nous avions oublié ce dont nous étions capables. Or il est tout à fait probable qu'en 2050, la démocratie se soit étendue, que le travail soit moins pénible, qu'une grande partie de la population vive cent ans en bonne santé, que l'humanité ait freiné le réchauffement climatique.
La peur est un sentiment particulier. Elle peut, quand elle est justifiée, nous protéger. Mais, face à l'avenir, elle est souvent excessive, voire irrationnelle. Elle renferme sur soi et génère de la défiance envers les autres. Il est temps de combattre les marchands de peur. ""
Nicolas Bouzou

Dans un livre brillant et décapant, Nicolas Bouzou appelle à résister à ce catastrophisme qui nous assaille de tous côtés. Une négativité savamment entretenue par les médias, les réseaux sociaux et ces intellectuels défaitistes habités par le ressentiment. Il nous dit pourquoi et comment garder confiance dans l'avenir.

Vous n'y trouverez aucun optimisme béat mais la volonté de regarder avec lucidité et enthousiasme ce qui augure de réelles avancées pour l'humanité.",978-2374486413,https://m.media-amazon.com/images/I/61pEwZ-drhL._SY522_.jpg,XO (8 février 2024),Nicolas Bouzou
Le Coût de la virilité,19.1,"En France, les hommes représentent 84 % des auteurs d’accidents de la route mortels, 90 % des personnes condamnées par la justice, 86 % des mis en cause pour meurtre, 97 % des auteurs de violences sexuelles, etc.
Cette liste a un coût : direct pour l’État, qui dépense chaque année des dizaines de milliards d’euros en services de police, judiciaires, médicaux et éducatifs pour y faire face ; indirect pour la société, qui doit répondre aux souffrances des victimes.
Lucile Peytavin s’interroge sur les raisons de cette surreprésentation des hommes parmi les auteurs de violences et de comportements à risque, et tente d’estimer les conséquences financières de l’ensemble de ces préjudices. Quel est le coût des conséquences de la virilité érigée en idéologie dominante ? N’aurions-nous pas tous intérêt à nous comporter… comme les femmes ?!",978-2253195702,https://m.media-amazon.com/images/I/813WqLFNplL._SY522_.jpg,Le Livre de Poche (8 mars 2023),Lucile Peytavin
"Le Petit guide LGBTQIA+: Découvrez l'histoire, la culture et les identités queers",4.5,"Le petit guide idéal pour (s')ouvrir les portes de la communauté queer.
Que vous soyez queer, en questionnement, allié·e, ou que vous souhaitiez vous éduquer sur le sujet, ce petit guide d'informations rassemble les fondements de la communauté LGBTQIA+.

Retrouvez dans ce livre :
les définitions des principaux sigles, orientations sexuelles, identités de genre, et leurs drapeaux ;
l'essentiel de l'histoire et de la culture LGBTQIA+ ;
un abécédaire queer avec plus de 30 entrées dont : A pour Allié·e, D pour Drag, P pour Pride, S pour Stonewall, etc.
Toutes ces informations vous aideront à vous aiguiller et à mieux (vous) comprendre !",978-2412095546,https://m.media-amazon.com/images/I/51EGcDoC2TL._SY522_.jpg,First (6 juin 2024),Maurice
Pourquoi fait-il ça ?: Dans l'esprit des conjoints violents et maltraitants,24.0,"Dans ce best-seller révolutionnaire, le thérapeute et conférencier Lundy Bancroft, fort de décennies d'expérience auprès de conjoints abusifs, expose leur mode de pensée afin d'aider leurs compagnes à reconnaître les techniques de contrôle et de dévalorisation dont elles sont victimes et à se libérer d'une relation toxique. Il dit qu'il vous aime. Alors, pourquoi fait-il ça ? Ce livre vous fera pénétrer dans l'esprit des hommes colériques et contrôlants et vous fera découvrir les signes précurseurs de la violence et les différents types de personnalité abusive. En outre, vous apprendrez à distinguer ce qu'il est possible de changer de ce qui ne l'est pas, et comment quitter une relation abusive en toute sécurité. «Ce livre est dédié aux milliers de femmes intrépides, dont plusieurs survivantes de violence intime, ayant créé et porté le mouvement de résistance aux agressions conjugales. Il est aussi dédié aux nombreux hommes ayant rejoint cette lutte en tant qu'alliés.» (L. Bancroft)",978-2490403646,https://m.media-amazon.com/images/I/71aYXNKGCNL._SY522_.jpg,Editions Libre (12 janvier 2024),Lundy Bancroft
La Place,5.2,"Dossier pédagogique de Kim-Lan Appéré.   Annie Ernaux compose La Place après la disparition de son père. Au fil de ses souvenirs, elle retrace la vie de cet homme, ouvrier devenu cafetier, qui avait conquis sa « place » dans la société. Dans une écriture épurée et pudique, elle dévoile la douloureuse distance que ses études et son mariage ont installée entre elle et son père, et rend un vibrant hommage à ses parents.   Groupements de textes : 1. Écrire la pauvreté 2. Portraits, autoportraits et autobiographie",979-1035817916,https://m.media-amazon.com/images/I/618hfnXwv+L._SY522_.jpg,BELIN EDUCATION (18 août 2021),Annie Ernaux
La visio m'a tuer - La vie de bureau quand il n'y en a plus,20.9,"Un portrait de la vie de bureau... quand il n'y en a plus !
La visio aurait pu n'être qu'une mode liée aux confinements, mais elle s'est imposée. Les réunions sont devenues hybrides, les bureaux ""flex"" et il est désormais possible de mettre une quiche au four tout en échangeant avec son n+1.

Aurait-on enfin trouvé le moyen de libérer le salarié ? Pas si sûr... Les réunions derrière nos écrans s'enchaînent sans pause pour se dégourdir les jambes ou débriefer, nos conjoints nous infligent leurs points d'équipe au milieu du salon, les bavardages à la machine à café ont perdu leur saveur en migrant sur WhatsApp, les frontières entre vie pro et vie privée s'effacent... C'est cela aussi la réalité du télétravail. Loin du cliché du salarié nomade bossant ses présentations sur une chaise longue à la campagne.
A partir de situations réelles, Alexandre des Isnards a composé des saynètes qui épinglent, avec humour, les travers de cette révolution.",978-2370734839,https://m.media-amazon.com/images/I/51m0erOYXGL._SY522_.jpg,Allary (14 mars 2024),Alexandre Des Isnards
