Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Être et temps,15.3,"Une nouvelle traduction en 2024 de l'œuvre majeure de Martin Heidegger ""L'être et le temps"" ou ""être et temps"" (Sein und Zeit en allemand), publiée à l'origine en 1927 dans de multiples publications. Cette édition contient une nouvelle postface du traducteur, une chronologie de la vie et de l'œuvre de Heidegger, un index philosophique des principaux concepts heideggériens et un guide terminologique des existentialistes des XIXe et XXe siècles. Cette traduction est conçue pour être lisible et accessible à la philosophie énigmatique et dense de Heidegger. Les termes philosophiques complexes et spécifiques sont traduits aussi littéralement que possible et les notes de bas de page académiques ont été supprimées pour faciliter la lecture.

Être et Temps présente un discours philosophique complexe sur la nature de l'être (Sein) et du temps (Zeit), en se concentrant en particulier sur le concept temporel-existentialiste de Dasein, un terme qui combine les mots allemands pour ""être"" (sein) et ""là"" (da). Cet ouvrage philosophique classique examine la compréhension métaphysique traditionnelle de l'être, arguant que cette compréhension, typiquement basée sur l'idée d'une présence constante, ne rend pas compte des dimensions temporelles et existentielles de l'être. Heidegger propose que la compréhension de l'être nécessite une analyse du Dasein, qui se caractérise non seulement par son existence, mais aussi par son être dans le monde et son existence temporelle. Le concept de Dasein est au cœur de son argumentation, soulignant que le Dasein est toujours déjà situé dans un monde et que sa compréhension de l'être est façonnée par son existence temporelle. Cette perspective remet en question les notions métaphysiques traditionnelles de l'être comme statique et immuable, proposant au contraire que l'être est fondamentalement temporel et lié à l'existence et à la compréhension humaines.

Comme le suggère le titre, Heidegger considère que la question de l'être est indissociable du temps, arguant que les conceptions newtoniennes du temps comme une série de points actuels sont inadéquates pour comprendre l'être du Dasein. Son Ontochronologie soutient que l'analyse existentielle et ontologique du Dasein révèle un concept plus fondamental du temps, qui fait partie intégrante de la structure de l'Être lui-même. Le texte développe plus avant l'idée de ""jeté"" et plusieurs autres thèmes existentialistes. Le fait d'être jeté est l'une des trois conditions qui signifient l'immersion du Dasein dans le monde, où il se trouve déjà empêtré dans un réseau de relations et de significations. Ce ""jeté"", combiné à l'être vers la mort inhérent au Dasein, souligne la condition existentielle des êtres humains, encadrant leur existence comme un engagement continuel avec leur propre finitude et les possibilités de leur être. Heidegger affirme que la compréhension de la nature de l'être requiert une refonte fondamentale de l'être et du temps, déclarant dogmatiquement que la véritable nature de l'être ne peut être saisie qu'à travers une compréhension de la temporalité qui caractérise l'existence de l'être.",979-8879668773,https://m.media-amazon.com/images/I/714ispFxNQL._SY522_.jpg,Independently published (16 février 2024),Martin Heidegger
Cosmic Energy: How to harness the invisible power around you to transform your life,12.37,"COSMIC ENERGY is the amazing new book from top psychic Anne Jirsch. Everyone has heard of cosmic ordering; COSMIC ENERGY takes the process one step further and teaches you how to harness the pure power of the universe to transform all areas of your life. Learn how to reveal your life's purpose; attract positive people into your life; connect to all the wealth and happiness in the world; maximise your wellbeing - and that of your loved ones.

In her friendly, accessible style, Anne provides exercises to help you tap into your own chi and connect to the flow of the universe. She inspires you through the stories of the people she has helped, and provides you with tools to create the life you deserve.",978-0749953256,https://m.media-amazon.com/images/I/81JCtrgPESL._SY522_.jpg,Piatkus (7 juillet 2011),Anne Jirsch
Méditations métaphysiques,10.96,"L'expérience d'une pensée rigoureuse ne peut se faire par procuration. Il faut se ménager du temps, du loisir et de l'attention pour enfin penser par soi-même, sans maître, sans approximation, sans préjugé, sans précipitation. Ainsi l'expérience de pensée que nous présente Descartes dans les Méditations métaphysiques n'est-elle pas simplement un témoignage exemplaire. Elle décrit et met en scène les exercices de l'esprit nécessaires pour entamer un parcours philosophique.Comme l'écrit Husserl, ""ces méditations dessinent le prototype du genre de méditations nécessaires à tout philosophe qui commence son oeuvre, méditations qui seules peuvent donner naissance à une philosophie"".",978-2080256775,https://m.media-amazon.com/images/I/61Ki6GUxRAL._SY522_.jpg,FLAMMARION (8 septembre 2021),René Descartes
The Principles of History: And Other Writings in Philosophy of History,10.2,"Published here for the first time is much of a final and long-anticipated work on philosophy of history by the great Oxford philosopher and historian R. G. Collingwood (1889-1943). The original text of this uncompleted work has only recently been discovered. It is accompanied by further, shorter writings by Collingwood on historical knowledge and inquiry, selected from previously unpublished manuscripts held at the Bodleian Library, Oxford. All these writings, besides containing entirely new ideas, discuss further many of the issues which Collingwood famously raised in The Idea of History and in his Autobiography. The volume includes also two conclusions written by Collingwood for lectures which were eventually revised and published as The Idea of Nature, but which have relevance also to his philosophy of history.

A lengthy editorial introduction sets these writings in their context, and discusses philosophical questions to which they give rise. The editors also consider why Collingwood left",978-0198237037,https://m.media-amazon.com/images/I/61565T7LI-L._SY522_.jpg,Clarendon Press (18 mars 1999),R. G. Collingwood
Medieval Philosophy: A History of Philosophy Without Any Gaps (4),17.42,"Peter Adamson presents a lively introduction to six hundred years of European philosophy, from the beginning of the ninth century to the end of the fourteenth century. The medieval period is one of the richest in the history of philosophy, yet one of the least widely known. Adamson introduces us to some of the greatest thinkers of the Western intellectual tradition, including Peter Abelard, Anselm of Canterbury, Thomas Aquinas, John Duns Scotus, William of Ockham, and Roger Bacon. And the medieval period was notable for the emergence of great women thinkers, including Hildegard of Bingen, Marguerite Porete, and Julian of Norwich. Original ideas and arguments were developed in every branch of philosophy during this period - not just philosophy of religion and theology, but metaphysics, philosophy of logic and language, moral and political theory, psychology, and the foundations of mathematics and natural science.",978-0192856739,https://m.media-amazon.com/images/I/61sP2Nm-6TL._SY522_.jpg,Oxford University Press (27 janvier 2022),Peter Adamson
Classical Indian Philosophy: A History of Philosophy Without Any Gaps (5),9.19,"Peter Adamson and Jonardon Ganeri present a lively introduction to one of the world's richest intellectual traditions: the philosophy of classical India. They begin with the earliest extant literature, the Vedas, and the explanatory works that these inspired, known as Upanisads. They also discuss other famous texts of classical Vedic culture, especially the Mahabharata and its most notable section, the Bhagavad-Gita, alongside the rise of Buddhism and Jainism. In this opening section, Adamson and Ganeri emphasize the way that philosophy was practiced as a form of life in search of liberation from suffering. Next, the pair move on to the explosion of philosophical speculation devoted to foundational texts called 'sutras,' discussing such traditions as the logical and epistemological Nyaya school, the monism of Advaita Vedanta, and the spiritual discipline of Yoga. In the final section of the book, they chart further developments within Buddhism, highlighting Nagarjuna's radical critique of 'non-dependent' concepts and the no-self philosophy of mind found in authors like Dignaga, and within Jainism, focusing especially on its 'standpoint' epistemology. Unlike other introductions that cover the main schools and positions in classical Indian philosophy, Adamson and Ganeri's lively guide also pays attention to philosophical themes such as non-violence, political authority, and the status of women, while considering textual traditions typically left out of overviews of Indian thought, like the Carvaka school, Tantra, and aesthetic theory as well. Adamson and Ganeri conclude by focusing on the much-debated question of whether Indian philosophy may have influenced ancient Greek philosophy and, from there, evaluate the impact that this area of philosophy had on later Western thought.",978-0192856746,https://m.media-amazon.com/images/I/61NJdfL88pL._SY522_.jpg,Oxford University Press (27 janvier 2022),Peter Adamson
On Human Nature,33.06,"In his new preface E. O. Wilson reflects on how he came to write this book: how The Insect Societies led him to write Sociobiology, and how the political and religious uproar that engulfed that book persuaded him to write another book that would better explain the relevance of biology to the understanding of human behavior.",978-0674016385,https://m.media-amazon.com/images/I/61pFa-Mz18L._SY522_.jpg,Harvard University Press; 2e édition (18 octobre 2004),Edward O. Wilson
Les Débuts: Par où recommencer ?,7.7,"Qu’est-ce qu’un début dans la vie ? C’est une ressource infatigable de nos récits familiaux, qui se réinvente chaque fois, et signe la marque du romanesque dans nos existences. Pourquoi recommence-t-on, et jusqu’à quand ? Qu’estce qui nous fait rechercher l’intensité du sentiment de vivre, l’impatience et l’innocence des commencements ? Et comment conserver cette ardeur au fil des épreuves ? Pour approfondir ce sujet, Claire Marin déploie toutes les nuances de son extraordinaire art de comprendre, en lectrice accomplie de nos tourments et de nos joies.

L’autrice explore avec finesse les incertitudes qui s’entrelacent autour des premiers instants. Pour les scruter, elle combine avec bonheur références philosophiques et romanesques. Roger Pol-Droit,",978-2253908685,https://m.media-amazon.com/images/I/61-64V49uNL._SY522_.jpg,Le Livre de Poche (2 mai 2024),Claire Marin
La conscience est la seule réalité: Le travail d'une vie,18.44,"""La conscience est la seule réalité""
Cette traduction de l'œuvre complète de Neville Goddard comprend les dix livres écrits et publiés par le mystique sur une période de 22 ans;
Sous votre commandement (1939)
Votre foi est votre destin (1941)
La liberté pour tous (1942)
La prière : L'art de la foi (1945)
Pas de ce monde (1948)
Le sentiment est le secret (1951)
Le pouvoir de la conscience (1952)
Imagination éveillée (1954) & La Quête (1946)
Temps des semailles et de la récolte (1956)
La loi et la promesse (1961)",979-8700101882,https://m.media-amazon.com/images/I/61o7JRlb5nL._SY522_.jpg,Independently published (25 janvier 2021),Neville Goddard
Metafísica 4 en 1. Volumen I,17.27,"Este libro incluye los textos Metafisica al alcance de todos, Te regalo lo que se te antoje, El maravillos numero 7 y Quien es y Quien fue el Conde de Saint-Germain.",978-9806329478,https://m.media-amazon.com/images/I/81Gk9BC1DSL._SY522_.jpg,Ediciones Giluz (1 janvier 1900),CONNY MENDEZ
Le Règne de la quantité et les Signes des temps,14.45,"Une dénonciation magistrale de la civilisation occidentale.
Il s'agit du troisième volet d'un triptyque inauguré par Orient et Occident et poursuivi par La Crise du monde moderne – consacré à la dénonciation de la civilisation occidentale moderne dont les erreurs et les mensonges sont magistralement analysés, à la lumière de principes métaphysiques d'une rigueur quasi mathématique, et qui transcendent ipso facto les notions morales de bien et de mal. Le titre de l'ouvrage est explicite : nous sommes entrés depuis la Seconde Guerre mondiale – pendant laquelle il fut écrit – dans la phase ultime de l'Âge de Fer des Grecos-Latins ou de Kali-Yuga (l'Âge sombre) des Hindous. Mais au regard de l'Absolu et de l'Éternité, la "" fin d'un monde "" n'est jamais que la fin d'une illusion...",979-1024206448,https://m.media-amazon.com/images/I/61Adq62SeTL._SY522_.jpg,Dervy (6 janvier 2022),René Guénon
L'Initiation: ou comment acquérir des connaissances des mondes supérieurs,5.65,"Un livre qui intéressera tout chercheur de vérité, loin d'une spiritualité qui prône une voie simple, rapide et sans effort. A travers ""L'Initiation"" Rudolf Steiner ouvre une porte sur un chemin où la pratique et les valeurs morales tiennent une place prépondérante. Humilité, patience, calme et esprit de service à l'humanité, des qualités à développer par l'aspirant nous font comprendre que l'éveil est un chemin long et périlleux sauf si l'on sait se mettre sous la guidance de ceux qui l'ont accomplis.

""Les chemins que doit parcourir l’homme pour acquérir la maturité nécessaire à ces révélations sont décrits avec précision, ils sont éternellement tracés en lettres de feu dans les temples où les initiés conservent précieusement ces augustes mystères. Dans les temps qui ont précédé notre histoire, ces temples étaient visibles aux yeux des hommes. Aujourd’hui que notre vie s’est éloignée de toute spiritualité, la plupart d’entre eux sont invisibles aux yeux. Pourtant ils existent partout, et quiconque les cherche peut les trouver."" Rudolf Steiner",979-8558096330,https://m.media-amazon.com/images/I/51OgZ1x7zjL._SY522_.jpg,Independently published (3 novembre 2020),Rudolf STEINER
Quand le souffle rejoint le ciel,15.97,"Un médecin face à la vie et à sa mort
À trente-six ans et juste à l’aube d’une brillante carrière de neurochirurgien, Paul Kalanithi découvre qu’il souffre d’un cancer du poumon en phase terminale. En un instant, l’avenir qu’ils ont imaginé avec sa femme, disparait. Un jour, il est ce médecin qui s’occupe des mourants, le lendemain, ce malade qui lutte pour survivre. Quand le souffle rejoint le ciel est le récit de ses multiples métamorphoses. Celle du jeune étudiant, naïf et obsédé par la question existentielle de ce qui donne du sens à la vie, en ce neurochirurgien, gardien s’il en est de l’identité humaine. Puis celle, du médecin chevronné en ce patient et jeune papa qui doit faire face à sa propre mortalité.
Qu’est qui pousse à vivre quand la mort est si proche ? Qu’est-ce que cela signifie d’avoir un enfant dans ces conditions ? Voici quelques unes des questions auxquelles l’auteur répond dans ce témoignage profondément émouvant et pudiquement détaillé.
Paul Kalanithi meurt en mars 2015 alors que l’écriture de ce livre n’est pas achevée. Pourtant, ses mots lui survivent. Réflexion inoubliable et vibrante sur le défi d’affronter sa propre mort ainsi que sur la relation médecin-patient,",978-2709658638,https://m.media-amazon.com/images/I/71nv9hWBrvL._SY522_.jpg,JC Lattès (15 février 2017),Paul Kalanithi
"L'hypothèse de la simulation: IA, physique quantique, mystiques... vivons-nous dans un jeu vidéo ?",17.05,"Vivons-nous dans un jeu vidéo ? L'auteur, diplômé de Stanford et du MIT, montre pourquoi l'intelligence artificielle, la physique quantique et les traditions orientales sont d'accord sur le fait que notre réalité est simulée. Après un rapide historique des jeux vidéos, de la réalité virtuelle et de l'intelligence artificielle, l'auteur explique le fonctionnement de notre réalité simulée : lois physiques et connaissances mystiques. Simple d'approche, ce livre très clair est à la portée de tous, et plus particulièrement de tous ceux ayant déjà joué aux jeux vidéos au moins une fois dans leur vie.",978-2490769308,https://m.media-amazon.com/images/I/81wP6QlCHhL._SY522_.jpg,Extraordinaire (4 novembre 2021),Rizwan Virk
Tuesdays with Morrie,12.62,"#1 NEW YORK TIMES BESTSELLER • The blockbuster book that is one of the top-selling memoirs of all time and is the basis for the Emmy Award-winning film and stage adaptations that have been produced continuously worldwide since 2002 • An unforgettable story of friendship, the timeless wisdom of older generations, and healing lessons on loss and grief

“A wonderful book, a story of the heart told by a writer with soul.”—Los Angeles Times
 
“The most important thing in life is to learn how to give out love, and to let it come in.”",978-0385496490,https://m.media-amazon.com/images/I/710AdNXAkgL._SY522_.jpg,Knopf Doubleday Publishing Group (29 décembre 1998),Mitch Albom
Discours de la Servitude Volontaire - Édition Intégrale Collector: Un appel à la réflexion sur l'autorité et la résistance,17.74,"Édition originale de 1829 avec le français d'époque (parfaitement compréhensible)
Police 12 pour le confort de lecture
Couverture brillante

""Discours de la servitude volontaire"" est un essai majeur rédigé par Étienne de La Boétie, un érudit français du XVIe siècle. L'œuvre, publiée pour la première fois en 1576, expose de manière percutante la question de la soumission volontaire des peuples envers les tyrans. La Boétie y explore les mécanismes psychologiques qui conduisent les individus à accepter leur propre asservissement et à obéir à des autorités oppressives.

Dans cet ouvrage incisif et visionnaire, l'auteur met en lumière le paradoxe de la domination politique : comment un seul individu peut-il gouverner tant d'autres, souvent sans recourir à la force brutale ? La Boétie démontre que le pouvoir repose en grande partie sur la complicité des gouvernés, sur leur consentement tacite à l'égard de l'oppression.

À travers une réflexion profonde sur la nature de la liberté et de la résistance, ""Discours de la servitude volontaire"" invite le lecteur à questionner les fondements de l'autorité politique et à méditer sur les moyens de briser les chaînes de la soumission. Cette œuvre, intemporelle et pertinente, continue d'influencer la pensée politique et la lutte pour les droits et les libertés individuelles à travers les siècles.",979-8864285350,https://m.media-amazon.com/images/I/71w+H6esT2L._SY522_.jpg,Independently published (13 octobre 2023),Etienne De La Boétie
La réalité: Essai de psychanalyse,8.96,"La réalité est divisée chez Freud entre réalité matérielle et réalité psychique, et chez Lacan entre réalité et réel. Le réel, tout en restant inaccessible, commande les symptômes du sujet, à son insu. Quelles en sont les conséquences sur l'enjeu d'une cure ? A partir de là, Pierre Bruno pose les contours de ce qui, dans une cure analytique conclue de façon satisfaisante, peut apporter au sujet une réponse aux questions existentielles, dont l'abord aura été auparavant réservé à la magie et aux religions. Il en vient ainsi à revisiter les moments qui conditionnent un tel parcours, démontage du fantasme d'une part, repositionnement du Nom-du-Père d'autre part. La vérification de cette issue implique que l'analysé soit délesté du surmoi, qu'il ait déjoué les artefacts magiques et religieux, et qu'il se soit départi du "" je n'en veux rien savoir "" dont la science voudrait faire son credo. En effet, celui-ci n'a rien à voir avec le "" je n'en veux rien savoir "" qui se décline à la fin d'une analyse, et dans le dénouement du transfert, et dans le consentement à une division, non suturable, entre savoir et vérité.",978-2749275529,https://m.media-amazon.com/images/I/71wl4nVV17L._SY522_.jpg,ERES (17 novembre 2022),Pierre Bruno
LE SENTIMENT EST LE SECRET,7.83,"""Le Sentiment est le Secret"" de Neville Goddard est un livre révolutionnaire qui explore le pouvoir étonnant du sentiment dans la manifestation de nos désirs les plus profonds.
Ce quatrième livre, publié en 1944 vous ouvre les portes d'un monde où vous êtes le créateur de votre réalité. Goddard révèle que le sentiment est la clé essentielle pour attirer et manifester ce que vous désirez dans votre vie. En utilisant des histoires captivantes, des exemples concrets et des techniques pratiques, l'auteur vous guide vers une compréhension profonde de la manière dont vos sentiments influencent directement votre réalité. ""Le Sentiment est le Secret"" vous montre comment cultiver consciemment des sentiments positifs et alignés avec vos souhaits, et comment les intégrer dans votre vie quotidienne pour créer une transformation spectaculaire. Ce livre court et puissant vous invite à embrasser votre pouvoir intérieur et à manifester une réalité remplie de joie, d'abondance et de succès.

Voici certains des thèmes qui sont abordés dans ce livre :",979-8370392658,https://m.media-amazon.com/images/I/61ckojkasOL._SY522_.jpg,Independently published (19 décembre 2022),Neville Goddard
"Alchimie de soi-même: Tu n'attires rien, tu deviens",6.51,"Peux-tu attirer du nouveau tout en étant dans le même état intérieur ?

En quoi la compréhension des véritables principes de l’alchimie te permettra-t-elle de saisir ce qui se joue dans le processus de cocréation ?

Ce livre met en relation ce que l’on appelle la loi de l’attraction avec ton processus d’éveil spirituel. Si tu désires incarner cet éveil à Soi dans une vie concrète où se manifeste la véritable abondance naturelle sur tous les plans, alors il est pour toi.

Les principes de l’alchimie sacrée sont mis en perspectives avec ceux de la physique quantique, pour une compréhension plus claire des processus",979-8840474129,https://m.media-amazon.com/images/I/51MCrpUWAHL._SY522_.jpg,Independently published (18 juillet 2022),Steeve Taïlamé
"The Universal One: An exact science of the One visible and invisible universe of Mind and the registration of all idea of thinking Mind in light, which is matter and also energy",15.98,"THE UNIVERSAL ONE was originally published in 1927 and distributed to the top scientists in the country. It is being republished at this crucial period for the sole purpose of again releasing vital new scientific knowledge to this new age- of new comprehension. Today the whole world is in a state of chaos fighting against the forces of greed, envy, jealousy and fear. Disharmony is rife. All of our human relations are in a state of violent upheaval. Civilization is in reverse. Science is being used to destroy instead of to build. We talk of world peace, yet those who are to plan the new world do not know the answer, the solution. Present knowledge of man's relation to Nature and Natural Law which controls his human relations is, as yet, inadequate to meet the situation. Man is still too near his jungle to either know the law which inexorably governs his every action and that of everything in Nature or to comprehend that he must obey Nature or be self-destroyed. Still dominated by jungle habits, he settles his human relations by jungle methods. Wars and world chaos will continue until new knowledge applicable to the coming new cycle in man's evolution is acquired by him. What is this new knowledge? A consistent cosmogony is sorely needed for this newly dawning day of man's exaltation which is to come. Walter Russell spent a full seven years in writing this book. When it was first published in 1927, it won more condemnation than favor from a world which was not then as ready for it as now. The book mixed science and metaphysics in a manner which nullified its impression upon physicists. Gradually, however, many of its then radical statements have been verified by some of the world's greatest scientists and have won him many followers. The physicist draws a sharp line between things which he can in some way detect by the evidence of his senses and things which lie beyond that evidence. There is no denial of a ""something"" beyond the range of his senses and his sensed instruments, but what may be there is conjectural and, therefore, inadmissible as scientific data of a reliable nature. In other words, material evidence which lies within the narrow limits of man's sense-range is the only admissible 3 evidence to science. But what about that vast range which will not respond to our sensed bodies and sensed instruments? Down the ages a rare few have been permitted to sever the senses which connect matter with its motivated Source in the consciousness of Universal Mind. These few have become conscious of the cosmos and have tried to tell the world of its simplicity. Each of these has faced an impossible task. The generalities and symbols which they did set down have been discounted and relegated to poetry or metaphysics or mysticism. Walter Russell had this same sad experience in the beginning--and all this in face of the fact that the mental state of cosmic consciousness is today admitted, and desired, by the greatest of the world's thinkers, although it is little understood and impossible to induce. In the month of May of 1921, the universal One illumined my beloved husband with the cosmic knowledge contained in his immortal THE DIVINE ILIAD* and commanded him to give this new scientific knowledge to aid mankind in his unfolding into a Cosmic Age of awareness wherein man could become knowing man instead of sensing man. Just as the bolometer and negative have reached beyond man's visible spectrum into the heretofore ""unseen,"" so can man's increasing awareness of his relation to the Source make it possible for him to reach deeper and deeper into the invisible and unseen.",979-1222016412,https://m.media-amazon.com/images/I/61xP7GJW4EL._SY522_.jpg,Stargatebook (24 octobre 2022),Walter Russell
