Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
"Le Manuel pour Courir Plus Vite : Explose tes Chronos avec la Méthode BSR: Réinvente tes Entraînements, Brise tes Limites, Pulvérise tes Records",18.96,"Dans l'univers de la course à pied, chaque seconde gagnée est une victoire. Chaque foulée plus rapide est un pas vers la gloire personnelle. Ce guide n'est pas juste une collection de conseils; c'est un voyage vers la redécouverte de soi en tant que coureur.

Le Manuel pour Courir Plus Vite avec la Méthode BSR dévoilée dans ces pages n'est pas un simple livre sur l’entraînement course à pied, c'est une transformation plus complète de l'approche envers le running, pour renouer avec une vitesse oubliée par de nombreux runners et traileurs.

La course est une discipline qui demande plus que de l'endurance physique; elle nécessite une force mentale pour surmonter la douleur et la fatigue. Ce guide offre les clés pour non seulement booster sa VMA, mais aussi fortifier la résilience mentale, permettant de briser ses limites individuelles, de pulvériser les records personnels, et de profiter enfin d’une vitesse retrouvée en course à pied.

Le Manuel pour Courir Plus Vite, minutieusement détaillé dans ce guide, est un système d'entraînement éprouvé, conçu pour maximiser l'efficacité de chaque session, pour faire de chaque course un pas vers la maîtrise du rythme. Il ne s'agit pas seulement de courir plus rapidement, il s'agit de courir intelligemment, d'optimiser chaque effort pour obtenir les résultats souhaités.

En explorant des stratégies d'entraînement avancées, ce manuel apporte une compréhension profonde de la physiologie de l'accélération, démontrant comment intégrer des techniques d'entraînement spécifiques pour exploiter la puissance des fibres musculaires, améliorer la VMA et décoder le mystérieux rapport entre VO2max et l'accélération. Les plans d'entraînement inclus sont conçus pour des coureurs de tous niveaux.

Que l’on cherche à progresser sur un 5 km ou un marathon, ce guide offre un chemin clair vers l'amélioration des performances. Les séances combinées, le travail en côte, l'intégration des sprints courts et les stratégies de résistance pour l'accélération sont quelques-uns des nombreux sujets traités qui conduiront à une rapidité supérieure.

Ce manuel est plus qu'un livre, c'est un compagnon pour le voyage vers l'excellence en course à pied. Chaque chapitre est une étape vers la compréhension de ce qui est possible avec le bon entraînement, la bonne information, et la passion de courir. Fini les jours de frustration avec des chronos stagnants.

L'heure est venue de réinventer les entraînements, de briser les limites personnelles, et de commencer le voyage vers un rythme qui était une fois pensé comme inatteignable. Dans ces pages, le chemin vers l'excellence en course est dévoilé, promettant une aventure de running enrichissante et transformante.

Pour ceux ou celles qui cherchent des conseils sur comment courir plus vite, des plans d'entraînement Running structurés, et des stratégies pour augmenter sa VMA, ce guide est le compagnon idéal.",979-8864156346,https://m.media-amazon.com/images/I/71a4EVAsrrL._SY522_.jpg,Independently published (12 octobre 2023),Jean-Marc Enguiale
GUIDE JEUX OLYMPIQUES PARIS 2024.: Programme complet de toutes les épreuves des JO de Paris 2024.,14.17,"GUIDE JEUX OLYMPIQUES PARIS 2024.

Guide Officiel des Jeux Olympiques de Paris 2024 : Vivez l'Émotion au Cœur de l'Action !
Préparez-vous à vivre un moment inoubliable ! Les Jeux Olympiques de Paris 2024 approchent à grands pas, et ce guide officiel est votre sésame pour une expérience olympique inoubliable.
Programme complet jour par jour : Retrouvez tous les détails des 306 épreuves sportives, réparties sur 32 sports, du 26 juillet au 11 août 2024.
Ce guide officiel est l'outil indispensable pour tous ceux qui souhaitent vivre intensément les Jeux Olympiques de Paris 2024. Commandez le vôtre dès aujourd'hui et préparez-vous à vibrer au rythme des émotions !",979-8325353017,https://m.media-amazon.com/images/I/612KM28DPxL._SY522_.jpg,Independently published (10 mai 2024),Boris KERTY
Can't Hurt Me: Master Your Mind and Defy the Odds - Clean Edition,6.27,"New York Times Best Seller

Over 5 million copies sold

For David Goggins, childhood was a nightmare - poverty, prejudice, and physical abuse colored his days and haunted his nights. But through self-discipline, mental toughness, and hard work, Goggins transformed himself from a depressed, overweight young man with no future into a U.S. Armed Forces icon and one of the world's top endurance athletes. The only man in history to complete elite training as a Navy SEAL, Army Ranger, and Air Force Tactical Air Controller, he went on to set records in numerous endurance events, inspiring Outside magazine to name him The Fittest (Real) Man in America.",978-1544507859,https://m.media-amazon.com/images/I/61g9+Wvoz-L._SY522_.jpg,Lioncrest Publishing (10 mars 2020),David Goggins
Marathon - 42 destinations et conseils pour prendre le départ,8.55,"42, c'est le nombre de kilomètres d'un marathon. Ce livre présentant 42 marathons est notre sélection de marathons à découvrir dans le monde. Du mythique marathon de New-York à celui moins connu du loch Ness, en passant par les cinq ""majors"" que sont Tokyo, Boston, Londres, Berlin et Chicago, voici une suggestion de destinations permettant d'allier sport et tourisme, visites et balades, offrant également aux accompagnateurs la possibilité d'encourager leur coureur tout en profitant d'un environnement agréable, le temps d'un week-end ou à l'occasion de vacances. Que ce soit à Paris, qui propose un parcours jalonné de très nombreux monuments à admirer, à Valence, qui en offre un ultra roulant, propice à réaliser un record, en passant par le festif marathon du Médoc ou le doyen des marathons européens à Kosice (100e édition en 2023), il y en a pour tous les goûts : grande ville, bord de mer ou environnement bucolique. Peu importe le lieu choisi, un seul but : courir cette distance mythique de 42, 195 km, seul, avec des amis, en famille, dans un esprit de compétition, avec pour objectif principal de réaliser le meilleur temps possible, ou en mode plus contemplatif pour découvrir une ville en courant. Si ce livre vous donne l'envie de courir un marathon, proche ou très loin de chez vous, avec peu de participants ou sur une course de masse, profitez de chaque foulée et savourez. Les éventuelles difficultés rencontrées sont éphémères, les souvenirs et le titre de ""marathonien"" sont pour la vie.",978-2380584844,https://m.media-amazon.com/images/I/71HqkCPasUL._SY522_.jpg,Casa Editions; Illustrated édition (2 mai 2024),Frédéric Poirier
"Running, courir après un objectif et l'atteindre: avec la méthode S.M.A.R.T - 5km, 10km, Semi-marathon, Marathon... Lancez-vous à la conquête de ... grâce à ce livre sur la course à pied",5.84,"Vous souhaitez vous lancer dans le running❓
Vous êtes débutant en course à pied et voulez progresser❓
Vous êtes déjà un coureur aguerri mais aimeriez performer sur de nouvelles distances❓

Nous avons tous un objectif ou une raison propre qui nous motive à courir, que ce soit battre un chrono, boucler un marathon ou simplement réussir à courir plus pour sa santé. Malheureusement, sans méthode ni planification précise, il peut parfois s'avérer compliqué d'atteindre son but.

Si tel est votre cas, ne cherchez plus, voici le guide ultime pour la course à pied qu'il vous faut ! Précis, synthétique, complet et motivant. Que vous soyez un coureur débutant ou confirmé, ce livre vous offre toutes les connaissances et conseils pour optimiser au mieux votre expérience de course en fonction de",979-8857852767,https://m.media-amazon.com/images/I/61MK0k+kfqL._SY522_.jpg,Independently published (17 août 2023),Run Rise
IKMF: International Kettlebell Marathon Federation & Associated disciplines,6.67,"L’idée d’écrire ce livre est née en 2019. L’envie de partager la discipline, son histoire et la création de la fédération semblait couler de source pour faire connaître le kettlebell sport à un plus grand nombre de personnes mais également découvrir l’outil kettlebell dans sa globalité. Nous espérons que cet ouvrage permettra de lutter contre les idées reçues de l’outil. Nous avons apporté une approche nuancée et espérons que cet ouvrage vous apportera davantage de connaissances sur cet outil ésotérique du fitness.",979-8325900457,https://m.media-amazon.com/images/I/51IbYTL62fL._SY522_.jpg,Independently published (17 mai 2024),Mr Stéphane Dauvergne
Les 100 mots du marathon,10.0,"42,195 kilomètres : le marathon fascine tant par son apparente difficulté que par sa potentielle accessibilité. Rares sont les abandons dans cette course ! Avec de l'entraînement - et beaucoup de motivation -, chacun peut se rêver en finisher et suivre les pas du grand athlète Emil Zátopek et vivre une expérience autant humaine que sportive et culturelle. Des champions de la discipline aux mythes qui ont formé son histoire en passant par la préparation physique et mentale, les innovations technologiques et les questions taboues, Anaïs Brosseau et Cyril Petit s'adressent aux curieux comme aux passionnés, et les invitent à s'y essayer. À lire d'une traite, telle une sortie longue du dimanche, ou en fractionné, en picorant des informations çà et là.",978-2715424494,https://m.media-amazon.com/images/I/61qGhYg9xoL._SY522_.jpg,QUE SAIS JE (1 mai 2024),Anaïs Brosseau
MARATHONIEN de coeur et d'esprit,12.5,"« Deviens qui tu es. Fais ce que toi seul peut faire. » (Nietzsche) Ceci n'est pas un livre sur le marathon. Il ne s'agit pas d'une méthode d'entraînement. Il n'est pas destiné à une élite. L'auteur ne fréquente pas les coureurs qui accomplissent un marathon en moins de trois heures. Eux et lui ne se retrouvent pas sous la douche au même moment. C'est un récit, un regard et une réflexion autour du marathon. Loin de s'astreindre à courir cent kilomètres par semaine à l'entraînement, ce qui lui pèserait comme une sorte de seconde occupation professionnelle, l'auteur recherche, dans une pratique régulière de la course à pied, plaisir, santé et une forme de catharsis dans un monde fracturé, parfois avachi, souvent déboussolé. Au travers d'un périple personnel qui a mené l'auteur de Rome à la Grande Canarie en passant par Madrid, Copenhague, Berlin, Lisbonne, Barcelone, Paris et Siebengebirge et d'une évocation de trente participations consécutives aux 20 Kilomètres de Bruxelles, ce livre témoigne d'une époque et d'un phénomène populaire dans lequel le sport retrouve son essence de désintéressement matériel et de dépassement de soi.",978-2930650012,https://m.media-amazon.com/images/I/41-LDLZCIyL.jpg,Albouraq éditions (26 juin 2012),Thierry Godefridi
"Running, courir après un objectif et l'atteindre: avec la méthode S.M.A.R.T - 5km, 10km, Semi-marathon, Marathon... Lancez-vous à la conquête de ... grâce à ce livre sur la course à pied",8.68,"Vous souhaitez vous lancer dans le running❓
Vous êtes débutant en course à pied et voulez progresser❓
Vous êtes déjà un coureur aguerri mais aimeriez performer sur de nouvelles distances❓

Nous avons tous un objectif ou une raison propre qui nous motive à courir, que ce soit battre un chrono, boucler un marathon ou simplement réussir à courir plus pour sa santé. Malheureusement, sans méthode ni planification précise, il peut parfois s'avérer compliqué d'atteindre son but.

Si tel est votre cas, ne cherchez plus, voici le guide ultime pour la course à pied qu'il vous faut ! Précis, synthétique, complet et motivant. Que vous soyez un coureur débutant ou confirmé, ce livre vous offre toutes les connaissances et conseils pour optimiser au mieux votre expérience de course en fonction de",979-8857852767,https://m.media-amazon.com/images/I/61MK0k+kfqL._SY522_.jpg,Independently published (17 août 2023),Run Rise
"Running, courir après un objectif et l'atteindre: avec la méthode S.M.A.R.T - 5km, 10km, Semi-marathon, Marathon... Lancez-vous à la conquête de ... grâce à ce livre sur la course à pied",6.51,"Vous souhaitez vous lancer dans le running❓
Vous êtes débutant en course à pied et voulez progresser❓
Vous êtes déjà un coureur aguerri mais aimeriez performer sur de nouvelles distances❓

Nous avons tous un objectif ou une raison propre qui nous motive à courir, que ce soit battre un chrono, boucler un marathon ou simplement réussir à courir plus pour sa santé. Malheureusement, sans méthode ni planification précise, il peut parfois s'avérer compliqué d'atteindre son but.

Si tel est votre cas, ne cherchez plus, voici le guide ultime pour la course à pied qu'il vous faut ! Précis, synthétique, complet et motivant. Que vous soyez un coureur débutant ou confirmé, ce livre vous offre toutes les connaissances et conseils pour optimiser au mieux votre expérience de course en fonction de",979-8857852767,https://m.media-amazon.com/images/I/61MK0k+kfqL._SY522_.jpg,Independently published (17 août 2023),Run Rise
"Running, courir après un objectif et l'atteindre: avec la méthode S.M.A.R.T - 5km, 10km, Semi-marathon, Marathon... Lancez-vous à la conquête de ... grâce à ce livre sur la course à pied",7.62,"Vous souhaitez vous lancer dans le running❓
Vous êtes débutant en course à pied et voulez progresser❓
Vous êtes déjà un coureur aguerri mais aimeriez performer sur de nouvelles distances❓

Nous avons tous un objectif ou une raison propre qui nous motive à courir, que ce soit battre un chrono, boucler un marathon ou simplement réussir à courir plus pour sa santé. Malheureusement, sans méthode ni planification précise, il peut parfois s'avérer compliqué d'atteindre son but.

Si tel est votre cas, ne cherchez plus, voici le guide ultime pour la course à pied qu'il vous faut ! Précis, synthétique, complet et motivant. Que vous soyez un coureur débutant ou confirmé, ce livre vous offre toutes les connaissances et conseils pour optimiser au mieux votre expérience de course en fonction de",979-8857852767,https://m.media-amazon.com/images/I/61MK0k+kfqL._SY522_.jpg,Independently published (17 août 2023),Run Rise
Sonia Sieff: Rendez-vous!: Male Nudes,11.38,"On the heels of Les Françaises, Sonia Sieff’s critically acclaimed book on the beauty of the female form, comes her unprecedented and sublime exploration of the male nude.

Following her much lauded and decidedly feminist take on the female nude, Sieff now trains her lens on the men from all walks of life who are photographed in a wide range of locales in Sieff’s native France, throughout neighboring countries in Europe, and as far reaching as Africa in this second volume of her nude portraiture. Celebrating diversity and body-positivity, the fifty men in Sieff’s narrative create a body of work that is as sexy as it is intimate.

Beautifully staged with a knowing eye, over 100 photographs describe the interior lives of men at rest and at play; Sieff captures the distinct personality of each while also depicting a unique sense of place. Shot in incomparable landscapes from the sun-kissed Mediterranean to the quiet of Parisian bedrooms, this is a fresh take on the male nude.",978-0847899678,https://m.media-amazon.com/images/I/815gNtawHeL._SY522_.jpg,Rizzoli; Bilingual édition (13 mars 2024),Sonia Sieff
Shoe Dog: A Memoir by the Creator of NIKE,16.06,"In 1962, fresh out of business school, Phil Knight borrowed $50 from his father and created a company with a simple mission: import high-quality, low-cost athletic shoes from Japan. Selling the shoes from the boot of his Plymouth, Knight grossed $8000 in his first year. Today, Nike's annual sales top $30 billion. In an age of start-ups, Nike is the ne plus ultra of all start-ups, and the swoosh has become a revolutionary, globe-spanning icon, one of the most ubiquitous and recognisable symbols in the world",978-1471146725,https://m.media-amazon.com/images/I/717LHuYp7uL._SY522_.jpg,Simon & Schuster Ltd; 1er édition (3 mai 2018),Phil Knight
Les Ultraterrestres - Une exploration de la planète Trail,25.0,"Un récit magistral sur l'essor du trail, à la première personne, par Adharanand Finn, journaliste au Guardian. L'occasion pour lui de rencontrer les plus grands champions de la course d'endurance, explorant les motivations de ces passionnés... et surtout les siennes.
"" Au cours de cette plongée dans l'ultra, j'ai appris qu'il est presque impossible de savoir ce qui nous pousse à faire ce sport de dingues. Bien sûr, on veut gagner, on veut finir, on veut faire de notre mieux, on veut trouver ses limites, on veut que nos proches soient fiers de nous... Tout ça est vrai, mais ça n'explique pas grand-chose. Ce qui nous anime, c'est un besoin irrépressible, un désir profond et primitif d'aller braver la mort et d'en revenir. ""

Adharanand Finn, auteur d'une enquête remarquée sur les marathoniens kenyans, court son premier trail pour un reportage. Deux ans plus tard, il est au départ du mythique UTMB. En chemin,
il aura rencontré les plus grands champions de la course d'endurance, explorant les motivations de ces passionnés... et surtout les siennes.",978-2352213383,https://m.media-amazon.com/images/I/61HdKxDXn-L._SY522_.jpg,Paulsen - Guerin (25 mars 2021),Adharanand Finn
"Objectif Marathon - Se fixer un chrono, s'entraîner, gérer sa course",24.0,"Que vous souhaitiez vous aligner sur votre premier marathon ou que vous en ayez déjà plusieurs à votre actif et que votre objectif soit maintenant de faire descendre le chrono, ce livre répondra à toutes les questions que vous vous posez.
Étape par étape, il aborde l'ensemble des thématiques qui mènent vers la réussite d'une telle épreuve. Les auteurs, accompagnant au quotidien les meilleurs athlètes français, vous livrent leurs secrets. Comment se fixer un objectif adapté ? Comment construire et accorder son plan d'entraînement à son quotidien ? Comment éviter les blessures, récupérer de manière optimale et s'alimenter de manière appropriée ? Quelle préparation mentale mettre en place ?
Nos experts, entraîneur, médecin, nutritionnistes, kinésithérapeute, sophrologue, préparateur physique et sport scientists répondent précisément à l'ensemble de ces problématiques.
Inclus : 2 posters détachables détaillant 12 plans d'entraînement en fonction de votre profil et de votre objectif.
Préface de Hassan Chahdi",979-1095743125,https://m.media-amazon.com/images/I/71l54ggU1-L._SY522_.jpg,Editions du chemin des crêtes; Editions du chemin des crêtes (8 avril 2019),Jean-Claude Vollmer
La folle histoire du trail,9.9,"Traileur lui-même, Jean-Philippe Lefief a exploré et repoussé les limites de son endurance tout en nous dévoilant comment les hommes le font depuis la nuit des temps.
Qui était le premier traileur ? Serait-ce Philippidès, qu'on présente comme le père du marathon ? Non seulement il n'est pas mort à l'arrivée, mais il a sans doute couru 200 kilomètres de plus que les 42 réglemen taires. Ou peut-être Malcolm III, roi d'Écosse, qui organisa une course d'endurance dans les Highlands au XIe siècle ? Ou encore un bushman épuisant l'antilope à la course, un Tarahumara inconnu, un pedestrian britannique avalant les milles jusqu'à épuisement ?
Jean-Philippe Lefief, traducteur du best-seller Born to run, a puisé dans son expérience de traileur et de journaliste érudit en la matière pour relier dans un même récit ces histoires venues du passé où l'endurance dépasse les bornes. Et les faire rimer avec ses propres sensations de triple finisher de l'UTMB.",978-2375021507,https://m.media-amazon.com/images/I/61MKdux6SML._SY522_.jpg,Paulsen (21 avril 2022),Jean-Philippe Lefief
IKMF: International Kettlebell Marathon Federation and Associated Disciplines,5.29,"The idea of writing this book was born in 2019. The desire to share the discipline, its history, and the creation of the federation seemed to flow naturally, aiming to introduce kettlebell sport to a wider audience and explore the kettlebell comprehensively. We hope this book will help dispel misconceptions about the tool. We’ve taken a nuanced approach, and we trust that this book will provide you with deeper insights into this esoteric fitness tool.",979-8325234576,https://m.media-amazon.com/images/I/51IbYTL62fL._SY522_.jpg,Independently published (14 mai 2024),Mr Stéphane Dauvergne
De mon canapé à la course la plus dure du monde,9.9,"Courir ? Une activité étrange que je regardais de loin, d’un oeil suspect, depuis mon canapé, sans trouver la réelle motivation. Et puis, un soir anodin, un de mes frères m’a mis au défi en m’inscrivant à une course de 5 kilomètres. En franchissant la ligne, je me suis dit : « Et si je pouvais faire mieux ? » Grégoire Chevignard est devenu un mordu de course à pied à 40 ans. Son témoignage raconte avec autodérision sa transformation de sportif du dimanche en vieux routier de l’ultra-trail. Il répond avec précision et détails à toutes les questions que se posent les coureurs d’abord débutants, puis confirmés et enfin les aventuriers. Un guide pratique qui se lit comme un roman. Ou l’inverse !",978-2501171021,https://m.media-amazon.com/images/I/81ms522rWpL._SY522_.jpg,Marabout (30 mars 2022),Grégoire Chevignard
