Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
"EXERCICES QUOTIDIENS POUR LE NERF VAGUE: Stimuler le nerf le plus long de notre corps, prévenir les inflammations, apaiser l'anxiété| des exercices pour accéder à la guérison naturelle de votre corps",14.51,"Avez-vous une douleur vive dans le cou, l'épaule, le coude et le bras ?
Ne parvenez-vous pas à comprendre pourquoi vous vous sentez toujours épuisé et stressé ?
Avez-vous l'impression de ne pas avoir d'énergie ni de motivation pour rien ?
Si c'est le cas, alors ""Exercices quotidiens pour le nerf vague"" est le livre que vous attendiez.

Votre corps est équipé de nerfs, vous savez, plus d'une centaine de milliards.


Tout comme n'importe quelle autre partie du corps, les nerfs nécessitent des soins et un entretien appropriés pour fonctionner de manière optimale, afin que vous puissiez vous concentrer sur d'autres choses, comme vous débarrasser de toute cette graisse recouvrant vos abdominaux.

Mais vous devez savoir comment stimuler et activer la puissance du plus long nerf de votre corps.

Il s'agit de votre nerf vague, qui s'occupe de la respiration, de la pression sanguine, de la digestion, du rythme cardiaque et des émotions ; si vous le faites correctement, il renouvellera et rajeunira constamment votre corps, de sorte que vous puissiez vivre une vie longue et saine.",978-1803621043,https://m.media-amazon.com/images/I/71wdb3xOMGL._SY522_.jpg,Reiner Hartmann Press (10 mars 2023),Reiner Hartmann
100 questions/réponses sur le psychotrauma,19.98,"Un véritable panorama du psychotrauma en 100 questions.
Pour les personnes touchées par le psychotrauma, les conséquences sur leur vie quotidienne sont considérables et difficiles à traiter pour le psychothérapeute. Ce livre offre des réponses précises à toutes les questions sur l’impact du psychotrauma et sur sa prise en charge. Il se focalise sur le suivi en thérapie individuelle d’adultes ayant vécu des traumatismes précoces ou à l’âge adulte, liés aux abus et à la maltraitance, ou encore, à des situations professionnelles.
Riches d’une solide expérience clinique, les auteures y présentent :
le modèle de traitement en 3 phases : stabilisation, confrontation et intégration ;",978-2807340442,https://m.media-amazon.com/images/I/71Ns8pB+6NL._SY522_.jpg,DE BOECK SUP; 1er édition (28 février 2023),Manoëlle Hopchet
Re-Regulated: Set Your Life Free from Childhood PTSD and the Trauma-Driven Behaviours That Keep You Stuck,18.57,"The creator of the popular Crappy Childhood Fairy YouTube channel offers new hope for trauma survivors with a radical new approach to healing the adult symptoms of Childhood PTSD.

Conventional trauma treatments (talk therapy and medication) simply don't work for many trauma survivors, and now we know why. Researchers have identified the core symptom that drives most other symptoms―neurological dysregulation. It's an injury to your nervous system triggered by abuse and neglect in childhood, and it can profoundly impact your physical health, damage your ability to learn and focus, and hold you back from forming caring relationships.

The good news is that healing is possible, and in",978-1837823079,https://m.media-amazon.com/images/I/713QjVwLuuL._SY522_.jpg,Hay House UK Ltd (1 octobre 2024),Anna Runkle
Agressions sexuelles: Trousse premiers secours,11.43,"Ce livre est une bouée de secours pour les victimes d’agressions sexuelles en détresse.
On évalue à 165 000 par an le nombre d'enfants subissant des violences sexuelles. Dans le même temps, 94 000 femmes adultes déclarent avoir été victimes d’un viol ou d’une tentative de viol et dans 45 % des cas, l’auteur est un conjoint ou un ex-conjoint. Ces violences étant majoritairement intrafamiliales, les victimes se taisent, paralysées par la honte, la culpabilité, prostrées et en état de choc. Nombre d’entre elles ne savent pas vers qui se tourner ou n’ont pas les moyens financiers d’entamer une thérapie. L’objectif de ce livre est que plus jamais une victime d’agression sexuelle ne reste seule, enfermée dans son silence et sa détresse. Comme un ami virtuel bienveillant de bon conseil, ce livre offre une écoute et des paroles réconfortantes. Il pose des mots justes et réparateurs sur la situation. Il explique ce qu’est le stress post traumatique et comment s’en libérer. Il propose aussi un chemin de reconstruction, permettant à la personne de restaurer son humanité blessée.",978-2494865006,https://m.media-amazon.com/images/I/817Q5s7ZY2L._SY522_.jpg,CHR PETITCOLLIN (13 mars 2024),Christel Petitcollin
Trauma and Recovery,13.16,"Trauma and Recovery is the foundational text on understanding trauma survivors. By placing individual experience in a political frame, psychiatrist Judith L. Herman argues that psychological trauma is inseparable from its social and political context. Drawing on her own research on incest, as well as a vast literature on combat veterans and victims of political terror, she shows surprising parallels between private horrors like child abuse and public horrors like war.

This edition includes a new epilogue by the author assessing what has-and hasn't-changed in understanding and treating trauma over the last three decades.

Hailed by the New York Times as ""one of the most important psychiatry works to be published since Freud,"" Trauma and Recovery is essential reading for anyone seeking to understand how we heal.",978-1541602953,https://m.media-amazon.com/images/I/51jgKXaj3tL._SY522_.jpg,Basic Books (1 novembre 2022),Judith L. Herman
Comment aider les victimes souffrant de stress post-traumatique. - Guide à l'intention des thérapeut,6.05,"Pour que les victimes de stress post-traumatique retrouvent leur autonomie, leur qualité de vie, leur confiance en les autres et en la vie.
Vivre un événement traumatique est malheureusement fréquent dans nos sociétés modernes. Or, cette expérience peut entraîner des séquelles psychologiques graves : des séquelles post-traumatiques. Aider les victimes à retrouver leur autonomie, leur qualité de vie, leur confiance en les autres et en la vie représente souvent un énorme défi thérapeutique. Comment accompagner une victime de traumatisme ? Favoriser son acceptation des émotions douloureuses liées au trauma ? L'aider à apprivoiser certaines situations qu'elle serait tentée d'éviter ? Que faire pour l'amener à assouplir des pensées souffrantes qui maintiennent sa détresse ? Pour favoriser une saine gestion du souvenir traumatique ? Comment sortir de l'impasse thérapeutique ? Ce guide est conçu spécifiquement à l'intention des cliniciens, soignants et intervenants qui travaillent auprès de victimes de traumatisme. Il présente de façon détaillée des stratégies thérapeutiques pouvant aider les personnes ayant vécu un événement traumatisant et dont les séquelles sont devenues chroniques, généralisées et incapacitantes. Pour ce faire, il propose de nombreux exemples de cas, des suggestions cliniques, des recommandations au thérapeute ainsi que des références sur les données de recherche. Ce guide spécialisé, qui a été peaufiné au fil des nombreuses années d'expérience de son autrice comme clinicienne, superviseure et formatrice, saura combler les besoins de tout clinicien désireux d'améliorer sa pratique auprès des personnes ayant vécu un événement traumatique",978-2761962346,https://m.media-amazon.com/images/I/616ym2RTfcL._SY522_.jpg,de l'Homme (29 novembre 2023),Pascale Brillon
Transcending Trauma: Healing Complex PTSD with Internal Family Systems,9.7,"Hope and light are on the horizon to help clients overcome the challenges of healing and releasing the pain of relational trauma.

The highly acclaimed Transcending Trauma explores a unique, compassionate, and evidence-based approach to resolving complex and dissociative trauma. In this transformative book Frank Anderson, MD, masterfully details an IFS path to therapy that allows clients to access their inherent capacity for healing – called Self-energy – while also helping them welcome, as opposed to manage, the extreme emotions frequently associated with trauma.

Included are clinical case examples, summary charts, current neuroscience research, and personal stories that will enable your clients to reclaim self-connection, experience self-love, and regain the ability to connect with and love others. Designed with clinicians in mind, this book offers a comprehensive map to complex trauma treatment that will enable readers to:
-Learn how to stay calm and steady in the presence of extreme symptoms
-Discover a different approach to resolving attachment trauma
-Gain confidence when addressing shame, neglect, and dissociation
-Understand the neurobiology of PTSD and dissociation
-Integrate neuroscience-informed therapeutic interventions
-Effectively address medications and common comorbidities
-Incorporate IFS with other models of treatment",978-1683733973,https://m.media-amazon.com/images/I/61QOugAm-iL._SY522_.jpg,"PESI Publishing, Inc. (5 mai 2021)",Frank G. Anderson
,18.47,,,,,
Le traumatisme psychique chez l'adulte,5.78,"Le seul manuel universitaire de formation au trauma.
Si après un événement potentiellement traumatisant, certaines personnes n'éprouvent que de déplaisantes réactions de stress ou ne manifestent qu’un éphémère désordre traumatique, d'autres souffrent quant à elles de troubles chroniques sous forme de symptômes sporadiques, récurrents ou fixés en véritable syndrome psychotraumatique.
Quels sont les événements susceptibles de générer des conséquences traumatiques ? Quels sont les paramètres influençant l'apparition, la fréquence et l'intensité des symptômes traumatiques ainsi que leur maintien dans le temps ? Qu'entend-on par résilience ? Quels sont les réactions et le devenir à court, moyen et long termes des personnes confrontées à tout événement délétère ?",978-2807348141,https://m.media-amazon.com/images/I/517HZFruwcL._SY522_.jpg,DE BOECK SUP; 3e édition (29 août 2023),Evelyne Josse
Les besoins fondamentaux de l’enfant: Les connaître pour prévenir les traumatismes,15.3,"La loi de 2016 sur la protection de l’enfant rend impératif de rassembler les données existantes pour construire un savoir commun concernant les besoins fondamentaux de l’enfant. D’autant plus qu'ils sont souvent source de controverse, et fréquemment infiltrés de principes idéologiques délétères (résidence alternée systématique, idéologies familialistes, dénis des maltraitances, mythe de l'enfant menteur, « Syndrome d’Aliénation Parentale »…). Le développement psychoaffectif de l'enfant est intimement lié à la façon dont les adultes y répondent, particulièrement en ce qui concerne les besoins d'attachement, de sécurité et de protection. Leur non satisfaction étant source de multiples traumatismes susceptibles d'induire des troubles graves dans la construction de la personnalité, il est indispensable que les institutions, les professionnels, les responsables décisionnels, les parents, puissent accéder à ces connaissances, pour mieux répondre aux besoins des enfants y compris ceux déjà traumatisés et se donnent ainsi les moyens de résister aux postures insidieuses visant à les dénier.",979-8638616199,https://m.media-amazon.com/images/I/518+9WLVJlL.jpg,Independently published (29 avril 2020),Dir. Maurice BERGER
"Pierre Janet : trauma et dissociation: Un nouveau contexte pour la psychothérapie, la psychanalyse et la psychotraumatologie",36.9,"Redécouvrir Pierre Janet et son influence sur le champs de la psychotraumatologie : des fondements aux approches contemporaines.
Ce livre explore l’héritage intellectuel de Pierre Janet, psychologue, philosophe et psychothérapeute français d’avant-garde dont l’œuvre, et en particulier sa théorie de la dissociation structurelle, est fondamentale dans le traitement de la psychotraumatologie contemporaine. Pour appréhender et appliquer les théories actuelles, il est essentiel de revenir à leurs origines.
Quelle a été l’influence de Janet sur la psychanalyse ? Quels étaient ses liens avec Freud, son rival, ou Jung, son admirateur ? Quelle place occupe aujourd’hui sa théorie du trouble dissociatif de l’identité en psychotraumatologie ? Quel a été son apport aux traitements actuels en psychothérapie, tels que l’hypnothérapie ou le traitement du stress post-traumatique ? Autant de questions auxquelles répondent d’éminents chercheurs dans ce livre de référence qui sera d’un intérêt majeur pour tous professionnels du domaine.",978-2807336223,https://m.media-amazon.com/images/I/719fKp4U+-L._SY522_.jpg,DE BOECK SUP; 1er édition (12 octobre 2021),Giuseppe Craparo
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,16.44,"“This groundbreaking book offers a compelling understanding of inherited trauma and fresh, powerful tools for relieving its suffering. Mark Wolynn is a wise and trustworthy guide on the journey toward healing.” —Tara Brach, PhD, author of Radical Acceptance and True Refuge

A groundbreaking approach to transforming traumatic legacies passed down in families over generations, by an acclaimed expert in the field
 
Depression. Anxiety. Chronic Pain. Phobias. Obsessive thoughts. The evidence is compelling: the roots of these difficulties may not reside in our immediate life experience or in chemical imbalances in our brains—but in the lives of our parents, grandparents, and even great-grandparents. The latest scientific research, now making headlines, supports what many have long intuited—that traumatic experience can be passed down through generations.",978-1101980385,https://m.media-amazon.com/images/I/71mczBxEiOL._SY522_.jpg,Penguin Publishing Group; Reprint édition (25 avril 2017),Mark Wolynn
Waking the Tiger: Healing Trauma: The Innate Capacity to Transform Overwhelming Experiences.,18.37,"Now in 24 languages.
Nature's Lessons in Healing Trauma...
Waking the Tiger offers a new and hopeful vision of trauma. It views the human animal as a unique being, endowed with an instinctual capacity. It asks and answers an intriguing question: why are animals in the wild, though threatened routinely, rarely traumatized? By understanding the dynamics that make wild animals virtually immune to traumatic symptoms, the mystery of human trauma is revealed.
Waking the Tiger normalizes the symptoms of trauma and the steps needed to heal them. People are often traumatized by seemingly ordinary experiences. The reader is taken on a guided tour of the subtle, yet powerful impulses that govern our responses to overwhelming life events. To do this, it employs a series of exercises that help us focus on bodily sensations. Through heightened awareness of these sensations trauma can be healed.",978-1556432330,https://m.media-amazon.com/images/I/71lSICUMEaL._SY522_.jpg,North Atlantic Books; Illustrated édition (7 juillet 1997),Peter A. Levine Ph.D.
Trauma and Dreams,5.11,"According to the poet Elias Canetti, ""All the things one has forgotten / scream for help in dreams."" To the ancient Egyptians they were prophecies, and in world folklore they have often marked visitations from the dead. For Freud they were expressions of ""wish fulfillment,"" and for Jung, symbolic representations of mythical archetypes. Although there is still much disagreement about the significance and function of dreams, they seem to serve as a barometer of current mind and body states.
In this volume, Deirdre Barrett brings together the study of dreams and the psychology of trauma. She has called on a distinguished group of psychiatrists, psychologists, and social workers--among them Rosalind Cartwright, Robert J. Lifton, and Oliver Sacks--to consider how trauma shapes dreaming and what the dreaming mind might reveal about trauma. The book focuses on catastrophic events, such as combat, political torture, natural disasters, and rape. The lasting effects of childhood trauma, such as sexual abuse or severe burns, on personality formation, the nature of memories of early trauma, and the development of defenses related to amnesia and dissociation are all considered. The book also takes up trauma and adult dreams, including Vietnam veterans and Post-Traumatic Stress Disorder, Holocaust survivors and perpetrators, rape victims, and firestorm survivors. Finally, this volume concludes with a look at the potential ""traumas of normal life,"" such as divorce, bereavement, and life-threatening illness, and the role of dreams in working through normal grief and loss.",978-0674006904,https://m.media-amazon.com/images/I/71CC9EDvjhL._SY522_.jpg,Harvard University Press; First Paperback Edition (30 octobre 2001),Deirdre Barrett
EMDR - Grundlagen und Praxis: Handbuch zur Behandlung traumatisierter Menschen,13.12,,978-3955718435,https://m.media-amazon.com/images/I/91dXwYKGKfL._SY522_.jpg,Junfermann Verlag (1 janvier 2023),Francine Shapiro
Ressourcenarbeit mit EMDR - neue Entwicklungen: Vom Aushalten zum Verändern,6.17,,978-3749503322,https://m.media-amazon.com/images/I/91TdjqyNbIL._SY522_.jpg,Junfermann Verlag (17 août 2022),Christine Rost
,15.27,,,,,
Et j'ai choisi de vivre,13.84,"Ce livre est un récit, associant l' histoire de son auteure et l'analyse de tout l'engrenage qui en découle, pour les enfants-victimes de viol. Il est destiné à tous ceux, qui, de près ou de loin, ont été précipité, dans l'horreur de la pédophilie ; victimes, anciennes victimes, enfants, adultes, famille, amis, chacun pourra y trouver des réponses, des explications sur tous ces mécanismes. Mais aussi, celles des fonctionnements qui se mettent en place, des engrenages subis, durant toute une vie parfois. Corine a sillonné une route pavée d'enfer, y a rencontré peu de personnes capables de tendre la main.
Elle tente tout au long de cet ouvrage par ses mots, de déposer des clés qu'elle a découvertes, au fil de son propre parcours qu'elle a dû arpenté seule. Elle ne prétend pas sauver quiconque, mais espère aider toutes les victimes à se sauver elles-mêmes.
Tout au long de son ouvrage, elle s'est employée à jalonner à travers son vécu, l'explication de l'irréparable, en allant replonger, dans son parcours de petite fille meurtrie et violée, avant l'âge de dix ans. Ce livre se veut à la fois sincère, difficile, émouvant, drôle parfois, mais surtout un chemin possible à parcourir pour chaque victime.",979-1069985117,https://m.media-amazon.com/images/I/51M+Pe0RYeL._SY522_.jpg,FNIL (10 décembre 2021),Corine AUROY
"Becoming Safely Embodied: A Guide to Organize Your Mind, Body and Heart to Feel Secure in the World",16.48,The definitive step-by-step guide to getting free from trauma symptoms.,978-1631951848,https://m.media-amazon.com/images/I/81eSmzsZoML._SY522_.jpg,Morgan James Publishing llc (25 mars 2021),Deirdre Fay MSW
"Healing Through the Vagus Nerve: Improve Your Body’s Response to Anxiety, Depression, Stress, and Trauma Through Nervous System Regulation",22.29,"“Thoroughly researched, clearly explained, and beautifully illustrated…[this book] provides powerful insights and actionable steps for regulating the nervous system.”
—Alex Korb, Ph.D., Neuroscientist, Personal Development Coach, and Author of The Upward Spiral

A somatic approach to treating trauma, anxiety, and depression has never been more popular. Perhaps that’s because recent studies show that 80% of mind-body communication originates in the body —the vagus nerve is the superhighway that facilitates this communication. 
 
Healing Through the Vagus Nerve walks you through how the nervous system and the vagus nerve function, with ",978-0760385067,https://m.media-amazon.com/images/I/81047uefQsL._SY522_.jpg,Fair Winds Press (9 mai 2024),Amanda Armstrong
Break the Cycle: A Guide to Healing Intergenerational Trauma,18.42,"'Blending science, therapy and personal anecdotes, Break the Cycle empowers readers to disrupt harmful patterns from the past and cultivate new cycles of love and strength.’ Vex King, bestselling author of Good Vibes, Good Life

How to pass on strength not pain to those you love.

When a physical wound is left unhealed, it continues to cause pain and can infect the whole body. When emotions are left unhealed, they similarly cause harm that spreads to other parts of our lives, hurting our family, friends and colleagues. Eventually, this hurt spreads further, affecting entire communities and families across generations.

This is intergenerational trauma. It can lead us to become people-pleasers, co-dependent in relationships and even estranged from our families. The wounds are complex and continue to invade our minds, bodies and spirits long after.

In",978-1785044281,https://m.media-amazon.com/images/I/71wtmSADnHL._SY522_.jpg,Vermilion; 1er édition (4 janvier 2024),Dr Mariel Buqué
"No soy yo: Entendiendo el trauma complejo, el apego, y la disociación: una guía para pacientes",9.05,"Los aspectos de nuestra personalidad que rechazamos nos cuentan una historia muy importante. La forma en la que definimos quienes somos, nuestra identidad, se configura en base a las relaciones significativas de nuestra vida. Cuando en nuestra historia ha habido relaciones complejas con nuestros padres, parejas o figuras significativas, puede cambiar de modo muy profundo la forma en la que nos vemos a nosotros mismos. Nuestra mente se fragmenta, y se genera en nuestro interior un profundo conflicto, que a veces consume gran parte de nuestra energía y que nos impide vivir una vida plenamente satisfactoria.En este libro, orientado a pacientes y familiares de personas que han sufrido situaciones adversas encajables en lo que se denomina trauma complejo, se expondrán algunos de los problemas psicológicos que estas situaciones pueden generar. Basado en el trabajo con pacientes con trauma y problemas de apego, se exponen distintas ideas para superar los patrones postraumáticos disfuncionales.",978-8469759684,https://m.media-amazon.com/images/I/71zikyHvO4L._SY522_.jpg,Anabel Gonzalez (9 septembre 2017),Anabel Gonzalez
"The Complex PTSD Coping Skills Workbook: An Evidence-Based Approach to Manage Fear and Anger, Build Confidence, and Reclaim Your Identity",16.93,"A powerful, evidence-based, and integrative approach to help you cope with and heal from complex post-traumatic stress disorder (C-PTSD).If you have experienced complex or repeated trauma―including childhood abuse or neglect, domestic violence, gaslighting, emotional abuse, a suicidal family member, or a family member being incarcerated―you may struggle to find a sense of healing. You probably have intense emotions, such as anger and distrust toward others. You may avoid situations or people that trigger your symptoms, and struggle with low self-esteem. And you may have gone through your whole life feeling like your reactions are “crazy” or outsized. If you are suffering in these ways, you should know that there is help. It’s time to take a new approach to improve your mental health and well-being.This evidence-based workbook offers an integrative model for coping with and healing from complex trauma using cognitive behavioral therapy (CBT), acceptance and commitment therapy (ACT), dialectical behavior therapy (DBT), mindfulness, and more. With this workbook, you’ll learn the most effective skills for managing your symptoms, find tools for building confidence, and step-by-step guidance to help you reclaim your life.This empowering workbook will help you: ·Understand the cause of your C-PTSD ·Explore emotions and reactions such as anger, fear, hypervigilance, and avoidance ·Know what to do when emotions interfere with daily life ·Develop healthier coping strategies ·Find social support, or support and guidance for a loved one Confidence comes from knowing what you want and need and that your feelings are valid, and having the tools you need to cope with and heal from painful experiences. This workbook will help you build that confidence, one step at a time.",978-1684039708,https://m.media-amazon.com/images/I/81FD1TvqpsL._SY522_.jpg,New Harbinger; Workbook édition (6 octobre 2022),Tamara McClintock Greenberg
