Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Le feuilleton de Tsippora,20.9,"Murielle Szac relève un nouveau défi : explorer la voix d'une femme de la Bible. Tsippora, épouse de Moshé, femme noire, héroïne moderne, devient le témoin privilégié des plus grands récits de l'humanité.",979-1036340857,https://m.media-amazon.com/images/I/616lTvYWfXL._SY522_.jpg,Bayard Jeunesse; Illustrated édition (24 mai 2023),Murielle Szac
Un flic à liquider,16.82,"On m'a tellement calomnié : il fallait un livre pour rétablir la vérité. Dans cette autobiographie, je reviens sur mes vingt-cinq ans de flic de terrain. De Marseille à Goussainville, des stups à la Brigade des mineurs, de Pigalle au centre de rétention de Nice, j'ai croisé le pire plus que le meilleur : la violence aveugle, les affaires sordides, les absurdités administratives. On me verra aussi m'opposer à ma hiérarchie, au Pass sanitaire ; défendre les Gilets Jaunes, les policiers calomniés ; me transformer en syndicaliste, créer la chaîne Touche pas à mon flic ; et devenir, pour M. Darmanin, un flic à liquider. Pourtant, pendant toutes ces années, je n'ai jamais été guidé que par une ambition : servir l'intérêt général.",978-2959368301,https://m.media-amazon.com/images/I/71wwbL53V6L._SY522_.jpg,BOOKS ON DEMAND (16 mai 2024),Bruno Attal
Americanah (en Anglais),11.5,"‘A delicious, important novel’ The Times
‘Alert, alive and gripping’ Independent
‘Some novels tell a great story and others make you change the way you look at the world. Americanah does both’ Guardian
As teenagers in Lagos, Ifemelu and Obinze fall in love. Their Nigeria is under military dictatorship, and people are fleeing the country if they can. The self-assured Ifemelu departs for America. There she suffers defeats and triumphs, finds and loses relationships, all the while feeling the weight of something she never thought of back home: race. Obinze had hoped to join her, but post-9/11 America will not let him in, and he plunges into a dangerous, undocumented life in London.",978-0007356348,https://m.media-amazon.com/images/I/71SCKSizBeL._SY522_.jpg,Fourth Estate Ltd; 1er édition (27 février 2014),Chimamanda Ngozi Adichie
Renaissances,18.0,"D'une enfance passée dans un Liban en guerre jusqu'à la reconnaissance internationale, Cyril Kamar alias K-Maro, auteur du hit "" Femme Like U "", raconte l'exil, la soif de revanche sociale, le succès et ses mirages.

Dès sa sortie en 2004, le single "" Femme Like U "" devient un véritable phénomène. Vendu à cinq millions d'exemplaires dans le monde et naviguant entre hip-hop et pop culture, ce titre propulse K-Maro au rang d'artiste international. Cependant, avec cet univers anglo-saxon teinté de franglais, le personnage sulfureux suscite des réactions très tranchées. Mais qui est vraiment l'homme derrière K-Maro ?

Dans ce livre, Cyril Kamar retrace son histoire inspirante avec lucidité et émotion. De son Liban natal en passant par l'Amérique puis par la France, il dévoile ses combats, sa résilience et ses dualités. Les rapports à ses origines, les incompréhensions autour du personnage de K-Maro, la découverte de Shy'm, le métier de producteur ainsi que la place essentielle de ses parents à qui il rend un vibrant hommage. Tant d'expériences d'un homme passionné qui vogue entre la poursuite de la liberté et la quête de sens.",978-2487209046,https://m.media-amazon.com/images/I/515+5a5TwcL._SY522_.jpg,Faces Cachées éditions (18 avril 2024),Cyril Kamar
Invisible Women: the Sunday Times number one bestseller exposing the gender bias women face every day,16.08,"*THE SUNDAY TIMES NUMBER ONE BESTSELLER*
*OVER A MILLION COPIES SOLD*

Discover the shocking gender bias that affects our everyday lives.

'HELL YES. This is one of those books that has the potential to change things - a monumental piece of research' Caitlin Moran

Imagine a world where...

· Your phone is too big for your hand
· Your doctor prescribes a drug that is wrong for your body",978-1784706289,https://m.media-amazon.com/images/I/81y93o7IKdL._SY522_.jpg,Vintage; 1er édition (5 mars 2020),Caroline Criado Perez
Frantz Fanon: Une vie en révolutions,28.0,"La vie de Frantz Fanon se lit comme un thriller de la décolonisation et de la guerre froide. Elle est aussi un témoignage essentiel des bouleversements politiques et intellectuels du XXe siècle.
Après avoir combattu en Europe et en Afrique du Nord dans les rangs de la France libre, puis suivi à Lyon des études de médecine, Fanon, jeune psychiatre martiniquais charismatique et talentueux, publie à seulement 27 ans Peau noire, masques blancs, ouvrage prophétique qui s'imposera avec le temps comme un irremplaçable classique. Il approfondit son expérience clinique au centre hospitalier de Saint-Alban en Lozère, berceau d'innovations thérapeutiques qui marqueront profondément sa recherche d'une psychiatrie désaliénée au service des humiliés.
Cette quête de la désaliénation, il la met à l'épreuve de la situation coloniale lorsqu'il est muté à Blida en Algérie, à la veille de la guerre de libération. Il s'engage alors corps et âme dans le combat anticolonial, d'abord à Tunis où il met ses compétences médicales au service du Front de libération nationale (FLN), dont il devient l'un des porte-parole, puis en tant qu'ambassadeur itinérant du mouvement en Afrique subsaharienne.
Fauché par une leucémie foudroyante au moment même où paraît son livre le plus célèbre,",978-2348079641,https://m.media-amazon.com/images/I/618CRUkIGWL._SY522_.jpg,La Découverte; Illustrated édition (21 mars 2024),Adam Shatz
Chien Blanc,5.36,"""C'était un chien gris avec une verrue comme un grain de beauté sur le côté droit du museau et du poil roussi autour de la truffe qui le faisait ressembler au fumeur invétéré sur l'enseigne du Chien-qui-fume, un bar-tabac à Nice, non loin du lycée de mon enfance.Il m'observait, la tête légèrement penchée de côté, d'un regard intense et fixe, ce regard des chiens de fourrière qui vous guettent au passage avec un espoir angoissé et insupportable.Il entra dans mon existence le 17 février 1968 à Beverly Hills, où je venais de rejoindre ma femme Jean Seberg, pendant le tournage d'un film.""",978-2070360505,https://m.media-amazon.com/images/I/71QuXmBZrSL._SY522_.jpg,FOLIO; 1er édition (7 mars 1972),Romain Gary
Cleopatra and Frankenstein,11.13,"PRE-ORDER BLUE SISTERS, THE HOTLY ANTICIPATED NEW NOVEL FROM COCO MELLORS NOW.
For readers of Modern Lovers and Conversations with Friends, an addictive, humorous, and poignant debut novel about the shock waves caused by one couple's impulsive marriage.
‘A tender, devastating and funny exploration of love and friendship and the yearning for self-evisceration. Coco Mellors is an elegant and exciting new voice’ PANDORA SYKES, author of How Do We Know We’re Doing It Right
New York is slipping from Cleo’s grasp. Sure, she’s at a different party every other night, but she barely knows anyone. Her student visa is running out, and she doesn’t even have money for cigarettes. But then she meets Frank. Twenty years older, Frank's life is full of all the success and excess that Cleo's lacks. He offers her the chance to be happy, the freedom to paint, and the opportunity to apply for a green card. She offers him a life imbued with beauty and art―and, hopefully, a reason to cut back on his drinking. He is everything she needs right now.",978-0008421793,https://m.media-amazon.com/images/I/81bvKAN6WDL._SY522_.jpg,Fourth Estate Ltd; 1er édition (26 janvier 2023),Coco Mellors
"L'obsolescence de l'homme: Tome 2, Sur la destruction de la vie à l'époque de la troisième révolution industrielle",16.53,"""Il ne suffit pas de changer le monde. Nous le changeons de toute façon. Il change même considérablement sans notre intervention. Nous devons aussi interpréter ce changement pour pouvoir le changer à son tour. Afin que le monde ne continue pas ainsi à changer sans nous. Et que nous ne nous retrouvions pas à la fin dans un monde sans hommes."" C.A.",978-2953625820,https://m.media-amazon.com/images/I/614q7uk4aNL._SY522_.jpg,Editions Fario; 1er édition (7 mars 2012),Günther Anders
As Long As the Lemon Trees Grow,15.86,"An epic, emotional, breathtaking story of love and loss set amid the Syrian revolution. Burning with the fires of hope and possibility, AS LONG AS THE LEMON TREES GROW will sweep you up and never let you go.

This brand new paperback edition contains exclusive bonus short story Joy. Set in the world of Lemon Trees, it features never-before-seen moments between Salama and Kenan.

SHORTLISTED FOR THE BRITISH BOOK AWARDS DISCOVER BOOK OF THE YEAR

'This is an important book. Everyone should read it' - Elizabeth Laird, award-winning author of Welcome to Nowhere
'Wrenching and lyrical' - Samira Ahmed, New York Times bestselling author of Internment
'Hauntingly beautiful ... a must read' - Huda Fahmy, author of Huda F Are You

A year ago, before the revolution, Salama watched her brother marry her best friend, Layla, and wondered when her own love story might begin. Now she works at the hospital - helping those she can, closing the eyes of those she can't. Layla and her unborn baby are all Salama has left.

Unless you count Khawf. But he's a hallucination; a symptom of the horrors she's seen. Every day he urges Salama to leave. Every day she refuses.

Until she crosses paths with Kenan, the boy with the vivid green eyes, who wants to stay and risk his life for everything Syria could be .",978-1526648549,https://m.media-amazon.com/images/I/91YowFGeWiL._SY522_.jpg,Bloomsbury YA; 1er édition (8 juin 2023),Zoulfa Katouh
,14.03,,,,,
Comprendre le racisme quotidien,25.0,Philomena Essed développe une approche qui remet en cause la définition traditionnelle du racisme le limitant à des manifestations ostensibles de haine et de violence. Elle montre que cette conception entretient un déni généralisé du racisme qui permet au phénomène de se reproduire de manière insidieuse. Elle s'appuie sur une étude comparative portant sur des femmes noires vivant aux États-Unis et aux Pays-Bas. Elle critique l'idée selon laquelle le racisme systémique serait une réalité essentiellement étasunienne qui épargnerait les pays d'Europe de l'Ouest comme les Pays-Bas ou la France. Son objectif est de démontrer que le concept de racisme quotidien a une portée générale pour la théorie des rapports sociaux de race. Son approche novatrice est une contribution fondamentale à la compréhension sociologique du racisme.,979-1039902168,https://m.media-amazon.com/images/I/810lpPFA0AL._SY522_.jpg,SYLLEPSE (13 juin 2024),Philomena Essed
La France Interdite: La vérité sur l'immigration,14.73,"ENQUÊTE SUR UN SUJET TABOU : LA DISPARITION D'UNE NATION 
« L'immigration est une chance pour la France. » 

Voilà ce que l'on nous répète en boucle, depuis des décennies. Chirac, Sarkozy, Hollande et Macron ont tous prononcé cette phrase. Et si on vérifiait ? 

Laurent Obertone l'a fait. Pulvérisant le plus grand des tabous français, il révèle les chiffres de l'immigration, tous les chiffres, en détaille les causes, l'ampleur, l'évolution, et les conséquences. Sans concession, il répond à la question que nous nous posons tous : l'immigration a-t-elle vraiment rendu notre pays plus prospère, plus compétent, plus heureux, plus civique et plus sûr ? 

Les Français ont le droit de savoir. 

Au-delà des clivages politiques, ils ont le droit de savoir si cette France que l'on prétend meilleure et inéluctable a un avenir, et s'ils en feront partie. Ils ont le droit d'exiger un bilan transparent de ce « vivre ensemble », plutôt qu'en subir la perpétuelle apologie, plutôt que se voir ignorés, méprisés, criminalisés dans leurs inquiétudes. 

Ce bilan, le voici enfin. 

Après les best-sellers aux plus de 300 000 lecteurs ",978-2384220045,https://m.media-amazon.com/images/I/51ijmIk3LrL._SY522_.jpg,MAGNUS (2 juin 2022),Laurent Obertone
,9.55,,,,,
France 2024: Actualités et données clés,19.53,"Ce millésime 2024 propose un bilan des grands thèmes liés à l’actualité : pouvoir d’achat, réindustrialisation, éducation, laïcité, justice, cybersécurité…

France 2024 vous apporte des informations objectives, factuelles et chiffrées pour mieux comprendre les principaux débats actuels : État de l’économie, réindustrialisation, changement climatique, pouvoir d’achat, éducation, justice… Un livre de poche pédagogique et facile d’accès qui apporte au lecteur en 24 thèmes et 70 questions-réponses une analyse précise des grands sujets contemporains.",978-2111578975,https://m.media-amazon.com/images/I/41uJTumvNwL.jpg,DOC FRANCAISE; 10e édition (17 janvier 2024),La Documentation française
"L'Histoire du monde pour les Nuls, grand format, 3e éd.",24.95,"Revivez l'histoire du monde, des origines à nos jours !
Un voyage captivant à travers les siècles et les continents !
Ce livre raconte la grande saga du genre humain, de la préhistoire à nos jours. Il met en lumière les temps forts de l'histoire mondiale, les événements et les personnages les plus marquants : la conquête du feu, l'invention de la démocratie, les guerres de religion... ou, plus proche de nous, la révolution industrielle, les deux guerres mondiales, la mondialisation et la crise climatique...

Découvrez :
L'invention de l'écriture
La naissance des trois monothéismes
La découverte de l'Amérique et la révolution de la Renaissance
L'avènement du monde moderne
La Grande Guerre et la montée des totalitarismes
La fin de la Guerre froide et les nouveaux rapports de force
L'engagement des peuples pour la démocratie et le climat",978-2412070154,https://m.media-amazon.com/images/I/51T5vwWnQIL._SY522_.jpg,Pour les nuls; Illustrated édition (9 septembre 2021),Philippe Moreau Defarges
Revivre et construire demain,6.71,"RO30070789. REVIVRE ET CONSTRUIRE DEMAIN. 1994. In-4. Cartonnage d'éditeurs. Bon état, Couv. convenable, Dos satisfaisant, Intérieur frais. 109 pages. Nombreuses photos et illustrations en noir et blanc et en couleurs dans le texte et hors texte.. . . . Classification Dewey : 700-LES ARTS",978-2950906601,https://m.media-amazon.com/images/I/61taLd1l+VL._SY522_.jpg,Amicale de Ravensbrück (1 janvier 1994),Amicale des anciennes déportées de Ravensbrück
The New Girl: A Graphic Novel (The New Girl #1),12.59,"Instagram sensation and Tapas webcomic superstar Cassandra Calin makes her long-form debut with this funny, feel-good middle-grade graphic novel about change.
Goodbye, old life...
Lia and her family are waiting to board a flight across the Atlantic, leaving behind family, friends, and Romania -- the only home Lia has ever known. But Lia's heartache is overshadowed by the discomfort of her first period. As if things weren't difficult enough! Now Lia is thrust into a world where everything is different: her home, her language, and even her body. With so many changes happening at once, Lia struggles with schoolwork, has trouble communicating with classmates, and has no idea how to manage her unpleasant periods. Will she ever feel like herself again?",978-1338762457,https://m.media-amazon.com/images/I/819A1PcljAL._SY522_.jpg,Graphix; 1er édition (4 juin 2024),Cassandra Calin
Les étrangers dans la région du Nord: Repères pour une histoire régionale de l'immigration dans le Nord-Pas-de-Calais (1950-1970),16.49,"La grande aventure de l'industrialisation à laquelle participa pleinement la région du Nord s'accompagna du recours à une main-d'oeuvre étrangère. En lisant ces travaux qui datent des années soixante-dix/quatre-vingt l'on voit peu à peu s'esquisser un panorama historique des flux migratoires successifs (Belges, Polonais, Italiens, Algériens, Marocains,...). Ce livre n'a qu'une seule ambition: affirmer la légitimité de cet objet historique encore mal ""intégré"", l'histoire de l'étranger en région.",978-2296079830,https://m.media-amazon.com/images/I/71rf0G9Rm1L._SY522_.jpg,Editions L'Harmattan (1 avril 2009),Jean-René Genty
"Le vrai coût du progressisme: Associations, médias, ONG, institutions, enquête sur un gouffre financier",22.0,"Extensions maximales des droits des minorités, promotion de nouveaux standards sexuels, wokisme et combat contre les cultures indigènes, égalitarisme sans frontières, les idées « progressistes » ne cessent de gagner du terrain dans les sociétés occidentales et en France en particulier.

Comment en est-on arrivé là ? Le progressisme ne s’est pas imposé par sa seule puissance. Il a été financé et l’est encore aujourd’hui, de manière exponentielle. De nombreuses personnes ont pour métier de propager et diffuser les idées progressistes. Elles sont, pour la plupart, payées à temps plein pour le faire. Cela coûte des milliards d’euros. Tout le monde sait qu’il existe des associations subventionnées qui se mêlent de politique. Mais personne ne sait combien d’argent et d’emplois tout cela représente. Et personne n’a regardé quels circuits ont été mis en place dans les domaines associatifs, politiques et bancaires.
Le sujet méritait une enquête. Elle est l’objet de ce livre.

Les auteurs ont passé deux ans à éplucher les comptes de dizaines d’entreprises, associations, commissions étatiques, instances de villes et de régions. Un travail considérable, unique en son genre. Chaque chiffre avancé est sourcé et les montants vérifiés.

Le résultat est sidérant. C’est le visage caché de la nouvelle politique.


Emmanuel Rechberg est spécialiste de la finance internationale.
Wandrille de Guerpel est journaliste.",978-2810012077,https://m.media-amazon.com/images/I/616gsGfor+L._SY522_.jpg,L'artilleur (2 mai 2024),emmanuel rechberg
Passeport,14.9,"Issa, un jeune Érythréen, est laissé pour mort au camp de Calais, dans la ""jungle"".
Survivant miraculeusement à ses blessures et à ses traumatismes, mais ayant totalement perdu la mémoire, il ne peut se fier qu'à son passeport, seul vestige de son passé. Aidé de deux compagnons d'infortune, Arun et Ali, il devra affronter la machine administrative et ouvrir une à une les portes qui le mèneront vers un titre de séjour.
De l'autre côté de la barrière, Lucas, jeune gendarme d'origine comorienne, adopté par un couple de calaisiens, croise la route d'une jeune journaliste qui bousculera la personne qu'il croyait être. De rencontre en rencontre, nos héros entameront un voyage vers leur identité.",978-2226485786,https://m.media-amazon.com/images/I/61brEXq8evL._SY522_.jpg,Albin Michel (10 janvier 2024),Alexis Michalik
"La guerre d'Algérie en direct - Les acteurs, les événements, les récits, les images",39.0,"Plus de 400 journalistes et photographes réunis en 128 numéros et 5 000 pages illustrées : telle est la collection monumentale que la revue Historia publie autour de 1970 sur la Guerre d'Algérie. Pour les 60 ans des Accords d'Evian, voici l'album exceptionnel qui nous fait revivre en direct les événements. L'ouvrage indispensable.
150 journalistes, 300 photographes, 128 numéros, 3 700 pages de reportages spectaculaires, d'entretiens décisifs, de portraits fouillés mêlant les grandes figures et les témoins anonymes, de tribunes et de commentaires de tous bords, superbement choisis et illustrés : telle est la collection spéciale que la revue Historia commande, en 1971, à Yves Courrière dont le quatrième tome de La Guerre d'Algérie vient d'être couronné par l'Académie française. Le prix Albert-Londres s'entoure d'experts français et algériens. Ensemble, sur quatre ans, ils vont bâtir une somme inégalée.
Récits, photos, paroles, visages, lieux, faits, quotidiennetés, événements, destinées : à chaque page, c'est le choc. Un monument dont, sous la forme d'une suite chronologique et thématique,",978-2204149853,https://m.media-amazon.com/images/I/71MNTsGa7lL._SY522_.jpg,Les éditions du Cerf; Illustrated édition (3 mars 2022),Collectif
"The Worlds I See: Curiosity, Exploration, and Discovery at the Dawn of AI",19.61,"ONE OF BARACK OBAMA'S RECOMMENDED BOOKS ON AI * FINANCIAL TIMES BEST BOOKS OF 2023
From Dr. Fei-Fei Li, one of TIME's 100 MOST INFLUENTIAL in AI, comes ""a powerful plea for keeping humanity at the centre of our latest technological transformation"" (Financial Times).
Wired called Dr. Fei-Fei Li ""one of a tiny group of scientists--a group perhaps small enough to fit around a kitchen table--who are responsible for AI's recent remarkable advances.""
Known to the world as the creator of ImageNet, a key catalyst of modern artificial intelligence, Dr. Li has spent more than two decades at the forefront of the field. But her career in science was improbable from the start. As immigrants, her family faced a difficult transition from China's middle class to American poverty. And their lives were made all the harder as they struggled to care for her ailing mother, who was working tirelessly to help them all gain a foothold in their new land.",978-1250897930,https://m.media-amazon.com/images/I/81blPlUVdyL._SY522_.jpg,Flatiron Books (11 décembre 2023),Fei-Fei Li
