Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Vivre d'aventures,7.25,"""L'aventure fait tomber les masques. Elle révèle. Elle nous laisse à fleur de peau, sans notre carapace. Elle nous fait vivre fort."" Sept ans seulement après s'être mis à courir, Mathieu Blanchard est devenu l'une des stars mondiales des courses d'endurance en montagne. Tout au long de sa préparation pour l'Ultra-Trail du Mont-Blanc (UTMB) édition 2022, il nous raconte, avec une sensibilité aiguisée, sa délicate reconversion, ses blessures intimes et sa capacité à en faire des forces pour atteindre ses objectifs, vivre mieux et plus fort, à sa manière.",978-2290393406,https://m.media-amazon.com/images/I/718N3vIvs9L._SY522_.jpg,J'AI LU (10 avril 2024),Mathieu Blanchard
La Bible du Running - NED: NOUVELLE EDITION AUGMENTEE,44.95,"Jérôme Sordello s'appuie sur sa longue expérience en tant que coureur, entraîneur et expert dans des médias spécialisés pour vous proposer un véritable ouvrage de référence, unique en son genre. Il regroupe les dernières avancées scientifiques et pratiques pour vous aider à optimiser votre entraînement en course à pied, que vous débutiez ou recherchiez la performance. Il répond précisément à toutes les questions que vous vous posez, quels que soient votre niveau et vos objectifs. Les coureurs confirmés profiteront quant à eux de plans d'entraînement suivis par des marathoniens et des traileurs de très haut niveau. Santé et bien-être du coureur, le pied et la foulée, méthodologie et planification de l'entraînement, séances clés, préparation physique, psychologie, diététique, équipement, stratégie et tactique de course, gestion des épreuves... Pour en faciliter la lecture, chacun des 24 chapitres peut être consulté indépendamment en fonction de vos besoins. De la théorie à la pratique, voici le support incontournable pour votre progression !",978-2757605233,https://m.media-amazon.com/images/I/71cRgDnht-L._SY522_.jpg,AMPHORA; Illustrated - Enlarged édition (10 mars 2022),JEROME SORDELLO
Training express pour le triathlon - Optimisez votre entraînement en 5 heures par semaine,25.9,""" Grâce à ce livre, vous allez pouvoir vous aligner au départ de triathlons dont vous ne vous seriez jamais cru(e) capable auparavant. ""
Dr Fabrice Kuhn
Médecin du sport, triathlète, qualifié pour les championnats du monde de triathlon format XXL à Hawaï en 2019
Le triathlon est un sport magnifique mais qui nécessite de s'entraîner 10 à 12 heures par semaine. Training express pour le triathlon est une méthode d'entraînement optimisée qui va vous permettre d'obtenir les mêmes résultats – et même au-delà – en deux fois moins de temps. En plus, vous allez aussi réduire considérablement votre risque de blessure. Vous serez moins fatigué(e) physiquement et mentalement. Et pour la performance, ça fait une sacrée différence !",978-2365493734,https://m.media-amazon.com/images/I/61YAO2s+XaL._SY522_.jpg,Thierry Souccar; Illustrated édition (17 octobre 2019),Sébastien Balondrade
,18.52,,,,,
Mes plus belles courses - Carnet à remplir avec ses plus beaux souvenirs de courses à pied,18.57,"Carnet de courses : gardez vos plus beaux souvenirs à portée de main
Le carnet de courses est un outil indispensable pour les coureurs passionnés qui souhaitent garder une trace de leurs souvenirs de course. Conçu pour vous permettre d'enregistrer toutes les informations importantes de vos courses, ce carnet est idéal pour ceux qui souhaitent se rappeler des moments forts de leur progression.
Avec une page dédiée pour coller votre dossard, vos photos préférées ou tout autre souvenir, vous ne perdrez plus jamais la trace de vos courses passées. Vous pourrez également écrire des notes sur chaque course, afin de vous souvenir des conditions météorologiques, de vos ressentis ou encore de vos performances.",,https://m.media-amazon.com/images/I/71MlGRzZSaL._SY522_.jpg,Independently published (21 février 2023),Margaux Lifestyle
Courir léger,17.9,"(Texte provisoire)

Vous souhaitez progresser en optimisant votre foulée ? Ce livre est pour vous.
Ce guide sans équivalent vous propose d'améliorer votre foulée en vous rapprochant d'une technique de course ancestrale : la foulée médio-pied. À la clé : plus de performance, moins de blessures et surtout de meilleures sensations !
En s'inspirant de la foulée des plus grands champions d'endurance, Solarberg Séhel définit les grands principes d'une foulée optimale au plan anatomique et biomécanique. Cette foulée médio-pied, baptisée Light Feet Running, est légère, efficace, peu traumatisante.
Nul besoin d'être un champion pour la pratiquer. Solarberg Séhel vous donne les clés pour mieux courir quel que soit votre niveau, et vous fait entrer dans le monde des délicieuses sensations du Light Feet Running.

Découvrez :
? Où et comment poser votre pied au sol
? Pourquoi l'attaque talon est problématique
? Comment impliquer activement le buste dans la foulée
? Quelles sont les chaussures adaptées
? Comment aborder techniquement les descentes
? Des astuces pour éviter d'avoir mal aux mollets
? Comment analyser votre foulée sur vidéo
? Les exercices de musculation spécifiques

SOLARBERG SÉHEL est un ancien triathlète qui étudie la technique de la course à pied et de la natation depuis de nombreuses années. À travers ses blogs devenus des références, il a déjà aidé des centaines de coureurs et athlètes à se perfectionner.",978-2365490863,https://m.media-amazon.com/images/I/61maih45dDL._SY522_.jpg,Thierry Souccar; Illustrated édition (5 février 2015),Solarberg Séhel
Au-delà des sommets,5.52,"""Au fond, je sais que je n'ai pas d'autre choix que de repousser au maximum les frontières de ce que je sais faire pour avoir la possibilité d'éprouver un plaisir essentiel et puissant."" Rien n'arrête Kilian Jornet. Sans cesse en quête de nouveaux défis, la légende de l'ultra-trail est née pour affronter les sommets. L'impossible, il l'a déjà atteint, lors de sa double ascension de l'Everest. Cette vie passée à repousser les frontières de l'extrême repose sur une discipline rigoureuse, des entraînements réguliers et pénibles et une maîtrise technique irréprochable : toute victoire a un prix. Dans ce récit poignant et profondément honnête, Kilian Jornet se confie. Il raconte son enfance, ses choix, ses peurs, ses aventures hors norme, ses trophées et ses erreurs. Avec humilité, il témoigne de sa carrière prodigieuse. Avec enthousiasme, il nous conduit avec lui, là-haut, goûter l'air des cimes et partager ce qui seul compte : l'amour puissant de la montagne.",978-2080413987,https://m.media-amazon.com/images/I/51mzZ1FHWZL._SY522_.jpg,ARTHAUD (22 mars 2023),Kilian Jornet
"Courir: De Marathon à Athènes, les ailes aux pieds",9.23,"Ces dernières décennies, un véritable engouement s'est développé pour le ""running"", pratique sportive à la portée de tous. Mais pourquoi courons-nous ? Les Grecs furent les premiers à interroger le dépassement physique, cette façon de se mesurer aux autres et à soi-même, y voyant un moyen de renforcer l'esprit aussi bien que le corps. Après des années passées entre les livres et les grammaires à essayer de ""penser comme pensaient les Grecs"", Andrea Marcolongo a voulu apprendre à ""courir comme couraient les Grecs"". Des difficiles débuts jusqu'à son objectif - courir le marathon sur les traces de Philippidès, premier à accomplir cet exploit il y a deux mille cinq cents ans -, elle nous emmène dans sa découverte de cette pratique, tout en l'interrogeant à travers une fascinante lecture des textes anciens. Que l'on soit ou non un joggeur convaincu, cette méditation érudite et personnelle offre une passionnante approche de la course, au-delà du phénomène de société, en lui donnant une profondeur philosophique et poétique.",978-2073047489,https://m.media-amazon.com/images/I/81zJ7hlN7PL._SY522_.jpg,GALLIMARD (16 mai 2024),Andrea Marcolongo
"Carta escursionistica n. 2463. Lago Trasimeno, Area Protetta Val d'Orcia, Montepulciano, Montalcino, Monte Amiata, Cortona 1:50.000. Con App",11.05,,978-3991217466,https://m.media-amazon.com/images/I/811kylx8AVL._SY522_.jpg,Kompass; 2e édition (7 juin 2023),
Eat & Run - Manger pour gagner,25.0,"Manger pour gagner.
Enfant chétif et peu enclin aux pratiques sportives, Scott Jurek est parvenu à se transformer en athlète d'exception. Une mutation rendue possible grâce à un mental hors norme et en suivant un régime alimentaire rigoureux. Mêlant souvenirs personnels, conseils sportifs et recettes de cuisines véganes, Scott Jurek dévoile son histoire personnelle, son mode de vie et les secrets d'entraînement qui l'ont emmené au plus haut niveau de l'ultra-marathon.

Détenteur depuis 2010 du record des États-Unis sur 24 heures, il est aussi l'un des personnages principaux du best-seller Born to Run, de Christopher McDougall.

Traduit de l'anglais (États-Unis) par Jean-Philippe Lefief.",978-2352211259,https://m.media-amazon.com/images/I/61H+SXIZyGL._SY522_.jpg,Guerin édition (1 mars 2015),Scott Jurek
Shoe Dog: A Memoir by the Creator of NIKE,16.08,"In 1962, fresh out of business school, Phil Knight borrowed $50 from his father and created a company with a simple mission: import high-quality, low-cost athletic shoes from Japan. Selling the shoes from the boot of his Plymouth, Knight grossed $8000 in his first year. Today, Nike's annual sales top $30 billion. In an age of start-ups, Nike is the ne plus ultra of all start-ups, and the swoosh has become a revolutionary, globe-spanning icon, one of the most ubiquitous and recognisable symbols in the world",978-1471146725,https://m.media-amazon.com/images/I/717LHuYp7uL._SY522_.jpg,Simon & Schuster Ltd; 1er édition (3 mai 2018),Phil Knight
Les Ultraterrestres - Une exploration de la planète Trail,25.0,"Un récit magistral sur l'essor du trail, à la première personne, par Adharanand Finn, journaliste au Guardian. L'occasion pour lui de rencontrer les plus grands champions de la course d'endurance, explorant les motivations de ces passionnés... et surtout les siennes.
"" Au cours de cette plongée dans l'ultra, j'ai appris qu'il est presque impossible de savoir ce qui nous pousse à faire ce sport de dingues. Bien sûr, on veut gagner, on veut finir, on veut faire de notre mieux, on veut trouver ses limites, on veut que nos proches soient fiers de nous... Tout ça est vrai, mais ça n'explique pas grand-chose. Ce qui nous anime, c'est un besoin irrépressible, un désir profond et primitif d'aller braver la mort et d'en revenir. ""

Adharanand Finn, auteur d'une enquête remarquée sur les marathoniens kenyans, court son premier trail pour un reportage. Deux ans plus tard, il est au départ du mythique UTMB. En chemin,
il aura rencontré les plus grands champions de la course d'endurance, explorant les motivations de ces passionnés... et surtout les siennes.",978-2352213383,https://m.media-amazon.com/images/I/61HdKxDXn-L._SY522_.jpg,Paulsen - Guerin (25 mars 2021),Adharanand Finn
"Objectif Marathon - Se fixer un chrono, s'entraîner, gérer sa course",24.0,"Que vous souhaitiez vous aligner sur votre premier marathon ou que vous en ayez déjà plusieurs à votre actif et que votre objectif soit maintenant de faire descendre le chrono, ce livre répondra à toutes les questions que vous vous posez.
Étape par étape, il aborde l'ensemble des thématiques qui mènent vers la réussite d'une telle épreuve. Les auteurs, accompagnant au quotidien les meilleurs athlètes français, vous livrent leurs secrets. Comment se fixer un objectif adapté ? Comment construire et accorder son plan d'entraînement à son quotidien ? Comment éviter les blessures, récupérer de manière optimale et s'alimenter de manière appropriée ? Quelle préparation mentale mettre en place ?
Nos experts, entraîneur, médecin, nutritionnistes, kinésithérapeute, sophrologue, préparateur physique et sport scientists répondent précisément à l'ensemble de ces problématiques.
Inclus : 2 posters détachables détaillant 12 plans d'entraînement en fonction de votre profil et de votre objectif.
Préface de Hassan Chahdi",979-1095743125,https://m.media-amazon.com/images/I/71l54ggU1-L._SY522_.jpg,Editions du chemin des crêtes; Editions du chemin des crêtes (8 avril 2019),Jean-Claude Vollmer
La Clinique Du Coureur : Nouvelle édition,14.97,"La Clinique Du Coureur s’est imposé comme un livre référence en course à pied, running et trail. Cette nouvelle édition, actualisée et augmentée, vient poursuivre cet élan.Blaise Dubois est un expert international de la santé en course à pied. Ce physiothérapeute et sa Clinique Du Coureur sont devenus incontournables, formant chaque année des milliers de kinés, révolutionnant leur manière d’anticiper et soigner les blessures des coureurs.La méthode Blaise Dubois, c’est une lecture implacable de la science qui bouleverse les idées reçues et déconstruit de nombreuses fausses vérités.Manuel érudit, mais accessible et pédagogique, La Clinique du Coureur est un livre pour courir autrement, un manuel pour apprendre à mieux courir.",978-2490346097,https://m.media-amazon.com/images/I/61J+j6im8HL._SY522_.jpg,EDITIONS MONS; Enlarged édition (12 juillet 2022),Blaise Dubois
Guide de la Foulée avec prise d'appui avant-pied - 2e édition,8.0,"Nouvelle édition revue et augmentée ! Vous courez ? Avec une prise d appui talon ? Il est temps de tester et d adopter la prise d appui avant-pied ! La foulée avec prise d appui avant-pied, qu on appelle aussi minimaliste, médio-pied ou naturelle, ne se résume pas uniquement à prendre appui au niveau de l avant-pied : la localisation de la prise d appui, le déroulé du pas vers l arrière, la qualité de l amortissement, la fréquence d appui sont autant d éléments qui nécessitent d être compris et maîtrisés et qui posent nécessairement de nombreuses questions : Quel est l intérêt d une prise d appui avant-pied ? Comment se préparer à cette pratique et comment l acquérir ? Quelle gestuelle adopter ? Quel programme suivre ? À quelle allure courir ? Avec quelles chaussures ? Ce guide répond à toutes ces interrogations et donne toutes les pistes pour tester, acquérir et développer cette nouvelle gestuelle, pour plus d efficacité et de confort dans la course et la pratique sportive. Cette nouvelle édition développe certaines notions et en aborde de nouvelles, elle augmente ainsi considérablement la portée de ce guide. Frédéric Brigaud, ostéopathe DO, est consultant en biomécanique humaine, concepteur des principes posturo-dynamiques d Empilement Articulaire Dynamique (EAD conceptTM), auteur de plusieurs ouvrages sur la marche, la course et le pied. Ce Guide de",978-2364031449,https://m.media-amazon.com/images/I/619LoO7CIUL._SY522_.jpg,Désiris; Enlarged édition (10 octobre 2016),Frédéric Brigaud
Les Finisseurs - La Barkley racontée,39.0,"La Barkley est la plus ténébreuse et la plus difficile course au monde. Depuis trente ans, ils ne sont que 15 à avoir terminé l'interminable Barkley, plus de 200 kilomètres dans un parc du Tennessee. 15 finisseurs. 15 hommes mystérieux, tous extraordinaires, que les auteurs ont rencontrés aux quatre coins des États-Unis. Ces rencontres inédites content la légende d'une course et d'un sport. Génies des maths, ingénieurs, ambulancier ou charpentiers, leurs histoires stimulent une quête sans cesse renouvelée: l'exploration des limites du possible.",978-2490346066,https://m.media-amazon.com/images/I/61JDIotFuxL._SY522_.jpg,Mons Editions; Illustrated édition (17 novembre 2020),Alexis Berg
"Préparation mentale - L'essentiel: Dans le trail, ultra-trail, running et le sport en général",12.9,"Préparation mentale “L'essentiel”
Vous cherchez à améliorer votre préparation mentale pour les trails ?
alors le livre “Préparation mentale : L'essentiel ” est fait pour vous.
Il vous offre des conseils pratiques et des techniques éprouvées pour surmonter les défis mentaux et physiques que vous rencontrerez lors de vos aventures de trail running.
Apprenez à gérer votre stress, à rester concentré et à atteindre vos objectifs grâce à cette lecture inspirante.",979-8375241227,https://m.media-amazon.com/images/I/61rf4ValawL._SY522_.jpg,Independently published (1 mars 2023),Sébastien FONT
De mon canapé à la course la plus dure du monde,9.9,"Courir ? Une activité étrange que je regardais de loin, d’un oeil suspect, depuis mon canapé, sans trouver la réelle motivation. Et puis, un soir anodin, un de mes frères m’a mis au défi en m’inscrivant à une course de 5 kilomètres. En franchissant la ligne, je me suis dit : « Et si je pouvais faire mieux ? » Grégoire Chevignard est devenu un mordu de course à pied à 40 ans. Son témoignage raconte avec autodérision sa transformation de sportif du dimanche en vieux routier de l’ultra-trail. Il répond avec précision et détails à toutes les questions que se posent les coureurs d’abord débutants, puis confirmés et enfin les aventuriers. Un guide pratique qui se lit comme un roman. Ou l’inverse !",978-2501171021,https://m.media-amazon.com/images/I/81ms522rWpL._SY522_.jpg,Marabout (30 mars 2022),Grégoire Chevignard
La meilleure façon de courir,6.24,"Résumé


Vous aimez courir et vous souhaitez vous perfectionner ? Vous craignez la fatigue et les douleurs tendineuses ? Christophe Carrio, sportif de haut niveau, sera votre coach pendant 12 semaines. Dans un premier temps, il vous apprendra à vous échauffer correctement, à trouver la bonne position de course (stabiliser les articulations, rééquilibrer la posture), à bien respirer et à bien récupérer après l'effort grâce à des tests et une multitude de mouvements et d'exercices.
Ensuite il vous proposera une méthode d'entraînement inédite avec des séances à thématiques multiples afin d'améliorer l'endurance et la puissance cardiaque pour courir mieux, plus longtemps sans jamais vous faire mal.


Vous découvrirez aussi comment :
. renforcer les muscles du pied
. améliorer la souplesse articulaire
. avoir une foulée efficace et économique
. choisir une bonne paire de chaussures
. organiser vos repas en fonction de vos horaires d'entraînement
. pratiquer correctement la course à jeun





Auteur


Christophe Carrio, coach, est diplômé de l'Académie américaine de médecine sportive. C'est aussi un athlète de haut niveau. Il écrit régulièrement des chroniques dans les magazines Running Attitude et Running Coach.",978-2916878416,https://m.media-amazon.com/images/I/610QrFq5DwL._SY522_.jpg,Thierry Souccar Editions (18 juin 2009),Christophe Carrio
Sans limites,16.92,"Découvrez une approche innovante de l'endurance pour devenir plus performant. Sportive de haut niveau et experte dans le domaine de la performance humaine, Chloë Lanthier nous aide à mieux comprendre les mécanismes du cerveau pour aider chacun à atteindre un nouveau potentiel.
Sportive de haut niveau et experte dans le domaine de la performance humaine, Chloë Lanthier explore les mécanismes du cerveau pour nous permettre de repousser nos efforts au-delà de nos perceptions afin d'affronter la longue distance. Apprenez l'art "" de ne pas ralentir "", découvrez l'élasticité mentale, la science de la fatigue et de la douleur, le blueprint de l'endurance... et des stratégies d'entraînement efficaces pour optimiser votre potentiel, le tout illustré par des exemples de grands sportifs.",978-2352213567,https://m.media-amazon.com/images/I/61qjuVmqNPL._SY522_.jpg,Paulsen - Guerin; Illustrated édition (9 juin 2022),Chloë Lanthier
Running flow: Immersion mentale pour une course optimale,24.9,"Par Mihaly Csikszentmihalyi, auteur de Flow, best-seller du New York Times, guide théorique et pratique pour appliquer les bienfaits du flow à la course à pied tout public : du débutant à l'expert  L'expérience et l'entraînement sont nécessaires pour profiter pleinement des bienfaits du flow et, dans ce domaine, la course à pied favorise un état d'esprit immersif qui, travaillé, représente un levier ultime pour optimiser ses performances sportives. Running flow est composé en deux parties :
- dans la première, l'ouvrage s'intéresse au flow  de manière générale (historique, composants, intérêt  pour la performance sportive) ;
- dans la deuxième, l'ouvrage applique ces connaissances à la course à pied (facteurs indispensables, accessibilité, compétition, données scientifiques). ",979-1091285858,https://m.media-amazon.com/images/I/81qWL3Dj58L._SY522_.jpg,4 TRAINER; Illustrated édition (31 août 2021),Mihaly CSIKSZENTMIHALYI
