Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Maîtrisez vos émotions: Guide pratique pour vaincre la négativité et mieux gérer vos émotions,16.99,"Déjà plus de 300 000 ventes dans le monde

Voulez-vous surmonter vos émotions négatives ? Sentez-vous souvent que vous pourriez mieux faire ? Avez-vous besoin d’aide pour gérer votre stress ?
Avez-vous déjà été si absorbé par vos émotions négatives que vous pensiez qu’elles ne disparaîtraient jamais ?
La solution pour faire face à la négativité est de comprendre comment vos émotions fonctionnent et d’appliquer des techniques spécifiques pour vous assurer de les gérer efficacement.
Maîtrisez vos émotions est le manuel pratique que vos parents auraient dû vous donner à la naissance. En le lisant, vous apprendrez un processus étape par étape pour traiter les émotions négatives afin d'augmenter votre bien-être et mener une vie plus heureuse. Avec des exercices pratiques et des exemples personnels, vous explorerez des techniques qui déjouent les spirales drainantes de la négativité et qui apportent un soulagement immédiat.",979-8463595232,https://m.media-amazon.com/images/I/61lOrYzO9DL._SY522_.jpg,Independently published (19 novembre 2021),Thibaut Meurisse
L'hyperphagie boulimique chez l'adulte: Guide pratique pour cheminer vers la guérison,19.99,"L'hyperphagie boulimique est un trouble du comportement alimentaire qui consiste en l'absorption de quantités excessives de nourriture de manière compulsive et caractérisée par des crises alimentaires répétées. Cette pathologie est souvent taboue et cachée est pourtant très fréquente.

Comment la repérer chez soi ou chez un proche ? Comment identifier les causes sous-jacentes ? Et surtout, comment s'en libérer et redevenir un mangeur intuitif ?

""Vous n'êtes pas responsable de votre maladie ni de vos symptômes, mais vous êtes acteur de votre guérison.""

Alice Hussonnois vous accompagne pour (re)créer un rapport sain à la nourriture et vous engager sur le chemin de la guérison avec bienveillance. Au travers de témoignages, de conseils, d'outils concrets, de tests d'auto-évaluation et de nombreux exercices pratiques, cet ouvrage vous propose de développer et renforcer vos stratégies et techniques pour apprivoiser vos envies alimentaires, vous réconcilier avec vos émotions et retrouver confiance en vous.

Ce livre d'adresse aux personnes présentant ce type de trouble, diagnostiqué ou non, mais également aux proches et aux professionnels de la santé qui souhaitent être outillées pour les accompagner.",978-2804734558,https://m.media-amazon.com/images/I/61o2YFrpcuL._SY522_.jpg,Mardaga; 1er édition (21 février 2024),Alice Hussonnois
"Je suis épuisé !: Stress, surmenage, burn-out : le guide pour reprendre le contrôle",19.9,"Anxiété, surmenage, burn-out... ce n'est pas que dans la tête ! L'épuisement est une réalité physiologique, et ce livre vous donne les clés pour lutter efficacement contre lui.

Dans ce livre, Cathy Assenheim vous éclaire et vous aide à :
comprendre les causes nerveuses et hormonales des symptômes typiques ;
interpréter les signaux d'alerte physiologiques avant qu'il ne soit trop tard ;
faire le point sur votre état de résistance grâce à différents questionnaires.
Elle vous donne également (et surtout !) un guide pratique pour réagir concrètement lorsque la fatigue s'est installé ou qu'un diagnostic d'épuisement a été posé :",978-2807337800,https://m.media-amazon.com/images/I/61KR-185BqL._SY522_.jpg,DE BOECK SUP; 1er édition (19 octobre 2021),Cathy Assenheim
Livre ado : La Boîte à Outils De l'Anxiété Pour Ados : Livre pour ado pour calmer l'anxiété et gérer le stress. Idéal pour garçon et fille de 12 ans à 18 ans.,5.49,"Votre enfant souffre-t-il d’anxiété et de stress au quotidien ? Se sent-il submergé par les défis de la vie d’ado ? 🤔

Voici ""La Boîte à Outils de l'Anxiété pour Ados"", le guide ultime pour donner à votre adolescent les moyens de comprendre ses émotions, de reconnaître les signes de l'anxiété et de développer des stratégies efficaces pour y faire face.

Cette boîte à outils fournit plus de 60 outils concrets et faciles à utiliser pour calmer l’anxiété ainsi que des exercices pratiques et des conseils adaptés aux défis auxquels les adolescents sont confrontés aujourd’hui. De la pression scolaire en passant par l'incertitude de l'avenir, les relations sociales complexes et la gestion de l'image de soi dans un monde numérique, cette boîte à outils de l'anxiété couvre un large éventail de sujets essentiels pour les jeunes.",979-8320709598,https://m.media-amazon.com/images/I/61LrZ3LwURL._SY522_.jpg,Independently published (25 mars 2024),Coralie Pelletier
"Je vais aller mieux: Journal de positivité et croissance personnelle, idéal comme cadeau ou pour cultiver votre bien-être quotidien",17.45,"Je vais aller mieux: Journal de positivité et croissance personnelle
Plongez dans une expérience de croissance personnelle et de bien-être avec notre journal 'Je vais aller mieux'. Ce compagnon attentif vous invite à explorer les coins les plus profonds de votre âme, à cultiver la gratitude, la positivité et la confiance en vous.
Caractéristiques du journal :
Prompts quotidiens inspirants pour la réflexion personnelle
Cultivez la gratitude et la pensée positive chaque jour
Exprimez-vous librement dans les espaces créatifs du journal
Idéal comme cadeau pour le bien-être et l'inspiration personnelle
Que ce soit pour vous-même ou comme un cadeau attentionné pour un être cher, 'Je vais aller mieux' vous accompagnera dans votre voyage vers une vie plus épanouissante et plus significative. Laissez-vous inspirer, transformez votre quotidien et découvrez la magie de l'autoréflexion avec ce journal unique.",,https://m.media-amazon.com/images/I/41NIRTHKFhL._SY522_.jpg,Independently published (31 mai 2024),Epic Soul Publishing
"Comment Arrêter De Trop Penser: Les Règles d'Or et Les Techniques Pratiques Pour Éliminer La Pensée Négative, Vivre Dans Le Présent et Atteindre La Paix Intérieure.",15.99,"⚠️ ARRÊTER DE TROP PENSER,L'ORIGINAL! - SE MÉFIER DES IMITATIONS⚠️

⭐Nouvelle édition 2024 - Le Guide Ultime⭐
Comment le fait d’apprendre à arrêter de trop penser peut-il nous mener à notre paix intérieure?

✓ Ce livre explique exactement ce qu'est la pensée excessive et comment l'empêcher de saboter vos performances, votre productivité et votre humeur. ✓
Il est nécessaire d'évaluer tout problème dans la vie quotidienne avant de s'y attaquer. Cependant, en raison d’une réflexion excessive, nous nous retrouvons trop souvent à tourbillonner dans un état mental de malaise et d'incertitude.",979-8354658831,https://m.media-amazon.com/images/I/61NBcKqAPNL._SY522_.jpg,Independently published (1 octobre 2022),James Path
Guérir l'attachement anxieux et la dépendance affective en 5 étapes,15.41,"Découvrez les clés pour guérir votre attachement anxieux et surmonter la dépendance affective grâce à ce guide complet et accessible. En explorant chaque étape avec clarté et précision, ce livre vous offre une approche pratique pour comprendre les mécanismes profonds de la blessure d'attachement anxieux et les moyens de le transformer.
À travers des exercices simples et des techniques éprouvées, vous apprendrez à apaiser votre mental et vos émotions, à identifier et à transformer vos schémas relationnels dysfonctionnels, et à développer une autonomie affective saine et équilibrée. De la restructuration cognitive à la pratique de la pleine conscience, en passant par l'affirmation de soi et la gestion de l'incertitude dans les relations, ce livre vous accompagne pas à pas vers une vie émotionnelle plus épanouissante.",979-8320644929,https://m.media-amazon.com/images/I/61just9RdfL._SY522_.jpg,Independently published (23 mars 2024),Joseph Rabie
Libéré de l'enfer intérieur: L'histoire pratique d'un survivant de la dépression et de l'anxiété,9.72,"Plongez dans l'histoire authentique d'un homme qui a navigué à travers les profondeurs déconcertantes de la dépression et de l'anxiété pour émerger, non seulement victorieux, mais également armé d'un savoir précieux. Ce récit sincère dépasse le simple partage d'expériences pour exposer avec une clarté perspicace un cheminement personnel. Ce n'est pas uniquement un récit : c'est un compagnon de route. Contrairement à beaucoup de récits similaires, ce livre est guidé par quelqu'un qui comprend véritablement, ayant lui-même traversé ces tourments.
En effet, ces pages ne se contentent pas de raconter, elles accompagnent. Elles offrent des perspectives, des leçons apprises et des techniques concrètes éprouvées. Ce livre, enrichi par une empathie fondée sur une expérience commune, offre bien plus qu'un simple aperçu. Il propose un éclairage authentique et un guide pratique, élaboré à partir d'une connaissance intime des difficultés, pour s'affranchir de cet enfermement mental.",979-8878375597,https://m.media-amazon.com/images/I/615jjulCWTL._SY522_.jpg,Independently published (3 février 2024),Freddy G
"LÂCHER PRISE - 31 Techniques Express: Se libérer en un clin d'œil - Rituels rapides pour trouver la paix intérieure n'importe où, n'importe quand",16.23,"Vous vous sentez souvent submergé par le stress et l'anxiété de la vie quotidienne ?
Vous luttez pour trouver des moments de calme et de sérénité ?
Vous avez du mal à lâcher prise et à profiter pleinement de l'instant présent ?

Découvrez ""LÂCHER PRISE 31 Techniques Express"", votre guide essentiel pour transformer votre vie en un havre de paix et de tranquillité. Ce livre révolutionnaire, spécialement conçu pour ceux qui cherchent à se libérer des chaînes du stress et de l'anxiété, offre des méthodes pratiques et efficaces pour atteindre un état de lâcher prise rapide et durable.",979-8876634047,https://m.media-amazon.com/images/I/71sFxsAvbnL._SY522_.jpg,Independently published (18 janvier 2024),Etienne Drouard
GÉRER SON ANXIÉTÉ : Apprenez à Lâcher Prise grâce à la Méthode CDM: Livre Anxiété | Stress Anxiété Angoisse | Troubles Anxieux,13.25,"GÉRER SON ANXIÉTÉ : Apprenez à lâcher prise grâce à la méthode CDM

1️⃣ Éprouvez-vous fréquemment une sensation d'oppression due à l'anxiété dans votre vie quotidienne ?
2️⃣ Êtes-vous en quête d'un guide pratique pour vous aider à surmonter l'anxiété et retrouver la paix intérieure ?
3️⃣ Êtes-vous prêt à embarquer dans un voyage vers une existence plus sereine et équilibrée ?
Et si la méthode CDM se révélait être la clé pour appréhender l'anxiété de manière constructive et vivre pleinement en cultivant la sérénité ?
Adieu les journées entachées d'anxiété et les nuits agitées ! À travers ce livre perspicace, je vous présente la ""Méthode CDM"", une approche innovante basée sur trois piliers fondamentaux pour comprendre et transcender l'anxiété, vous permettant ainsi de la laisser derrière",979-8883824677,https://m.media-amazon.com/images/I/61lhsc2vnHL._SY522_.jpg,Independently published (31 mars 2024),Marie Russo
GÉRER SON ANXIÉTÉ : Apprenez à Lâcher Prise grâce à la Méthode CDM: Livre Anxiété | Stress Anxiété Angoisse | Troubles Anxieux,10.51,"GÉRER SON ANXIÉTÉ : Apprenez à lâcher prise grâce à la méthode CDM

1️⃣ Éprouvez-vous fréquemment une sensation d'oppression due à l'anxiété dans votre vie quotidienne ?
2️⃣ Êtes-vous en quête d'un guide pratique pour vous aider à surmonter l'anxiété et retrouver la paix intérieure ?
3️⃣ Êtes-vous prêt à embarquer dans un voyage vers une existence plus sereine et équilibrée ?
Et si la méthode CDM se révélait être la clé pour appréhender l'anxiété de manière constructive et vivre pleinement en cultivant la sérénité ?
Adieu les journées entachées d'anxiété et les nuits agitées ! À travers ce livre perspicace, je vous présente la ""Méthode CDM"", une approche innovante basée sur trois piliers fondamentaux pour comprendre et transcender l'anxiété, vous permettant ainsi de la laisser derrière",979-8883824677,https://m.media-amazon.com/images/I/61lhsc2vnHL._SY522_.jpg,Independently published (31 mars 2024),Marie Russo
"Haka's Adventures - A Love Story: Coloring book for kids, cute animals, winter and spring season",11.63,"Coloring book of the adventures of Haka, a cute weimaraner dog during his love story with a Dalmatian 🥰🐶
30 coloring pages made by professional designer ✏️
high quality images with cute animals and natural environments
best coloring book when you travel in winter ❄️☃️
a perfect gift for children and teens
reduce stress and promotes creativity
mindfulness activity
premium images
👉🏻 Recommended coloring materials: colored pencils, crayons, markers,
(usually don't bleed onto the next coloring page. Just in case, we recommend using a piece of paper behind your coloring page)",979-8870995328,https://m.media-amazon.com/images/I/61MYuJn8hYL._SY522_.jpg,Independently published (6 décembre 2023),Silvia Cipolla
"Mon Journal de Gratitude: 5 Minutes journal - Carnet de Gratitude Anti-Stress pour activer les pouvoirs de la Gratitude, développer les Pensées Positives, la Confiance en Soi et l’Estime de Soi",19.65,"« Mon journal de gratitude », l’outil LE plus PUISSANT pour activer les pouvoirs de la gratitude

Diverses études scientifiques ont prouvé que le fait de rédiger 3 gratitudes quotidiennement dans un carnet de gratitude, rallongerait l’espérance de vie de 7 ans ?

Incroyable non ?! Mais pas seulement !

En consacrant 5 minutes par jour, tous les matins et tous les soirs, pendant 180 jours, à compléter « Mon journal de gratitude » :

✅ Vous augmentez votre confiance en soi",,https://m.media-amazon.com/images/I/51ToC9JwqJL._SY522_.jpg,Independently published (18 août 2022),Marika Attirelepositif
"Cultivez la pensée positive: Comment se débarrasser des pensées négatives, contrôler ses émotions et arrêter de trop réfléchir. Focalisez votre attention sur l’acceptation de soi et l’amour radical",8.21,"Pourquoi environ 18 % de la population souffre-t-elle d'anxiété, et jusqu'à 73 % des adultes admettent-ils qu'ils réfléchissent trop ?
Les émotions négatives ont des répercussions sur le corps. La charge psychosociale des pensées néfastes, sous forme de stress ou de dépression, peut même être mesurée en laboratoire.
Un état d'esprit négatif se caractérise par des pensées qui ont leur vie propre et se concentrent uniquement sur les pires aspects des choses, des événements et des gens. Même les natures optimistes peuvent facilement tomber dans ce piège.
Comme les scientifiques ne cessent de le souligner, le fait d’avoir des pensées adéquates et une bonne hygiène mentale procure un sentiment de stabilité et favorise une bonne santé dans la vie. Il est prouvé que les pensées créent la réalité.",978-1958166222,https://m.media-amazon.com/images/I/61uud3N6kCL._SY522_.jpg,Inner Growth Media (21 décembre 2022),Derick Howell
"Lamaste - Journal de Gratitude pour enfants: Carnet pour cultiver le bonheur, développer la confiance en soi et la pensée positive en 5 minutes par jour",15.35,"Vous aimeriez que votre enfant prenne davantage conscience de tous les « petits bonheurs » du quotidien?

Aidez votre enfant à devenir le jardinier de son propre bonheur en commençant à semer les graines de la gratitude avec ce journal destiné aux plus jeunes !
Ce Journal a été spécialement conçu pour aider les enfants (garçon ou fille, de 5 à 12 ans) à adopter cette habitude saine dès le plus jeune âge.",979-8686582903,https://m.media-amazon.com/images/I/61BLAHWx6nL._SY522_.jpg,Independently published (15 septembre 2020),Erika Rossi
"Maybe You Should Talk to Someone: the heartfelt, funny memoir by a New York Times bestselling therapist",8.53,"Meet Lori Gottlieb, an insightful and compassionate therapist whose clients present with all kinds of problems. There's the struggling new parents; the older woman who feels she has nothing to live for; the self-destructive young alcoholic; and the terminally ill 35-year-old newlywed. And there's John, a narcissistic television producer, who frankly just seems to be a bit of a jerk. Over the course of a year, they all make progress. But Gottlieb is not just a therapist ? she's also a patient who's on a journey of her own. Interspersed with the stories of her clients are her own therapy sessions, as Gottlieb goes in search of the hidden roots of a devastating and life-changing event. Personal, revealing, funny, and wise, Maybe You Should Talk to Someone opens a rare window onto a world that is most often bound by secrecy, offering an illuminating tour of a profoundly private process.",978-1913348922,https://m.media-amazon.com/images/I/71MHY4eD4-L._SY522_.jpg,Scribe Publications; 1er édition (1 décembre 2022),Lori Gottlieb
GÉRER SON ANXIÉTÉ : Apprenez à Lâcher Prise grâce à la Méthode CDM: Livre Anxiété | Stress Anxiété Angoisse | Troubles Anxieux,19.41,"GÉRER SON ANXIÉTÉ : Apprenez à lâcher prise grâce à la méthode CDM

1️⃣ Éprouvez-vous fréquemment une sensation d'oppression due à l'anxiété dans votre vie quotidienne ?
2️⃣ Êtes-vous en quête d'un guide pratique pour vous aider à surmonter l'anxiété et retrouver la paix intérieure ?
3️⃣ Êtes-vous prêt à embarquer dans un voyage vers une existence plus sereine et équilibrée ?
Et si la méthode CDM se révélait être la clé pour appréhender l'anxiété de manière constructive et vivre pleinement en cultivant la sérénité ?
Adieu les journées entachées d'anxiété et les nuits agitées ! À travers ce livre perspicace, je vous présente la ""Méthode CDM"", une approche innovante basée sur trois piliers fondamentaux pour comprendre et transcender l'anxiété, vous permettant ainsi de la laisser derrière",979-8883824677,https://m.media-amazon.com/images/I/61lhsc2vnHL._SY522_.jpg,Independently published (31 mars 2024),Marie Russo
La BoÎte à outils Yoga Somatique,16.73,"Bouger son corps pour renouer avec la sérénité.
Des exercices simples et accessibles à tous pour retrouver le calme dans son corps et dans son esprit, basés sur la théorie polyvagale et les connaissances sur le nerf vague.
Découvrez des techniques de régulation du système nerveux et créez votre boîte à outils pour apprendre à gérer le stress de la vie quotidienne.",979-8879836707,https://m.media-amazon.com/images/I/61-tkez4qyL._SY522_.jpg,Independently published (21 février 2024),Isabelle Mullesch
GÉRER SON ANXIÉTÉ : Apprenez à Lâcher Prise grâce à la Méthode CDM: Livre Anxiété | Stress Anxiété Angoisse | Troubles Anxieux,17.03,"GÉRER SON ANXIÉTÉ : Apprenez à lâcher prise grâce à la méthode CDM

1️⃣ Éprouvez-vous fréquemment une sensation d'oppression due à l'anxiété dans votre vie quotidienne ?
2️⃣ Êtes-vous en quête d'un guide pratique pour vous aider à surmonter l'anxiété et retrouver la paix intérieure ?
3️⃣ Êtes-vous prêt à embarquer dans un voyage vers une existence plus sereine et équilibrée ?
Et si la méthode CDM se révélait être la clé pour appréhender l'anxiété de manière constructive et vivre pleinement en cultivant la sérénité ?
Adieu les journées entachées d'anxiété et les nuits agitées ! À travers ce livre perspicace, je vous présente la ""Méthode CDM"", une approche innovante basée sur trois piliers fondamentaux pour comprendre et transcender l'anxiété, vous permettant ainsi de la laisser derrière",979-8883824677,https://m.media-amazon.com/images/I/61lhsc2vnHL._SY522_.jpg,Independently published (31 mars 2024),Marie Russo
L'anorexie mentale chez l'adulte: Guide pratique pour vivre avec mon TCA et cheminer vers la guérison,19.99,"L'anorexie mentale est une pathologie psychiatrique chronique, grave et complexe. La rémission est longue et fastidieuse et elle n'est pas toujours facile à accepter. Comment déconstruire et éviter les pièges de cette maladie ? Comment accepter de guérir ? Comment faire le deuil d'une image de soi erronée ? Loin d'être facile à accepter, l'anorexie est une maladie très répandue. Le chemin vers la rémission et la guérison peut paraitre long et et fastidieux. À travers cet ouvrage, Alice Hussonnois offre des clés qui permettent de comprendre les différentes étapes de la maladie. Cet ouvrage pratique et complet est composé de nombreux témoignages, de conseils pratiques et d'exercices à mettre en place au quotidien.

Destiné aux soignants comme aux patients et leur entourage, il vous permettra de mieux comprendre cette pathologie et de mettre en place des comportements et des pratiques qui favorisent la guérison et la reconstruction de soi.",978-2804734534,https://m.media-amazon.com/images/I/51TFGD2u+mL._SY522_.jpg,Mardaga; 1er édition (13 décembre 2023),Alice Hussonnois
"Contes Sophro : À la Découverte de la Détente Dynamique: Histoires Relaxantes et Exercices de Sophrologie pour Enfants - Un Chemin vers la Gestion des Émotions, Confiance et Sérénité",14.23,"""Contes Sophro : À la Découverte de la Détente Dynamique"" offre une oasis de calme et d'apprentissage pour les enfants.
🧘 10 contes et 10 exercices : Chaque conte est suivi d'un exercice pratique, inspiré de l'aventure lue, pour aider les jeunes lecteurs à développer la confiance en eux, à maîtriser leurs réactions émotionnelles et à trouver la sérénité dans le sommeil.
📖 Destiné spécialement aux enfants, y compris les enfants hypersensibles, ce livre est un guide précieux vers la relaxation, la concentration et un endormissement paisible. À travers ces pages, votre enfant découvrira comment transformer le stress et l'agitation en paix et confiance, apprenant des techniques qu'il pourra réutiliser au quotidien.",979-8321906989,https://m.media-amazon.com/images/I/61Xtb6t2JVL._SY522_.jpg,Independently published (4 avril 2024),Elsa Shalane
Prise au piège: Histoire vécue,12.25,"UNE HISTOIRE VÉCUE TRÈS PARTICULIÈRE !

Voici l'histoire bouleversante vécue par Christine que vous jugerez incroyable tellement elle va loin. À l'aube de ses 31 ans, insatisfaite de sa vie et complètement éblouie par un homme qu'elle a rencontré, Christine, aussi naïve qu’ambitieuse, quitte tout pour vivre une expérience hors du commun. Et c'est la descente aux enfers...
« Bouleversant
C'est un témoignage très touchant et très bouleversant. En lisant ce livre je suis passé par beaucoup de tristesse et aussi beaucoup d'admiration pour Christine qui tant bien que mal a réussi à retrouver une vie plus ou moins normale. »",978-2924818053,https://m.media-amazon.com/images/I/518HODogHwL._SY522_.jpg,Éditions Verge-d'Or (30 décembre 2017),Annie Robert
