Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
,19.63,,,,,
"Science, homéopathie et physique des hautes dilutions - Les secrets de l'eau enfin dévoilés",19.0,"Le remède homéopathique n'est-il qu'un placebo?? Ou l'homéopathie est-elle la médecine nécessaire de demain?? Face au flou des informations médiatiques, qui mettent en avant tout et son inverse, on se rend compte que, finalement, le grand public sait peu de choses de cette pratique aujourd'hui. Pour autant, la science, et notamment la physique quantique, nous donne des explications et nous oriente vers des applications concrètes de cette pratique de santé. Le but de cet ouvrage est de proposer une explication du fonctionnement de l'homéopathie, en se fondant sur une démarche scientifique, étayée par des expériences, des résultats de recherches et des modèles mathématiques. Tout ceci à travers des entretiens avec différents médecins et scientifiques, spécialisés en physique quantique, en médecine bactériologique, en virologie et en homéopathie.",978-2491031497,https://m.media-amazon.com/images/I/61L-p-3F3mL._SY522_.jpg,EXUVIE; Illustrated édition (11 septembre 2023),Marc Henry
De l'ombre à la lumière un chemin de guérison: Déprogrammer le subconscient,19.51,"La vie de l'être humain passe d'un moment de lumière, d'extase, dans le ventre de maman à la dure réalité de la vie terrestre au moment de la naissance qui va faire apparaître en nous un imposteur qui deviendra notre partie ténèbre.
Accompagné de ce double, nous voguerons d'un état de bien-être à un sentiment de désolation faisant souvent le yoyo entre les deux.
Tout cela explique bien les problèmes que nous vivons dans notre existence : maladie psychique, physique, dégénérative.
La lumière peut vaincre les ténèbres nous permettant de passer de l'inconscient à l'un-conscient.
C'est l'histoire de ce livre, l'histoire de l'être humain et de son trépied physique, psychique, spirituel et les outils pour évoluer.",979-8853614222,https://m.media-amazon.com/images/I/61SFW2lb6mL._SY522_.jpg,Independently published (9 août 2023),Dr Michel Geeraert
Le Petit Livre de l'homéopathie,9.06,"Le petit guide familial de l'homéopathie !
Ce petit livre propose un guide familial des remèdes homéopathiques classés par maladie, pour une utilisation simple et rapide. Pour soulager soi-même les petits maux du quotidien, ou pour patienter avant d'aller consulter.",978-2754087049,https://m.media-amazon.com/images/I/61JXGbpgEtL._SY522_.jpg,First (23 juin 2016),Daniel Scimeca
La prescription en homéopathie,10.23,"Ce livre d'homéopathie pratique est conçu comme une série d'arbres de décision, maladie par maladie, qui permettent de découvrir le traitement adapté à chaque cas particulier. Il est centré sur les symptômes caractéristiques, principalement les concomitants, c'est-à-dire les symptômes qui apparaissent en même temps que le symptôme principal. D'autres éléments comme les causalités, les sensations, les localisations, les modalités, aident également à sélectionner les médicaments susceptibles de convenir. Une Matière médicale fournit, en fin de volume, des renseignements complémentaires et facilite la synthèse. Il est ainsi possible, par associations d'idées, d'établir des relations entre les symptômes, de comparer les médicaments, de découvrir ceux qui sont indispensables à la guérison.",978-2711417049,https://m.media-amazon.com/images/I/41M6R3MKCAL.jpg,Vigot; 3e édition (13 octobre 2004),Alain Horvilleur
A to Z Homeopathy: A Complete Course in Clinical Homeopathy,37.45,This publication exhibits a rare clarity of thinking and a precise and electric approach in explaining the complicated nuances of the difficult subject of homeopathy.,978-8131900444,https://m.media-amazon.com/images/I/81JKldlueCL._SY522_.jpg,B Jain Publishers Pvt Ltd; Large Print édition (21 novembre 2023),Jayasuriya Anto
L'homéopathie pour mes enfants,7.3,"L’homéopathie pour mes enfants est par excellence la médecine de l’enfance. Sans danger ni effets secondaires, elle est bien adaptée aux organismes délicats, dès le plus jeune âge.
Sous forme de dictionnaire, ce livre répond à toutes les questions que posent habituellement les parents au pédiatre ou à l’homéopathe.

Il traite, pour la période qui va de la naissance à l’adolescence :
• des problèmes de la vie courante : alimentation, hygiène, langage, sommeil, énurésie, dyslexie…
• des maladies infectieuses et des accidents, susceptibles ou non d’être soignés par l’homéopathie.

Nouvelle édition entièrement remise à jour.",978-2253051725,https://m.media-amazon.com/images/I/71IyazSN+nL._SY522_.jpg,Le Livre de Poche; Le Livre de Poche édition (26 février 2003),Alain Horvilleur
Homéopathie et médecine chinoise,49.0,"Dans cette 3 e édition l'auteur ajoute aux 56 traitements homéopathiques exposés dans la précédente édition l'étude de 10 souches homéopathiques supplémentaires. Il couvre ainsi l'intégralité des 66 grands remèdes homéopathiques qui sont les plus importants de la matière médicale et les plus fréquemment prescrits.
La 1ère partie de l'ouvrage détaille les typologies de la théorie des cinq Éléments de la médecine chinoise et établit des parallèles avec les constitutions homéopathiques autrement appelées diathèses. La 2 e partie est consacrée à l'étude de chaque remède classé selon son appartenance à l'un des cinq Éléments chinois. Pour chaque traitement homéopathique sont décrits :",978-2294782442,https://m.media-amazon.com/images/I/51twvfvbsAL._SY522_.jpg,Elsevier Masson; 3e édition (4 janvier 2023),Docteur Vivien Hémond
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",15.97,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",14.41,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant
La medecine retrouvee ou les ambitions nouvelles de l'homéopathie,9.4,,978-2828904487,https://m.media-amazon.com/images/I/81RAaKb2GqL._SY522_.jpg,,
Matière médicale,54.0,"On trouvera ici la substantifique moelle de 687 remèdes méthodiquement analysés et comparés. Loin de tout dogmatisme, Boericke élargit son observation aux autres thérapeutiques et tend notamment la main à l’allopathie. Chaque médecin homéopathe trouvera ici d’innombrables occasions de compléter son propre système de références et de symptomatologies et d’enrichir à son tour sa matière médicale, indispensable vade-mecum du praticien.",978-2904928994,https://m.media-amazon.com/images/I/51QFD7ZE2CL.jpg,Editions Similia; 9e éd. édition (18 janvier 1999),Boericke
Méthode pratique de radionique homéopathique,8.6,"Pour la première fois, un spécialiste de la radionique et un docteur en homéopathie et phytothérapie ont associé leurs connaissances pour réaliser ces planches. Elles permettent d’élaborer des remèdes artificiels homéopathiques et phytothérapiques. Ils favorisent et accélèrent l’auto-guérison et sont efficaces pour lutter contre de nombreux maux. Une thérapie révolutionnaire, mais sérieuse, qui a fait l’objet de nombreux tests concluants.",978-2841970674,https://m.media-amazon.com/images/I/51kFHeRBkML.jpg,TRAJECTOIRE (1 janvier 1998),Raphaël et Docteur Winsfield Dajafée
Organon : de l'art de guérir,7.62,"Samuel Hahnemann voulait donner à ses contemporains une logique médicale, une méthode rationnelle basée sur l'observation et l'expérience. L'Organon expose et argumente la thèse de la méthode homéopathique pour le traitement des maladies, il constitue la référence initiale et le fondement historique indispensables à toute étude de cette méthode.",978-2842510725,https://m.media-amazon.com/images/I/31FL2NLPgbL.jpg,Editions Similia; 6e édition (4 mars 2017),Samuel Hahnemann
La bible de l'homéopathie et des traitements naturels,22.5,"Pour soigner les maladies courantes et émergentes
Médecin homéopathe, acupuncteur et ostéopathe pendant plus de trente ans, le docteur Alain Paul s'est élevé contre certaines préconisations et prescriptions médicales qu'il jugeait déraisonnables en matière de santé - toxicité alimentaire, excès de produits laitiers, médicaments dangereux, transformation de certaines normes (cholestérol, glycémie, tension artérielle, thyroïde, ostéoporose) entraînant des traitements inutiles, abusifs, voire dangereux. Ce guide médical de référence - présenté sous la forme d'un répertoire homéopathique -, décline pour chaque maladie : les symptômes, pour bien reconnaître la maladie en question . les causes, pour éviter la récidive . les traitements classiques allopathiques . les traitements homéopathiques - homéo simplex, un traitement simple pour les néophytes, homéo sapiens, un traitement plus adapté pour les médecins . les traitements naturels associés ainsi que des conseils pour améliorer son capital santé.",978-2702917251,https://m.media-amazon.com/images/I/51NhdKfmyFL._SY522_.jpg,Courrier du Livre; 4e édition (10 mars 2020),Alain Paul
Le guide Horvilleur de l'homéopathie,29.95,"Référence absolue de cette discipline, le docteur Horvilleur a reuni dans cet ouvrage tout ce qu'il faut savoir sur l'homéopathie.

Retrouvez :
Un test pour définir votre profil homéopathique et ainsi adapter les traitements de tous les membres de la famille
Les grands principes : y-a-t-il des dangers ? Quelles maladies peut-on soigner ? Quels sont les différents types de médicaments homéopathiques ?
Un dictionnaire de plus de 100 maladies et les traitements homéopathiques associés : anémie, brûlures, palpitations, otite, stérilité, stress, ronflements...
L'abécédaire complet des médicaments homéopathiques et leurs propriétés",978-2017165262,https://m.media-amazon.com/images/I/61zxXfAwFeL._SY522_.jpg,Hachette Pratique; Illustrated édition (10 août 2022),Docteur Alain Horvilleur
"Myths, Miracles, and Truth: A Beginners Guide to Learning Homeopathy",6.75,"Making Homeopathy Make Sense!
Open this book, and homeopathy comes to life! Inside is an entire course designed for anyone who wants to learn about homeopathy but needs help figuring out where to start. This book is more than just some text on a page. It is a complete course with videos, quizzes, reference materials, and free lifetime access to our advanced remedy picker software - an app designed to help people pick the perfect remedy for optimal health outcomes.
Get ready to explore homeopathy's history, discover how it has evolved, and what makes it work. Learn the basics, explore the vocabulary, and determine how to pick the best remedy for each specific health problem. Get healthy with homeopathy; holistic care can produce impressive results. Everything required to get started with homeopathy is inside this book.",979-8874142605,https://m.media-amazon.com/images/I/61g6DnvXWCL._SY522_.jpg,Independently published (7 février 2024),Glynis A. Kennedy
Le guide de l'homéopathie familiale,19.95,"Découvrez un guide complet et très illustré pour soigner les maux de toute la famille avec l’homéopathie. Les trois auteurs experts (médecine, homéopathie, phytothérapie) ont rassemblé pour vous des informations ultra pratiques et actualisées pour une consultation et un usage simplifiés.

100 médicaments homéopathiques détaillés pour bien connaître leurs atouts et leurs spécificités d’utilisation (propriétés, formes disponibles, posologie…).

10 trousses pour parer aux problématiques principales : médicaments homéopathiques indispensables, trousses d’urgence ou de voyage, trousses classées par saisons ou par thématiques (maux féminins, enfant, adolescent).

75 troubles analysés et plus de 300 conseils homéopathiques proposés pour trouver la solution la plus adaptée à chacun des membres de la famille.",978-2317019784,https://m.media-amazon.com/images/I/91ttttLvhJL._SY522_.jpg,MANGO; Illustrated édition (18 octobre 2019),Antoine Demonceaux
Mes 1000 ordonnances homéopathie,7.07,"De Acné à Zona en passant par Cholestérol, Digestion difficile, Rhumatismes… 1 000 ordonnances adaptées à chacun pour traiter chaque trouble avec précision. 1 000 façons de se soigner naturellement grâce à l'homéopathie.",979-1028519674,https://m.media-amazon.com/images/I/71GtvGdTz8L._SY522_.jpg,LEDUC; Illustrated édition (23 février 2021),Albert-Claude Quemoun
Vademecum de la prescription en homéopathie: Fiches pratiques par maladies et par médicament classées de A à Z,53.5,"Les médecins praticiens trouveront dans cet ouvrage l'essentiel de ce qu'il faut savoir pour prescrire avec succès des médicaments homéopathiques.


Organisé comme une ""fusée à trois étages"" ce livre s'adresse :


au médecin intéressé par l'homéopathie sans la connaître vraiment et qui avant d'aller plus loin veut s'essayer à quelques prescriptions ;


au médecin qui voulant acquérir l'essentiel de la méthode a besoin de connaître",978-2294770500,https://m.media-amazon.com/images/I/71GXfPHLvNL._SY522_.jpg,Elsevier Masson; 2e édition (13 juin 2019),Alain Horvilleur
L'homéopathie de A à Z,18.26,"Découvrez toutes les propriétés de cette thérapeutique.

Ce livre rassemble des conseils pratiques en homéopathie pour vous soigner en complément du suivi médical indispensable et en collaboration avec votre pharmacien. Toutes les rubriques sont classées par ordre alphabétique pour accéder immédiatement à l’information recherchée. Les principaux médicaments homéopathiques y sont présentés avec leurs indications cliniques et leur origine. L’auteur détaille également les pathologies ou les motifs de consultation les plus fréquents, accompagnés de conseils pour mieux observer les symptômes et trouver le traitement adéquat en attendant de consulter.",978-2501135535,https://m.media-amazon.com/images/I/71xgMffMnSL._SY522_.jpg,Marabout (30 janvier 2019),Dr Jean-Louis Masson
Dr Barbara Bible: 10 in 1: The Most Complete Encyclopedia to Treat Any Disease by Harnessing the Power of Barbara O’Neill’s Natural Remedies,9.41,"Begin your fascinating journey in Dr. Barbara’s Magical Wisdom!
Have you ever been drawn into O'Neill's teachings about natural remedies and holistic wellness?
Does her way of using natural remedies to enhance health and well-being align with your own beliefs?
In a world where traditional medical approaches frequently fall short and dependence on pharmaceuticals comes with many negative side effects, it’s time to make a choice.
This 10 books in 1 bible with more than 800 of the most effective natural remedies for the most common ailments, it’s the largest Encyclopedia inspired by Barbara O'Neill that has ever been created.",979-8323373123,https://m.media-amazon.com/images/I/61u-MHF7ZLL._SY522_.jpg,Independently published (19 avril 2024),Sarah Jones
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",16.18,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant
"La bible Homéopathique: Le livre de référence pour se soigner naturellement, guérir tout les maux de la famille et vivre plus sainement au quotidien I Plus de 100 remèdes pour tout les tracas !",15.38,"Découvrez comment vous guérir facilement à la maison avec plus de 100 remèdes !

Et si, au lieu d’une attente longue et coûteuse chez le médecin, vous pouviez vous soigner, vous et votre famille, à la maison, de manière sûre et efficace, pour des maladies courantes telles que le rhume, les infections, les otites et même les intoxications alimentaires ? Si c’est ce que vous recherchez, alors ce livre est fait pour vous !

Qui n’a jamais souffert d’un mauvais rhume ou d’une horrible grippe à l’étranger ? Rien ne peut plus gâcher des vacances que d’être coincé dans une chambre d’hôtel loin de chez soi, en train de vomir. Mais si vous savez comment utiliser efficacement et en toute sécurité ces",979-8429097732,https://m.media-amazon.com/images/I/611fxpXWBwL._SY522_.jpg,Independently published (8 mars 2022),Hervé Larrant
