Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Le corps point par point,19.72,Cette rencontre entre la médecine nouvelle et la tradition chinoise était nécessaire pour mettre l'accent sur l'importance de vivre en harmonie et en accord avec la nature et soi-même. Ce livre propose une interprétation et par conséquent une nouvelle manière de concevoir l'individu dans son ensemble. Il fournit des informations permettant à chacun de prendre conscience de ses maux. Il n'est en aucun cas conçu comme un manuel d'automédication. Il s'adresse à un public non initié et se veut accessible au plus grand nombre.Illustrations N&B,978-2951846388,https://m.media-amazon.com/images/I/51Sz50li8OL._SY522_.jpg,Pictorus (1 février 2005),Gérard Athias
"Maman Raconte-Moi Ton Histoire: sa Vie et ses Souvenirs Racontés dans ce Journal à Compléter et Partager | Idée cadeau originale pour Fête des Mères, Anniversaire, Noël",9.04,"✨ Découvrez la plus touchante des histoires : celle de votre maman ✨
Maman, Raconte-Moi Ton Histoire est un magnifique cadeau pour conserver tous ses souvenirs précieux.

Partagez un souvenir intemporel que vous pourrez chérir dans le temps et transmettre aux générations futures.

Une fois complété, elle pourra vous l’offrir à son tour. Ce cadeau original deviendra un trésor précieux retraçant les histoires et leçons de vie de votre mère. Il sera transmis à ses enfants, petits-enfants et chéris par les générations futures.
⭐ Ce joli livre contient : ⭐",,https://m.media-amazon.com/images/I/61Cq5UKDMoL._SY522_.jpg,Independently published (7 mars 2024),Mia Letellier
Médecine de la longévité : une révolution !,22.9,"NOUS POUVONS CHANGER NOTRE DESTIN. IL N'Y A PAS DE MAGIE, JUSTE DE LA SCIENCE.
Est-ce la fin de l'obsolescence programmée de l'être humain ? Les sciences de la longévité répondent résolument par l'affirmative. Nous nous sommes habitués à considérer qu'il était normal et inéluctable de se dégrader progressivement, de tomber malade et de mourir. Or, depuis trente ans, grâce à une multitude de découvertes scientifiques, nous pouvons enfin espérer mettre fin à des millénaires de fatalité. Il est désormais possible de créer, dans nos laboratoires de biologie, des lignées de cellules immortelles, rajeunir des cellules-souches et même des mammifères. Notre capital santé peut être évalué grâce à des cartographies physiologiques, et géré scientifiquement et médicalement pour l'optimiser et le maintenir en forme le plus longtemps possible.

L'ambition de ce livre est de vous raconter les enjeux de cette déferlante qui, dans les prochaines années, va avoir des conséquences majeures, entraînant aussi bien des bouleversements personnels que sociétaux. Il faut anticiper cette période à venir, et apprendre à investir dans notre propre capital santé. Vivre plus que centenaire en bonne santé est réalisable, à vous de décider si vous voulez en être !",978-2813229953,https://m.media-amazon.com/images/I/61sXJYgcfYL._SY522_.jpg,Les éditions Trédaniel (12 octobre 2023),Christophe de Jaeger
126 JEUX POUR UNE MAMIE GENIALE !: Un cahier d'activités senior avec des exercices passionnants pour maintenir le cerveau des personnes âgées en pleine forme et rendre une grand mère heureuse!,17.56,"REVIGOREZ VOTRE ESPRIT AVEC VOTRE LIVRE DE JEUX SUR MESURE !
Un cadeau à la fois divertissant et utile à s'offrir ou à offrir à nos précieuses Mamies !
Le livre d'activités ""126 jeux pour une mamie géniale"" est un excellent moyen de maintenir son esprit vif et en bonne santé. Avec des jeux originaux, dont certains inédits, les éditions du bon temps ont concocté un programme stimulant et varié pour tous les séniors qui cherchent à entretenir leur mémoire et leur cerveau.
Offrir ce livre d'activités en cadeau à une mamie géniale, c'est offrir un moment de détente et de stimulation mentale, ce qui peut contribuer à un meilleur bien-être émotionnel.",979-8378573707,https://m.media-amazon.com/images/I/71DKS1x3S7L._SY522_.jpg,Independently published (4 mars 2023),Stéphane Baurand
Outlive: The Science and Art of Longevity,12.6,"- THE INSTANT SUNDAY TIMES AND NEW YORK TIMES BESTSELLER, AND OVER 1 MILLION COPIES SOLD GLOBALLY -

This is the ultimate manual for living better and longer.

For all its successes, mainstream medicine has failed to make much progress against the diseases of ageing that kill most people: heart disease, cancer, Alzheimer's disease, and type 2 diabetes. Too often, it intervenes with treatments too late, prolonging lifespan at the expense of quality of life. Dr Peter Attia, the world's top longevity expert who is featured on Chris Hemsworth's National Geographic documentary LIMITLESS, believes we must replace this outdated framework with a personalised, proactive strategy for longevity.

This isn't 'biohacking,' it's science: a well-founded strategic approach to extending lifespan while improving our physical, cognitive and emotional health, making each decade better than the one before. With",978-1785044540,https://m.media-amazon.com/images/I/712b7-aWZUL._SY522_.jpg,Vermilion (28 mars 2023),Peter Attia
"Musculation du SUPER Paresseux - Plus MINCE sans régime extrême, Plus MUSCLÉ sans gros efforts, Plus FORT sans salle de sport: Méthode de musculation poids de corps en 7 minutes par jour",9.07,"Est-ce un livre de musculation pour vous aider à prendre plusieurs kilos de muscles en 30 jours ? Une recette miracle « scientifique » encore plus efficace que les cures de stéroïdes d’un influenceur fitness ? Et qui nécessite de passer sa vie en salle de sport ?

Non.

Est-ce un livre de fitness rempli de 40 exercices exotiques censés « mieux faire travailler les muscles » sans stratégie d’entrainement précise ? Un livre avec des recettes healthy pour « éliminer la graisse abdominale » plus rapidement qu’une retouche photo sur Instagram ?

Absolument pas.

Mais est-ce un livre d’exercice (et avec quelques principes de nutrition) qui vous montre exactement comment vous exercer pour gagner du muscle et perdre le gras tenace en MAXIMISANT LES RÉSULTATS par rapport aux temps consacré à s’entrainer ?

Oui. Et c’est plus simple que vous ne le pensez.",979-8880356089,https://m.media-amazon.com/images/I/61I7yNMm32L._SY522_.jpg,Independently published (26 avril 2024),Jean Marchal
"Mamie raconte ton Histoire | Ta vie, tes souvenirs, nos racines: Livre à compléter et à offrir à ses petits-enfants | Un cadeau original pour la fête ... des Grands-Mères, un anniversaire ou Noël",12.74,"Mamie, raconte ton Histoire
Connaissez-vous la plus belle des histoires ?

Une histoire réelle et unique que vous chérirez dans le temps.
Une histoire que vous aurez la chance et le privilège de découvrir et que vous aurez certainement envie de transmettre aux générations futures.
★ Mamie, raconte ton Histoire ★
Un livre destiné à recueillir les souvenirs de votre Mamie, de son enfance à aujourd'hui. Une fois complété, elle pourra vous l'offrir à son tour.
Le journal contient :",,https://m.media-amazon.com/images/I/61HXRt7DRsL._SY522_.jpg,Independently published (18 mai 2023),Lise Collin
"Pilates au Mur pour les Femmes: Plus de 50 Exercices avec Tutoriels Vidéo et Photos Étape par Étape | Défi Sculpture & Tonification des Fessiers en 30 Jours | Atteignez Équilibre, Force & Souplesse",18.88,"⭐ TUTORIEL VIDÉO POUR CHAQUE EXERCICE ⭐

TRANSFORMEZ VOTRE CORPS EN JUSTE 10 MINUTES PAR JOUR : ""Pilates au Mur pour les Femmes"" est le secret des femmes occupées pour une silhouette tonifiée et une force fonctionnelle sans jamais mettre les pieds dans une salle de sport. 🏠💪

🌸 Embarquez dans un voyage de remise en forme qui changera votre vie depuis le confort de votre maison. Ce livre n'est pas seulement sur l'exercice - c'est une promesse de transformation de 30 jours.

Dites adieu aux abonnements de gym coûteux et bonjour aux séances d'entraînement efficaces de 10 minutes qui s'intègrent parfaitement à votre journée.",979-8864162736,https://m.media-amazon.com/images/I/617zqWkrkNL._SY522_.jpg,Independently published (12 octobre 2023),Eva Ross
"Aphasie - 75 exercices de stimulation du langage: Jeux et Exercices de Rééducation de l'Aphasie suite à un AVC, un Traumatisme Crânien, une Maladie Dégénérative - Gros Caractères",16.33,"Vous recherchez un moyen efficace d'aider une personne souffrant d'aphasie à améliorer ses compétences linguistiques et communicatives ?
Notre cahier d'exercices est conçu spécialement pour répondre à ce besoin. Imprimé en gros caractères pour une meilleure lisibilité, cet ouvrage propose une variété d'exercices soigneusement sélectionnés pour stimuler la mémoire lexicale, renforcer la capacité à exprimer des idées, et améliorer la fluidité verbale.
Il est adapté aux personnes atteintes d’aphasie, que ce soit suite à un accident vasculaire cérébral (AVC) ou suite à d'autres troubles neurologiques (traumatisme crânien, tumeur, maladies neurodégénératives telles que la maladie",979-8873276936,https://m.media-amazon.com/images/I/615nb1a8gwL._SY522_.jpg,Independently published (29 décembre 2023),Editions Layke
LA PENSÉE POSITIVE: Comment atteindre vos objectifs et mener une vie positive à travers le pouvoir de la pensée,9.99,"Changez votre vie et commencez à penser positivement!
Savez-vous que la pensée positive fonctionne mais que vous ne savez pas comment la mettre en pratique?
Vous vous sentez triste? Découragé? Tout le monde vous semble heureux?

Tout semble aller mal et la malchance vous suit?

Apprenez l'art de la pensée positive. Apprenez des stratégies, et changez totalement votre vie en lui donnant une toute nouvelle empreinte! Enfin, vous saurez comment utiliser la pensée positive et quels sont ses avantages! Vous allez découvrir un nouveau monde! Dans chaque situation, vous serez en mesure de garder la sérénité, d'affronter les choses de la bonne façon, d'analyser et de faire les meilleurs coups. Grâce à quelques conseils simples, la pensée positive améliorera votre estime de soi, votre santé et vous portera chance!

Dans ce manuel utile, vous apprendrez...",979-8621428907,https://m.media-amazon.com/images/I/61vPdMfXVCL._SY522_.jpg,Independently published (4 mars 2020),Marcello Borelli
LA PENSÉE POSITIVE: Comment atteindre vos objectifs et mener une vie positive à travers le pouvoir de la pensée,9.99,"Changez votre vie et commencez à penser positivement!
Savez-vous que la pensée positive fonctionne mais que vous ne savez pas comment la mettre en pratique?
Vous vous sentez triste? Découragé? Tout le monde vous semble heureux?

Tout semble aller mal et la malchance vous suit?

Apprenez l'art de la pensée positive. Apprenez des stratégies, et changez totalement votre vie en lui donnant une toute nouvelle empreinte! Enfin, vous saurez comment utiliser la pensée positive et quels sont ses avantages! Vous allez découvrir un nouveau monde! Dans chaque situation, vous serez en mesure de garder la sérénité, d'affronter les choses de la bonne façon, d'analyser et de faire les meilleurs coups. Grâce à quelques conseils simples, la pensée positive améliorera votre estime de soi, votre santé et vous portera chance!

Dans ce manuel utile, vous apprendrez...",979-8621428907,https://m.media-amazon.com/images/I/61vPdMfXVCL._SY522_.jpg,Independently published (4 mars 2020),Marcello Borelli
Le Régime starter: Jusqu'à 8 kilos en 4 semaines maxi,13.5,"Après le succès de Mincir sur mesure grâce à la Chrono-nutrition, le Dr Alain Delabos a mis au point une petite méthode rapide pour celles et ceux qui sont pressés de perdre du poids. Il s'agit d'un régime « starter » à ne suivre que 4 semaines, et surtout pas plus de 4 semaines. Fondé sur le principe de la Chrono-nutrition, ce régime vous permet de consommer tous les aliments habituellement interdits par les régimes classiques... mais au bon moment de la journée. Car tout aliment est bénéfique s'il est consommé en fonction de l'horloge biologique du corps.- Perdez vos excès de graisse et d'eau, sans fatigue- Oubliez rapidement vos kilos superflus, sans carences- Découvrez les principes de la Chrono-nutrition- Suivez votre programme alimentaire sur 4 semaines- Retrouvez une silhouette harmonieuseAvec un programme alimentaire précis sur 4 semaines, tenant compte de la taille de chacun et adapté à la vie de tous les jours,",978-2226168924,https://m.media-amazon.com/images/I/61znlVyMfwL._SY522_.jpg,Albin Michel (8 mars 2006),Dr Alain Delabos
Yoga sur Chaise pour Maigrir: Guide Entièrement Illustré et Tutoriels avec 100+ Vidéos. Défi de 28 Jours pour Perdre la Graisse avec des Exercices à Faible Impact en Seulement 10 Minutes par Jour,9.74,"📹INCLUS : PLUS DE 100 VIDÉOS ILLUSTRÉES📹 (ACCÈS À VIE😲) + 3🎁BONUS

🏡Vous cherchez un moyen sûr et peu impactant de perdre du poids dans le confort de votre maison ?

🤕Souffrez-vous de douleurs articulaires et souhaitez prendre soin de votre santé et de votre mobilité ?

💰Souhaitez-vous vous remettre en forme sans les coûts élevés associés à un abonnement en salle de sport ?",979-8325238741,https://m.media-amazon.com/images/I/61E3R2NuL0L._SY522_.jpg,Independently published (9 mai 2024),Grace Noren
60 Pages d’Activités et Jeux Spécial Seniors: Cahier d’exercices multi-jeux en gros caractères pour seniors et personnes âgées - Stimuler la mémoire et les fonctions cognitives,16.41,"Ce cahier d'activités multi-jeux est idéal pour les seniors qui veulent entretenir leur mémoire et booster leurs fonctions cognitives : perception, attention, concentration, mémorisation. 🔎 Pour le confort visuel, les polices d'écriture sont en gros caractères et les exercices en couleurs.
✅ Un cahier recommandé pour les personnes souffrant de troubles des fonctions cognitifs comme la maladie d’Alzheimer ou la démence ou pour une rééducation de ces fonctions suite à un AVC.
✅ Un support pratique pouvant faciliter le travail de proche-aidant",979-8839396142,https://m.media-amazon.com/images/I/61U2wLNxi7L._SY522_.jpg,Independently published (3 juillet 2022),Editions Layke
Le guide complet du Reiki,23.0,"Un manuel structuré pour un savoir-faire professionnel
Voici le manuel indispensable à tout praticien, enseignant ou élève de Reiki. Vous y trouverez une étude complète et détaillée, étape par étape, des diverses techniques d'accompagnement. S'y ajoutent des conseils précis pour traiter, outre les troubles émotionnels, un vaste panel d'affections courantes : migraines, problèmes digestifs, mal de dos... Ainsi le Reiki vous permettra de guérir tant au niveau physique que psychique et spirituel. Des techniques détaillées pour l'autoguérison, la guérison des autres et les soins à distance. Des conseils précis pour soulager les principales affections courantes et les troubles émotionnels. Une préparation aux 3 degrés du Reiki à la formation de maître enseignant et à l'établissement d'un cabinet professionnel.",978-2702906958,https://m.media-amazon.com/images/I/51OXXMPGFQL._SY522_.jpg,Courrier du Livre (1 avril 2009),Tanmaya Honervogt
Retraite : 50 Activités à faire pour une Retraite Heureuse: Cadeau de départ en retraite idéal pour faire plaisir à votre collègue préféré. Livre sur ... + des jeux amusants pour garder l'esprit vif.,9.9,"Que vous soyez sur le point de prendre votre retraite ou que vous souhaitiez offrir un cadeau spécial à un collègue qui part à la retraite, ce livre regorge d'idées variées pour créer une retraite heureuse et active.

Explorez une multitude d'activités, des plus populaires aux plus spécialisées, qui sauront stimuler votre créativité, améliorer votre bien-être et élargir vos horizons. Que vous rêviez de voyager, de développer de nouvelles compétences, ou simplement de vous détendre, vous trouverez des suggestions adaptées à tous les goûts.

Points forts :
50 activités inspirantes pour profiter pleinement de votre retraite.",979-8863870847,https://m.media-amazon.com/images/I/71Dbi+cVXNL._SY522_.jpg,Independently published (9 octobre 2023),Editions Vetillard
Jeux Mémoire Seniors Vol.2 Gros Caractères 60 Activités Pour Muscler Le Cerveau: Cahier d'Activités Pour Malades Alzheimer Et Leurs Aidants. Exercices ... De Stimulation Cognitive De La Personnes Agée,9.86,"Ce volume 2 de JEUX MÉMOIRE SENIOR est la suite du volume 1 avec des jeux différents et nouveaux, et toujours ludiques et plein de bonne humeur !

Ce volume 2, tout comme le volume 1, est un cahier d’activités conçu pour ralentir la progression des troubles cognitifs. Les jeux de JEUX MEMOIRE SENIOR stimuleront un large éventail de fonctions cognitives : mémoire, langage, logique, calcul, concentration...

Il est conseillé pour :
Les personnes âgées souffrant de pertes de mémoire ou peu stimulées au quotidien",979-8849414744,https://m.media-amazon.com/images/I/61ITLJ3ZEjL._SY522_.jpg,Independently published (1 septembre 2022),MOKHAPPY
La guérison par les fleurs,10.04,"Bactériologiste puis homéopathe, Edward Bach acquit fort jeune une grande réputation pour ses recherches sur le rapport entre les maladies chroniques et l'intoxication intestinale, recherches qui aboutirent à une thérapeutique en renom. Mais bientôt, insatisfait des ressources offertes par la médecine orthodoxe, il abandonna à ses confrères le fruit de ses recherches et laissa ses fonctions, son laboratoire, sa clientèle et les profits qui en résultaient afin de poursuivre au sein de la nature sa quête de la vraie médecine à sa source même. Il apporta alors à l'étude des plantes son don d'observation et la même minutie que dans ses recherches précédentes. Aidé par une sensibilité hors de pair, il découvrit ainsi trente-huit remèdes naturels correspondant à trente-huit états d'esprit négatifs courants chez l'homme, à la fois causes premières de la maladie et obstacles au rétablissement de la santé. Dans ce livre, l'auteur expose ce qu'est la maladie et comment s'en libérer. puis il énumère les états d'esprit qui peuvent être corrigés par les extraits de fleurs. La méthode d'application est très simple.",978-2702901755,https://m.media-amazon.com/images/I/61vWfcIoMIL._SY522_.jpg,Courrier du Livre (3 décembre 1994),Edward Bach
Je me souviens de ça !: Événements marquants des années 50 à 90 et culture générale pour les seniors,13.81,"🕰️ Ce livre va vous transporter dans votre jeunesse à travers une compilation des moments emblématiques des années 1950 à 1990 🕰️ !
À chaque page, amusez-vous à découvrir ou redécouvrir des anecdotes, des événements marquants, et des récits de moments historiques qui ont marqué la deuxième moitié du XXe siècle... et votre vie aussi !
Que faisiez-vous pendant la victoire de Yannick Noah à Roland Garros en 1984 🎾? Avez-vous déjà utilisé le tunnel sous la Manche, inauguré en 1994 🚇? Quel âge aviez-vous lorsque Neil Armstrong a marché sur la Lune 🌑? Vous vous souvenez du temps où les téléviseurs étaient en noir et blanc 📺?
Aujourd'hui, installez-vous confortablement, seul ou en famille, et laissez-vous transporter. Plongez dans ce livre et laissez les souvenirs affluer.« Je me souviens de ça ! » est votre billet pour un voyage dans un passé pas si lointain, mais tellement différent du monde qui nous entour !",979-8873009992,https://m.media-amazon.com/images/I/71CEc+OFj5L._SY522_.jpg,Independently published (27 décembre 2023),Arthur Écho
LA PENSÉE POSITIVE: Comment atteindre vos objectifs et mener une vie positive à travers le pouvoir de la pensée,9.99,"Changez votre vie et commencez à penser positivement!
Savez-vous que la pensée positive fonctionne mais que vous ne savez pas comment la mettre en pratique?
Vous vous sentez triste? Découragé? Tout le monde vous semble heureux?

Tout semble aller mal et la malchance vous suit?

Apprenez l'art de la pensée positive. Apprenez des stratégies, et changez totalement votre vie en lui donnant une toute nouvelle empreinte! Enfin, vous saurez comment utiliser la pensée positive et quels sont ses avantages! Vous allez découvrir un nouveau monde! Dans chaque situation, vous serez en mesure de garder la sérénité, d'affronter les choses de la bonne façon, d'analyser et de faire les meilleurs coups. Grâce à quelques conseils simples, la pensée positive améliorera votre estime de soi, votre santé et vous portera chance!

Dans ce manuel utile, vous apprendrez...",979-8621428907,https://m.media-amazon.com/images/I/61vPdMfXVCL._SY522_.jpg,Independently published (4 mars 2020),Marcello Borelli
"Le Régime Galveston : Dites adieu aux tracas de la ménopause en 21 jours: Dites stop à la prise de poids indésirable, aux bouffées de chaleur, à ... et à la fatigue en seulement 21 jours.",14.2,"Dites stop à la prise de poids indésirable, aux bouffées de chaleur, à l'insomnie, aux sautes d'humeur et à la fatigue en seulement 21 jours. Avec ""Le Régime Galveston"", vous n'avez pas à accepter la ménopause comme une fatalité. Transformez cette période de transition en une étape énergisante et épanouissante de votre vie.

En seulement trois semaines, ""Le Régime Galveston"" vous offre :
Un contrôle du poids révolutionnaire : Mettez fin à la lutte contre la balance avec des techniques prouvées pour booster votre métabolisme et déloger la graisse abdominale.
Un adieu assuré aux bouffées de chaleur : Une alimentation soigneusement équilibrée pour maintenir votre température corporelle stable.",979-8321014967,https://m.media-amazon.com/images/I/71sVvg3-ILL._SY522_.jpg,Independently published (31 mars 2024),Marie-Claire Cohen
