Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
"Exercices Somatiques pour Débutants: Le Guide Complet de la Perte de Poids, du Soulagement du Stress et du Bien-Être Émotionnel",11.84,"Êtes-vous fatigués de vous sentir stressés, alourdis et piégés en mode survie ? Vous sentez-vous souvent épuisés ou vidés ?
Il est temps de changer ! Les 'Exercices somatiques pour débutants' représentent une nouvelle manière de bouger et de mieux comprendre notre corps. Ces exercices vous aident non seulement à rendre votre corps plus fort en favorisant une meilleur conscience de son fonctionnement mais vous aide également à le connecter à votre esprit.
Ici, vous trouverez :
+ de 30 Exercices Somatiques : illustrés avec des images faciles à suivre, rendant ainsi la pratique du mouvement somatique accessible même aux débutants.",979-8874480080,https://m.media-amazon.com/images/I/61iRovRrnpL._SY522_.jpg,Independently published (10 janvier 2024),Merton Corey
Yoga sur Chaise pour Maigrir: Défi de 28 Jours pour Perdre la Graisse du Ventre en Position Assise avec des Exercices à Faible Impact en Seulement 10 Minutes par Jour,17.07,"✨10 MINUTES PAR JOUR POUR PERDRE DU POIDS - IDÉAL POUR LES SENIORS ET LES DÉBUTANTS POUR AMÉLIORER FORCE ET ÉQUILIBRE !✨
🎁 3 BONUS GRATUITS : Accès à vie aux Vidéos Tutoriels, Accès Direct au Personal Trainer le plus célèbre d'Europe et Communauté de Soutien sur Facebook! 🎁
Au fil du temps, l'inactivité et un mode de vie sédentaire peuvent entraîner des problèmes physiques et mentaux tels que des douleurs articulaires, un déséquilibre et une dépression, qui affectent votre vie et votre mobilité.
La bonne nouvelle, c'est qu'un programme de Yoga sur Chaise de 28 jours peut vous aider à améliorer votre bien-être mental et physique. Il comprend des",979-8861182386,https://m.media-amazon.com/images/I/61WJd0tJPvL._SY522_.jpg,Independently published (20 septembre 2023),Alessandro Villanucci
"Pratiquer le yoga assis, c'est possible !: Vivez tous les bienfaits d'Upavistha : un yoga complet, pratique et accessible à tous",19.9,"Un livre complet et pratique qui met à l'honneur le yoga pour tous
  Saviez-vous que les postures de yoga debout ne sont apparues que vers 1830 ? D'ailleurs, le terme sanskrit asana, qui correspond aux postures de yoga, signifie « le fait de s'asseoir ». Il est temps de revenir au yoga originel !
Que ce soit à travers les respirations, les postures ou les méditations, l'Upavistha Yoga se pratique assis sur une chaise. Vous pouvez donc vous y adonner quelles que soient votre condition physique ou votre mobilité et quel que soit votre environne­ment (dans votre salon, dans votre cuisine, dans un train, au bureau...). Cette méthode est à la fois complète, pratique et véritablement accessible à tous.",978-2416012761,https://m.media-amazon.com/images/I/71uixE8vt5L._SY522_.jpg,EYROLLES (15 février 2024),Samuel Ganes
Pilates : Anatomie et mouvements,19.9,"Anatomie est mouvements
La Technique Pilates, est une méthode posturale de reconditionnement physique qui cultive la synergie des muscles et l'alignement du corps. Cette discipline, plébiscitée par des millions de gens à travers le monde, renforce les muscles centraux, allonge la colonne vertébrale, développe le tonus musculaire et augmente la conscience du corps. Mais lorsque nous pratiquons le Pilates, savons-nous exactement quel mécanisme anatomique et quels bienfaits nous en tirons.Pour la première fois, un livre vous montre, photos à l'appui tout le travail interne engendré par vos mouvements.",978-2702909492,https://m.media-amazon.com/images/I/81044jqfBSL._SY522_.jpg,Courrier du Livre (17 février 2012),Abby Ellsworth
"Yoga du son : voix de l’âme, voie du cœur",35.0,"Depuis la nuit des temps, les êtres humains utilisent leur voix pour célébrer la vie, apaiser leurs douleurs, communiquer avec la nature et s’ouvrir au sacré. Les traditions ancestrales et la science moderne se rejoignent pour affirmer que la voix possède des pouvoirs insoupçonnés.

Ce livre propose un chemin clair et accessible pour libérer le potentiel alchimique de votre voix, ainsi que des exercices pratiques pour intégrer ces enseignements à votre vie de tous les jours.

« Yoga du Son : Voix de l’âme, Voie du coeur » est un voyage initiatique pour percer les secrets du son. Partez en quête de la sagesse universelle cachée dans votre voix.

Ecoutez et habitez votre voix.
Libérez son pouvoir guérisseur.
Déployez la vibration de votre coeur.",978-2383382119,https://m.media-amazon.com/images/I/7121gAAgw1L._SY522_.jpg,La Plage; Illustrated édition (28 février 2024),Olivier Demouth
Yoga Somatique: Plan de 28 Jours Pour Perdre du Poids et Libérer les Traumatismes et l'Anxiété | Séances Rapides et Faciles Avec des Exercices à Faible Impact - Vidéos Incluses,17.05,"⭐ Défi de 28 jours ⭐ Idéal pour soulager le stress et perdre du poids ⭐

🎥 📽 Guide vidéo inclus 🎥 �
Embrassez la transformation avec le ""Yoga Somatique"" ! Cette approche innovante du mouvement et de la conscience corporelle met l'accent sur la connexion entre l'esprit et le corps. Ces séances vous aident à approfondir votre compréhension de la mécanique de votre corps, en mettant l'accent sur bien plus que le simple renforcement musculaire.
Dans le Yoga Somatique, vous trouverez :
✅ Plus de 30 séances personnalisées de Yoga Somatique : Des illustrations simples guident les débutants et les autres dans la pratique des mouvements somatiques.
✅",979-8324939724,https://m.media-amazon.com/images/I/61jr7nM8qUL._SY522_.jpg,Independently published (8 mai 2024),Jane Hum
Yoga sur Chaise pour Maigrir: Défi de 28 Jours pour Perdre la Graisse du Ventre en Position Assise avec des Exercices à Faible Impact en Seulement 10 Minutes par Jour,6.13,"✨10 MINUTES PAR JOUR POUR PERDRE DU POIDS - IDÉAL POUR LES SENIORS ET LES DÉBUTANTS POUR AMÉLIORER FORCE ET ÉQUILIBRE !✨
🎁 3 BONUS GRATUITS : Accès à vie aux Vidéos Tutoriels, Accès Direct au Personal Trainer le plus célèbre d'Europe et Communauté de Soutien sur Facebook! 🎁
Au fil du temps, l'inactivité et un mode de vie sédentaire peuvent entraîner des problèmes physiques et mentaux tels que des douleurs articulaires, un déséquilibre et une dépression, qui affectent votre vie et votre mobilité.
La bonne nouvelle, c'est qu'un programme de Yoga sur Chaise de 28 jours peut vous aider à améliorer votre bien-être mental et physique. Il comprend des",979-8861182386,https://m.media-amazon.com/images/I/61WJd0tJPvL._SY522_.jpg,Independently published (20 septembre 2023),Alessandro Villanucci
Yoga-Sutras,8.9,"En 195 aphorismes, les Yoga-Sutras de Patanjali codifient l'enseignement d'une pratique traditionnelle plusieurs fois millénaire.
C'est l'esprit même du Yoga qui se trouve ici décrit, résumé en une série de remarques lapidaires et lumineuses.
Vrai traité de connaissance de soi, cet ouvrage est l'un des textes majeurs de l'humanité. Son message, transcendant les siècles, se révèle bien plus que moderne : essentiel.

la couverture de l'article peut varier",978-2226052476,https://m.media-amazon.com/images/I/71TEtiGVLCL._SY522_.jpg,Albin Michel (21 février 1991),Patanjali
La Transformation intérieure,8.0,"Grâce à ses enseignements, ainsi qu'à ses nombreux engagements pour la paix et l'éducation, Sadhguru est devenu l'un des guides spirituels les plus reconnus en Inde.
À travers le récit de son propre parcours et en explorant les différents champs d'action de la pratique du yoga, Sadhguru nous entraîne, avec intelligence et sagesse, vers une meilleure connaissance de soi, de notre corps et des énergies qui le composent.
Un livre pour que la paix et la joie ne soient plus seulement un but à atteindre, mais le socle de notre vie.

Grand maître yogi comptant des millions d'adeptes à travers le monde, Sadhguru (Jaggi Vasudev) fait partie des cinquante personnes les plus influentes en Inde.

"" Inspirant ! """,978-2266306027,https://m.media-amazon.com/images/I/61N4UN0gT6L._SY522_.jpg,Pocket (20 août 2020),Sadhguru
La science du yoga,9.53,"Découvrez ce qu'il se passe à l'intérieur pour booster les bienfaits du yoga sur votre corps et votre esprit. Etudiez l'anatomie et la physiologie des postures pour pratiquer le yoga en toute confiance et en parfaite maîtrise. S'appuyant sur les dernières recherches scientifiques, l'auteure explique, à travers plus de 100 planches légendées avec précision, comment les postures de yoga ont un impact sur tous les grands systèmes du corps humain : le système musculo-squelettique, bien sûr, mais aussi nerveux, respiratoire, digestif, lymphatique, endocrinien, etc. Retrouvez 30 postures incontournables décryptées dans les moindres détails et sous tous les angles, pour acquérir une bonne connaissance technique.",978-2501144285,https://m.media-amazon.com/images/I/419-E9d8DWL.jpg,Marabout; Illustrated édition (4 mars 2020),Ann Swanson
Autobiographie d'un yogi,11.19,"Élue parmi les 100 meilleurs livres spirituels du XXe siècle, la seule autobiographie d'un yogi écrite par un yogi lui-même nous fait explorer de manière inoubliable le monde des saints et des yogis, de la science et des miracles, de la mort et de la résurrection. Avec une sagesse qui comble le coeur et un humour prenant, Paramahansa Yogananda nous éclaire sur les plus grands secrets de la vie et de l'univers, ouvrant ainsi notre âme et notre esprit à la joie, à la beauté et aux potentiels spirituels illimités qui sommeillent au fond de tout être humain. Traduite en plus de 40 langues, son Autobiographie d un yogi est tenue en estime dans le monde entier comme un grand classique de la littérature spirituelle. Seule cette édition publiée par la Self-Realization Fellowship inclut les révisions majeures et les ajouts auxquels l'auteur procéda à partir du texte de la première édition de 1946. L'ouvrage, qui se lit comme un roman d aventures, répond à des questions de fond sur la religion, Dieu, l'existence, le yoga et les états de conscience supérieure. De portée universelle, il peut être lu par des publics de toutes croyances, en fait par quiconque cherche à comprendre ce qu'est le sens de la vie.",978-0876127087,https://m.media-amazon.com/images/I/71mOe5+YXqL._SY522_.jpg,Self Realization Fellowship (1 avril 2016),Paramahansa Yogananda
Yoga sur Chaise pour Maigrir: Défi de 28 Jours pour Perdre la Graisse du Ventre en Position Assise avec des Exercices à Faible Impact en Seulement 10 Minutes par Jour,18.52,"✨10 MINUTES PAR JOUR POUR PERDRE DU POIDS - IDÉAL POUR LES SENIORS ET LES DÉBUTANTS POUR AMÉLIORER FORCE ET ÉQUILIBRE !✨
🎁 3 BONUS GRATUITS : Accès à vie aux Vidéos Tutoriels, Accès Direct au Personal Trainer le plus célèbre d'Europe et Communauté de Soutien sur Facebook! 🎁
Au fil du temps, l'inactivité et un mode de vie sédentaire peuvent entraîner des problèmes physiques et mentaux tels que des douleurs articulaires, un déséquilibre et une dépression, qui affectent votre vie et votre mobilité.
La bonne nouvelle, c'est qu'un programme de Yoga sur Chaise de 28 jours peut vous aider à améliorer votre bien-être mental et physique. Il comprend des",979-8861182386,https://m.media-amazon.com/images/I/61WJd0tJPvL._SY522_.jpg,Independently published (20 septembre 2023),Alessandro Villanucci
Yoga - Encyclopédie: Hatha Yoga - Toutes les Âsanas pas à pas,17.82,"André Van Lysebeth, premier maître occidental du hatha yoga à avoir prodigué un enseignement de cette discipline durant de nombreuses années, nous ouvre les portes de cet art de vivre : - Des postures illustrées pas à pas - Les erreurs à éviter et les façons de les corriger - Les effets bénéfiques et les contre-indications pour chacune des postures - Des exercices pour apprendre à respirer convenablement : le prânayama - Des conseils au quotidien pour choisir son alimentation et mieux digérer, s'endormir plus facilement, lutter contre le vieillissement... - Des principes de méditation et de relaxation Que vous soyez débutant ou adepte éclairé, vous trouverez les techniques yogiques détaillées pour mieux appréhender votre corps et accéder au bien-être dans cette encyclopédie vendue déjà à plus de 50000 exemplaires.",978-2080411792,https://m.media-amazon.com/images/I/51JxNvTjbYL._SY522_.jpg,FLAMMARION; Illustrated édition (23 novembre 2022),André Van Lysebeth
Exercices Somatiques pour Maigrir: 10 minutes par jour pour libérer le stress et l'anxiété | Défi de 28 jours pour la perte de poids |Étapes détaillées ou Exercices à faible impact pour les débuta,5.57,⭐30+ exercices pour perdre du poids et se libérer du stress ⭐️ Défi de 28 jours inclus⭐,979-8320030067,https://m.media-amazon.com/images/I/61VM9UyEuvL._SY522_.jpg,Independently published (17 mars 2024),Thalia Harper
Yoga du visage: 5 minutes par jour pour rajeunir,6.84,"La meilleure méthode naturelle de rajeunissement
Rides du lion, affaissement des paupières, double menton, perte d’éclat de la peau, cernes… notre visage, véritable miroir de nos émotions et de l’état de nos organes, se marque un peu plus profondément à mesure que nous vieillissons. Il est cependant possible d’atténuer les traces du temps pour retrouver ou conserver la tonicité de nos trente ans.
Dans ce livre, vous découvrirez :
- 25 exercices de yoga facial pour tonifier les muscles a affaissés et étirer les muscles contractés, et 8 exercices de hatha yoga et de yin yoga pour renforcer les organes vitaux et rééquilibrer le corps.
- Les automassages et les points d’acupression détaillés à mettre en place pour stimuler le collagène, activer la circulation de l’énergie au niveau du visage et donner à la peau une impulsion de renouvellement.
- Des recettes naturelles de cosmétiques à faire soi-même pour prendre soin de notre épiderme, le protéger, l’hydrater, le nourrir.",979-1028516277,https://m.media-amazon.com/images/I/71kyj2hTqEL._SY522_.jpg,LEDUC; Illustrated édition (29 novembre 2019),Sylvie Lefranc
Mes cartes yoga du visage,19.9,"60 CARTES 100 % VISUELLES POUR UN VISAGE LISSE, TONIFIÉ ET ÉCLATANT DE JEUNESSE EN 5 MINUTES PAR JOUR

16 CARTES
d'automassage
35 CARTES
de yoga facial
7 CARTES
d'acupression
2 CARTES
de routine beauté
Professeure de hatha yoga passionnée par la beauté, Sylvie Lefranc s’est formée il y a dix ans aux massages ayurvédiques du visage, à la gymnastique faciale et à la cosmétique pour proposer une approche unifiée de ces disciplines : le yoga du visage. Elle enseigne aujourd’hui avec passion des techniques douces et conscientes afin de permettre aux femmes de garder ou de retrouver une peau rayonnante et un visage resplendissant. Elle est déjà l’auteure du ",979-1028525781,https://m.media-amazon.com/images/I/61punXLWANL._SX679_.jpg,LEDUC; Illustrated édition (27 septembre 2022),Sylvie Lefranc
Yoga anatomie - Les postures,5.08,"Tome 2 : les postures 55 postures de yoga illustrées par des planches anatomiques en 3D qui pointent l'implication des os, muscles, tendons, ligaments concernés dans chaque posture. Une visualisation irremplaçable pour pouvoir influencer nos propres réponses physiologiques inconscientes, grâce à des actions mécaniques conscientes très ciblées.",978-2842214425,https://m.media-amazon.com/images/I/719klpjOStL._SX679_.jpg,La Plage; Illustrated édition (27 août 2015),Raymond A. Long
Mudra: Le yoga des doigts,12.46,"Une Mudra est un positionnement précis des doigts qui aide à mieux faire circuler les énergies dans votre corps là où vous en avez besoin et à les sceller. En pratiquant ces gestes millénaires, juste quelques secondes, vous pouvez apaiser vos états émotionnels et vos petits maux du quotidien. Ce livre est une boîte à outils pour vous aider à mieux dormir, être moins stressé, plus concentré, moins en colère, plus joyeux... Il vous révèle le pouvoir merveilleux que vous avez entre vos mains.",978-2290371053,https://m.media-amazon.com/images/I/51ZvWk3r5kL._SY522_.jpg,J'AI LU; Illustrated édition (11 mai 2022),Juliette Dumas
Yoga super simple: 70 exercices en pas à pas,14.95,"Le yoga est un formidable outil pour gainer, muscler et assouplir son corps, mais également pour relâcher les tensions, soulager les douleurs de dos, mieux dormir ou encore faire le plein d’énergie. Cependant, il est primordial de bien effectuer les postures pour ne pas se blesser. Dans ce livre, Tiphaine Cailly vous accompagne à la découverte des postures de yoga les plus essentielles. Les photos vous indiquent précisément quels sont les gestes à éviter et ceux à développer, pour une pratique en toute sécurité. Grâce aux 70 exercices en pas à pas, vous apprendrez sans difficulté ! Dans la dernière partie, vous trouverez 17 séances afin de combiner au mieux les différentes postures, pour votre plus grand bien-être.

Tiphaine Cailly est professeure de yoga depuis plusieurs années. Passionnée par cette pratique, elle partage aujourd’hui son savoir à travers son site internet Yogi Lab et des cours de yoga en vidéo. @Tiph_Enjoy Photographies de Guillaume Ferron.",978-2317026188,https://m.media-amazon.com/images/I/71-pn3Bp6mL._SY522_.jpg,MANGO; Illustrated édition (19 mars 2021),Tiphaine Cailly
"Le Manuel des Bols Chantants: Massages sonores, harmonisation des chakras et autres thérapies sonores",14.99,"Ce guide pratique, richement illustré, décrit de façon claire et précise comment les vibrations apaisantes des bols chantants harmonisent et régulent nos corps physique et subtil. Grâce à des instructions simples, même les débutants pourront rapidement maitriser les techniques présentées dans ce livre. En suivant les exercices proposés vous apprendrez comment :
Choisir votre premier bol chantant,
Accomplir un massage sonore,
Harmoniser les chakras,
Utiliser le bol chantant ou le gong en feng shui,
Méditer avec le bol,
Et beaucoup d'autres applications...",979-8609134158,https://m.media-amazon.com/images/I/61Sgh1hXiKS._SY522_.jpg,Independently published (5 février 2020),Sylvain Porté
Les cartes des Mudras,7.19,"Avec un livret et 68 cartes
Issus de la tradition yogique, les mudras (littéralement ""sceaux"") sont de simples gestes des doigts et de la main destinés à activer le flux d'énergie vitale et à apaiser le corps et l'esprit. Vous trouverez dans ce joli coffret 68 cartes, peintes avec amour par l'artiste Vreni Erzberger, chacune d'entre elles présentant un mudra particulier accompagné de conseils précis pour accroître son efficacité. Un livre d'accompagnement vous permettra de parfaire votre connaissance de cet art thérapeutique, pratiqué dans le monde entier.",978-2702912515,https://m.media-amazon.com/images/I/61AOVUDvrfL._SY522_.jpg,Courrier du Livre; Illustrated édition (16 août 2016),Gertrud Hirschi
Asana - Voyage au coeur des postures,19.05,"Les postures de yoga nous ont été transmises par la tradition indienne. Leur nom sanskrit et leur représentation évoquent des images, des végétaux, des figures animales, humaines ou divines. S'y trouvent associés des couleurs, des légendes, des sons (mantras), porteurs d'une riche symbolique.
Découvrez à travers un choix de postures l'imaginaire des āsana. Entrainez-vous à la calligraphie des noms sanskrits, entrez dans l'univers magique des légendes indiennes, savourez les histoires des yogin, pratiquez en intériorisant toute connaissance.
Avec Colette Poggi, une des meilleures spécialistes du yoga et de l'Inde, vous serez invités à vous promener dans ce livre en explorateurs, mais aussi en gourmets. Pour pénétrer la forêt des āsana, laissez de côté habitudes et pensées machinales. Savourez leurs parfums uniques, en vous ouvrant au-dedans, en laissant vibrer librement votre conscience. Car on ne comprend bien cet univers du yoga et des āsana qu'en les vivant de l'intérieur.
Voilà le secret de la pratique.",978-2351185049,https://m.media-amazon.com/images/I/51y5Q41Y0JL._SY522_.jpg,Almora (14 octobre 2021),Colette Poggi
Yoga sur Chaise pour Maigrir: Guide Entièrement Illustré et Tutoriels avec 100+ Vidéos. Défi de 28 Jours pour Perdre la Graisse avec des Exercices à Faible Impact en Seulement 10 Minutes par Jour,5.02,"📹INCLUS : PLUS DE 100 VIDÉOS ILLUSTRÉES📹 (ACCÈS À VIE😲) + 3🎁BONUS

🏡Vous cherchez un moyen sûr et peu impactant de perdre du poids dans le confort de votre maison ?

🤕Souffrez-vous de douleurs articulaires et souhaitez prendre soin de votre santé et de votre mobilité ?

💰Souhaitez-vous vous remettre en forme sans les coûts élevés associés à un abonnement en salle de sport ?",979-8325238741,https://m.media-amazon.com/images/I/61E3R2NuL0L._SY522_.jpg,Independently published (9 mai 2024),Grace Noren
