Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
Le secret du poids,22.9,"Comment se fait-il que certaines personnes arrivent à rester minces toute leur vie, tandis que d'autres traînent constamment des kilos superflus, qu'elles n'arrivent pas à perdre ? Est-ce la une injustice contre laquelle on ne peut rien ? Non. Vous pouvez avoir la silhouette que vous avez choisie. Pour cela, vous devez savoir comment le poids fonctionne. Le Secret du Poids vous offre cette connaissance. Florence Delorme explique concrètement comment garder la ligne en mangeant ce que l'on veut. Sa méthode repose sur des données alimentaires qui existent depuis toujours. Ces données sont ensuite englobées dans une vision de l'alimentation tout à fait particulière : gaie, simple, permissive et étonnante. Parue en 2012, par le biais du livre et de l'application Le Secret du Poids, cette méthode a connu un succès auprès de plusieurs millions de personnes. Bienvenue au coeur de cette nouvelle édition, qui comporte toujours la description détaillée de la méthode, ainsi que des bonus caloriques en tin de livre. Cette version en couleur et illustrée vous séduira tout autant que le fond, qui changera à coup sûr votre vie alimentaire.",978-2490322039,https://m.media-amazon.com/images/I/81cJBt6aVvL._SY522_.jpg,Delorme (Editions); Illustrated édition (1 mars 2021),Florence Delorme
,11.73,,,,,
La Méthode hépato-détox (édition 2022): Mincir durablement et sans danger grâce au foie,21.9,"Problèmes de poids, de santé ? Normal, notre foie étouffe !
La faute en revient à nos modes de vie : trop de sel, de sucre, de pesticides, d'additifs, d'alcool, de tabac, de sédentarité... Trop de trop.
Tout ce que l'on absorbe passe par le foie. Véritable usine de traitement chimique, le foie élimine les toxiques et toxines, mobilise les graisses, régule le taux de sucre dans le sang... et plus encore. Mais ce grand nettoyeur a besoin d'être lui-même dépollué pour faire son travail, nous aider à vivre en bonne santé et retrouver notre poids de forme.
Après l'intestin et le microbiote, c'est au tour de cet organe discret mais pourtant essentiel de faire son « coming out ». Le Dr Allouche nous propose ici un programme précis pour « détoxifier » le foie sans s'épuiser",978-2226476470,https://m.media-amazon.com/images/I/317r4I69UvL.jpg,Albin Michel; Illustrated édition (14 septembre 2022),Réginald Allouche
Happy diète: La méthode bienveillante pour construire son équilibre alimentaire,16.8,"À bas les régimes, vive l'équilibre alimentaire sain, gourmand, durable et sans frustration !
Vous vous interrogez face aux injonctions contraires des innombrables régimes restrictifs ? Hop ! Hop ! Hop ! On se détend ! Le secret, c'est qu'il n'existe pas de recette miracle pour perdre du poids durablement. La meilleure méthode, c'est... la VÔTRE ! Et c'est celle que ce livre vous propose de créer, pour construire votre alimentation santé sur-mesure et 100 % plaisir.

Happy diète, c'est :
• les bases de la nutrition pour évaluer vos vrais besoins et comprendre pourquoi les régimes ne permettent pas des résultats durables
• les clés pour composer des assiettes équilibrées, avec ou sans comptage des calories
• 4 semaines de menus pour des repas sans prise de tête et plus de 30 recettes gourmandes et rassasiantes !
• plein de fiches et d'outils pratiques pour soulager votre charge mentale : journées types, liste de courses, tableau d'alternatives veggie...
• des techniques simples et efficaces pour être bien dans votre assiette ET votre tête, et pour maintenir un équilibre sans contraintes",978-2263183300,https://m.media-amazon.com/images/I/61Sm0H0o6LL._SY522_.jpg,Solar; Illustrated édition (25 janvier 2024),Claire Trommenschlager
MAJOR MOUVEMENT : Mes 10 clés pour un corps en bonne santé,17.9,"Mal au dos, aux genoux, surpoids, tendinites à répétition, fatigue… la sédentarité est responsable de bien des maux. Vous avez envie d’en finir avec les douleurs multiples et de retrouver un corps en bonne santé, musclé et tonique ? La clé, c’est le mouvement ! Major Mouvement, kinésithérapeute passionné par son métier, spécialisé en thérapie manuelle, est là pour vous aider à vous reprendre en main : déjouant les idées reçues, il vous donne les outils concrets pour vous construire un corps qui vous plaît, solide et en bonne santé !

Avec :
Des explications simples, illustrées et pleines d’humour pour tout comprendre du corps humain
Plus de 100 exercices faciles et ludiques en photos pas à pas, à faire à la maison",978-2501154062,https://m.media-amazon.com/images/I/71+yvtCrZrL._SY522_.jpg,Marabout; Illustrated édition (23 septembre 2020),Major Major Mouvement
Le Rééquilibrage Alimentaire: Perdez du poids sans frustration et sans jamais le reprendre,17.08,"Échappez-vous du piège des régimes minceur en retournant à la base concrète de la perte de poids.
Pas de magie, pas de miracle, pas de promesse bidon.
Des recommandations précises et efficaces.
Des actions logiques et personnalisées pour des résultats durables.

Vous vous levez demain matin, rien n’a changé, mais pourtant plus rien n’est comme avant.
Désormais vous savez.
Vous réalisez enfin que tout ça n’était qu’une arnaque.
Ces années de galères à vous restreindre, à vous frustrer, à manger des plats sans goût, à renier votre vie sociale, à craquer sous la difficulté des régimes. À maigrir vite puis grossir encore plus rapidement. À faire le yoyo physique et psychologique. C’est terminé.",978-2956226826,https://m.media-amazon.com/images/I/61NYcPBva7L._SY522_.jpg,Brossaud (Maël) (6 mars 2022),Maël Brossaud
,15.28,,,,,
Écoute ton corps: Ton plus grand ami sur la Terre,7.65,"Parce que tout ce qui se passe dans notre corps est un reflet de notre esprit, Lise Bourbeau nous invite à nous réconcilier avec nous-mêmes sur les plans physique, émotionnel, mental ou spirituel, et à être davantage conscients de ce qui se passe en nous.À travers les enseignements contenus dans ce livre et les nombreux exercices proposés, elle nous aide à atteindre ce à quoi nous aspirons tous : la joie, la paix, la sérénité, la santé, la réalisation de nos rêves et de nos aspirations.Cette méthode simple et concrète permettra à chacun de s'accepter et de vivre en paix avec lui-même et, surtout, de s'aimer et de mieux aimer les autres. Puisque l'on récolte toujours ce que l'on sème, en aimant, nous récolterons l'amour !Car, en somme, n'est-ce pas ce que nous recherchons tous ?",978-2290223178,https://m.media-amazon.com/images/I/61-JfDraJvL._SY522_.jpg,J'ai lu (10 juin 2020),Lise Bourbeau
Le guide Yuka de l'alimentation saine,24.9,"Le guide de référence pour manger mieux avec Yuka

Ce livre concentre de façon pédagogique et accessible tous les fondamentaux pour se tourner vers une alimentation saine.

Dans ce livre, vous allez découvrir :

* L'assiette idéale des 4 repas quotidiens : Petit-déjeuner, déjeuner, goûter et dîner : la répartition optimale des aliments au cours de la journée est expliquée de façon simple et visuelle.
* Tous les conseils pour bien choisir ses aliments : Pain, chocolat, huile, oeufs, poisson, légumineuses,... Tous les critères importants à prendre en compte dans le choix des aliments sont détaillés.
* 36 recettes gourmandes et saines : Les recettes sont adaptées à chacune des saisons de l'année. Faciles et rapides à réaliser, elles intègrent tous les conseils présentés dans le livre.
Ce livre souhaite contribuer au retour à une alimentation plus simple et plus naturelle, qui est sans aucun doute le remède à de nombreuses pathologies modernes. Vous le verrez, mieux manger pour être en meilleure santé est vraiment à la portée de tous !",978-2501140607,https://m.media-amazon.com/images/I/71zJlnuLTFL._SY522_.jpg,Marabout; Illustrated édition (14 octobre 2020),Julie Chapon
Je mange méditerranéen au quotidien - Nouvelle édition,19.9,"150 RECETTES SANTÉ SUPER SIMPLES !

Le Dr Guy Avril a recueilli 150 recettes auprès de « vrais » Crétois lors d’un séjour prolongé en Grèce. Des recettes traditionnelles qui respectent les grands principes du fameux régime méditerranéen dont les bénéfices pour la santé ne cessent d’être confirmés par la science.
Que vous habitiez Roubaix, Lausanne ou Montréal, voici de quoi vous régaler au quotidien, rester mince, bien vieillir et protéger toute la famille contre les maladies cardio-vasculaires, le cancer, la maladie d’Alzheimer, le diabète.
Aubergines sautées au thym, filets de rougets aux artichauts, tourte aux épinards et à la feta, côtelettes d’agneau au fenouil…. ces recettes vont enchanter votre quotidien. En plus, elles sont très simples à réaliser, même si l’on n’a pas l’habitude de cuisiner, et nécessitent peu d’ingrédients, non seulement peu coûteux mais aussi très faciles à trouver.",978-2365497633,https://m.media-amazon.com/images/I/914IfTO6gZL._SY522_.jpg,THIERRY SOUCCAR; Illustrated édition (10 octobre 2023),Guy Avril
Meal Prep de sportifs - Kitchen therapie: 15 semaines de menus préparés à l'avance pour sportifs pressés,15.48,"Avec Emeric et son Meal prep de champion, partez pour 15 semaines de coaching alimentaire. Au programme plus de 70 recettes équilibrées et gourmandes, à préparer à l'avance et à consommer au fil de sa semaine.
Le meal prep est une manière astucieuse de planifier ses repas sur la semaine. L'avantage est que tout est prêt pour le jour J : pas d'assemblage, il n'y a qu'à réchauffer et déguster !
Et avec Emeric, pas de place pour la lassitude ou le laisser-aller ! C'est parti pour :
- préparer en deux fois dans la semaine des plats complets de A à Z, à conditionner et conserver dans des boîtes hermétiques au frais, pour diposer de portions individuelles, du lundi midi au samedi midi ;
- apprendre à à élaborer des plats équilibrés et variés avec un même accompagnement mais un apport de protéine différent ;
- découvrir comment pimper simplement ses recettes avec des sauces, condiments et autres petits ingrédients savoureux qui feront tout la différence.
En bonus, plein d'idées de petit déj et de snacks pour ne rien lâcher et aller au bout de son meal prep et de ses objectifs !",978-2263187032,https://m.media-amazon.com/images/I/61GuOatClvL._SY522_.jpg,Solar; Illustrated édition (21 mars 2024),Emeric MSO Coaching
,16.19,,,,,
,7.92,,,,,
,17.31,,,,,
Le grand livre de l'alimentation cétogène,23.95,"""Grâce à ce livre, les Français vont être plus en forme que jamais"" Tim Noakes
Manger sain, éviter le sucre, perdre du poids, retrouver la forme, abaisser la glycémie : quels que soient vos objectifs, l'alimentation cétogène ou LCHF (low carb high fat) est une option judicieuse. Mais suivre cette alimentation pauvre en glucides, riche en bonnes graisses n'est pas si simple.
C'est pourquoi Le Grand Livre de l'alimentation cétogène, écrit par Ulrich et Nelly, les deux pratiquants français les plus emblématiques, vous donne toutes les clés, les astuces, les conseils, les recettes pour adopter une alimentation cétogène comme un vrai mode de vie sain et durable. Suivez le guide et éprouvez le plaisir de voir les kilos fondre sans stress, sans fringales ni baisse d'énergie.
Dans ce livre, vous allez découvrir :",978-2365492454,https://m.media-amazon.com/images/I/61k0loycYiL._SY522_.jpg,Thierry Souccar; Illustrated édition (14 septembre 2017),Ulrich Genisson
"Le Régime Anti-Inflammatoire: Le livre de cuisine pour débutants avec un plan de repas - Renforce ton système immunitaire, soigne ton corps et booste ta santé avec des recettes saines et délicieuses",16.32,"Le guide complet de l’alimentation anti-inflammatoire pour débutants
Élimine l'inflammation chronique qui te cause souffrances, mal-être et handicap au quotidien. À l'origine de nombreuses maladies, parfois mortelles, l'inflammation chronique peut pourtant être combattue en grande partie par l’alimentation. Adopte les bons réflexes et prends soin de ton corps grâce aux conseils prodigués dans cet ouvrage et régale-toi avec nos recettes spécialement dédiées à la lutte contre l'inflammation chronique !
Tu es intéressé par ce mode de vie simple et salvateur ? Clique sur “Acheter” pour te procurer sans plus attendre ce précieux ouvrage.",979-8872322429,https://m.media-amazon.com/images/I/7178T96Uo0L._SY522_.jpg,Independently published (19 décembre 2023),Abelle Leroy
LE RÉGIME IG BAS ET ANTI-INFLAMMATOIRE: 2 LIVRES EN 1 Désintoxiquez votre Corps & Améliorez votre Système Immunitaire Avec un Régime Pauvre en Sucres et Riche en Antioxydants +150 Recettes Délicieuses,9.82,"⭐ 3ÈME ÉDITION MARS 2024 - « TOP 3 DES LIVRES POUR LA SANTÉ » +50.000 EN 2023 ⭐

- Vous sentez-vous souvent ballonné après avoir mangé et vous ne savez pas pourquoi ?
- Voulez-vous enfin atteindre vos objectifs de perte de poids et retrouver votre énergie ?
- Saviez-vous qu’une alimentation saine et anti-inflammatoire joue un rôle essentiel dans le soulagement des symptômes des problèmes courants ?

Dans ce guide ultime 2-en-1, la chercheuse indépendante Nathalie Dufour vous explique comment se débarrasser de l’inflammation chronique, nettoyer son corps et perdre du poids efficacement et durablement.
Un guide indispensable pour revitaliser votre organisme, renforcer votre système immunitaire et rééquilibrer votre alimentation quotidienne.",979-8879380873,https://m.media-amazon.com/images/I/81DgyMxJhML._SY522_.jpg,Independently published (12 février 2024),Nathalie Nathalie
Good food with Kate,5.02,"Dans ce joli guide, conçu pour vous accompagner partout, je partage avec vous ma méthode holistique pour mincir durablement. Vous y trouverez :
Les quatre piliers essentiels pour une vie healthy.
Mes rituels spirituels pour voir la vie en rose.
Des solutions concrètes pour arrêter demanger vos émotions.
Ma méthode pour mincir de plaisir : cuisiner en conscience en posant vos intentions, apprendre à vivre au fil des saisons avec plus de 30 recettes à index glycémique bas (le petit déjeuner parfait, la soupe "" mange-graisse "", mon buddha bowl plaisir, le smoothie ventre plat, etc.) et tous mes tips pour rééquilibrer les écarts.
Avec ma méthode minceur, axée coeur-corps-esprit, changez vos habitudes alimentaires facilement, oubliez vos addictions et retrouvez une philosophie de vie healthy !",978-2702927977,https://m.media-amazon.com/images/I/61GlJZ0Y25L._SY522_.jpg,Courrier du Livre; Illustrated édition (7 mai 2024),Diet Kate
Ma routine anti-inflammatoire: 50 recettes et des conseils pour retrouver un équilibre,6.94,"Vous souffrez de troubles inflammatoires et avez besoin d’un guide pour bien choisir vos aliments et composer des menus adaptés ? Vous souhaitez retrouver un équilibre de vie pour mieux affronter le quotidien ? Découvrez des recettes spécialement conçues pour soulager les troubles inflammatoires et vous aider à faire le plein de bons nutriments au quotidien !

Sofiane, alias So_Foodiee, a été diagnostiqué d’une sclérose en plaques en 2015, alors atteint de troubles inflammatoires liés. Petit à petit, en adaptant sa routine alimentaire, il a réussi à retrouver un véritable bien-être et une vie sans douleurs.

Dans ce livre, il vous partage son expérience et vous accompagne à travers :
• 50 recettes saines et gourmandes !
• Des explications imagées pour comprendre les causes des troubles inflammatoires.
• De nombreux conseils pratiques pour limiter leur manifestation et soulager les symptômes.
• Une approche holistique afin d’ancrer votre nouvelle résolution alimentaire dans une véritable routine bien-être !",978-2036049253,https://m.media-amazon.com/images/I/71nHppGvnlL._SY522_.jpg,Larousse; Illustrated édition (20 mars 2024),@so_foodiee
Bien manger pour ne plus déprimer: Prendre soin de son intestin pour prendre soin de son cerveau,10.22,"« Ce livre, écrit par le meilleur spécialiste français des liens entre psychologie et microbiote, explique, preuves scientifiques à l’appui, comment ce que nous mangeons joue un rôle central sur nos émotions. Et il nous propose aussi tous les conseils pratiques pour que notre alimentation soit non seulement un plaisir, mais aussi une aide pour préserver ou réparer notre équilibre psychologique. Si vous devez ne lire qu’un ouvrage sur ce thème, c’est celui-ci ! Un livre remarquable. » Christophe André

À la lumière des dernières découvertes relatives à l’influence de la santé de notre intestin sur la santé de notre cerveau, on ne peut plus ignorer le rôle de l’alimentation dans certains troubles psychiques comme la dépression ou l’hyperactivité.

De nombreux conseils pratiques vous aideront à protéger votre microbiote et à améliorer votre bien-être mental.",978-2415001582,https://m.media-amazon.com/images/I/71sZEK2IBYL._SY522_.jpg,Odile Jacob (6 avril 2022),Guillaume Fond
"LAISSE-TOI GUIDER: LTG, ton programme de rééquilibrage alimentaire",25.0,"LTG ton programme de rééquilibrage alimentaire pour perdre du poids en mangeant de TOUT !
LAISSE-TOI GUIDER, c'est bien plus qu'un simple livre ! C’est ton nouveau confident, ton journal intime.
Conçu comme un bullet journal, LTG va te booster au quotidien pendant 12 semaines !
Il est très ludique et très girly ;)
Tu pourras y noter tes repas, planifier tes menus, découvrir mes 180 assiettes LTG salées et sucrées et les partager avec tes proches. Tu pourras également tracker ton humeur, suivre des défis sport et beauté, réaliser tes bilans et surtout...
Atteindre ton objectif de perte de poids en suivant la méthode LTG !",979-8803243854,https://m.media-amazon.com/images/I/61RfWxwiR5L._SY522_.jpg,Independently published (15 avril 2022),Marion Grassia
,14.51,,,,,
,12.39,,,,,
"LAISSE-TOI GUIDER !: LTG, ton programme de rééquilibrage alimentaire",35.0,"LTG ton programme de rééquilibrage alimentaire pour perdre du poids en mangeant de TOUT !
LAISSE-TOI GUIDER, c'est bien plus qu'un simple livre ! C’est ton nouveau confident, ton journal intime.
Conçu comme un bullet journal, LTG va te booster au quotidien pendant 12 semaines !
Il est très ludique et très girly ;)
Tu pourras y noter tes repas, planifier tes menus, découvrir mes 180 assiettes LTG salées et sucrées et les partager avec tes proches. Tu pourras également tracker ton humeur, suivre des défis sport et beauté, réaliser tes bilans et surtout...
Atteindre ton objectif de perte de poids en suivant la méthode LTG !",979-8803486886,https://m.media-amazon.com/images/I/61MM2G6zB-L._SY522_.jpg,Independently published (15 mai 2022),Marion Grassia
Symbiotique: Tempérez les maux du corps au quotidien avec l'approche nutritionnelle de Marion,22.9,"« Avant de guérir quelqu’un, demandez-lui s’il est prêt à abandonner les choses qui le rendent malade. »
Hippocrate

  Symbiotique repose sur une idée puissante : pour une santé totale, notre alimentation doit favoriser une coopération harmonieuse entre notre corps et les microbiotes qu’il abrite. C’est le secret pour un corps qui « joue juste », une symphonie de bien-être où chaque organe fonctionne en parfaite harmonie avec les autres.",978-2365498128,https://m.media-amazon.com/images/I/71jBPV4JzUL._SY522_.jpg,THIERRY SOUCCAR (29 mai 2024),Marion Kaplan
Mincir sur mesure grâce à la chrono-nutrition,19.9,"L'ouvrage de référence pour s'initier à la Chrono-nutrition en toute sécurité et avec succès !
Élaborée en 1986 par le Dr Alain Delabos et testée médicalement par l'équipe des scientifiques de l'IREN'S (lnstitut de recherche européen sur la nutrition et la santé), cette méthode révolutionnaire permet de mincir naturellement et sans danger, là où il faut et sans se priver.
Fondée sur le principe de la chronobiologie, cette méthode vous permet de consommer tous les aliments habituellement interdits par les régimes classiques... mais au bon moment ! Car tout aliment est bénéfique s'il est consommé en fonction de l'horloge biologique du corps. Ses principes essentiels peuvent ainsi parvenir jusqu'à leur site d'action cellulaire, alors que le même aliment, pris à un autre moment, s'oriente vers une voie de stockage.",978-2226449658,https://m.media-amazon.com/images/I/71FdJE48QZL._SY522_.jpg,Albin Michel; New édition (24 mars 2021),Dr Alain Delabos
Agenda Minceur: Journal alimentaire et d’activité sportive à compléter pendant 90 jours - Cahier de suivi de régime journalier et perte de poids - journal alimentaire calorique et sportif -,17.2,"Nous avons tous expérimenté ce que signifie commencer un régime puis l'abandonner presque immédiatement, nous avons perdu la motivation en raison de résultats inférieurs aux attentes et nous sommes incapables de rester concentrés sur un objectif qui semble trop loin à atteindre.
Mais à partir d'aujourd'hui, nous pouvons changer les choses à l'aide de ce journal.
Ceci, en fait, n'est pas un journal alimentaire comme les autres: il contient un chemin composé de petites étapes, facile à suivre, et vous guidera jusqu'à ce que vous atteigniez votre objectif.
Cela fonctionne car cela vous apprendra à suivre une approche différente:",979-8717850209,https://m.media-amazon.com/images/I/715vCntSZEL._SY522_.jpg,Independently published (6 mars 2021),elegance print
Maîtrisez votre protocole santé avec les analyses nutritionnelles & fonctionnelles,15.11,"Vous avez entre les mains le premier livre complet sur le sujet des analyses nutritionnelles et fonctionnelles. Il est conçu comme un guide pratique à l’usage de tous : pros et non pros. Vous y découvrirez plus de 50 analyses, leurs indications, leurs interprétations ainsi que leurs applications avec des protocoles de santé précis et personnalisés. De nombreux cas cliniques vous familiariseront de manière concrète à leur usage. Plus de 500 références d’études scientifiques permettront aux plus curieux d’approfondir chaque sujet abordé. Avec ce livre, Bruno Mairet, a relevé un double défi : proposer un contenu suffisamment technique pour passionner les pros, tout en traitant ce sujet spécialisé avec un langage accessible pour captiver le grand public.",978-2874342189,https://m.media-amazon.com/images/I/71IKyv5jK+L._SY522_.jpg,M PIETTEUR (18 septembre 2023),Bruno Mairet
36 recettes faciles pour enfants - Entrées Plats Desserts Goûters: Livre de cuisine pour enfants dès 7 ans - Apprendre à cuisiner en famille - Complicité et partage avec son enfant,12.98,"Livre de cuisine pour les enfants avec 36 recettes faciles à réaliser (dès 7 ans)
Votre enfant est gourmand et curieux de découvrir de nouvelles saveurs ? Vous cherchez un livre de cuisine qui lui soit adapté et qui lui donne envie de cuisiner ? Vous voulez vivre avec lui des moments de complicité et de partage ?

👉 Ce livre de cuisine est le cadeau parfait pour votre enfant ! Il contient 36 recettes faciles et délicieuses, spécialement pensées pour les enfants ! Il va lui montrer pas à pas comment réaliser ses plats préférés, avec des photos, des dessins et des textes simples ! Il lui apprendra les ingrédients indispensables et les ustensiles à utiliser !

👉 Un livre",979-8390238271,https://m.media-amazon.com/images/I/712f9mnTlhL._SY522_.jpg,Independently published (8 avril 2023),Elsa Editions
"Régime Anti-inflammatoire: Des recettes faciles et délicieuses pour combattre l'inflammation, affiner votre silhouette et dynamiser votre énergie grâce à des ingrédients naturels",12.71,"Vous cherchez une solution simple et naturelle pour combattre l'inflammation chronique ?
Rêvez-vous de vous sentir pleine d'énergie et sans douleur ?
Avez-vous déjà tout tenté sans succès ?

Ce livre est fait pour vous.

Vivre avec une inflammation chronique est épuisant. Se lever chaque jour avec peu d'énergie, se sentir faible et gérer les symptômes douloureux au quotidien peuvent ruiner votre vie. Je le sais, car je l'ai vécu.

Heureusement,",979-8877424098,https://m.media-amazon.com/images/I/71JoOZyceRL._SY522_.jpg,Independently published (26 janvier 2024),Sophie Girard
La vie en abondance,25.0,"Et si... notre santé était le résultat de principes de vie fort simples ? Et si... une certaine hygiène de vie pouvait nous permettre de vivre jusqu'à un âge avancé avec plein d'énergie, de mobilité et sans douleur ? Et si... des méthodes ancestrales comme le jeûne, les purges et les mono-diètes pouvaient prévenir et guérir nombre de nos maux ? Et si... le nettoyage de nos humeurs pouvait booster notre humeur et chasser nos angoisses ? Et si... une certaine manière de penser et d'agir pouvait nous conduire à l'expérience tant recherchée d'un véritable bien-être ? Et si... nous étions réellement les architecte de notre vie et capable de la transformer à n'importe quel moment ? Voici le message qu'Irène Grosjean, docteur en naturopathie, nous transmet après plus de 60 ans de recherche et de pratique. D'une santé vraie, totale et naturelle sur tous les plans...",978-2953562446,https://m.media-amazon.com/images/I/71HSzqIEcKL._SY522_.jpg,BIOVIE (30 janvier 2020),Irène Grosjean
,19.81,,,,,
,8.51,,,,,
,10.07,,,,,
,17.67,,,,,
