Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
La petite fille qui peignait sur les pianos,5.16,"François Le Tertre nous avait épaté avec Le souffle des méduses, chez Planète Noire, en 2016, prix du jury Télé-Loisir. On est donc très heureux de le voir revenir en 2024 avec une version originale de La petite fille qui peignait sur les pianos. Quand on sait ce qu'est capable d’écrire l'auteur, on en salive d'avance.
Suivez le parcours de Maïna, pianiste de cinq ans, rejetée par sa mère, une femme égoïste et alcoolique. Son père, Domingo, maçon de métier, pétri de qualités, mais à la santé fragile, enchaîne les chantiers pour subvenir aux besoins de sa famille. Un jour malheureux, il disparaît.
Jeté dans un orphelinat, le petit prodige va devoir lutter contre le rejet, la cruauté des autres enfants, mais aussi la perfidie de certains adultes.
Mais si toutes ces épreuves n’étaient que l’œuvre insondable de la divine providence ? Celle qui forge les plus grands destins.
Laissez vous happer par le destin poignant d’une petite fille, et bientôt d’une jeune femme, en quête d’un être sacré, armée d’un talent extraordinaire.

Site web de l'auteur : https://www.francoisletertre.com/",979-8882528927,https://m.media-amazon.com/images/I/71iwHAP3L8L._SY522_.jpg,Independently published (23 janvier 2020),François Le Tertre
SAHARA,10.02,"SAHARA, après ORO, best-seller mondial, est le deuxième récit autobiographique de la célèbre trilogie de Cizia Zykë. «Ni dieu, ni lois, seule la liberté» sera toute sa vie le leitmotiv de Cizia Zykë, colosse hors-norme, attachant, atypique, largement qualifié de dernier Aventurier des temps modernes. Il possède ses propres règles, son code d'honneur. Cizia Zykë : «Avec SAHARA, c'est l'Afrique, et je m'étais mis en tête d'y bâtir un empire en vendant des camions pourris à des hommes qui ne le sont pas moins. SAHARA, c'est le Paris-Dakar avant l'heure, c'est le rallye des infâmes, des trafiquants, des douaniers corrompus, des chefs d'Etat véreux... L'ironie, l'insolence, la folie au rendez-vous». Les odeurs, la poussière, la chaleur, tout transpire dans les pages de SAHARA. Tous ceux qui ont parcouru l'Afrique et traversé le désert retrouveront avec plaisir toutes ces sensations.",978-2367060255,https://m.media-amazon.com/images/I/81s2wFbpNSS._SY522_.jpg,BOOKS ON DEMAND (23 avril 2021),Cizia Zykë
Je sais pourquoi chante l'oiseau en cage,8.4,"Dans ce récit, considéré aujourd’hui comme un classique de la littérature américaine, Maya Angelou relate son parcours hors du commun, ses débuts d’écrivain et de militante dans l’Amérique des années 1960 marquée par le racisme anti-Noir, ses combats, ses amours. Son témoignage, dénué de la moindre complaisance, révèle une personnalité exemplaire. À la lire, on mesure – mieux encore – le chemin parcouru par la société américaine en moins d’un demi-siècle…",978-2253127536,https://m.media-amazon.com/images/I/81uQNhJuz+L._SY522_.jpg,Le Livre de Poche (30 septembre 2009),Maya Angelou
Il vaso di Pandoro. Ascesa e caduta dei Ferragnez,12.45,"Il 15 dicembre del 2023 Chiara Ferragni, fashion blogger e imprenditrice digitale di fama internazionale all’apice del suo successo, viene multata dall’Antitrust per pratica commerciale scorretta. L’accusa è quella di aver spacciato un’operazione commerciale per un’iniziativa benefica destinata alle cure di bambini malati di tumore. La caduta dalla vetta è disastrosa e provoca la crisi di un impero che pareva scintillante e solidissimo: quello dei Ferragnez. In un attimo, la coppia da 45 milioni di like idolatrata da stampa e follower, non esiste più. Eppure, i segnali di un’imminente caduta c’erano già. Dalla sovraesposizione dei minori alla compulsiva ostentazione del privilegio, dall’attivismo ruffiano alla beneficenza opaca, nel suo libro Selvaggia Lucarelli ripercorre all’indietro la storia recente del fenomeno mediatico più discusso del Paese. Il vaso di Pandoro è una nuova inchiesta e la storia dell’inchiesta che ha cambiato per sempre il mondo degli influencer, imponendo più di una riflessione su come sia pericoloso, oggi, maneggiare un successo così incorporeo da svanire in un click. Fino ad un’angosciante conclusione: quel vaso di Pandoro, che sia sigillato o rovinosamente aperto, riguarda tutti noi.",979-1255430483,https://m.media-amazon.com/images/I/714PO3-KpdL._SY522_.jpg,PaperFIRST (14 mai 2024),Selvaggia Lucarelli
Mes nuits parisiennes,22.0,"""Mon père me disait : Journaliste, c'est un job de va-nu-pieds ! Exercer ce métier dans un hebdomadaire de renommée mondiale - dont le slogan Le poids des mots, le choc des photos était devenu culte - tenait absolument du miracle... Qui a bien eu lieu ! Comment aurais-je pu imaginer que Raymond Queneau publierait mon premier roman, que je serais journaliste à Paris Match, que je côtoierais Depardieu et Travolta ?"" Agathe Godard nous livre ses mémoires. De la triste pharmacie d'un village du Berry aux nuits de la fête parisienne, la route a été longue, parfois semée d'embûches mais toujours très rock and roll ! La chroniqueuse mondaine au carnet d'adresses aussi pléthorique que la liste de ses conquêtes raconte ses débuts dans le journalisme, ses grandes rencontres avec les stars qui l'ont séduite, ses nuits au rythme des fêtes mythiques des années 1980. Grand reporter à Paris Match, elle a fréquenté la jet-set et le gotha dont elle connaît presque tous les secrets.",978-2080422033,https://m.media-amazon.com/images/I/616uIgGkCJL._SY522_.jpg,FLAMMARION (24 avril 2024),Agathe Godard
Vous êtes Elon Musk: Un livre dont vous êtes le héros,14.98,Essayez de prendre les mêmes décisions que Elon Musk.Serez-vous capable de créer Tesla? SpaceX? Ou mourrez-vous dans l'une des aventures de la vie de Musk? Ou serez-vous transporté dans un univers parallèle en fonction de vos décisions?Ce livre vous en donnera la réponse.,978-1698872889,https://m.media-amazon.com/images/I/613Tskf2kyL._SY522_.jpg,Independently published (10 octobre 2019),Steve Rioux
The Bell Jar,9.21,"When Esther Greenwood wins an internship on a New York fashion magazine in 1953, she is elated, believing she will finally realise her dream to become a writer. But in between the cocktail parties and piles of manuscripts, Esther's life begins to slide out of control. She finds herself spiralling into serious depression as she grapples with difficult relationships and a society which refuses to take her aspirations seriously. The Bell Jar, Sylvia Plath's only novel, was originally published in 1963 under the pseudonym Victoria Lucas. The novel is partially based on Plath's own life and descent into mental illness, and has become a modern classic.",978-0571226160,https://m.media-amazon.com/images/I/91163i7ah-L._SY522_.jpg,Faber & Faber; Main édition (2 juin 2005),Sylvia Plath
PARODIE,19.03,"Après ORO, best-seller mondial, puis SAHARA, PARODIE est le troisième récit autobiographique de la célèbre trilogie de Cizia Zykë. «Un aventurier est avant tout un rêveur, un utopique un peu allumé qui préfère s'identifier à Robin Hood qu'à un salopard» Ciza Zykë - «Toronto 197, cité tranquille et prospère. J'ai découvert le monde de tricheurs. Exceptionnel manipulateur d'hommes, j'ai contrôlé en quelques mois la vie nocturne de la métropole. Jeux, rackets, drogue, violence, amour et fête sont les ingrédients de cette aventure intense et cruelle.» Débarquant à l'aéroport de Toronto, sans contact et sans argent, Cizia Zykë va rapidement se faire passer pour un mafieux en vacances forcées et prendre la direction d'un restaurant italien. «De tous mes vices, le jeu est le plus fort».",978-2367060279,https://m.media-amazon.com/images/I/81IkcIUfSUL._SY522_.jpg,BOOKS ON DEMAND (23 avril 2021),Cizia Zykë
"Jamais sans ma fille, tome 2 : Pour l'amour d'un enfant",7.0,"5 février 1986 : hagardes, épuisées, Betty Mahmoody et sa fille voient flotter le drapeau américain devant leur ambassade à Ankara. Elles sont libres. Le cauchemar iranien s'efface alors peu à peu. Mais Betty devra braver ses peurs les plus secrètes pour raconter son histoire.
Son livre, puis le film qui en est tiré, la rendent célèbre. Par centaines, d'autres parents, qui vivent le même drame, lui téléphonent, démunis, désespérés.
Ce sont ces histoires bouleversantes qu'a choisi de raconter cette "" Mère Courage "", devenue présidente de la fondation "" Un monde pour les enfants "". L'aventure d'hommes et de femmes qui, en Afrique du Sud, au Yémen, en Allemagne, en France, défient les lois et les frontières pour l'amour de leur enfant, kidnappé par leur conjoint.",978-2266112345,https://m.media-amazon.com/images/I/61kr9j-ekXL._SY522_.jpg,Pocket (15 mars 1992),Betty Mahmoody
Rayonnante: Du silence à l'éclat spirituel,16.64,"Pendant vingt ans, Anne-Charlotte a embrassé le silence de l'océan, voyageant dans le monde entier comme plongeuse professionnelle. Mais derrière ce voile d'aventures extraordinaires et de paysages à couper le souffle se cache un cri silencieux, une quête d'identité. Écrasée par ses croyances et prisonnières de ses peurs, elle survit entre désirs inavoués et rêves non réalisés. Mais la vie a ses plans, et c’est à travers une série de défis et de challenges tragiques et bouleversants que son âme épuisée crie enfin pour l’authenticité.

Préparez-vous à être transporté dans un récit intime et universel, où le courage rencontre la vulnérabilité,
où la quête de sens devient la clé d’une vie épanouie.

Ce livre n’est pas seulement un récit autobiographique; c’est une révélation, un guide inspirant de libération et de découverte de soi.
A travers les yeux d’Anne-Charlotte, nous explorons les secrets de la transformation personnelle et l’ascension vers l’éveil spirituel.",978-2959364907,https://m.media-amazon.com/images/I/61iF1B+mN2L._SY522_.jpg,Anne-Charlotte Blan (19 mai 2024),Anne-Charlotte Blan
"Ma mère, Dieu et Litzie",7.14,"Après le succès de Ma mère, Dieu et Sylvie Vartan, Roland Perez revient avec un nouveau ""roman vrai"" dans lequel il raconte, avec la même verve chaleureuse, la flamboyante histoire d'amour qu'il a vécue avec la femme de sa vie.
Quand Roland rencontre Litzie, en pleine Pâque juive, Esther, sa mère, jette immédiatement son dévolu sur la nouvelle amie de son fils. C'est écrit : ces deux-là sont faits l'un pour l'autre ! Mais Litzie est mariée. Ainsi commence leur grande histoire d'amour.

Malgré des débuts houleux, entre secrets, dilemmes et trahisons, Roland et Litzie finissent par donner raison à Esther. Ils se marient, ont trois enfants et montent ensemble leur cabinet d'avocats. Ils filent le parfait amour... jusqu'à ce que la maladie vienne assombrir le tableau idéal de leur vie.

Avec humour et tendresse, l'auteur nous plonge dans cette existence qui oscille entre la joie et le drame et nous montre ce qu'elle recèle de lumineux, d'extraordinaire, voire de miraculeux. Une leçon d'espoir et d'humanité qui célèbre l'amour et les liens qui nous unissent.",978-2365698429,https://m.media-amazon.com/images/I/71Jc6LDpTXL._SY522_.jpg,Les escales éditions (26 octobre 2023),Roland Perez
Passion simple - Prix Nobel de Littérature 2022,7.8,"""À partir du mois de septembre l'année dernière, je n'ai plus rien fait d'autre qu'attendre un homme : qu'il me téléphone et qu'il vienne chez moi.""Annie Ernaux.",978-2930000015,https://m.media-amazon.com/images/I/7187tnYfsoL._SY522_.jpg,FOLIO; First Thus édition (4 janvier 1994),Annie Ernaux
Yamma,10.0,"""Sur le marché de la ZUP d'Aix-en-Provence, je croise Khadija, Mounia, Sabrina. Ces visages sont le mien, ces femmes ont tout quitté pour une promesse de vie meilleure. Entre les parfums d'épices qui nous rappellent notre jeunesse, nous partageons nos rires avec éclats, nos peines avec pudeur. Nous sommes ces mères que l'on n'entend pas. Je m'appelle Faouzia Bouguerra, je suis née en Tunisie. J'y ai laissé l'amour de ma vie, mon métier et mon enfance. La France est mon autre pays."" Par sa plume et par amour, Ouissem Belgacem donne une voix à sa mère pour raconter son parcours hors du commun. Un récit intime et poignant qui nous rappelle combien le goût de la liberté peut être empreint d'amertume, et que dans un regard se cachent parfois mille vies.",978-2080429889,https://m.media-amazon.com/images/I/61TjnV75iBL._SY522_.jpg,FLAMMARION (22 mai 2024),Ouissem Belgacem
Le Monde d'hier: Souvenirs d'un Européen,16.62,"Rédigé en 1941 au Brésil où le triomphe du nazisme en Autriche a contraint Zweig à émigrer, Le Monde d'hier raconte une perte : celle d'un monde de sécurité et de stabilité apparentes, où chaque chose avait sa place dans un ordre culturel, politique et social qui nourrissait l'illusion de l'éternité. Un monde austro-hongrois et une ville sans égale, Vienne, qu'engloutira le cataclysme de 1914. Dans ce qui est l'un des plus grands livres-témoignages sur l'évolution de l'Europe de 1895 à 1941, Zweig retrace dans un va-et-vient constant la vie de la bourgeoisie juive éclairée, moderne, intégrée, et le destin de l'Europe jusqu'à son suicide, sous les coups du nationalisme, de l'antisémitisme, de la catastrophe de la Première Guerre mondiale et de l'effondrement de l'Empire austro-hongrois, sans oublier le rattachement de Vienne au Reich national-socialiste. Ce tableau d'un demi-siècle de l'histoire de l'Europe résume le sens d'une vie, d'un engagement d'écrivain, d'un idéal d'une République de l'intelligence par-dessus les frontières. Chemin faisant, le lecteur croise les amis de l'auteur : Schnitzler, Rilke, Rolland, Freud, Verhaeren ou Valéry.",978-2070792191,https://m.media-amazon.com/images/I/91R+EOfbsOL._SY522_.jpg,Folio (1 avril 2016),Stefan Zweig
Le Journal d'Anne Frank (Nouvelle édition),7.9,"Anne Frank est née le 12 juin 1929 à Francfort. Sa famille a émigré aux Pays-Bas en 1933. À Amsterdam, elle connaît une enfance heureuse jusqu’en 1942, malgré la guerre. Le 6 juillet 1942, les Frank s’installent clandestinement dans «l’Annexe» de l’immeuble du 263, Prinsengracht. Le 4 août 1944, ils sont arrêtés sur dénonciation. Déportée à Auschwitz, puis à Bergen-Belsen, Anne meurt du typhus en février ou mars 1945, peu après sa sœur Margot. La jeune fille a tenu son journal du 12 juin 1942 au 1er août 1944, et son témoignage, connu dans le monde entier, reste l’un des plus émouvants sur la vie quotidienne d’une famille juive sous le joug nazi. Cette édition comporte des pages inédites.",978-2253937432,https://m.media-amazon.com/images/I/71DKiNxs0dL._SY522_.jpg,Le Livre de Poche (25 mai 2022),Anne Frank
Juliette Drouet,10.06,,978-2080674418,https://m.media-amazon.com/images/I/41M69WXRWDL.jpg,FLAMMARION (1 novembre 1998),Henri Troyat
Vous êtes Elon Musk: Un livre dont vous êtes le héros,14.98,Essayez de prendre les mêmes décisions que Elon Musk.Serez-vous capable de créer Tesla? SpaceX? Ou mourrez-vous dans l'une des aventures de la vie de Musk? Ou serez-vous transporté dans un univers parallèle en fonction de vos décisions?Ce livre vous en donnera la réponse.,978-1698872889,https://m.media-amazon.com/images/I/613Tskf2kyL._SY522_.jpg,Independently published (10 octobre 2019),Steve Rioux
La mirada de las plantas,10.66,"Rai es un psiquiatra contratado para participar en un proyecto que busca emular, a través de la realidad virtual, los efectos alucinógenos de una potente planta amazónica. Su trabajo consistente en supervisar a los voluntarios que toman dosis controladas de la mítica “alita del cielo”, una labor rutinaria que pronto da pie al tedio. Aislados debido a la ubicación casi secreta del laboratorio, los empleados tienen sesiones de uso recreativo de la droga, lo que pronto genera secuelas en Rai, pues las intensas experiencias lisérgicas despiertan en él episodios hasta entonces ocultos en su inconsciente: una historia de abuso por parte de su parte, una complicada figura materna cuyo éxito es fruto del intercambio de favores sexuales entre hombres de poder y las edecanes que trabajaban en su agencia, la repentina separación de una hermana que salió de su vida sin dar explicaciones. De manera paralela, el protagonista participa en pruebas de la tecnología de realidad virtual de la mano del Dr. Dunn, su antiguo profesor y director del proyecto. No pasa mucho tiempo antes de que ambas experiencias provoquen en Rai una disolución de la vigilia, un profundo estado de confusión y paranoia en el que se cuelan elementos de las alucinaciones de los voluntarios, escenas de la historia de la región –conflictos bélicos debido a la condición fronteriza de la zona, episodios de explotación en plantaciones como la que ahora alberga al laboratorio– y elementos de la tragedia familiar de Dunn, quien perdió a su esposa e hijos hace algunos años. Presa de una profunda ruptura en su conciencia, Rai pronto descubrirá que las motivaciones detrás del proyecto son menos claros de lo que aparentan y que todos los involucrados no son más que instrumentos prescindibles en la búsqueda de una venganza personal.",978-8412520507,https://m.media-amazon.com/images/I/91jZompDDhL._SY522_.jpg,Almadia Aljosan S.R.L.U.; 1er édition (20 avril 2022),Edmundo Paz Soldán
Lovecraft par lui-même: ou Lovecraft maître de vie,14.16,"« …le but de ce court ouvrage n’est rien moins que de peindre le “gentleman de Providence” en maître d’existence ; c’est-à-dire en ami, en professeur, en sage qui, par son œuvre et plus encore par son discours philosophique, est susceptible de nous aider, nous, ses lecteurs, à affronter et à accepter le monde et son trop long cortège d’êtres et de choses laids, de malheurs intimes, de calamités universelles et d’absurdités proprement humaines. […] Chez Lovecraft, il ne s’agit pas de sauver le monde – qui de toute façon est foutu, mais de se sauver soi-même ; se sauver d’une époque de décadence, se sauver d’une vie misérable imposée par la Machine, se sauver de la litanie des misérables calculs quotidiens en vue d’une survie aléatoire, se sauver de la bêtise et de la vulgarité du troupeau, de l’invasion métèque et de la destruction de la civilisation anglo-saxonne. » (Extrait de l’avant-propos.)

Cet ouvrage, composé à partir de",979-8879530285,https://m.media-amazon.com/images/I/71lOuTGnk1L._SY522_.jpg,Independently published (13 février 2024),Vincent-Pierre Angouillant
"Allez fils, on s'relève !",19.0,"Quand j’étais plus jeune, mon papa m’a fait découvrir les films Rocky. Les citations de ces films sont devenues, pour nous, une vraie philosophie de vie.
J’ai vite compris qu’avec le cœur vaillant, c’est-à-dire avec du courage et de la conviction, on vient à bout de tout. On peut réussir tout ce qu'on entreprend.
Peu importe qui l’on est et d’où l’on vient…
Les événements que l’on a vécus et que je vous raconte dans ce livre m’ont rappelé que personne ne frappe aussi fort que la vie…
C’est pas d'être un bon cogneur qui compte, l'important c'est de se faire cogner et d'aller quand même de l'avant, c'est de pouvoir encaisser sans jamais,",979-8877827592,https://m.media-amazon.com/images/I/71KV2m9Ed6L._SY522_.jpg,Independently published (18 février 2024),Chris Joyz
Le cercle littéraire des amateurs d'épluchures de patates,9.2,"1946, alors que les Britanniques soignent les blessures de guerre, Juliet Ashton, écrivain en manque d'inspiration, entreprend une correspondance avec les membres attachants d'un cercle de Guernesey. De confidences en confidences, la page d'un nouveau roman vient de s'ouvrir pour la jeune femme, peut-être aussi celle d'une nouvelle vie...



"" Absolument délicieux ! "" Anna Gavalda


Traduit de l'américain
par Aline Azoulay",978-2264053510,https://m.media-amazon.com/images/I/71RpBtx378L._SY522_.jpg,10 X 18 (6 janvier 2011),Mary Ann Shaffer
,16.31,,,,,
Lettres aux résidents Baschung,16.5,"Le public connaît Alain Bashung le chanteur. Il est aussi Alain BasChung, membre de la famille Baschung à laquelle sa cousine Evelyne Kesselring Ravidat rend hommage dans ce recueil de lettres intimes. C'est en empruntant la voie des souvenirs, au détour de photos inédites, de correspondances et de témoignages, que l'auteure remonte le fil. Un passé qui entre en résonance avec l'œuvre du chanteur et qui en donne des clés. Un ouvrage émouvant, tout en pudeur, qui pourrait se résumer ainsi : « L'enfance est le sol sur lequel nous marchons toute notre vie » (Lya Luft). Cette nouvelle édition, augmentée d'illustrations et de textes, fait suite à une première parue en 2011 aux Éditions Romy Lopss.",979-1092091007,https://m.media-amazon.com/images/I/81sYIVRsd+L._SY522_.jpg,BOOKS ON DEMAND; 2e Revue et augmentée édition (13 novembre 2012),Kesselring Ravidat Evelyne
